episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,batch_size,exploration_noise,target_policy_noise,target_noise_clip,policy_delay,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,replay_size
2519,503800,TD3PG,rician,64,0.001,0.001,64,0.1425628125,0.2,0.5,2,velocity,False,True,full,True,1743.0759448922647,8.715379724461323,9.708024526253121,0.21147481273449678,9.496549713518627,,8.29044086975674,189.93099427037254,6.743737689918164,0.48728353518369943,200,374.9802078989684,369.5586108366529,281.713337633048,319.1417128648474,144.37726557969188,234.52011504498003,353.0722905495482,76.13275330929388,8.21212956113318,8.024684996659351,0.18744456447382873,363.1011047363281,-329.1780090332031,100000
2520,504000,TD3PG,rician,64,0.001,0.001,64,0.14250031249999998,0.2,0.5,2,velocity,False,True,full,True,1409.5088846599926,7.047544423299963,9.880876877213364,1.2106206178079726,8.670256259405397,,8.29044086975674,173.40512518810795,6.457452246964661,0.4847219047375772,200,331.6710486634305,264.98383087641554,282.7211755536062,236.23094617284661,108.99415353311424,301.82255473770385,461.4342563042559,684.6330459067733,8.239754930190715,8.018049967385533,0.22170496280518215,187.79208374023438,-378.96014404296875,100000
2521,504200,TD3PG,rician,64,0.001,0.001,64,0.14243781249999998,0.2,0.5,2,velocity,False,True,full,True,1477.5210148097005,7.387605074048503,9.149310355525065,0.9987028781478944,8.150607477377168,,8.29044086975674,163.0121495475434,6.597612086451716,0.48585439940581,200,355.6536413820616,371.85550824940253,292.00507950672414,305.774078074505,280.4201160319692,120.050490190011,298.4089435216554,245.9099541741285,8.256268683360846,8.03339502152996,0.22287366183088508,74.15866088867188,-361.2821960449219,100000
2522,504400,TD3PG,rician,64,0.001,0.001,64,0.1423753125,0.2,0.5,2,velocity,False,True,full,True,1644.0700950081184,8.220350475040592,9.566479184445056,0.687197562798489,8.879281621646577,,8.29044086975674,177.58563243293153,5.697275338688192,0.4848118642683775,200,320.09526495164175,306.81140768809666,117.85171050711033,245.06180996055133,239.75698633508594,244.89360459358764,578.914889539415,483.63966084700377,8.242755016922477,8.028954596212253,0.2138004207102231,55.14771270751953,-394.67230224609375,100000
2523,504600,TD3PG,rician,64,0.001,0.001,64,0.1423128125,0.2,0.5,2,velocity,False,True,full,True,1355.6468374347346,6.778234187173673,8.594679145894563,1.0176658255195887,7.57701332037498,,8.29044086975674,151.54026640749962,6.848302192199255,0.485816380829696,200,374.6502280648108,379.2201849602323,366.10822147307044,378.3116613881614,396.87964304481454,185.00676142925275,280.9734050665378,275.16020836427515,8.168699560082265,8.025372891404334,0.14332666867793087,64.90757751464844,-364.06988525390625,100000
2524,504800,TD3PG,rician,64,0.001,0.001,64,0.14225031249999998,0.2,0.5,2,velocity,False,True,full,True,1334.0946717425625,6.670473358712813,7.924630801450386,0.4212035711880279,7.50342723026236,,8.29044086975674,150.0685446052472,6.9353529617265455,0.4827988219305592,200,380.58517951422857,380.880752898857,380.46038563759964,380.78048143499444,651.4434000180655,284.08514626047236,523.0606314067403,341.1088559698739,8.12648873437515,8.02210126016966,0.10438747420549,49.02711486816406,-374.7427978515625,100000
2525,505000,TD3PG,rician,64,0.001,0.001,64,0.14218781249999998,0.2,0.5,2,velocity,False,True,full,True,1224.195795705706,6.120978978528529,9.167046218075276,2.227672601250259,6.939373616825018,,8.29044086975674,138.78747233650037,6.89275704686909,0.48473288033274714,200,380.88620130009997,376.9953277584466,380.7811538402353,372.63904839181754,204.22088097488643,310.75263856730874,259.6265669000593,603.2269827826822,8.176961651609437,8.055629759363097,0.12133189224634044,26.568172454833984,-374.59912109375,100000
2526,505200,TD3PG,rician,64,0.001,0.001,64,0.1421253125,0.2,0.5,2,velocity,False,True,full,True,1714.0793988988448,8.570396994494224,9.549890097680267,0.20649378618476633,9.343396311495505,,8.29044086975674,186.8679262299101,6.741767747635571,0.4873881641521439,200,367.57637329461056,376.40053887859943,206.55486280512721,327.6079211140519,242.0284640026179,213.93059444378073,659.9104873254182,453.5465541916041,8.18613172393323,8.066455617292217,0.11967610664101258,62.04275131225586,-366.59820556640625,100000
2527,505400,TD3PG,rician,64,0.001,0.001,64,0.1420628125,0.2,0.5,2,velocity,False,True,full,True,1406.2266687960605,7.0311333439803025,9.361532239563097,0.942298479071419,8.419233760491682,,8.29044086975674,168.38467520983366,6.222270446587789,0.48727158347860483,200,355.6863094143523,319.34632032748283,187.19921910791277,233.07556201410975,267.6113355271922,176.00560204773214,555.793875461622,737.1675549171736,8.304127157303522,8.058061862889886,0.24606529441363634,69.38555908203125,-384.8542175292969,100000
2528,505600,TD3PG,rician,64,0.001,0.001,64,0.14200031249999998,0.2,0.5,2,velocity,False,True,full,True,1473.891785779587,7.369458928897935,8.500733646173575,0.3415526077866568,8.159181038386915,,8.29044086975674,163.18362076773835,6.8951803175158535,0.48652168495267256,200,380.90174059572547,377.06720378029416,380.77146101392236,374.628578695814,412.1488859995274,146.23581734158682,834.8275586357292,644.1842037284841,8.257562186345767,8.05010427179614,0.20745791454962692,51.528350830078125,-397.0980529785156,100000
2529,505800,TD3PG,rician,64,0.001,0.001,64,0.14193781249999998,0.2,0.5,2,velocity,False,True,full,True,1161.0764028920755,5.805382014460378,8.020274427178629,1.096197811118493,6.924076616060133,,8.29044086975674,138.48153232120268,6.813721161063675,0.4840428958791768,200,380.8637691980587,363.9393313892313,380.7880712662137,293.1171550756351,609.0768518128787,145.42959876675116,358.79094869326445,375.2371207765006,8.186320907046252,8.033574754195715,0.15274615285053628,39.129638671875,-366.63983154296875,100000
2530,506000,TD3PG,rician,64,0.001,0.001,64,0.1418753125,0.2,0.5,2,velocity,False,True,full,True,1580.0540101625763,7.900270050812882,8.887226132010685,0.20226382976929594,8.68496230224139,,8.29044086975674,173.69924604482782,6.828772734781374,0.4863442907928989,200,380.87817200038114,371.3549273645112,380.79960485184796,319.7235259007376,268.0975821472886,396.55070512303206,819.739218269561,403.4328761045852,8.236003922944452,8.036381121441002,0.19962280150345002,49.740970611572266,-365.3335266113281,100000
2531,506200,TD3PG,rician,64,0.001,0.001,64,0.1418128125,0.2,0.5,2,velocity,False,True,full,True,1428.178031808575,7.1408901590428755,8.579188608807385,0.6050154239880079,7.974173184819376,,8.29044086975674,159.48346369638753,6.563517740341898,0.48478314267174094,200,374.1699810885551,354.2282583528377,357.4424790817401,347.1192778000341,418.95331063904405,444.46335466488864,455.0334658697593,376.2232796303161,8.23886633360456,8.029101992923307,0.2097643406812537,96.22340393066406,-378.9401550292969,100000
2532,506400,TD3PG,rician,64,0.001,0.001,64,0.14175031249999998,0.2,0.5,2,velocity,False,True,full,True,1707.2235665720184,8.536117832860093,9.595199119121375,0.2757072798723232,9.31949183924905,,8.29044086975674,186.38983678498101,6.813615785680027,0.4843942016540286,200,369.83893892096825,380.87214915580205,328.92374552211095,380.78090165416444,116.032776389596,96.02336774001081,567.6641197035405,232.23296284854067,8.28646879144456,8.046504840446527,0.23996395099803358,169.72238159179688,-327.8397216796875,100000
2533,506600,TD3PG,rician,64,0.001,0.001,64,0.14168781249999998,0.2,0.5,2,velocity,False,True,full,True,1248.2518536051489,6.241259268025744,8.034274898849663,0.6698700557376331,7.36440484311203,,8.29044086975674,147.28809686224062,6.853273647963148,0.48444831300829727,200,373.5027908871654,355.3985101878616,321.01663912581995,339.95985068569405,629.7223425108352,155.8697497923535,792.158919266034,871.2727884005857,8.251945490370728,8.02808436956329,0.22386112080743814,1627.298095703125,-319.67388916015625,100000
2534,506800,TD3PG,rician,64,0.001,0.001,64,0.1416253125,0.2,0.5,2,velocity,False,True,full,True,1524.5655038664236,7.622827519332118,8.735216180951403,0.3243939895045767,8.410822191446842,,8.29044086975674,168.21644382893683,6.878084230646143,0.4874726359738771,200,380.9301854557617,375.4654766778542,380.84969779503626,292.7650568128642,308.15532430860065,216.3575380157134,670.9293971996173,451.66262039581954,8.216413236153207,8.022195647223668,0.1942175889295381,70.44737243652344,-371.64190673828125,100000
2535,507000,TD3PG,rician,64,0.001,0.001,64,0.1415628125,0.2,0.5,2,velocity,False,True,full,True,1651.1200487670847,8.255600243835424,9.147846888294282,0.10174840665174156,9.046098481642536,,8.29044086975674,180.92196963285076,6.447239652969833,0.48450300509301186,200,327.1454270101224,380.89018498143827,210.6739234413569,380.8222090119494,319.9553642368146,313.23633200507794,1034.656566697909,248.2607985846442,8.275370749680453,8.04212198842639,0.2332487612540639,57.894065856933594,-336.56512451171875,100000
2536,507200,TD3PG,rician,64,0.001,0.001,64,0.14150031249999998,0.2,0.5,2,velocity,False,True,full,True,1669.8343321048635,8.349171660524318,9.379543852492098,0.24639221614145004,9.133151636350643,,8.29044086975674,182.66303272701288,6.714389755754292,0.4845122525430142,200,375.71662029584803,363.0362730220226,322.0201131985159,347.14071543484164,159.894879195658,230.2557206016994,555.0175347243899,485.1317341354927,8.3654744327979,8.05804832314638,0.3074261096515194,64.74571228027344,-375.1393737792969,100000
2537,507400,TD3PG,rician,64,0.001,0.001,64,0.14143781249999998,0.2,0.5,2,velocity,False,True,full,True,1162.5296612578675,5.812648306289337,8.542909881454534,1.2216584728400988,7.32125140861443,,8.29044086975674,146.4250281722886,6.813000230827806,0.4862581795221943,200,369.50352493689354,306.1094939618455,303.7655940647526,285.0310811786713,455.96533654848537,118.61343829538237,758.8107258800459,1112.4922522894085,8.326136467117067,8.05149853205496,0.2746379350621062,123.47671508789062,-347.88482666015625,100000
2538,507600,TD3PG,rician,64,0.001,0.001,64,0.1413753125,0.2,0.5,2,velocity,False,True,full,True,1411.7129444657176,7.058564722328588,9.025760575083348,0.21110022032449663,8.814660354758852,,8.29044086975674,176.29320709517705,6.774070570451644,0.4846599509446711,200,372.6247997367918,248.7744172799787,341.74505773700287,168.2527685527891,232.68633334259943,116.81777307380642,841.0036686627502,412.7593806046246,8.306570660403976,8.063447414267706,0.24312324613626934,51.72417068481445,-323.9666748046875,100000
2539,507800,TD3PG,rician,64,0.001,0.001,64,0.1413128125,0.2,0.5,2,velocity,False,True,full,True,1467.240843177772,7.336204215888859,8.521519847521539,0.42800732666086316,8.093512520860672,,8.29044086975674,161.87025041721347,6.572454979242216,0.4863521874678963,200,354.7402534580541,372.29551272121086,300.14980810233754,313.2277611111971,436.46063105734527,224.92385130161105,323.51876365138503,152.32397147522587,8.23641880077108,8.071594077677013,0.1648247230940676,165.03811645507812,-414.75408935546875,100000
2540,508000,TD3PG,rician,64,0.001,0.001,64,0.1412503125,0.2,0.5,2,velocity,False,True,full,True,1457.6241046289233,7.288120523144617,9.068631291236823,1.003399428313952,8.065231862922868,,8.29044086975674,161.30463725845738,6.411812067908336,0.4851086237788105,200,374.97985896747394,328.3093513562326,299.6911532248453,162.19215142212406,407.11527606692107,349.65383263500945,340.6572579605054,441.5351591144811,8.206167580946953,8.0571796822835,0.14898789866345297,63.728302001953125,-377.18072509765625,100000
2541,508200,TD3PG,rician,64,0.001,0.001,64,0.14118781249999998,0.2,0.5,2,velocity,False,True,full,True,1625.4941797733977,8.127470898866989,9.140809663787387,0.22573847698762856,8.915071186799759,,8.29044086975674,178.3014237359952,6.871624134061925,0.4839591393278062,200,374.89922806708734,380.82838051225593,277.66310283643577,380.68033782206993,200.23940912393093,58.67305114391771,615.6819449562217,520.9861996688375,8.244390766418082,8.066880756329944,0.17751001008813816,21.053150177001953,-396.1949462890625,100000
2542,508400,TD3PG,rician,64,0.001,0.001,64,0.1411253125,0.2,0.5,2,velocity,False,True,full,True,1743.2046059699112,8.716023029849556,9.640258606396955,0.17480265122143723,9.465455955175525,,8.29044086975674,189.3091191035105,6.531358574915433,0.4880166146608177,200,354.1086533908493,367.03465776395694,253.61406799810635,358.82442035633807,91.40523886364488,398.1441060505205,1083.0279172369899,648.8910140309264,8.273699483094529,8.078105878834904,0.19559360425962424,30.00554656982422,-380.2698669433594,100000
2543,508600,TD3PG,rician,64,0.001,0.001,64,0.1410628125,0.2,0.5,2,velocity,False,True,full,True,1626.7644674503306,8.133822337251653,8.872963039112987,0.040836788010255566,8.832126251102727,,8.29044086975674,176.64252502205454,5.645610208234663,0.4880769399827013,200,338.41281457802035,279.7583315527896,143.7109215127387,177.48397796466318,365.70995080094167,390.53998055575926,903.814046108754,125.49607083467095,8.336455129630917,8.081906916803334,0.2545482128275829,23.293750762939453,-357.4950866699219,100000
2544,508800,TD3PG,rician,64,0.001,0.001,64,0.1410003125,0.2,0.5,2,velocity,False,True,full,True,1656.8623444836112,8.284311722418057,9.4045813094882,0.4118344048583739,8.992746904629827,,8.29044086975674,179.85493809259654,6.180065655195391,0.4869235162180962,200,380.8257244849244,302.188670563791,380.7163047288656,180.41605088143353,432.06005549729,107.74365352777302,1069.7480708197884,947.836224036799,8.410921113349287,8.080128144776838,0.33079296857244955,322.7843017578125,-355.4227294921875,100000
2545,509000,TD3PG,rician,64,0.001,0.001,64,0.14093781249999998,0.2,0.5,2,velocity,False,True,full,True,1292.6799208638586,6.463399604319293,8.993302249581403,0.8343794749577059,8.158922774623699,,8.29044086975674,163.178455492474,6.539038195127554,0.48553892289534367,200,366.6706119194989,178.28803351600612,307.7173272574676,95.8581691727123,364.9556120538979,110.86576265205157,619.1712644369868,794.1186176168462,8.471898571239223,8.083564211727714,0.38833435951150896,114.1451416015625,-372.41595458984375,100000
2546,509200,TD3PG,rician,64,0.001,0.001,64,0.1408753125,0.2,0.5,2,velocity,False,True,full,True,1391.3256678529751,6.956628339264876,8.248324592095342,0.28250021453512425,7.965824377560221,,8.29044086975674,159.3164875512044,6.8739175781486805,0.4858545223549806,200,375.06923257352224,380.8830645710489,326.8828260168328,380.74119357326606,514.7937506134624,473.1119630899576,768.0113381256684,385.46408120982704,8.403019974542458,8.081528061358426,0.3214919131840315,49.07770538330078,-372.59381103515625,100000
2547,509400,TD3PG,rician,64,0.001,0.001,64,0.1408128125,0.2,0.5,2,velocity,False,True,full,True,1746.555275306001,8.732776376530005,9.837741776157443,0.4290792448619406,9.408662531295501,,8.29044086975674,188.17325062591001,5.912232010431434,0.4848160621488647,200,344.5684403768964,293.8349988420162,306.0277926899797,210.0576270049198,238.22597399301094,208.7391371874523,775.1040740287684,674.9457949620895,8.452491413082651,8.110779262525698,0.3417121505569529,137.35198974609375,-380.9635314941406,100000
2548,509600,TD3PG,rician,64,0.001,0.001,64,0.1407503125,0.2,0.5,2,velocity,False,True,full,True,1512.0147765624554,7.560073882812277,9.09598746653657,0.7679773657613344,8.328010100775238,,8.29044086975674,166.56020201550476,6.586049698875583,0.4863587337876444,200,370.5779448085303,359.5580032892593,336.3479304873843,297.4058689287601,279.98824763421493,230.05369840087633,281.5093185805691,459.2839087086273,8.460932866202066,8.111725109057712,0.34920775714435415,29.4644775390625,-368.9292907714844,100000
2549,509800,TD3PG,rician,64,0.001,0.001,64,0.14068781249999998,0.2,0.5,2,velocity,False,True,full,True,1419.2226405504603,7.096113202752301,8.397947735227987,0.4509061437210898,7.9470415915068875,,8.29044086975674,158.94083183013777,6.863722863121848,0.48367252842802544,200,374.09808533785514,380.86710160027167,317.24388346033123,380.79061241589864,442.28781856538507,261.6765802818964,665.082814545892,665.4128242087643,8.512081114974404,8.103402740423618,0.40867837455078515,292.9405517578125,-376.44757080078125,100000
2550,510000,TD3PG,rician,64,0.001,0.001,64,0.1406253125,0.2,0.5,2,velocity,False,True,full,True,1219.9062409257538,6.099531204628769,8.864578559565034,1.3437653029310945,7.520813256633938,8.390951591682827,8.390951591682827,150.41626513267875,6.614656116046806,0.48552111202738096,200,370.4845719978325,191.7160650105292,303.8479931060093,146.64364500335523,453.9423068565106,175.3233931976936,312.21464871623056,583.9556097540691,8.453873662694033,8.12299854709975,0.3308751155942833,17.007633209228516,-381.908935546875,100000
2551,510200,TD3PG,rician,64,0.001,0.001,64,0.1405628125,0.2,0.5,2,velocity,False,True,full,True,1312.913311156159,6.564566555780795,8.60768491453114,0.5749262893107036,8.032758625220435,,8.390951591682827,160.6551725044087,6.774363088772885,0.48652447300526513,200,380.7593815348334,257.5750136892846,380.6656039734527,136.03456608554555,441.1652789813129,277.5853740594858,278.95828289722107,246.5875660374841,8.456802934714085,8.13294624274976,0.3238566919643251,97.67588806152344,-377.2359313964844,100000
2552,510400,TD3PG,rician,64,0.001,0.001,64,0.1405003125,0.2,0.5,2,velocity,False,True,full,True,1642.8218832362893,8.214109416181447,9.199754497654487,0.15629867879428466,9.043455818860197,,8.390951591682827,180.86911637720394,6.841331985799148,0.4853541156476024,200,375.3643293547639,377.8385357354047,281.79342595947014,374.2379039341526,424.2102152981805,141.7857625010651,1059.029105578879,502.24212549351427,8.44300113369464,8.14491499107451,0.29808614262013045,55.028724670410156,-341.1538391113281,100000
2553,510600,TD3PG,rician,64,0.001,0.001,64,0.14043781249999998,0.2,0.5,2,velocity,False,True,full,True,1695.8019669968708,8.479009834984353,9.464915792391338,0.1439506402752619,9.32096515211608,,8.390951591682827,186.41930304232162,6.938754756739514,0.4844506111427264,200,380.911088104395,380.88595357335373,380.83755491403235,380.75493236583736,219.8428321213639,232.2722632226016,771.9957109194854,432.5586673504983,8.540829149144844,8.155710540049547,0.38511860909529716,50.61620330810547,-382.1370544433594,100000
2554,510800,TD3PG,rician,64,0.001,0.001,64,0.1403753125,0.2,0.5,2,velocity,False,True,full,True,1371.8462413435202,6.859231206717601,8.210513473736583,0.5638980152118928,7.64661545852469,,8.390951591682827,152.93230917049382,6.854601513892765,0.48653464078919284,200,380.8936918648709,373.60408607167517,380.7957419954171,360.31663678308007,523.996572852705,152.3565198537747,573.3877102585856,702.5676969898847,8.502618812498735,8.148400745518085,0.35421806698064984,54.87770462036133,-407.8664855957031,100000
2555,511000,TD3PG,rician,64,0.001,0.001,64,0.1403128125,0.2,0.5,2,velocity,False,True,full,True,628.8284015500136,3.144142007750068,9.311321875482392,5.370841252509794,3.9447022368586135,,8.390951591682827,78.89404473717228,6.795409840525301,0.48507469418680293,200,367.7658565270691,380.90146329175946,272.37067012233047,380.8341659912188,430.520600332891,380.23472320590577,72.86611833220334,550.4515643861035,8.247549000259541,8.111686438305972,0.13586256195356938,95.24859619140625,-360.0365905761719,100000
2556,511200,TD3PG,rician,64,0.001,0.001,64,0.1402503125,0.2,0.5,2,velocity,False,True,full,True,1287.9625775709696,6.439812887854848,8.7826454693616,0.7755634478966106,8.007082021465,,8.390951591682827,160.14164042929997,6.9383056901402655,0.48497486831482084,200,380.88288072914736,310.79419069627147,380.7687734894671,287.4030744685048,416.9148828723813,66.27948035708187,674.9053854832607,635.9940211469611,8.191245519515258,8.116573331342206,0.07467218817305188,29.35873794555664,-393.00152587890625,100000
2557,511400,TD3PG,rician,64,0.001,0.001,64,0.14018781249999998,0.2,0.5,2,velocity,False,True,full,True,1488.4325092433257,7.442162546216629,8.411125690340281,0.17750671519426325,8.23361897514602,,8.390951591682827,164.6723795029204,6.88444913568363,0.48244986427507025,200,376.053011395058,380.94475350749366,292.4511187444965,380.82156722730394,455.4327244940415,172.05874780261067,644.4079751489365,394.1241335386559,8.236863897841836,8.107954581958214,0.12890931588362164,46.89521789550781,-337.17724609375,100000
2558,511600,TD3PG,rician,64,0.001,0.001,64,0.1401253125,0.2,0.5,2,velocity,False,True,full,True,1457.284152913334,7.28642076456667,8.642333945589487,0.5801365345935299,8.062197410995957,,8.390951591682827,161.24394821991916,6.759978092042727,0.487020023808807,200,365.0130988747012,380.8697159834263,317.78719422026614,380.69960190806506,392.4285622405133,143.1231233961297,526.1026932298194,673.482548013968,8.199240750653692,8.098361937154836,0.10087881349885564,38.01847839355469,-370.4246520996094,100000
2559,511800,TD3PG,rician,64,0.001,0.001,64,0.1400628125,0.2,0.5,2,velocity,False,True,full,True,1396.0353316191495,6.980176658095747,9.224609510333378,1.4578315524067116,7.766777957926664,,8.390951591682827,155.33555915853327,6.866608791272962,0.48642634813492613,200,380.83735709207656,373.57885628831286,380.7256617915532,371.1982017727787,191.8238382078406,182.36112730350627,237.40931016962944,508.13428151067575,8.182904022506994,8.093893669923077,0.08901035258391765,115.97906494140625,-357.928955078125,100000
2560,512000,TD3PG,rician,64,0.001,0.001,64,0.1400003125,0.2,0.5,2,velocity,False,True,full,True,1504.241612273372,7.521208061366861,8.970173708123651,0.6653782922609625,8.304795415862689,,8.390951591682827,166.09590831725376,6.804306606136985,0.48308048023696737,200,369.33088050037213,380.86488056376584,325.9762548100803,380.7657923309107,512.5799307662923,61.373280997097666,809.1175628587425,893.3578202823657,8.194882200153982,8.122104882492732,0.0727773176612505,48.818763732910156,-401.8889465332031,100000
2561,512200,TD3PG,rician,64,0.001,0.001,64,0.13993781249999998,0.2,0.5,2,velocity,False,True,full,True,1223.9420196920134,6.119710098460067,9.184355219756599,2.2422161525626367,6.942139067193959,,8.390951591682827,138.84278134387918,6.938976527105734,0.4864738103470955,200,380.8850927054457,380.90985805195436,380.8065762112356,380.83368056910456,108.84715935302654,459.2677494800796,225.50346560476845,704.6521381373717,8.096235594173692,8.10856147010418,0.01232587593048784,65.41207885742188,-373.7579040527344,100000
2562,512400,TD3PG,rician,64,0.001,0.001,64,0.1398753125,0.2,0.5,2,velocity,False,True,full,True,1468.3565898960603,7.341782949480302,8.42037813076241,0.4120056693071723,8.008372461455243,,8.390951591682827,160.16744922910488,5.638838545471317,0.4885553135276251,200,361.9027717788454,262.8379793638442,324.5759937699934,230.0413255175117,436.05148438337903,141.0100149933358,852.4234072191208,765.4541376786623,8.023381419487679,8.104770057671859,0.08138863818417974,23.393474578857422,-418.8063049316406,100000
2563,512600,TD3PG,rician,64,0.001,0.001,64,0.1398128125,0.2,0.5,2,velocity,False,True,full,True,1742.8696527031955,8.714348263515978,10.024319842372398,0.5176304998841366,9.506689342488267,,8.390951591682827,190.13378684976536,6.4044375525543975,0.4839664830914249,200,333.0961359239489,375.48877557533376,222.10905759928875,326.9038597594814,186.34261902079479,121.90369871644923,578.9696418693934,569.7827676384981,8.057109574056955,8.109280316215818,0.05217074215886264,74.24752807617188,-363.19256591796875,100000
2564,512800,TD3PG,rician,64,0.001,0.001,64,0.1397503125,0.2,0.5,2,velocity,False,True,full,True,1650.2044079785871,8.251022039892936,9.1444284952146,0.09032469239099064,9.054103802823604,,8.390951591682827,181.08207605647212,6.822310005365658,0.48306375567394416,200,369.7505901697023,380.9276062976593,359.51369300160457,380.8433741747536,290.23770221580656,265.98131576409776,665.2779020990436,75.41575945470436,8.060177418966646,8.108682222175482,0.04850480320883577,32.63695526123047,-377.0296630859375,100000
2565,513000,TD3PG,rician,64,0.001,0.001,64,0.13968781249999998,0.2,0.5,2,velocity,False,True,full,True,1416.7837698277867,7.083918849138934,8.085437727644704,0.21207614251963564,7.8733615851250685,,8.390951591682827,157.46723170250138,6.889547226361929,0.48725425353057294,200,376.4983191791401,380.93816152413456,357.0580044258463,380.8502797789159,597.7359871493693,266.2416907475426,999.6759601965239,296.2378944824699,8.045899359491715,8.127227915477915,0.08132855598620026,52.78672790527344,-399.53143310546875,100000
2566,513200,TD3PG,rician,64,0.001,0.001,64,0.1396253125,0.2,0.5,2,velocity,False,True,full,True,1124.4921765013094,5.622460882506547,8.08717281863753,0.8419026080318933,7.2452702106056375,,8.390951591682827,144.90540421211276,6.818220759321106,0.4877212990470572,200,370.34486319940567,291.2989636687192,302.2970332072744,273.59203299569293,674.9867905121529,191.60738468914482,507.28852118472025,605.7931619760489,8.009871651143985,8.143782726990896,0.13391107584691042,20.127241134643555,-387.736328125,100000
2567,513400,TD3PG,rician,64,0.001,0.001,64,0.1395628125,0.2,0.5,2,velocity,False,True,full,True,1492.9039570923746,7.4645197854618734,8.642213599671972,0.382438607359519,8.259774992312453,,8.390951591682827,165.19549984624908,6.830939850185017,0.48817402940792237,200,371.4779637862886,380.77886088199955,304.7873779695706,380.68380015838136,544.5601626062618,144.18038362844723,673.9825559644208,655.358921457827,7.952427274194834,8.15129703198483,0.19886975778999627,26.831193923950195,-370.59820556640625,100000
2568,513600,TD3PG,rician,64,0.001,0.001,64,0.1395003125,0.2,0.5,2,velocity,False,True,full,True,1856.1226203307215,9.280613101653607,10.253153218538454,0.20541188806329932,10.047741330475155,,8.390951591682827,200.95482660950313,6.683271843324007,0.48648195876808065,200,374.58757675314945,364.1616465584172,357.79326573830355,289.76003861917377,298.73065990185046,236.61071630449666,704.9085133800749,499.0435132000792,8.03841383567983,8.172865808480168,0.13445197280033838,84.41124725341797,-398.7048034667969,100000
2569,513800,TD3PG,rician,64,0.001,0.001,64,0.13943781249999998,0.2,0.5,2,velocity,False,True,full,True,1386.5668112845758,6.932834056422879,8.10016609343393,0.3906382391756574,7.70952785425827,,8.390951591682827,154.1905570851654,6.7705281575470675,0.48702232897428055,200,376.0610619910498,370.78491093680987,285.44238016105726,333.3633999276707,605.3314443322486,67.21434127514333,914.9866088535779,738.5542886423542,8.026538148817398,8.17082730769091,0.14428915887351224,16.179107666015625,-387.76171875,100000
2570,514000,TD3PG,rician,64,0.001,0.001,64,0.1393753125,0.2,0.5,2,velocity,False,True,full,True,1564.8651251156002,7.824325625578001,8.905506317148275,0.2787129401761873,8.626793376972085,,8.390951591682827,172.5358675394417,6.870649812427269,0.48715527220673827,200,380.88942515403556,374.9000924834899,380.7172206541757,343.68424990601386,237.66293612407813,187.24446618774456,327.4905336284198,209.13714558194548,8.081837154834306,8.190296650479235,0.1084594956449294,36.454498291015625,-361.89288330078125,100000
2571,514200,TD3PG,rician,64,0.001,0.001,64,0.1393128125,0.2,0.5,2,velocity,False,True,full,True,1039.015335650569,5.195076678252845,9.494272478809712,3.3512211222768573,6.1430513565328555,,8.390951591682827,122.86102713065713,6.772039999243081,0.48807153365860967,200,374.41229563092276,372.4151667437714,342.28544897342476,368.3890781875183,311.02152430420665,475.34815760685086,203.65761916896113,903.086872019567,7.987351791399926,8.16971123664431,0.1823594452443844,436.63995361328125,-382.4046630859375,100000
2572,514400,TD3PG,rician,64,0.001,0.001,64,0.1392503125,0.2,0.5,2,velocity,False,True,full,True,721.4673598188165,3.6073367990940826,8.133817771324878,3.6365122298833445,4.497305541441538,,8.390951591682827,89.94611082883077,6.704986862889001,0.48582725992080433,200,380.8803639390685,359.22702821944864,380.7759404381922,333.84857610460534,544.6695790983019,373.61830664795946,61.101651901679965,415.36171353162837,7.760044277528992,8.137057173577968,0.37701289604897603,706.7119140625,-377.25634765625,100000
2573,514600,TD3PG,rician,64,0.001,0.001,64,0.13918781249999998,0.2,0.5,2,velocity,False,True,full,True,1231.9518393984213,6.159759196992106,8.75566891764955,1.5360530604080092,7.21961585724154,,8.390951591682827,144.3923171448308,6.7767864339160555,0.48583954489912506,200,380.9176628046914,345.7651459500074,380.83559345313984,324.8596941958854,301.49517889932287,199.99029113152287,423.95829893060045,906.0877609747347,7.654976812785264,8.13344904867524,0.478472235889976,54.77027130126953,-386.72052001953125,100000
2574,514800,TD3PG,rician,64,0.001,0.001,64,0.1391253125,0.2,0.5,2,velocity,False,True,full,True,1695.0910619136766,8.475455309568384,9.477383459233273,0.26430943586207345,9.2130740233712,,8.390951591682827,184.26148046742404,6.408534371389632,0.48578043960267886,200,375.8194240343815,335.0779427537685,335.1867451159717,272.12910936502277,389.14623141686513,345.34203443867426,217.37887083314445,105.6422144118528,7.733299741027591,8.142130405559309,0.4088306645317177,45.31685256958008,-400.94110107421875,100000
