episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
1116,223200,rician,0.21280016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,411.42097128517435,2.057104856425872,9.253424464848852,8.432344219514631,3.8743763627767476,,0.0,77.48752725553494,6.63946854726458,0.03372073605656624,200,368.9938343215878,257.8005320956533,365.1105221195863,247.3622326780174,0,372.96621815555466,313.2082696354998,936.9101453438308,713.1569101607996,3.052766973385049,3.052766973385049,3.0311674853976576,3.0311674853976576,0.02159948798739153,0.02159948798739153
1117,223400,rician,0.21276683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,294.4962068389869,1.4724810341949344,8.281677859101737,11.192438046786128,2.2665727382506904,,0.0,45.33145476501382,6.798541165979277,0.04619312427937985,200,376.43668189765935,376.6710895540383,373.849087433544,372.1366028824431,0,828.1108241044045,468.9073882327443,214.2675950518881,510.8849077858073,3.127062567985152,3.127062567985152,3.0359714044335986,3.0359714044335986,0.09109116355155322,0.09109116355155322
1118,223600,rician,0.2127335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,-59.91478104440103,-0.29957390522200517,8.90278177268278,13.480313655472441,1.2529971334294085,,0.0,25.05994266858817,6.452112180082613,0.050494834035635,200,352.28874049767444,150.0850993795492,339.9253071358852,134.95034321504298,0,440.89998478966214,159.2962606031904,171.85011466073422,1095.74871744945,3.103140934608354,3.103140934608354,3.0102359633883964,3.0102359633883964,0.09290497121995767,0.09290497121995767
1119,223800,rician,0.21270016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,427.7464155712527,2.1387320778562637,8.413730726421864,8.569340960396834,3.578520144701825,,0.0,71.5704028940365,6.809239589522823,0.0526588799059391,200,376.0337927910554,186.3421217161785,374.0425787955809,180.75125837763522,0,728.9418364987603,486.39429320748843,434.77146664150365,519.9040597651535,3.1130252263179856,3.1130252263179856,2.9989830663347776,2.9989830663347776,0.11404215998320799,0.11404215998320799
1120,224000,rician,0.21266683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,583.2424147944959,2.9162120739724795,9.428648850963253,8.86146653684194,3.696559071866695,,0.0,73.93118143733389,6.758599321385869,0.039016293510794636,200,375.8421111742205,373.56252731753335,371.40209154276045,367.3975766150313,0,273.8850330308949,373.6370991414861,841.0744847442318,887.3528806932989,3.1246786306845094,3.1246786306845094,3.00356488734536,3.00356488734536,0.12111374333914915,0.12111374333914915
1121,224200,rician,0.2126335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,303.6972507016237,1.5184862535081185,10.378778301245466,13.086360914334769,2.27064711570879,,0.0,45.4129423141758,6.536190344267316,0.015988095700740813,200,371.2262884475519,356.80612981313465,368.38687504781745,352.2644496801861,0,218.80709102705333,107.80537330337867,500.7240183644632,519.0015140726749,3.076028707972414,3.076028707972414,2.9999052659656984,2.9999052659656984,0.07612344200671561,0.07612344200671561
1122,224400,rician,0.21260016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,558.810539624649,2.7940526981232447,8.253078072856162,8.197800544999682,3.5566891868203925,,0.0,71.13378373640786,6.579794415327197,0.0524992336332798,200,354.87804134255606,377.3081030290967,351.97251627498554,367.3251844795455,0,879.0794173598878,418.984343650126,639.5970919929852,799.862151911011,3.0854990342599455,3.0854990342599455,2.981536012717348,2.981536012717348,0.10396302154259773,0.10396302154259773
1123,224600,rician,0.21256683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,682.3514576210678,3.411757288105339,7.675797843471841,6.98098748645458,4.427174399786066,,0.0,88.54348799572134,6.851227420449805,0.055493048205971715,200,380.26119571284994,357.8346791962792,376.6847590140185,345.841518398341,0,1014.2692593013481,468.93417586087537,450.7947974639169,290.3035090725141,3.066837581385512,3.066837581385512,3.0009409252747274,3.0009409252747274,0.06589665611078477,0.06589665611078477
1124,224800,rician,0.2125335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,727.9626364504758,3.6398131822523787,8.587410364452856,5.741993070198151,5.17646046807592,,0.0,103.52920936151841,6.794335033415032,0.07231932744383812,200,309.9652168787301,374.1107750276265,285.5494337922764,369.48305505804063,0,368.3513355050969,539.1024777536543,497.6775745930748,249.55485747999543,3.159154931605314,3.159154931605314,3.028398497955836,3.028398497955836,0.13075643364947798,0.13075643364947798
1125,225000,rician,0.21250016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,488.2878092663333,2.4414390463316664,8.599928134397619,9.426130237536187,3.2942949161577486,,0.0,65.88589832315498,6.6887201875272,0.039287734925746914,200,374.32722182074224,368.4025552636749,368.51603917006867,366.33043621456693,0,551.5811095944101,516.3524390161215,446.58378295845375,372.0879928686439,3.1811907118441565,3.1811907118441565,3.0464305413543578,3.0464305413543578,0.13476017048979871,0.13476017048979871
1126,225200,rician,0.21246683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,442.24763261838734,2.2112381630919367,8.839685045462847,10.185639030536667,3.0942216095552233,,0.0,61.88443219110447,6.798555271484908,0.044095677360892295,200,378.79614824045564,374.2523503745906,376.0681126131358,368.0642061334709,0,543.0593778391335,326.3789944554963,459.88602375394476,309.87424229672325,3.155579935303092,3.155579935303092,3.034778702475569,3.034778702475569,0.1208012328275232,0.1208012328275232
1127,225400,rician,0.2124335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,181.0962668059353,0.9054813340296765,9.685793850745437,13.632926790935988,1.7278349782049178,,0.0,34.55669956409836,6.694406783584146,0.031954866051673886,200,374.0341219781845,369.71320358327745,372.5487883629007,365.60362696679357,0,128.0126490555049,281.11988563659145,186.12230112475078,830.8757175305075,3.0213199441993157,3.0213199441993157,3.0194195265535875,3.0194195265535875,0.0019004176457282362,0.0019004176457282362
1128,225600,rician,0.21240016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,135.77443020877834,0.6788721510438918,7.609930182136309,8.140444661537716,2.582381794127603,,0.0,51.647635882552066,6.843856470135637,0.05528273917734623,200,270.3658928614676,335.98234373767235,252.92274077866853,304.67734292483897,0,1183.7868922179507,708.8723439378913,558.1305416677928,1115.5745341030402,3.03190319874318,3.03190319874318,3.026963710642804,3.026963710642804,0.004939488100375922,0.004939488100375922
1129,225800,rician,0.21236683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,454.27256386037953,2.2713628193018978,9.190324263308405,9.344494973754538,3.5122136474532897,,0.0,70.24427294906579,6.726453547281044,0.039805355444550515,200,323.41274535540884,373.2362912613641,296.9700924108356,370.5930482024324,0,443.2002416401708,550.3671852099959,801.9313745178505,513.7232889582134,3.052930326928661,3.052930326928661,3.020945348753327,3.020945348753327,0.03198497817533408,0.03198497817533408
1130,226000,rician,0.2123335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,472.8328237823926,2.364164118911963,7.908775112149746,8.520110343955972,3.434297289448198,,0.0,68.68594578896396,6.808796542304358,0.036538494154810905,200,359.71605988611395,377.1446737062821,342.92861089210527,373.7093943852956,0,1010.9346614666141,611.9227893604694,946.9804229663126,256.8455728917597,3.1721663759632435,3.1721663759632435,3.033505150991677,3.033505150991677,0.13866122497156663,0.13866122497156663
1131,226200,rician,0.21230016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,350.2884122361174,1.751442061180587,9.113686629630495,12.102167701267833,2.547617124220024,,0.0,50.95234248440048,6.732930315417003,0.03303650662302971,200,369.57845238973135,377.6886119080328,365.4885795005049,373.39724189050247,0,190.526369384053,259.4343127964473,318.14576540634545,491.1374484369094,3.1853645964707047,3.1853645964707047,3.007603347167741,3.007603347167741,0.1777612493029639,0.1777612493029639
1132,226400,rician,0.21226683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,691.299432896172,3.4564971644808598,9.632201432794647,9.912846207079568,4.297351176863467,,0.0,85.94702353726936,6.786144984079163,0.04718719497323036,200,375.2909401757559,376.67357953661184,371.20822184632135,369.9768734940955,0,369.21217072325044,555.809709747003,219.30122727735528,187.1507157511255,3.2561804442970557,3.2561804442970557,3.0204871282228694,3.0204871282228694,0.2356933160741863,0.2356933160741863
1133,226600,rician,0.2122335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,-22.599220791186035,-0.11299610395593017,8.244396033903023,13.836655487776365,0.8387984240960791,,0.0,16.77596848192158,6.6839714084613036,0.03686999283730984,200,378.1443178372708,345.0628768802141,374.8748949708734,337.0886204592427,0,509.620278263398,259.6683524229094,118.48768749915705,808.4318687175125,3.09532514513314,3.09532514513314,2.9858672806870494,2.9858672806870494,0.10945786444609062,0.10945786444609062
1134,226800,rician,0.21220016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,326.0240634580787,1.6301203172903933,9.398329147423217,11.331171390641902,2.5479929864822743,,0.0,50.959859729645494,6.7452191974670095,0.03632509775459766,200,377.3383115763025,359.4174161185256,373.16931616199827,354.29948644728483,0,425.00367315504434,475.1928151548928,347.56334517165925,975.9609975418405,2.9970145828921835,2.9970145828921835,2.974661190713129,2.974661190713129,0.02235339217905441,0.02235339217905441
1135,227000,rician,0.21216683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,493.4236266163518,2.467118133081759,9.408655036288955,9.609385689567835,3.9768730722525714,,0.0,79.53746144505143,6.8067761410752805,0.05382970549166202,200,375.61193511393924,300.70284596482844,372.45674575675196,278.6653846671307,0,481.77904975200636,171.75208292620724,361.6886241618079,458.14485705294476,3.0976936820138965,3.0976936820138965,2.9702219929665103,2.9702219929665103,0.12747168904738615,0.12747168904738615
1136,227200,rician,0.2121335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,451.0826358533092,2.255413179266546,9.832577636218133,11.075187628300196,3.0364791998242167,,0.0,60.72958399648434,6.782481215521261,0.030012354925274848,200,376.22997765832275,375.60620208047555,373.57205828612683,372.67723492180176,0,251.15030377501347,337.63091236707913,639.909767439298,521.2878174683815,3.0557988238662697,3.0557988238662697,2.9662676216120336,2.9662676216120336,0.08953120225423605,0.08953120225423605
1137,227400,rician,0.21210016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,601.2397379822941,3.00619868991147,7.685726648915015,5.192231870969247,4.447294586376635,,0.0,88.94589172753268,6.786233855942,0.07819042205810547,200,317.4982198147941,376.90101882742175,298.0026565230445,372.0770691485957,0,937.718617248394,512.9738452468007,992.216930615055,676.0014411673537,3.164834916272567,3.164834916272567,2.990772350268092,2.990772350268092,0.174062566004475,0.174062566004475
1138,227600,rician,0.21206683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,707.6123811947175,3.5380619059735876,8.978531768964142,7.559805226565663,4.33401338936206,,0.0,86.68026778724119,6.705711817990128,0.0503584198653698,200,365.95656629105366,378.705604416972,358.37102713558437,371.7227360037717,0,394.26707557418774,275.2629265762661,572.6417507294499,380.149105412721,3.3188857290692,3.3188857290692,3.0070963101591586,3.0070963101591586,0.3117894189100414,0.3117894189100414
1139,227800,rician,0.21203349999999999,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,-94.06944480380989,-0.47034722401904944,9.7105052485124,14.978952365233665,1.3835229760978103,,0.0,27.670459521956204,6.830947044586508,0.03464133612811565,200,376.26872617416626,269.3099368718641,370.4900101044515,268.41586333451517,0,170.80532952007508,223.28053569622676,139.21050220212805,646.5099196166739,3.209135870638999,3.209135870638999,2.996261182556728,2.996261182556728,0.21287468808227095,0.21287468808227095
1140,228000,rician,0.21200016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,74.94908713311487,0.3747454356655744,9.753203005785803,14.06705129115617,1.475892889162946,,0.0,29.517857783258922,6.724303136344608,0.012277635931968688,200,366.50094172250033,352.77091003460544,360.7466611865245,332.34626936050495,0,455.900152454003,331.1292864448976,455.35770828288105,814.9309031457469,3.0981025615038114,3.0981025615038114,2.994675183225,2.994675183225,0.10342737827881132,0.10342737827881132
1141,228200,rician,0.21196683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,392.04605902686257,1.960230295134313,8.40666603218445,10.227223433752915,2.7561913729442935,,0.0,55.12382745888588,6.834585898371369,0.0440513726323843,200,376.049194653214,380.453005746056,371.5003700985757,379.38784997458083,0,425.3872553368081,151.26848497146656,525.8016446560049,877.1877418655793,3.122379774365587,3.122379774365587,3.0025324421973876,3.0025324421973876,0.1198473321681992,0.1198473321681992
1142,228400,rician,0.2119335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,473.0897503070729,2.3654487515353644,8.85945234728112,8.523925020321231,3.83696456505616,,0.0,76.7392913011232,6.858506409628493,0.05224378153681755,200,308.21256606440494,379.1369919618195,281.87476375245484,375.8373362672523,0,497.7602781559483,502.4947512645882,710.8233280534453,403.7551289651178,3.136393543277375,3.136393543277375,2.995478652178822,2.995478652178822,0.14091489109855315,0.14091489109855315
1143,228600,rician,0.21190016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,336.6515535219881,1.6832577676099405,9.74941592279469,13.304131065555053,2.4957004272823045,,0.0,49.91400854564609,6.781577173883072,0.020792909637093543,200,375.5540207599742,376.1851869922261,373.1414556690471,372.48130981103924,0,316.29595348898914,436.63121378654677,312.5219820159725,398.3518900293062,3.039819844652187,3.039819844652187,2.991520211311751,2.991520211311751,0.048299633340435744,0.048299633340435744
1144,228800,rician,0.21186683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,328.02400211356536,1.6401200105678269,8.850904944795577,9.139837694006335,3.346802133779732,,0.0,66.93604267559465,6.717790791644708,0.0377517369389534,200,373.0540565617508,271.06343205143673,368.2194721134011,258.3338521564644,0,436.23841973795487,526.7469719532587,784.4673243343206,453.8754096860518,2.9483369279373774,2.9483369279373774,3.0065605159888174,3.0065605159888174,0.0582235880514399,0.0582235880514399
1145,229000,rician,0.2118335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,210.97160491306423,1.0548580245653212,9.223422617393718,11.31626948387947,2.5127912491222957,,0.0,50.255824982445915,6.8164511963851195,0.032171510681509974,200,380.03629504353677,312.90723591467616,378.0919846552365,289.61715023697167,0,75.97105764231702,483.3929273636288,390.48268287312015,700.8096699275575,2.9092617445856046,2.9092617445856046,3.0151804319385427,3.0151804319385427,0.10591868735293808,0.10591868735293808
1146,229200,rician,0.21180016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,22.705569927113427,0.11352784963556713,8.558216482923232,13.519311194993437,1.5297691628900618,,0.0,30.595383257801235,6.741742127743285,0.014289537444710732,200,309.927197648093,375.7169228846485,282.0773559482473,368.06749308476157,0,633.428884883155,612.0289588848171,372.0179442298141,416.4313925724624,2.8310391222523466,2.8310391222523466,2.9968414076372394,2.9968414076372394,0.16580228538489283,0.16580228538489283
1147,229400,rician,0.21176683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,386.02796624344967,1.9301398312172484,8.290894442316471,10.857815930061086,3.1440088429869655,,0.0,62.88017685973932,6.784676495067837,0.03085177406668663,200,376.61219190142805,331.2759858164078,368.9490070170853,311.06998000716897,0,669.7574969646681,387.97614998925275,263.0455825906349,74.88622504459205,2.901847815491449,2.901847815491449,2.9971630946844137,2.9971630946844137,0.09531527919296456,0.09531527919296456
1148,229600,rician,0.2117335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,332.742931168412,1.66371465584206,9.410234462764942,9.29520324828838,3.4309049800270617,,0.0,68.61809960054123,6.651227565397118,0.03749763771891594,200,367.3954960205626,271.90223664854403,362.16650333923513,268.4559444695051,0,317.7321630418832,426.83396888980434,735.0834344562851,744.2742719281094,2.944273974786422,2.944273974786422,2.995327365171612,2.995327365171612,0.05105339038518997,0.05105339038518997
1149,229800,rician,0.21170016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,96.0693402043566,0.480346701021783,8.62067804510309,13.675959349196079,1.2675145794670937,,0.0,25.350291589341875,6.824539298184668,0.04258104033768177,200,376.47048556654084,379.0554648556831,372.6658105713248,371.0745076074265,0,444.17560981445496,207.2196573548015,165.08077873539793,806.0999120160883,2.832039021387112,2.832039021387112,2.965813248513829,2.965813248513829,0.13377422712671683,0.13377422712671683
1150,230000,rician,0.21166683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,746.5898982129194,3.7329494910645966,8.660929303911995,6.917121027607454,4.929431713465265,0.0,0.0,98.5886342693053,6.658335214164607,0.05189003363251686,200,371.18148935618865,345.5518057447906,368.61910802407357,320.14344476184766,0,415.47604585917446,442.79466641779175,687.187134168121,184.51123777876927,2.9067957425879656,2.9067957425879656,2.990311795768726,2.990311795768726,0.08351605318076061,0.08351605318076061
1151,230200,rician,0.2116335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,629.2294164063902,3.146147082031951,8.715452866812967,8.058320228449716,4.01608304551533,,0.0,80.3216609103066,6.729288852506645,0.06859232746064663,200,375.08588761516387,371.1497462504806,371.956550003547,368.97301207019785,0,408.2762430149402,398.00916225639065,344.6539243756985,657.1265458502403,2.9802190386527307,2.9802190386527307,3.0028381544695413,3.0028381544695413,0.02261911581681053,0.02261911581681053
1152,230400,rician,0.21160016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,12.065080485953146,0.06032540242976573,8.872477935972151,14.887399550364714,1.1477780909510589,,0.0,22.95556181902118,6.632768479363721,0.02545732632279396,200,368.02674373810174,338.7152540250577,365.0636050796408,318.6700502283091,0,457.11639299198225,204.05284783243047,205.45374098040668,812.6371067030283,2.8227403843571106,2.8227403843571106,2.968233803174842,2.968233803174842,0.14549341881773126,0.14549341881773126
1153,230600,rician,0.21156683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,662.2190335995181,3.3110951679975904,8.913079888216705,8.845088616055769,4.071095455740209,,0.0,81.42190911480418,6.604153023559488,0.044078774973750116,200,380.01683218290725,354.02456851952644,375.65039117405604,351.42858117097273,0,494.1173975694636,221.9671752738029,588.3851380132191,261.70612315112277,2.984355235939317,2.984355235939317,2.9771315737388635,2.9771315737388635,0.00722366220045334,0.00722366220045334
1154,230800,rician,0.21153349999999999,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,348.59433799379644,1.7429716899689822,8.906083661844617,8.857442344131762,3.7543061918046905,,0.0,75.08612383609382,6.795043728806928,0.03176177121698856,200,180.97649248388169,328.2387590600249,174.5038726368938,297.373875369636,0,255.11056496391555,708.8723439378913,452.99903843732886,347.71511419631577,3.044670896205438,3.044670896205438,2.975386761742561,2.975386761742561,0.06928413446287696,0.06928413446287696
1155,231000,rician,0.21150016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,531.1319007597286,2.6556595037986432,8.191366717540863,7.501266432094885,4.094833891828014,,0.0,81.89667783656027,6.67304434436038,0.04616325803101063,200,268.93287872774374,375.8827727231304,247.37311485771298,373.7518336076997,0,808.004352336143,591.6966282640788,760.9119615823887,200.83735564220765,3.0505689371842095,3.0505689371842095,2.993290560614272,2.993290560614272,0.05727837656993762,0.05727837656993762
1156,231200,rician,0.21146683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,592.7522159988492,2.963761079994246,9.40930114866656,9.485075089489275,3.8469893936021986,,0.0,76.93978787204396,6.595383688581566,0.03630144193768501,200,369.025662090196,363.6178115361377,361.3696729353583,357.4714091626757,0,151.37704876118303,502.5121118019015,677.2553507194228,373.6899671155013,3.0910944468731087,3.0910944468731087,3.011685805338889,3.011685805338889,0.07940864153421989,0.07940864153421989
1157,231400,rician,0.2114335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,573.4679779137456,2.867339889568728,8.622298261935462,9.707039327569182,3.646482187234182,,0.0,72.92964374468366,6.7137746385511035,0.03526168338954449,200,376.9981506487386,368.2704325377719,369.8356082013943,363.0700936483376,0,674.2211076610793,357.9346098753622,483.12740079206276,276.849286380134,3.051053826915987,3.051053826915987,3.006922363764998,3.006922363764998,0.044131463150988814,0.044131463150988814
1158,231600,rician,0.21140016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,542.2010989458526,2.7110054947292626,9.19804164986163,8.982206899409546,3.485100940761374,,0.0,69.70201881522749,6.641372152004821,0.03244415506720543,200,364.1661324048881,373.8573770441625,354.8184461987263,371.1736811314951,0,474.43729124146404,322.98966381899237,903.9332721556941,903.0880180595506,3.008608204485953,3.008608204485953,3.0216877954406307,3.0216877954406307,0.013079590954677922,0.013079590954677922
1159,231800,rician,0.21136683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,3.7813384985670666,0.018906692492835334,7.83710203678425,10.528779623510033,1.7593162578249482,,0.0,35.18632515649896,6.755392843841336,0.03759995721280575,200,369.9537086428331,204.11498126014334,363.5053412151027,192.54995172321296,0,986.0950937388587,511.25720514537926,469.97244627338097,1242.4576175709683,3.0273978685723097,3.0273978685723097,3.0178496904738914,3.0178496904738914,0.009548178098418347,0.009548178098418347
1160,232000,rician,0.2113335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,489.3320085120202,2.446660042560101,8.013866103001709,8.005639081087557,3.83935142230291,,0.0,76.7870284460582,6.806152221187102,0.04200226321816444,200,378.6190116587895,294.7585411085725,376.66721075671467,266.588002379512,0,553.5220637657786,165.0309928596833,470.3028472454098,161.47692692424957,3.145570795229308,3.145570795229308,3.0243773714161573,3.0243773714161573,0.12119342381315068,0.12119342381315068
1161,232200,rician,0.21130016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,410.2583389191575,2.0512916945957875,10.318890408528347,11.63709660578807,2.8684092630486964,,0.0,57.36818526097393,6.71077408523827,0.03383342228829861,200,378.2473742404398,366.34325746493545,374.95863381320066,363.08881339327553,0,298.6000524044869,289.2486881672651,385.7877376434355,551.4641886475798,3.1511816897345275,3.1511816897345275,3.0222946348926687,3.0222946348926687,0.1288870548418588,0.1288870548418588
1162,232400,rician,0.21126683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,192.1748907354443,0.9608744536772216,8.22327552611064,10.531706192068642,2.6916956247974873,,0.0,53.83391249594975,6.718196071822436,0.025510257557034493,200,202.17295865957558,372.8993982097474,181.96307609115382,367.50553242571107,0,726.7291711645827,708.8723439378913,695.0843516394643,499.8721257046138,3.0939182427215943,3.0939182427215943,3.0378149036717996,3.0378149036717996,0.0561033390497947,0.0561033390497947
1163,232600,rician,0.2112335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,98.28922840744485,0.49144614203722425,7.930196626266059,8.967105278163693,3.2085652363645907,,0.0,64.17130472729181,6.816651291973773,0.029954150915145875,200,276.0316680349006,174.24450694571962,263.42423553997827,172.82443899894957,0,769.9171756781285,504.08176910516073,886.899062168992,255.49848731755557,3.1295614831757086,3.1295614831757086,3.043527218753742,3.043527218753742,0.08603426442196671,0.08603426442196671
1164,232800,rician,0.21120016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,536.7108939151874,2.683554469575937,9.559255014877401,8.503721327363616,3.9741523593877743,,0.0,79.48304718775549,6.849678655879413,0.06876837432384492,200,380.32801659488706,314.75604540139534,377.35026587341747,294.95498768115857,0,302.18030437995884,357.0973196730966,849.7714836539409,1093.415961620133,3.1609289944561105,3.1609289944561105,3.0452293659841247,3.0452293659841247,0.11569962847198578,0.11569962847198578
1165,233000,rician,0.21116683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,0.7146570484961992,0.0035732852424809956,9.082067064984496,9.623459514612964,2.7131314745434616,,0.0,54.26262949086924,6.754204916101376,0.047964590340852736,200,260.6773224160767,217.098341110259,248.96346572864118,215.19913431654493,0,279.6340678252455,618.9733768724475,341.2708474532264,1059.2846273102368,3.1709460057271683,3.1709460057271683,3.029460095901354,3.029460095901354,0.14148590982581455,0.14148590982581455
1166,233200,rician,0.2111335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,395.70192284583095,1.9785096142291547,9.409731069059184,10.64810347119259,2.7695717048611685,,0.0,55.39143409722338,6.75741480230374,0.0353481224924326,200,375.4084279242438,374.0674554256416,369.3124608424783,370.23725762361784,0,493.60289430608805,216.67971936912224,694.3924977308686,745.0247531533746,3.2329361328257233,3.2329361328257233,3.025885341482672,3.025885341482672,0.20705079134305127,0.20705079134305127
1167,233400,rician,0.21110016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,541.8269764079442,2.7091348820397214,8.769067917980433,8.919731227899666,3.494439257292129,,0.0,69.88878514584258,6.831614252596112,0.045852777287364005,200,379.3867792240652,376.6298850932571,376.6317893117513,375.05526014198426,0,277.92964697294946,132.42821376451977,581.6786495137532,834.4418071593796,3.2504576535409826,3.2504576535409826,3.0157250913152542,3.0157250913152542,0.23473256222572836,0.23473256222572836
1168,233600,rician,0.21106683333333331,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,347.77918924864923,1.738895946243246,10.047353124825381,11.286924943672473,3.1391728025511356,,0.0,62.78345605102271,6.617250784023741,0.025282426103949547,200,359.82637764847146,298.55139108833646,357.2256193858142,270.74763749903764,0,95.0820923189198,225.45990705924783,573.5124180197633,190.24123561170668,3.235871044667186,3.235871044667186,3.0352780546386295,3.0352780546386295,0.20059299002855635,0.20059299002855635
1169,233800,rician,0.21103349999999998,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,417.39286694834556,2.0869643347417277,8.689996004822937,10.033500475596352,3.5184120823781657,,0.0,70.36824164756332,6.736036902861643,0.04453667253255844,200,365.89883135104697,325.5973619314232,355.5005403830244,297.76073974186625,0,561.7839947815448,556.7995938785544,385.5166791899294,361.47768365326084,3.3484159198127394,3.3484159198127394,3.045933357315781,3.045933357315781,0.30248256249695826,0.30248256249695826
1170,234000,rician,0.21100016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,490.1392643762026,2.450696321881013,8.16012579837881,8.622639742549707,3.777640065726279,,0.0,75.5528013145256,6.738537172123489,0.03751893773674965,200,317.0888320060066,371.92826656747434,292.7298422368201,359.04195855531503,0,833.7055532917464,573.6603451061114,618.0600083712028,393.01496166589544,3.29082633742579,3.29082633742579,3.0524735650194033,3.0524735650194033,0.23835277240638675,0.23835277240638675
1171,234200,rician,0.21096683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,305.24417725136817,1.526220886256841,8.197819649167789,11.862017933090337,2.3571464858355924,,0.0,47.14292971671185,6.691342403929798,0.028455923348665237,200,372.1332848752013,371.2233364665011,368.42250208291136,368.9822279718047,0,616.2995087220725,495.2350781515165,324.39682398383326,520.1045120586226,3.2078795094418036,3.2078795094418036,3.0411688047986867,3.0411688047986867,0.16671070464311688,0.16671070464311688
1172,234400,rician,0.2109335,ou,velocity,False,True,False,full,True,False,False,False,500.0,64,229.7720279535593,1.1488601397677964,7.560418386489196,8.353909300366425,3.0049309718308894,,0.0,60.09861943661779,6.8359936104504495,0.04784605473279953,200,213.33135008669916,378.7397983210843,210.23697813284628,375.7978677937636,0,1178.2453989284486,708.8723439378913,628.6859459910199,802.870694102544,3.3007371534857954,3.3007371534857954,3.027534528264425,3.027534528264425,0.2732026252213706,0.2732026252213706
