episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
52,10400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9176745833333333,0.005,560.7691110536374,2.803845555268187,8.763944059588455,9.363375185029845,3.21795550979226,19.0,95.81596513283357,583.1133889248575,9.363375185029845,,3.428018991905037,64.3591101958452,2.548068667630222,0.265,200,43.74409894542439,65.63828749909553,22.048700802108606,14.196483190786916,359.16828960050105,225.62568110247116,92.47158374005464,230.1030857390537,2.508139121344154,2.508139121344154,2.5249226957482622,2.5249226957482622,0.016783574404108048,0.016783574404108048
53,10600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.91609125,0.005,411.548165570373,2.0577408278518647,8.252321273966585,10.671800699487171,2.3340060769139392,24.0,66.48499826853806,608.3864832462625,10.671800699487171,,3.428018991905037,46.68012153827879,2.539446257746213,0.2575,200,57.13914193895345,46.591394954887754,25.1522861067112,28.028875616366996,528.3991805664067,185.99538678247976,55.195680512142424,135.23942254314926,2.5098557639699046,2.5098557639699046,2.5213204953928976,2.5213204953928976,0.01146473142299298,0.01146473142299298
54,10800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9145079166666666,0.005,499.902946588291,2.499514732941455,7.677411048470023,7.962917768114406,2.89987975614979,15.0,661.6694152412533,1258.1638592296151,7.962917768114406,,3.428018991905037,57.99759512299581,2.5792996024278905,0.24875,200,57.17161861494168,66.8707535046157,2.27380719996761,5.695379722054315,710.3261817240104,459.52258581788783,646.0805425594965,487.4586492036409,2.6282844795786056,2.6282844795786056,2.528330852073581,2.528330852073581,0.09995362750502457,0.09995362750502457
55,11000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9129245833333334,0.005,254.1607398707671,1.2708036993538354,7.638217524858986,8.880759289716345,2.074602179100181,18.0,512.0713223218506,968.0873636034224,8.880759289716345,,3.428018991905037,41.492043582003625,2.5153662716146994,0.26,200,52.60062996021526,39.2759454129143,15.024960759624825,7.292586986629609,799.4431561686185,406.431534800999,497.7091922810911,723.5496137883331,2.5972554886251915,2.5972554886251915,2.520081239837701,2.520081239837701,0.07717424878749046,0.07717424878749046
56,11200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.91134125,0.005,508.1941325904851,2.5409706629524256,7.711074037960052,7.645983872683231,3.4207797681543615,19.0,338.75478032228887,961.1061713683633,7.645983872683231,,3.428018991905037,68.41559536308722,2.515756192734124,0.26375,200,52.67346037632028,42.98022298489321,29.964638358870566,19.436348672470835,671.3696039732157,495.3111426780027,322.5118458965817,390.8061332125866,2.6459321485068825,2.6459321485068825,2.5361651421290703,2.5361651421290703,0.10976700637781223,0.10976700637781223
57,11400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9097579166666667,0.005,764.2022329841465,3.821011164920732,8.40891882055955,7.450871140726515,4.212215627233298,22.0,849.670511983989,1280.8179470489733,7.450871140726515,,3.428018991905037,84.24431254466595,2.5523287304889144,0.22875,200,59.16169107802139,58.96422283341457,34.94784123087654,36.17961191329376,410.3068702742317,332.24364967859356,833.1747716727735,310.4879082154313,2.662247183334799,2.662247183334799,2.565569536604583,2.565569536604583,0.09667764673021617,0.09667764673021617
58,11600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9081745833333333,0.005,-12.864724041586467,-0.06432362020793234,8.002379412446981,13.452778711741974,0.36847687101315335,25.0,73.87459849078932,460.39336822179166,13.452778711741974,,3.428018991905037,7.369537420263067,2.5282193176543672,0.26125,200,52.12814006125042,50.833718138211054,7.169607440300831,20.200190349090725,583.650989516397,388.0313860125618,66.0231181673168,748.5513687718094,2.5282922948521174,2.5282922948521174,2.527688628577144,2.527688628577144,0.0006036662749733246,0.0006036662749733246
59,11800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.90659125,0.005,486.33383994663177,2.4316691997331588,9.051663525188719,9.264020450871985,2.715249804140987,20.0,325.96115655865697,814.7512153880743,9.264020450871985,,3.428018991905037,54.304996082819756,2.545052800356746,0.2625,200,48.01383831166768,62.40549268947449,21.27254927453402,36.98814042593076,243.83801643328474,293.49315502747015,338.69574716733814,601.7016008961402,2.5192710263039704,2.5192710263039704,2.5308676315528027,2.5308676315528027,0.011596605248832326,0.011596605248832326
60,12000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9050079166666667,0.005,634.4852337623953,3.1724261688119766,8.062353799165054,7.765211791867025,3.4501161520445534,25.0,305.81586553852895,898.3101900475892,7.765211791867025,,3.428018991905037,69.00232304089107,2.524278143289927,0.275,200,50.07413141603031,49.83373630052243,25.313747274301825,22.07405185585054,580.7647693012163,494.75459095313863,317.59516485394,251.4762062958749,2.5294914759675526,2.5294914759675526,2.5461884402276653,2.5461884402276653,0.01669696426011269,0.01669696426011269
61,12200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9034245833333333,0.005,-52.59460020393623,-0.26297300101968113,7.612243610934169,9.789464464262082,1.3823375382333867,17.0,354.0667906009702,614.5708804451037,9.789464464262082,,3.428018991905037,27.646750764667736,2.57102889767147,0.28,200,59.568957456627786,53.35163863697085,33.74284182174262,23.866731427082716,690.1143236327573,499.73475893096173,357.72621081100795,867.3057032185442,2.4530435783252362,2.4530435783252362,2.5271089172441528,2.5271089172441528,0.07406533891891653,0.07406533891891653
62,12400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.90184125,0.005,393.3127177986381,1.9665635889931905,7.743254245102937,8.767836360003269,2.257010746243385,22.0,600.6465737954514,1069.6905104402585,8.767836360003269,,3.428018991905037,45.140214924867706,2.6384827933158617,0.24,200,69.53153179424748,78.67036383622334,20.4909589834678,60.14735821257229,745.4359657384801,413.16318913624025,584.0645019499345,606.2999407589058,2.459719267620779,2.459719267620779,2.5227524951312374,2.5227524951312374,0.06303322751045837,0.06303322751045837
63,12600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.9002579166666667,0.005,433.90487390404957,2.1695243695202477,7.497383301592253,8.832544912636466,2.8581793991648454,24.0,286.51663398051454,870.122419840546,8.832544912636466,,3.428018991905037,57.16358798329691,2.5563602533836067,0.25375,200,57.69664519659554,60.66427644375789,42.624246749703055,8.423312339500786,838.6472384381245,686.3276014799835,293.94182500333386,384.92644520282545,2.5201033317597608,2.5201033317597608,2.5280767317031994,2.5280767317031994,0.007973399943438597,0.007973399943438597
64,12800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8986745833333334,0.005,486.6187944039995,2.4330939720199978,8.716331301073641,10.213605754964385,2.713485982494767,15.0,92.98156158678445,663.790042883655,10.213605754964385,,3.428018991905037,54.26971964989534,2.5630328574974692,0.245,200,62.158009854709974,55.93722388586838,38.45925198623117,39.5261633850136,374.42884375932795,410.56905205492114,110.39330509638145,348.96055757633417,2.5597032858086424,2.5597032858086424,2.530973751246817,2.530973751246817,0.028729534561825254,0.028729534561825254
65,13000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.89709125,0.005,289.56046724887386,1.4478023362443693,9.133766160314458,11.285352092129322,1.729608521227062,19.0,107.27868192559157,479.85124512304816,11.285352092129322,,3.428018991905037,34.592170424541244,2.5852710136581583,0.27875,200,68.53270580691522,56.4626234248918,8.84698690484162,30.926655796036787,203.125319917091,355.3282813197602,90.23186214240555,556.1533053368673,2.6283337450508353,2.6283337450508353,2.518645055400359,2.518645055400359,0.10968868965047607,0.10968868965047607
66,13200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8955079166666666,0.005,436.74602178053254,2.1837301089026626,7.662073781442658,8.270792704775305,2.747025605283418,17.0,598.3661584476798,1059.5516499659311,8.270792704775305,,3.428018991905037,54.94051210566836,2.5282107597624925,0.25125,200,59.010798657363196,42.61687239147746,29.678200411765967,11.225694691372068,748.7560386888226,501.1759724901514,580.4606739062003,569.1788338975033,2.6213046619614784,2.6213046619614784,2.522105366762224,2.522105366762224,0.09919929519925441,0.09919929519925441
67,13400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8939245833333334,0.005,449.6599345448659,2.2482996727243294,8.531654175383254,8.166197232545164,2.5275731801607204,24.0,486.2289129059877,1033.553485931042,8.166197232545164,,3.428018991905037,50.551463603214415,2.5648509197118097,0.29375,200,65.810148812399,53.60549787163949,55.576251429690835,9.132353755594027,422.62809835428914,163.68553686189512,478.9606450194115,885.893508354984,2.6596129887286,2.6596129887286,2.522186975917425,2.522186975917425,0.13742601281117484,0.13742601281117484
68,13600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.89234125,0.005,167.33116541743254,0.8366558270871627,8.596311334358031,12.382751305701168,1.2271693265092154,17.0,47.42861613846419,603.4951998732847,12.382751305701168,,3.428018991905037,24.54338653018431,2.593268300486524,0.2475,200,67.26898283941141,67.64289899002725,41.09561210992945,35.25258859806921,346.75881483559624,432.2517732809015,31.611437847474164,420.8500838858232,2.5082623194467795,2.5082623194467795,2.503142598720246,2.503142598720246,0.005119720726533661,0.005119720726533661
69,13800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8907579166666667,0.005,-69.97070767971107,-0.3498535383985553,7.422739173775843,11.651049196742031,0.48770377963287864,15.0,133.72247011078332,409.2804368315176,11.651049196742031,,3.428018991905037,9.754075592657573,2.56168162938624,0.27,200,48.7543538304115,65.90915071072017,12.188670280808719,31.8087309802843,859.4267185424118,472.39184602418396,125.84594051205423,877.7954533460409,2.3532857640487537,2.3532857640487537,2.4739333404726027,2.4739333404726027,0.12064757642384905,0.12064757642384905
70,14000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8891745833333333,0.005,644.5511196573603,3.2227555982868017,10.000806412535884,9.204749692286592,3.522163390439127,21.0,348.4499778291213,1040.6313956168187,9.204749692286592,,3.428018991905037,70.44326780878255,2.561499639702569,0.23625,200,69.79484734250794,43.58641004485718,25.2554405119055,9.363670033029203,53.912374692784674,228.89400523895705,338.14609199921995,454.88601806332,2.4433834555265497,2.4433834555265497,2.4889080554721246,2.4889080554721246,0.045524599945574895,0.045524599945574895
71,14200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.88759125,0.005,563.1382375113129,2.8156911875565647,7.760007462760069,8.02458631148073,3.094234045171746,26.0,454.08428115217083,945.1253558116794,8.02458631148073,,3.428018991905037,61.884680903434926,2.5301783339228665,0.25125,200,52.82987987302722,47.99236331164318,29.372837920178206,20.803463155872347,785.1056024339653,395.49971076570245,463.08534974256185,295.493458099848,2.4619886629551533,2.4619886629551533,2.497433773636908,2.497433773636908,0.0354451106817546,0.0354451106817546
72,14400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8860079166666667,0.005,669.4069441959757,3.3470347209798788,8.779342621048393,8.022035347868377,3.628828256105772,24.0,466.5735943039315,1052.2275261319849,8.022035347868377,,3.428018991905037,72.57656512211545,2.585291408776394,0.2775,200,65.50423887842102,59.697556417204275,28.458781790432266,10.252889320738264,344.6369846193474,280.1305710615617,483.7328727565586,205.20286289019148,2.482532300270829,2.482532300270829,2.51314758589342,2.51314758589342,0.03061528562259097,0.03061528562259097
73,14600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8844245833333333,0.005,616.4773686794088,3.082386843397044,9.57977781763541,9.485034081578226,3.364406505195589,20.0,219.1025572328065,642.0264851322407,9.485034081578226,,3.428018991905037,67.28813010391178,2.5868014552014453,0.26125,200,65.0852641042177,61.918308617910164,10.954188852016747,42.417733368846385,160.81764315618514,298.5634302045182,235.54522480329223,519.764805195442,2.5340523216849116,2.5340523216849116,2.524808666979751,2.524808666979751,0.00924365470516042,0.00924365470516042
74,14800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.88284125,0.005,47.38189002710867,0.23690945013554335,9.550278813227273,13.396099286591044,0.8424786961228354,28.0,75.69134186341272,439.7123374752583,13.396099286591044,,3.428018991905037,16.849573922456706,2.593892726449587,0.26,200,71.47834683867013,55.81487823650698,53.344259698076485,36.27659673586691,109.09767479372678,299.4353730974153,73.1441748349077,913.7663978518699,2.431182268683564,2.431182268683564,2.5020744781843876,2.5020744781843876,0.07089220950082353,0.07089220950082353
75,15000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8812579166666666,0.005,613.3971289629717,3.0669856448148582,8.369249222644273,6.573503557433073,4.203978144708047,12.0,679.1611216347294,1178.334502466572,6.573503557433073,,3.428018991905037,84.07956289416094,2.553031850430723,0.27375,200,56.63025498625069,49.46939692745697,28.15054059621321,8.160558275730365,375.42898175402155,518.9713577437277,669.5094399228227,346.02242875597943,2.537651066963957,2.537651066963957,2.5247665270713697,2.5247665270713697,0.012884539892587199,0.012884539892587199
76,15200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8796745833333334,0.005,368.96177767075386,1.8448088883537692,8.452265000467547,9.84534947609835,2.124468651519418,21.0,345.3650862118669,748.9359816728976,9.84534947609835,,3.428018991905037,42.489373030388364,2.5374315640006624,0.2575,200,61.91710947778507,42.34695405966448,34.79474602831153,20.090934212362708,396.76274703689273,304.55671658961785,330.50641984523907,555.6857503996218,2.4728355111322093,2.4728355111322093,2.5194994497614753,2.5194994497614753,0.04666393862926599,0.04666393862926599
77,15400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.87809125,0.005,403.52092346839873,2.0176046173419935,7.792754544933345,8.665983376333282,2.3089696275821576,17.0,576.5145641907778,786.7528931784708,8.665983376333282,,3.428018991905037,46.179392551643154,2.6165359008012596,0.27375,200,74.40431538555629,64.63597323947808,54.902341003019885,6.3038658765036555,750.3533156906802,396.3981604457845,558.3516927381839,686.3323934983024,2.377673211149653,2.377673211149653,2.516765296226679,2.516765296226679,0.13909208507702608,0.13909208507702608
78,15600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8765079166666667,0.005,322.80026574211485,1.6140013287105743,8.446272248798634,10.65838175399447,1.88649929781805,24.0,395.20483681631043,808.2846178270127,10.65838175399447,,3.428018991905037,37.729985956361006,2.508535022587484,0.23625,200,56.00934083478297,37.210084271769055,32.44047442680005,13.726928342237466,481.36724686576264,93.04582440502453,381.81247091769933,541.2829928551697,2.453574332489898,2.453574332489898,2.508684962913748,2.508684962913748,0.055110630423850004,0.055110630423850004
79,15800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8749245833333333,0.005,375.89919867276,1.8794959933638,7.604045421615716,9.125627385793699,2.1601071764663944,24.0,685.3708682891119,1080.0402634524453,9.125627385793699,,3.428018991905037,43.20214352932789,2.5754040337167003,0.24875,200,61.37261395022305,60.62404243591489,12.094248227415598,43.73346106247818,807.2350800975591,162.9468052819111,689.0935619715865,636.9432306896407,2.425817201106168,2.425817201106168,2.5042725858701105,2.5042725858701105,0.07845538476394243,0.07845538476394243
80,16000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.87334125,0.005,291.2857959538802,1.456428979769401,7.599310724548705,9.251131868874594,1.76970597878654,24.0,367.6952154508151,800.2217849498313,9.251131868874594,,3.428018991905037,35.3941195757308,2.5603567516511903,0.28,200,55.327015588513966,62.79497254913612,12.261695665782987,27.56607321276747,737.1120557303341,415.29788261630165,356.51117967896005,458.53026377751695,2.341796692443268,2.341796692443268,2.495090503281566,2.495090503281566,0.15329381083829796,0.15329381083829796
81,16200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8717579166666667,0.005,562.1634505097932,2.810817252548966,9.113389844334684,8.556390537544477,3.0831060624193882,22.0,317.737927780471,771.429802844613,8.556390537544477,,3.428018991905037,61.66212124838777,2.50704723906737,0.28875,200,35.444791317220364,53.89617842824699,10.884480400646494,10.737536638218804,164.98414326461898,390.62246175488343,330.8714377393187,490.92259938091723,2.4268351186525683,2.4268351186525683,2.5023499546289463,2.5023499546289463,0.07551483597637798,0.07551483597637798
82,16400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8701745833333333,0.005,552.0138015634631,2.7600690078173153,9.098805733509232,9.445563544333657,3.0491466866233154,11.0,215.78432640721786,752.3688465592141,9.445563544333657,,3.428018991905037,60.98293373246631,2.6452061709894883,0.25625,200,81.00757940928847,63.0523659794669,53.92772024798683,30.49791215057238,292.7062946345034,300.755454798251,200.49005173596993,533.3679070894837,2.4664419156715645,2.4664419156715645,2.509018207458146,2.509018207458146,0.04257629178658151,0.04257629178658151
83,16600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.86859125,0.005,446.60703530690347,2.2330351765345173,9.020991629808686,10.383856749778293,2.519872344729543,16.0,109.50332817215042,638.3054015689298,10.383856749778293,,3.428018991905037,50.397446894590864,2.6101379152524795,0.26,200,58.08508182737049,78.79496113232874,17.20084934799118,28.468593623529326,289.978522700075,185.2293168984833,120.83488108683096,461.5583826992944,2.4495265629497993,2.4495265629497993,2.5091489801963553,2.5091489801963553,0.059622417246556036,0.059622417246556036
84,16800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8670079166666667,0.005,662.7318173125274,3.313659086562637,8.621815922144028,7.997487249576788,3.827189061514526,18.0,402.6050280123777,825.1960868450412,7.997487249576788,,3.428018991905037,76.54378123029052,2.5634749160045542,0.2575,200,54.17451543695425,63.768257222773876,5.469621797879439,32.958592193896,375.5969651582476,259.4484319645054,384.62124178992576,50.70578694198164,2.5052117169007873,2.5052117169007873,2.5248399335453815,2.5248399335453815,0.019628216644594243,0.019628216644594243
85,17000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8654245833333334,0.005,416.8407954298888,2.084203977149444,8.197087918560241,9.572667240168098,2.3695273305291376,23.0,360.12070725241074,780.7984721640534,9.572667240168098,,3.428018991905037,47.39054661058275,2.5564101142779574,0.27125,200,58.54209512603575,58.22289896365904,25.78930416794,22.729840735157854,521.4278372310299,410.22907922576326,361.3207388620625,471.56209626386874,2.537207657365891,2.537207657365891,2.5230127264510727,2.5230127264510727,0.014194930914818382,0.014194930914818382
86,17200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.86384125,0.005,828.3258296004216,4.1416291480021075,10.049031583427714,8.471631932198317,4.46233895708895,16.0,301.4392793437953,857.0610358623458,8.471631932198317,,3.428018991905037,89.246779141779,2.4908497602217157,0.25125,200,37.464474244953664,45.2320762448592,5.5444683541133495,20.159965867871552,81.32950264489459,222.70435580782814,314.2179432065425,462.08845604817583,2.6229733249561678,2.6229733249561678,2.5455630314584896,2.5455630314584896,0.07741029349767814,0.07741029349767814
87,17400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8622579166666666,0.005,-19.73153318205994,-0.0986576659102997,7.437219696819965,12.036763286893105,0.31967461047996565,19.0,212.21537493312758,380.6649680667452,12.036763286893105,,3.428018991905037,6.393492209599313,2.5472285823159004,0.26625,200,59.62133794425461,51.3196778441772,28.67184796830457,24.17060796229615,867.0979575329584,257.4699042842299,207.0014694987724,1156.3892079010477,2.51257839647213,2.51257839647213,2.5199781070794263,2.5199781070794263,0.007399710607296051,0.007399710607296051
88,17600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8606745833333334,0.005,794.4734810051092,3.9723674050255458,9.160818970734661,7.495556026234005,4.250765509593478,30.0,561.3516102625075,1146.4424548054621,7.495556026234005,,3.428018991905037,85.01531019186957,2.5570490283338585,0.26875,200,69.46395861208582,49.26592352152715,20.518881700084552,17.49521816112506,258.06882492601494,127.82308334196121,546.7202584463246,279.6340060334989,2.663758205626343,2.663758205626343,2.539646145744359,2.539646145744359,0.12411205988198404,0.12411205988198404
89,17800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.85909125,0.005,709.8753311697045,3.5493766558485227,8.671221745610662,7.443874350937649,3.8355609125823324,17.0,513.557279659679,1084.7828013010146,7.443874350937649,,3.428018991905037,76.71121825164666,2.539128664306921,0.255,200,52.72933462051947,55.19139780893206,33.715406419422486,27.105604314139214,323.36857934612215,408.73862276472283,502.77049979676576,640.9528458202761,2.8311510622738156,2.8311510622738156,2.55420698582119,2.55420698582119,0.2769440764526254,0.2769440764526254
90,18000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8575079166666667,0.005,493.9006135041194,2.469503067520597,7.628025133888087,8.274854418681455,2.7825324912856684,27.0,424.6577500477217,844.7048186750679,8.274854418681455,,3.428018991905037,55.650649825713366,2.543502660487885,0.265,200,57.82703842137063,49.93825775645694,20.07265965202827,18.07493060777024,811.5766859945608,263.4108926118591,409.3801276507616,146.1518964010365,2.794169517316143,2.794169517316143,2.5567439358819066,2.5567439358819066,0.2374255814342363,0.2374255814342363
91,18200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8559245833333333,0.005,471.79460703834854,2.3589730351917426,8.680280094368065,9.096240328360594,2.854305135846727,14.0,205.6002185165403,617.4306233511196,9.096240328360594,,3.428018991905037,57.08610271693454,2.596594002642106,0.28125,200,50.446840650750474,77.2743632479356,19.709692980124295,21.56546567789006,428.018309711639,137.10875277258216,201.27952845930417,559.1347077226167,2.782173071849892,2.782173071849892,2.5600138391782234,2.5600138391782234,0.2221592326716686,0.2221592326716686
92,18400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.85434125,0.005,110.0838351668448,0.5504191758342241,7.954435686325919,10.582350487349895,1.6455237167201713,21.0,56.40209773983162,610.9714215994213,10.582350487349895,,3.428018991905037,32.910474334403425,2.6064269257040684,0.285,200,52.72723236054777,74.6214525865324,9.036902733821012,44.992302347406095,594.8540158448511,548.1898091886931,45.05718094927502,351.96755822295097,2.6830078448806116,2.6830078448806116,2.550073729151505,2.550073729151505,0.1329341157291064,0.1329341157291064
93,18600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8527579166666667,0.005,511.985729791059,2.559928648955295,8.322623328331476,9.518777009415324,2.839498855557391,21.0,254.16291572987836,835.6964625734358,9.518777009415324,,3.428018991905037,56.78997711114782,2.5664850674521036,0.23375,200,60.717402480280384,59.91008869161704,34.07802525159876,23.758977870645495,433.0656649438529,372.57874201107614,236.7980520767676,250.52378581456693,2.656762462398702,2.656762462398702,2.553185827284902,2.553185827284902,0.10357663511380011,0.10357663511380011
94,18800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8511745833333333,0.005,687.7773094377823,3.438886547188911,8.810497103161179,8.546207548603647,3.7276440344030757,13.0,366.14049022841493,770.6583859058708,8.546207548603647,,3.428018991905037,74.55288068806152,2.6167018045247055,0.26125,200,61.4598466887053,80.31922804760062,14.64209348861803,44.290882874844286,316.06036625037507,375.05323785663836,349.057946418447,189.1787305458359,2.801020729312714,2.801020729312714,2.56568006353084,2.56568006353084,0.23534066578187396,0.23534066578187396
95,19000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.84959125,0.005,472.3014056241337,2.3615070281206685,8.530439461391786,8.239671997690992,2.874499630804273,14.0,819.5613987988112,1286.0436647275799,8.239671997690992,,3.428018991905037,57.48999261608546,2.5630144593526722,0.27375,200,65.37433489341187,51.877618557125366,36.41844302615793,20.546177714892902,387.90382658769613,295.9686249748916,807.5328095705902,976.7452431953166,2.734546803617525,2.734546803617525,2.568930795817929,2.568930795817929,0.16561600779959607,0.16561600779959607
96,19200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8480079166666666,0.005,528.1514124945484,2.640757062472742,8.471033184573999,8.369650147680508,2.9236740064988216,13.0,546.7590496868006,963.6199823854714,8.369650147680508,,3.428018991905037,58.47348012997643,2.5949513278921152,0.27,200,68.92541586708244,58.017481547282976,43.211117925775326,35.34921853478726,449.8083607489377,347.45721779786925,543.1409539564017,728.8735475888918,2.7745070713664957,2.7745070713664957,2.5726260375958545,2.5726260375958545,0.20188103377064115,0.20188103377064115
97,19400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8464245833333334,0.005,385.15250247513734,1.9257625123756867,8.990355165849161,9.157525721501173,2.3625185571206844,14.0,153.2682323229394,508.3146081052118,9.157525721501173,,3.428018991905037,47.25037114241369,2.59934266714094,0.30375,200,68.81660120998733,65.91312410790414,32.522332159305336,4.431518122577559,233.83359930150564,377.2300691892573,149.9290384861817,550.5948410658439,2.777184517843422,2.777184517843422,2.5704599810961106,2.5704599810961106,0.2067245367473114,0.2067245367473114
98,19600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.84484125,0.005,330.5983785828109,1.6529918929140544,7.571832784363066,8.687738209639917,2.0460254870758083,25.0,603.5071184476724,1044.0152350734143,8.687738209639917,,3.428018991905037,40.92050974151617,2.558351562254075,0.28125,200,63.638248591864645,54.803810456366136,45.27545460550422,11.603285632123455,776.3636262211368,444.7213097682442,590.0881720969551,698.0575319014987,2.7851608273063095,2.7851608273063095,2.5651086087081483,2.5651086087081483,0.22005221859816126,0.22005221859816126
99,19800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8432579166666667,0.005,-40.160305571897894,-0.20080152785948946,8.433087695538946,13.825233754550169,0.3812286169149505,22.0,44.203967275354614,427.2411323692893,13.825233754550169,,3.428018991905037,7.624572338299011,2.5621833078518765,0.25,200,58.03173255492338,61.37689354103383,31.744162086361072,33.08598130133302,337.00095989576033,503.8552152000867,58.58654371806422,645.9897903949397,2.696216899328738,2.696216899328738,2.5430492148516515,2.5430492148516515,0.1531676844770864,0.1531676844770864
100,20000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.8416745833333333,0.005,295.8312207640583,1.4791561038202914,7.748811689977965,9.365104961347184,1.8561737754531202,21.0,304.2808362059868,778.8300856272424,9.365104961347184,4.1492690556064264,4.1492690556064264,37.1234755090624,2.5980544075223,0.27375,200,58.97566841582755,69.81328991655758,32.09474380572251,39.185502371810884,730.6908833107796,482.263844821905,295.30245551341704,470.3134227672122,2.700540289162067,2.700540289162067,2.536180460457666,2.536180460457666,0.1643598287044008,0.1643598287044008
