episode,avg_crb,avg_pd,avg_reward,eval_avg_crb,eval_avg_pd,eval_avg_reward,eval_std_crb,eval_std_pd,eval_std_reward,uav_1/adv_max,uav_1/adv_mean,uav_1/adv_std,uav_1/approx_kl,uav_1/entropy,uav_1/grad_norm,uav_1/output_bias_norm,uav_1/output_weight_g,uav_1/output_weight_norm,uav_1/output_weight_v_norm,uav_1/policy_loss,uav_1/pre_tanh_max,uav_1/pre_tanh_mean,uav_1/pre_tanh_std,uav_1/reward_mean,uav_1/reward_std,uav_1/value_loss,uav_2/adv_max,uav_2/adv_mean,uav_2/adv_std,uav_2/approx_kl,uav_2/entropy,uav_2/grad_norm,uav_2/output_bias_norm,uav_2/output_weight_g,uav_2/output_weight_norm,uav_2/output_weight_v_norm,uav_2/policy_loss,uav_2/pre_tanh_max,uav_2/pre_tanh_mean,uav_2/pre_tanh_std,uav_2/reward_mean,uav_2/reward_std,uav_2/value_loss
15,0.03543269304660732,0.7432500000000001,0.6418219598913214,,,,,,,1.522635817527771,-7.867813422990366e-08,3.3607287406921387,0.00023607492039445788,2.840440273284912,32.04576930999756,0.006184501573443413,0.014303496107459068,0.02038061060011387,0.078856460750103,4.6282411000220235e-05,2.81115460395813,0.8956212677434087,1.062998755473692,0.6418219804763794,0.29510408639907837,39.507756042480466,1.2334582805633545,1.3828277189986693e-07,3.598003625869751,0.0009636259055696428,2.8530904769897463,32.119224548339844,0.006833331659436226,0.02201978676021099,0.03203439712524414,0.07258055359125137,-0.0005129625788686809,2.5794079303741455,0.8238232662156224,1.0120118318550948,0.6418219804763794,0.29510408639907837,37.60900764465332
16,3.399206465299853,0.9032499999999999,0.32610374501195244,,,,,,,2.4370250701904297,3.814697180359872e-08,2.393256902694702,0.0030409526079893112,2.840864157676697,10.608802223205567,0.006611728109419346,0.014118374325335026,0.02005191147327423,0.07934437692165375,-0.0013955242591038087,2.12292742729187,0.8442404890805483,1.0089789567101666,0.32610374689102173,0.5257606506347656,10.572184944152832,2.065108299255371,-2.38418573772492e-09,1.9565476179122925,4.76837147544984e-09,2.8540114641189573,11.30816822052002,0.007117938715964556,0.022508561611175537,0.03283381834626198,0.07297968119382858,-0.002134767074007016,2.5158474445343018,0.7613553190603852,0.9403147346182849,0.32610374689102173,0.5257606506347656,6.689546823501587
17,0.07438231725344821,0.86375,0.6438746414201045,,,,,,,1.5650098323822021,9.53674295089968e-09,4.660510540008545,0.00452405447140336,2.8413834095001222,28.518851280212402,0.007165959570556879,0.016131658107042313,0.022914113476872444,0.08075466752052307,-0.0036667719141121324,2.992534875869751,0.8247486308962106,1.0005301520293721,0.6438745856285095,0.4443047344684601,42.30987892150879,2.069861888885498,8.34465012644614e-08,4.849690914154053,0.0,2.8540853023529054,27.68401966094971,0.006577545311301947,0.021168168634176254,0.031083418056368828,0.07341793179512024,-0.0012156155325939721,2.796478033065796,0.8626552379876375,1.1043596038150907,0.6438745856285095,0.4443047344684601,40.8661994934082
18,7583.676613778491,0.9654999999999998,-0.3175639058025719,,,,,,,1.823290467262268,-1.907348590179936e-08,3.697624921798706,0.000862200278788805,2.842843174934387,32.914332962036134,0.008870940655469894,0.019822176545858383,0.028183141723275185,0.08353549987077713,-0.0007361559835263876,2.4318790435791016,0.6822049504145979,0.8714025115568141,-0.31756389141082764,0.6211874485015869,44.1401309967041,1.3280540704727173,9.775161657898934e-08,2.4284374713897705,0.0014115571975708008,2.85397527217865,43.063062286376955,0.005915459245443344,0.020034529268741608,0.029433943331241608,0.07660230994224548,-0.0008429448489330582,1.9674021005630493,0.7468716787640005,0.8929813138102844,-0.31756389141082764,0.6211874485015869,49.755153274536134
19,1.7661197634786865,0.7142499999999999,0.13894328965700578,,,,,,,1.7674378156661987,4.649162121950212e-08,4.294619560241699,0.00019816160784102976,2.8444323778152465,13.688822174072266,0.010025139898061752,0.02237517386674881,0.03178302198648453,0.08577688783407211,-0.0028683937870667363,2.37119722366333,0.6731432507932186,0.8388033070980521,0.13894328474998474,0.5552579760551453,22.40632019042969,2.4370925426483154,1.907348590179936e-08,3.9336235523223877,0.0017951560439541936,2.8553905725479125,8.98166766166687,0.0061222766526043415,0.02044348604977131,0.02995399571955204,0.07891352474689484,-0.004275001959875268,2.7413909435272217,0.8360321896523237,1.0756381288040693,0.13894328474998474,0.5552579760551453,16.874523544311522
20,0.1956464699011463,0.44699999999999995,0.30879503987907087,2.6073071132719354,0.83503,0.1556251778849015,4.045969915159467,0.14568183689121994,0.5637756595437519,1.7365046739578247,-1.668930060816365e-08,2.704373359680176,1.907348590179936e-08,2.847119379043579,9.38515796661377,0.009337999857962132,0.020509902387857437,0.029005879536271095,0.08809665590524673,-0.003977559120045271,2.5023581981658936,0.8248395705223084,0.9655584479538575,0.3087950646877289,0.3694106936454773,9.872162437438964,1.5503398180007935,-9.53674295089968e-09,2.848050594329834,0.004856297746300697,2.8602145671844483,8.893564701080322,0.008780945092439651,0.0221170075237751,0.031461670994758606,0.08223728835582733,-0.0009607756123877209,2.555638313293457,0.807024577818811,1.0028781461733238,0.3087950646877289,0.3694106936454773,9.515375900268555
21,0.264564254304915,0.77125,0.41961229260798183,,,,,,,1.8047963380813599,2.3841858265427618e-08,3.1887054443359375,0.0024820351973176003,2.847316026687622,21.99041290283203,0.006059883628040552,0.01644379086792469,0.02330433949828148,0.09262996912002563,-0.0020296041818802734,2.697207450866699,0.7773454689234495,0.9745147811735716,0.419612318277359,0.3285052478313446,23.15570011138916,2.5633556842803955,-1.1920929132713809e-08,3.247514009475708,0.0008528423495590687,2.8608296871185304,20.926747512817382,0.01131661981344223,0.023961707949638367,0.03391551226377487,0.08954886347055435,6.72404767829704e-05,2.503385543823242,0.7214623895660043,0.9143401806317463,0.419612318277359,0.3285052478313446,21.322460174560547
22,0.07003204990290443,0.7254999999999998,0.4768930317570922,,,,,,,1.3571271896362305,1.1920928955078125e-07,2.850492477416992,9.059905892172537e-08,2.8456557512283327,27.626870155334473,0.0036256792955100536,0.01447987835854292,0.02081848308444023,0.09868232160806656,-0.0008742854578883908,2.923258066177368,0.8355589737056289,1.0280946889556097,0.47689300775527954,0.3355170488357544,26.577688217163086,0.8516642451286316,-5.960464477539063e-08,2.7322897911071777,0.003659713314846158,2.8612759113311768,26.098688507080077,0.012660302221775055,0.025189410895109177,0.035780150443315506,0.09366580843925476,-0.002694856967660542,2.9609432220458984,0.7963279040902853,1.0268487473813817,0.47689300775527954,0.3355170488357544,22.18122100830078
23,108.55292038484508,0.68875,-0.10256180925260683,,,,,,,2.8097383975982666,1.19209286886246e-09,4.123979568481445,0.0007273674127645791,2.8454408168792726,20.864279174804686,0.003952231723815203,0.014360036700963974,0.02100357785820961,0.10292787104845047,-0.0011336147710679257,2.6309709548950195,0.7721216781064868,0.9688791934374624,-0.10256180167198181,0.6687744855880737,27.177168083190917,1.4165400266647339,-1.0013580009626821e-07,3.8935675621032715,0.0,2.8616419315338133,31.107910919189454,0.014057286083698273,0.027094561606645584,0.0385785736143589,0.09528037905693054,-0.0010322833161332313,2.7940874099731445,0.8897046484053135,1.0733621154617228,-0.10256180167198181,0.6687744855880737,36.176945495605466
24,497.67498582408757,0.6337499999999999,0.10554715354453834,,,,,,,1.729444146156311,9.53674295089968e-09,2.5821385383605957,0.0,2.845366907119751,1.396927785873413,0.0068368767388165,0.014461040496826172,0.021466776728630066,0.1055314689874649,-0.00507077968853995,2.8912439346313477,0.736061219200492,0.9181826781093582,0.10554714500904083,0.5777957439422607,6.525291967391968,1.895779013633728,7.1525572131747595e-09,3.988640546798706,0.005584845319390297,2.8615134716033936,12.325333595275879,0.014950339682400227,0.028877142816781998,0.041306011378765106,0.0960589349269867,-0.009543198235798656,3.0135886669158936,0.7638800093159079,0.9730343494440411,0.10554714500904083,0.5777957439422607,18.108741569519044
25,0.12592110398792672,0.8327500000000001,0.5025246718241102,,,,,,,1.6807173490524292,-3.814697180359872e-08,3.431156873703003,0.011900481767952442,2.8357134103775024,25.650526428222655,0.01195063628256321,0.01711803488433361,0.024813583120703697,0.11231788992881775,0.0008071615567896373,2.738131284713745,0.8460228510573506,1.0255211060319693,0.5025246143341064,0.34338438510894775,28.173751068115234,2.662728786468506,-2.3841858265427618e-08,3.6162781715393066,0.0,2.8603684425354006,23.90038070678711,0.015081251971423626,0.031123090535402298,0.04547522962093353,0.09819209575653076,0.00022069895156917596,2.7950031757354736,0.8587016824632883,1.0568226048316292,0.5025246143341064,0.34338438510894775,27.949143981933595
26,0.22113212622295728,0.81525,0.5423062912420682,,,,,,,2.3691020011901855,1.907348590179936e-08,3.77325701713562,0.0,2.8317514181137087,23.035049819946288,0.016832314431667328,0.02073488011956215,0.029576275497674942,0.127181738615036,0.0009651645447593005,2.458601236343384,0.7539549806714058,0.9668253701194902,0.5423063039779663,0.2989150881767273,30.308678817749023,1.5670044422149658,-6.19888282926695e-08,3.9982540607452393,0.001597692957147956,2.8620553970336915,22.459701156616212,0.014575793407857418,0.03253449872136116,0.04845980554819107,0.10427124053239822,-0.0011843384605597861,3.0370826721191406,0.8914322158135474,1.10549571730368,0.5423063039779663,0.2989150881767273,26.16271839141846
27,0.6801502088999452,0.8947499999999998,0.5651221672591802,,,,,,,1.39535653591156,2.38418573772492e-09,4.4277472496032715,0.00039344787364825606,2.83123619556427,30.185814476013185,0.018124213442206383,0.021323155611753464,0.03026536852121353,0.13488133251667023,5.137485258615016e-05,2.9975712299346924,0.8875479141622782,1.1007828281012881,0.5651222467422485,0.5008571743965149,39.99200592041016,2.0183024406433105,-4.2915345943583816e-08,5.216434478759766,7.867813422990366e-08,2.8660088777542114,27.48955535888672,0.014099923893809319,0.03306277468800545,0.04970157891511917,0.10807261615991592,-0.0002903100273840664,2.487236976623535,0.7860671634785831,0.981434436406672,0.5651222467422485,0.5008571743965149,56.21043815612793
28,0.14653785249909423,0.9230000000000002,0.9118728320947919,,,,,,,1.18495774269104,-5.841255301675119e-08,6.521689414978027,0.0,2.831841254234314,48.79081993103027,0.018334219232201576,0.021204467862844467,0.03003215417265892,0.13807237148284912,-8.837127605936246e-05,2.565916061401367,0.7275556449964643,0.8874485076050866,0.9118728637695312,0.33175042271614075,99.3804214477539,1.0994086265563965,-3.33786012163273e-08,6.08774995803833,0.0016624784329906106,2.8681780099868774,51.57685012817383,0.01355375349521637,0.032862186431884766,0.04957064613699913,0.1100533977150917,-0.0007204587472671165,3.425600528717041,0.8016642654687166,1.0091812519058885,0.9118728637695312,0.33175042271614075,88.73698196411132
29,4.477773883304326,0.636,-0.4399368581333379,,,,,,,3.7633156776428223,-4.1007996287589776e-07,1.3185288906097412,3.111600744887255e-05,2.832325839996338,53.192938232421874,0.01833450421690941,0.02104191854596138,0.029777441173791885,0.1392878293991089,-2.358198082106355e-05,2.610067129135132,0.759699154868722,0.931433549667973,-0.4399368166923523,0.3791182041168213,67.75099334716796,3.373993158340454,9.059905892172537e-08,2.742593765258789,0.007787334732711315,2.86827130317688,46.382822036743164,0.0129067562520504,0.03217620775103569,0.048439331352710724,0.11172689497470856,-0.001606412895372955,2.898651599884033,0.8983299565594643,1.0845044220546936,-0.4399368166923523,0.3791182041168213,60.22928695678711
30,46.58626633584036,0.6560000000000001,0.2729244649386533,,,,,,,1.455483078956604,-2.1457672971791908e-08,3.0913076400756836,0.003561978228390217,2.8329746961593627,1.1791573882102966,0.018374932929873466,0.021190688014030457,0.02998669072985649,0.13970066606998444,-0.006373405137099342,2.550215482711792,0.8606354797258973,1.0511806206692864,0.2729244828224182,0.43606600165367126,9.332719421386718,2.964855432510376,-2.3841858265427618e-08,3.414949417114258,0.008435530588030815,2.8660394191741942,4.509807777404785,0.01269332505762577,0.03137969970703125,0.04701234772801399,0.11313995718955994,-0.0077931148034963375,3.863179922103882,0.8632866277825088,1.1378755071351279,0.2729244828224182,0.43606600165367126,11.358490562438964
31,17.631859096584268,0.9707499999999999,0.635515658432764,,,,,,,1.6870919466018677,-1.7881394143159923e-08,6.415489673614502,0.0,2.8348032951354982,20.208341979980467,0.01255427859723568,0.014245506376028061,0.02014891617000103,0.14392851293087006,0.005344500396866181,2.1982195377349854,0.741337851844728,0.9253243667156572,0.6355156898498535,0.6723089218139648,49.17382545471192,1.7042194604873657,-3.33786012163273e-08,6.71016263961792,0.0,2.861243486404419,17.49957981109619,0.016029691323637962,0.028606800362467766,0.04261612519621849,0.11759059876203537,0.0013684012936430179,2.7108869552612305,0.8539989703521133,1.0610023260581438,0.6355156898498535,0.6723089218139648,52.34213485717773
32,13.46662480242779,0.9775,0.13230284893881186,,,,,,,1.7370896339416504,-1.19209286886246e-09,4.563601970672607,0.0,2.836453437805176,18.29509506225586,0.009385360404849052,0.009422272443771362,0.01332512404769659,0.15393510460853577,-0.0009337163036106765,2.8504204750061035,0.7975821697711944,1.0127929253896004,0.13230283558368683,0.6084508299827576,27.219421768188475,3.093165636062622,-9.53674295089968e-09,4.549320697784424,0.003660068614408374,2.8579134225845335,16.116429805755615,0.02026284858584404,0.02744388021528721,0.04053227975964546,0.12630149722099304,-0.0017609810400173842,3.1088106632232666,0.8968014779128134,1.1251463516965974,0.13230283558368683,0.6084508299827576,24.32470817565918
33,91.89576979349745,0.9412499999999998,0.057010084065000105,,,,,,,2.2973413467407227,-7.629394360719743e-08,2.749257802963257,0.001569850486703217,2.838205337524414,20.42290267944336,0.008713479153811932,0.007659534923732281,0.010833117179572582,0.159787118434906,-0.00043460787009124146,2.467714309692383,0.7438249190524221,0.9095187522294859,0.05701008811593056,0.5222508907318115,16.916137504577637,3.3527514934539795,-2.8610228852699038e-08,2.8254995346069336,0.0004923343658447266,2.8555792808532714,15.734587097167969,0.02136177569627762,0.0267182607203722,0.039391178637742996,0.1307489424943924,-0.0017153000953257446,2.55623722076416,0.772186415605247,0.9851177973648303,0.05701008811593056,0.5222508907318115,12.623400115966797
34,0.07070472636129091,0.8427499999999999,0.48659728205398134,,,,,,,1.264899730682373,-9.53674295089968e-09,3.322263479232788,3.814697180359872e-08,2.8396584510803224,25.127586555480956,0.00813080184161663,0.006743918173015118,0.00953765120357275,0.16239073872566223,-0.000220108748966652,2.8955633640289307,0.7820623611845076,0.966363469984035,0.48659732937812805,0.2886565625667572,23.912961387634276,2.012575626373291,9.53674295089968e-09,3.67464017868042,1.0490417423625331e-07,2.8553312540054323,25.523534202575682,0.02261824905872345,0.02568013221025467,0.038064487278461456,0.13242526352405548,-0.0003123789977252045,2.508535861968994,0.7988849676400424,0.9846883584803559,0.48659732937812805,0.2886565625667572,26.546106910705568
35,8.988367383244945,0.6187499999999999,-0.11058243605023264,,,,,,,2.3796470165252686,1.907348590179936e-08,3.6720848083496094,2.2943020667298697e-05,2.841144394874573,14.521463108062743,0.007632294669747353,0.006273642182350159,0.008873925544321537,0.16386879980564117,-0.0003424297563032752,2.3555004596710205,0.7727962232939899,0.9508428425015447,-0.11058242619037628,0.49198660254478455,15.688020133972168,2.2576959133148193,-8.106231774718253e-08,1.745975375175476,0.001325321150943637,2.855258250236511,24.803766822814943,0.024458296597003937,0.02600056305527687,0.03821629658341408,0.13347859680652618,-0.0010797969266423736,3.557016372680664,0.8483520475775004,1.064566876160442,-0.11058242619037628,0.49198660254478455,16.05875301361084
36,1.3380984599663912,0.7717499999999999,0.4898681997083208,,,,,,,2.266916513442993,4.0531158873591266e-08,3.488926649093628,0.0,2.8427417993545534,22.619535064697267,0.007281045895069838,0.0061219180934131145,0.00865776464343071,0.16501875221729279,-3.4991025883712726e-05,2.5701701641082764,0.8016818477958441,0.9981790318573084,0.4898681640625,0.2919619381427765,26.69382247924805,1.1790258884429932,1.907348590179936e-08,3.231722593307495,5.555152711167466e-07,2.856368827819824,20.032554626464844,0.024950094521045685,0.02544184774160385,0.03779887408018112,0.13444294035434723,-0.0029622660486495534,3.534358501434326,0.7718472883105278,1.0289948062107672,0.4898681640625,0.2919619381427765,18.736490631103514
37,8.800272876399667,0.9644999999999999,0.7467712049554103,,,,,,,1.0523000955581665,5.0067900048134106e-08,6.112135887145996,0.0,2.843260145187378,45.88480224609375,0.007115408778190613,0.0061199357733130455,0.008661814965307713,0.1658521294593811,-5.3810715540691946e-05,2.8237853050231934,0.7627206411585212,0.9457060265404775,0.7467712163925171,0.5608152151107788,81.4989990234375,1.4454646110534668,-1.668930060816365e-08,6.059795379638672,8.583069188716763e-08,2.8582805395126343,44.568399047851564,0.02470420114696026,0.02431642636656761,0.03730923682451248,0.1362275630235672,-0.0003497610140478002,2.5523202419281006,0.7615388828516007,0.9417304538125076,0.7467712163925171,0.5608152151107788,92.25399856567383
38,1.5558398695723552,0.67625,0.10285629782300813,,,,,,,1.7717422246932983,9.53674295089968e-09,1.839146375656128,0.00020431994926184416,2.8434320449829102,3.716901659965515,0.00706045376136899,0.0061313011683523655,0.008687141351401806,0.16625985503196716,-0.00014831626360383153,3.117171049118042,0.7769103113748134,0.9719212612491429,0.10285629332065582,0.32671117782592773,3.6024721384048464,3.1669490337371826,5.9604645663569045e-09,2.9608230590820312,0.003722400637343526,2.858776593208313,5.7806761264801025,0.024649109691381454,0.023830648511648178,0.03741889446973801,0.137836292386055,-0.0034234912785468196,2.3309574127197266,0.8380242973007261,1.0420131850328944,0.10285629332065582,0.32671117782592773,8.469743633270264
