episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_scale_divisor,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
3476,695200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,640.1482399987033,3.2007411999935163,8.199308927942358,5.007724633657708,4.192158885394943,,7.6029761205764474,83.84317770789887,3.939314438486485,0.4025,200,193.11266955580433,196.76303268967456,174.12032025514526,127.65437753198755,673.9862762704225,278.47429324158537,208.3259639938917,969.8953170151751,19.985248565673828,0.00909426249563694,2.286294117241675,6.543590927412568,6.543590927412568,6.491279488002104,6.491279488002104,0.05231143941046401,0.05231143941046401
3477,695400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1500.8894275059124,7.504447137529562,8.732485411318347,0.8947975657947403,7.980271707396099,,7.6029761205764474,159.605434147922,4.09312371192534,0.35875,200,232.72523038996505,177.762276300778,23.745405181262242,75.12478665429684,460.77014482124594,338.19083259521625,393.4611998742032,293.2093141922473,19.929014205932617,0.012606324627995491,2.349913532530471,6.574597035150774,6.574597035150774,6.505866293637841,6.505866293637841,0.06873074151293235,0.06873074151293235
3478,695600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1231.9997937073504,6.159998968536752,8.704574609706048,2.3134494524058895,6.654590165640789,,7.6029761205764474,133.09180331281578,4.342726181263028,0.41375,200,186.46922265402458,267.18159101761387,64.1650003557839,221.2912065345021,477.4782182465358,285.7521441835627,353.14529656438685,843.8583902283817,19.960281372070312,11.593125343322754,2.3091066233438395,6.60305974267237,6.60305974267237,6.50154598582775,6.50154598582775,0.10151375684461961,0.10151375684461961
3479,695800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1038.5305346175287,5.192652673087643,8.2826382508744,4.897873676283254,5.671412603622521,,7.6029761205764474,113.42825207245043,4.22414560495583,0.31125,200,189.11835950536465,236.9075548559323,58.228416167093066,56.89681730245994,646.6386498208889,334.6662019772707,663.2870958395249,483.1532066807499,19.92037582397461,0.013506902381777763,2.274998386791928,6.437089308487124,6.437089308487124,6.475004670924867,6.475004670924867,0.03791536243774285,0.03791536243774285
3480,696000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1420.7513116956452,7.103756558478226,8.651863172751646,1.7018326397712373,7.517813042333592,,7.6029761205764474,150.35626084667186,3.726564099800423,0.30625,200,171.0850744020436,200.99627857805777,79.67809920002244,126.88740998415909,564.4562513977904,376.88570623004676,742.8643969886525,496.1874328067153,19.929885864257812,5.708971977233887,2.3061054742374845,6.621757799262548,6.621757799262548,6.4774934139978395,6.4774934139978395,0.14426438526470875,0.14426438526470875
3481,696200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1252.9508029850365,6.264754014925183,9.032058263930054,1.6194519606092272,7.503202657177464,,7.6029761205764474,150.0640531435493,4.592092902887868,0.35875,200,159.27701050155005,302.0732444194152,20.808292122857544,229.78893100905177,322.78122681212164,543.3603215892432,463.32896837903405,684.090760649305,19.900697708129883,0.02938324213027954,2.218265018295334,6.684718931385193,6.684718931385193,6.513018929439206,6.513018929439206,0.1717000019459869,0.1717000019459869
3482,696400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,779.5363195757201,3.8976815978786004,8.309197849430197,5.9458922242652505,4.479194543675564,,7.6029761205764474,89.58389087351128,3.369736835527468,0.3025,200,145.0084648078349,178.8710215364397,74.21542017919946,105.79789887578924,674.2758173316862,119.79868301884927,151.2912997137593,456.2524918619921,19.967300415039062,0.014176376163959503,2.253681693467946,6.534362931468789,6.534362931468789,6.478418779609441,6.478418779609441,0.05594415185934842,0.05594415185934842
3483,696600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1027.605815060487,5.138029075302435,8.452801162704892,4.942941115374783,5.595971547572754,,7.6029761205764474,111.91943095145507,4.110346629312315,0.23625,200,230.2981741280657,210.91511568850626,142.46029724977726,154.7104793012925,642.593337251443,284.44243365560806,345.903490704042,574.4161515752774,19.87752342224121,0.014438098296523094,2.2555636561986727,6.447442236441939,6.447442236441939,6.467271273931533,6.467271273931533,0.019829037489594192,0.019829037489594192
3484,696800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1469.1359873813044,7.345679936906522,9.057054772755452,0.9169310538945034,8.140123718860949,,7.6029761205764474,162.80247437721897,3.81461366569475,0.3875,200,228.89876524326053,155.7035442501037,154.13371047460308,50.03584132455845,257.3847958996208,474.18587331474873,482.5875337797706,566.2812231630688,19.899860382080078,0.014923732727766037,2.2959166083430267,6.4741042528748975,6.4741042528748975,6.465012312831684,6.465012312831684,0.009091940043213675,0.009091940043213675
3485,697000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1096.9565536531575,5.484782768265787,8.527743375444421,4.304058423813823,6.240159847970472,,7.6029761205764474,124.80319695940943,3.9755794501594797,0.28625,200,196.17093767799068,177.39124367953477,121.33828656995448,69.34678170203563,550.2317183888938,88.4598245334584,520.7162958284965,350.8343159491447,20.025089263916016,0.01704041287302971,2.2855186188863486,6.474269736496671,6.474269736496671,6.443122194248957,6.443122194248957,0.0311475422477141,0.0311475422477141
3486,697200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,724.8967642926146,3.6244838214630732,8.719546393012996,9.459078433979494,4.0331551735927995,,7.6029761205764474,80.663103471856,3.6373668973871496,0.205,200,170.9747024887434,168.54525311830284,120.7435360093272,23.04278224876534,512.2186182311306,334.30666796946997,441.8261111362628,154.82687209580402,19.934614181518555,0.009728161618113518,2.3685231620016425,6.321788664103518,6.321788664103518,6.418424941092085,6.418424941092085,0.09663627698856736,0.09663627698856736
3487,697400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,656.502636483498,3.2825131824174902,8.294081615528166,6.584158055619334,4.958160363932303,,7.6029761205764474,99.16320727864607,4.22725792763643,0.23625,200,207.82763031202043,174.94819667666545,127.1235507635283,56.416727564924805,649.1336848275713,485.99799237687193,554.0172465478049,449.27935331917746,19.8896427154541,0.018376313149929047,2.46247459212443,6.241905243526665,6.241905243526665,6.413582355960029,6.413582355960029,0.1716771124333647,0.1716771124333647
3488,697600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,702.8263001292933,3.5141315006464664,8.48431189393324,7.837258776016708,4.045356193733784,,7.6029761205764474,80.90712387467569,4.534530469625488,0.1875,200,213.30011691106262,276.8336092107059,100.31038978595494,78.62576687401622,577.4019355052707,268.6628449784617,826.0446177574116,907.2522958866566,19.986486434936523,11.485872268676758,2.5349809544687774,6.085424260792367,6.085424260792367,6.3821922578516785,6.3821922578516785,0.29676799705931156,0.29676799705931156
3489,697800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,754.5576098725913,3.7727880493629566,7.845518440547098,5.769573399268592,4.911103801969991,,7.6029761205764474,98.22207603939982,4.3987242669010955,0.29875,200,228.04318504466843,208.67031079965167,156.07494346694307,121.59329116034365,877.0468279234282,459.8804472952813,810.9959336403894,509.610817006354,19.952299118041992,0.02317952737212181,2.5586996091150365,6.03996464547902,6.03996464547902,6.389723193963295,6.389723193963295,0.34975854848427534,0.34975854848427534
3490,698000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1185.6607179995697,5.9283035899978485,8.633064791787634,1.795727276286543,6.879033991847693,,7.6029761205764474,137.58067983695386,4.408969095666524,0.41375,200,242.31299851948927,199.7745257818998,72.63499614764149,143.6403708414404,518.2099148190764,464.98236863257836,464.8093100956815,868.2716642314701,19.979663848876953,5.232132434844971,2.5262170046437773,5.999943023534606,5.999943023534606,6.395194077120294,6.395194077120294,0.3952510535856879,0.3952510535856879
3491,698200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,612.2372867978139,3.0611864339890698,8.712725440854587,6.449344143543746,4.463918770288405,,7.6029761205764474,89.27837540576812,4.673885959554755,0.31875,200,284.85712791519484,140.22372061636662,155.5865794133508,106.08269717765425,580.3287716764678,294.78872102588485,240.21755245870773,735.6369929987678,19.97214126586914,0.026749422773718834,2.6284273078863025,5.9145032964429385,5.9145032964429385,6.362916893412408,6.362916893412408,0.4484135969694698,0.4484135969694698
3492,698400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,891.248658064848,4.45624329032424,8.369219621848877,3.3192608246656885,5.708503657296079,,7.6029761205764474,114.17007314592159,3.4518841918869048,0.37,200,117.31689942457488,163.59146260658835,58.812866636157196,137.68253987178156,618.472999142436,582.784446330143,318.218300640456,706.8761310954551,19.999820709228516,0.010758429765701294,2.6402376893586887,5.830823971658026,5.830823971658026,6.407208726487565,6.407208726487565,0.5763847548295393,0.5763847548295393
3493,698600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1546.9427580567954,7.734713790283977,8.551107233080948,0.4676811502831213,8.12192975987886,,7.6029761205764474,162.43859519757723,3.529924606464243,0.4275,200,154.19015809530399,196.19840286471032,82.56588335492326,102.5085269116647,598.6127963921069,411.6563602978199,870.9102344398154,501.12326460317115,19.912321090698242,0.024514731019735336,2.7157300268088953,5.963191913253958,5.963191913253958,6.438200932513326,6.438200932513326,0.47500901925936834,0.47500901925936834
3494,698800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,475.41665972305543,2.3770832986152772,8.255642064296882,5.552411614748374,2.772721665514313,,7.6029761205764474,55.45443331028626,3.4898462157674404,0.32,200,161.01181718597297,149.4279431669029,112.74040432447401,17.803791132032856,700.356360308477,385.72822452327966,61.688106245944084,543.9318800463999,20.012678146362305,0.011878406628966331,2.8811482595495916,5.8202276142424205,5.8202276142424205,6.397330567657405,6.397330567657405,0.5771029534149843,0.5771029534149843
3495,699000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1117.3341450822977,5.586670725411489,7.759404002376963,1.5378535122479011,6.221550490129063,,7.6029761205764474,124.43100980258127,5.202341584969885,0.33625,200,276.962906181789,283.41642689954404,96.29268176426854,228.94393501970512,849.1232627779259,438.9978904503447,326.1105385410485,600.1253101031147,19.926193237304688,0.014125527814030647,2.8778782759050516,5.804516629391421,5.804516629391421,6.381023939784546,6.381023939784546,0.5765073103931249,0.5765073103931249
3496,699200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1102.2771345498238,5.511385672749119,8.607871572141622,5.106671530682682,5.944765812075824,,7.6029761205764474,118.89531624151647,3.6724996312090297,0.27875,200,205.3250314540786,158.88398170637262,69.1321495779623,59.01919886808241,544.7491531624462,462.7269511341518,627.7918462302757,112.34840716158853,20.0162353515625,11.356016159057617,2.871700578036478,5.892146975725465,5.892146975725465,6.372095868960876,6.372095868960876,0.47994889323541123,0.47994889323541123
3497,699400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1311.427228728498,6.55713614364249,7.952324829063827,0.5808936021744282,7.653546176453356,,7.6029761205764474,153.07092352906713,3.482081802679802,0.41875,200,107.14869023847055,193.0058269163668,54.94447730299659,148.87361340467763,800.7272449386127,507.59384956692406,524.0251421830081,191.41165470382336,19.981904983520508,0.0058346958830952644,2.779901395332044,5.875810699178329,5.875810699178329,6.379288067997429,6.379288067997429,0.5034773688190999,0.5034773688190999
3498,699600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1212.908588053267,6.064542940266335,7.776305970879377,0.7088567354052611,7.067449235474122,,7.6029761205764474,141.34898470948244,3.4668278090113573,0.4025,200,126.05741356771561,174.66307026432602,50.60013819913323,60.73248938061897,865.6471671768795,492.43928863605475,591.6435262044014,612.0819681877853,19.93667984008789,0.008884318172931671,2.6995878778132494,5.8964536526699955,5.8964536526699955,6.366446786693979,6.366446786693979,0.46999313402398357,0.46999313402398357
3499,699800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,860.5940107091766,4.302970053545883,8.477042532132929,7.2778394413872185,4.710701889899344,,7.6029761205764474,94.21403779798688,3.712282129006023,0.2575,200,194.75300660961108,190.27017539691735,119.21107797398997,85.41006136563549,580.8374427959582,357.9784303628946,324.51610835733965,545.8517141466904,19.94886589050293,0.00962667353451252,2.5530453737314294,5.848418116983837,5.848418116983837,6.34551485077169,6.34551485077169,0.4970967337878527,0.4970967337878527
3500,700000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1487.8731764756003,7.439365882378001,9.029727541414875,1.6985728964849756,7.816480471988055,7.555854262464585,7.555854262464585,156.3296094397611,3.403423845434793,0.4075,200,145.73642753953456,177.35622941475398,31.49646900950107,113.41965663349076,415.17533299045954,249.09665700639678,391.86124776350124,385.5078174097209,19.931964874267578,0.017693666741251945,2.1637301141243626,5.863351488466559,5.863351488466559,6.3408468316950595,6.3408468316950595,0.47749534322850007,0.47749534322850007
3501,700200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1634.7880838503816,8.173940419251908,9.571877030030288,1.2180868980810102,8.637062167950697,,7.555854262464585,172.74124335901394,4.140278815749996,0.43125,200,209.63070765445974,215.79609432377873,143.27568573558605,135.36298608651663,263.41917608966236,373.21079085307076,258.7263319264647,304.0884871898132,19.9093017578125,5.703160285949707,2.289195934949873,5.920044464005221,5.920044464005221,6.341139379193928,6.341139379193928,0.4210949151887071,0.4210949151887071
3502,700400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,979.9421535209073,4.899710767604536,9.69864149400793,8.61681707868379,5.361499299327845,,7.555854262464585,107.22998598655691,4.107284453683294,0.2625,200,161.72660181372606,273.1400830709396,106.25135299830268,167.13979706213672,234.99989072800952,344.1680762644443,207.4756375258346,206.1041074179935,19.920242309570312,5.714316368103027,2.2133733210770994,5.964159701787835,5.964159701787835,6.3216401146385905,6.3216401146385905,0.35748041285075516,0.35748041285075516
3503,700600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1697.793809510462,8.48896904755231,9.829545165633332,1.0233201523923459,8.931602822486862,,7.555854262464585,178.6320564497373,3.9670519550764096,0.455,200,218.52433046468647,172.2298555277059,79.52338149219406,52.43955557068805,168.67414349276348,195.23368294564958,280.24177446766845,331.02809029404335,19.97186279296875,0.011208737269043922,2.2833573831223863,6.130941265533542,6.130941265533542,6.338717084329167,6.338717084329167,0.2077758187956249,0.2077758187956249
3504,700800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1057.7112121216066,5.288556060608033,8.965812351672525,5.725250022364768,5.946191925463455,,7.555854262464585,118.9238385092691,3.572202376730134,0.28,200,206.26656814171614,157.9522932746071,157.72159376835543,98.462709592349,255.0726513523441,697.0715966654476,385.68919353717115,243.8721315259749,20.05622673034668,0.019236862659454346,2.2827084605785712,6.021244675863666,6.021244675863666,6.325709055378069,6.325709055378069,0.3044643795144033,0.3044643795144033
3505,701000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,912.0359226848111,4.560179613424055,8.392541458661738,3.9890510604763607,4.9795013703931135,,7.555854262464585,99.59002740786227,3.600917742019235,0.3675,200,155.62180615488148,201.1710039796348,69.25419819126273,125.13472791506211,552.3941450494596,365.67164745976993,234.28641122216064,872.5623352934566,19.787330627441406,0.09855396300554276,2.258657386542873,5.9582117519847975,5.9582117519847975,6.287437448567673,6.287437448567673,0.3292256965828759,0.3292256965828759
3506,701200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,610.5859589870488,3.052929794935244,8.672439943996574,5.98452434447993,4.612800093205849,,7.555854262464585,92.256001864117,3.3460306569927885,0.31875,200,128.0894129243132,138.09871651404313,28.975679614849952,33.44048343269506,469.2659431650332,580.3291665351004,208.20895899239406,815.9013312666241,19.97198486328125,0.009367096237838268,2.3810773774044707,5.98719399796545,5.98719399796545,6.2773573944142536,6.2773573944142536,0.2901633964488033,0.2901633964488033
3507,701400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1232.2872537006863,6.161436268503431,9.185461023354861,1.961472880454482,7.66665979309317,,7.555854262464585,153.3331958618634,4.763026592677581,0.39625,200,172.43080936390635,220.80587468251267,164.77628982251923,148.67015869707637,287.05112242982176,518.7100978491637,649.248493053045,845.4860135282698,20.051410675048828,5.835277080535889,2.385059594781608,6.122618969423494,6.122618969423494,6.275777264416275,6.275777264416275,0.15315829499278166,0.15315829499278166
3508,701600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1296.2293223434938,6.4811466117174685,8.935180034000256,3.415101521739955,6.918991484749736,,7.555854262464585,138.37982969499473,3.723423233040311,0.2975,200,157.06785599651246,217.85326086805898,40.282565590858226,88.22042641750834,399.1342213523488,473.56241522770057,464.47824764402276,320.6663864398468,19.886533737182617,0.013529411517083645,2.381432507759686,6.266300733974291,6.266300733974291,6.2840623909591695,6.2840623909591695,0.017761656984878194,0.017761656984878194
3509,701800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1416.0759937916266,7.080379968958133,8.925294505685999,0.7896274868165415,8.135667018869455,,7.555854262464585,162.7133403773891,3.691260895246018,0.39625,200,143.940670090774,169.760272609869,104.77878820184543,91.31899613117449,364.9027054641899,412.6530031132411,744.5750499390826,751.9983042265145,19.81552505493164,4.780611038208008,2.249972972655472,6.4275288948192655,6.4275288948192655,6.2946753486681395,6.2946753486681395,0.132853546151126,0.132853546151126
3510,702000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,677.1088926438408,3.385544463219204,8.523254005485631,3.8581532640206446,4.721630064644542,,7.555854262464585,94.43260129289085,4.134847132931495,0.3325,200,172.87608919618296,103.02766230033549,134.94995436376806,71.67413187501555,548.2457056938707,442.10758205598836,189.24637998114957,949.059097795138,19.96329116821289,0.004607167094945908,2.153248154840452,6.319658698459108,6.319658698459108,6.2930966634229435,6.2930966634229435,0.02656203503616439,0.02656203503616439
3511,702200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1712.4475657089013,8.562237828544506,9.229292411436875,0.14234485570168973,9.12750866515272,,7.555854262464585,182.55017330305438,3.7678957215131605,0.405,200,214.82868971846287,131.81971068271503,156.27393000868398,78.59719247537815,59.88920134585238,584.7795549919678,961.056125233504,248.88307557092455,19.975238800048828,0.0277817752212286,2.322727592018536,6.552838193202324,6.552838193202324,6.345743753161831,6.345743753161831,0.2070944400404926,0.2070944400404926
3512,702400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1641.4547331602676,8.207273665801338,9.458779131781322,0.8301982133639773,8.628580918417347,,7.555854262464585,172.57161836834695,3.7091211227412115,0.4725,200,172.53617977833125,179.44031460421215,77.76880639093764,159.98982370871647,298.19031491667016,404.29292873907946,578.9691704476638,659.0674889096936,19.881885528564453,0.020638860762119293,2.428990036857927,6.6988420562583855,6.6988420562583855,6.360222354268038,6.360222354268038,0.3386197019903472,0.3386197019903472
3513,702600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1040.8390855125556,5.2041954275627775,9.443251058253365,4.949161408150911,5.800537735024699,,7.555854262464585,116.01075470049399,3.74094694394059,0.39,200,153.9628273024038,194.99765262143023,111.76908719567783,62.16461989748675,267.47863118195244,511.62521902983895,238.0962140200386,828.9413759329946,19.927013397216797,0.008325111120939255,2.4071543568145035,6.582772455015677,6.582772455015677,6.355506795666717,6.355506795666717,0.22726565934896037,0.22726565934896037
3514,702800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1543.0752059591612,7.715376029795806,9.693411626830171,1.4090320083056855,8.284379618524486,,7.555854262464585,165.6875923704897,3.6279781106321694,0.39375,200,149.57450982960123,202.99259248774942,83.0209606248651,129.99283449981084,267.2905240148581,349.87761891968324,700.8042957696165,1072.2400498079826,19.94251251220703,0.008985459804534912,2.4641562477518058,6.858355352666187,6.858355352666187,6.3664527557668285,6.3664527557668285,0.4919025968993589,0.4919025968993589
3515,703000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1211.4631924273642,6.057315962136821,8.936737003567771,4.196256268911757,6.717072727595095,,7.555854262464585,134.3414545519019,3.7550851433129355,0.30875,200,201.44332879749084,177.60131399459726,148.23488325383386,70.57067438291003,353.6414697624532,575.4309176489382,514.5083212187452,196.69166601254145,19.887401580810547,0.024033674970269203,2.467424462511124,6.883131464539488,6.883131464539488,6.361205393466499,6.361205393466499,0.5219260710729889,0.5219260710729889
3516,703200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,866.4737243340817,4.332368621670408,9.427236492631536,7.17230607427695,5.018344477356979,,7.555854262464585,100.36688954713958,4.213115994477755,0.23375,200,208.22419047254175,237.6190575195495,116.29515177423835,194.76420877615007,177.786123617474,332.22886141017784,368.5346319701195,948.2595566276608,19.869659423828125,0.015352699905633926,2.4925099910325224,6.836810397803546,6.836810397803546,6.359728085280064,6.359728085280064,0.477082312523482,0.477082312523482
3517,703400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,878.7653127728757,4.393826563864379,8.072888888963455,2.5920057931754767,6.087276121050572,,7.555854262464585,121.74552242101144,4.173726837086495,0.335,200,210.15681214882264,149.36305895103766,64.42118329304556,37.030762900784424,746.0473422886407,551.6919320292308,635.0037755109604,1005.8868845353663,19.94542121887207,0.00857117772102356,2.520730439222963,6.7584968950334074,6.7584968950334074,6.3385753743324535,6.3385753743324535,0.4199215207009539,0.4199215207009539
3518,703600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1410.7200252601654,7.053600126300827,9.818615351467962,2.4372608493385286,8.113152000132434,,7.555854262464585,162.26304000264872,4.555081955877357,0.365,200,209.90322407960758,203.16461208622135,90.83178982436691,58.048433112975275,189.97860810380084,309.25371810542504,506.3576519894902,530.2736047320195,19.95220947265625,5.7171711921691895,2.53208225918091,6.810782033266323,6.810782033266323,6.365775603368479,6.365775603368479,0.4450064298978438,0.4450064298978438
3519,703800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1473.8342997266468,7.369171498633234,8.436558231606869,0.7121686193943698,7.898008830357002,,7.555854262464585,157.96017660714003,3.4670088747971075,0.4,200,185.20300710932457,148.12450572605636,83.50963180784406,84.90180062181868,669.4439250647059,221.9681345644658,632.583158368414,406.3985563583807,19.947097778320312,0.03846822679042816,2.582317593782337,6.970147380289207,6.970147380289207,6.398445342851037,6.398445342851037,0.57170203743817,0.57170203743817
3520,704000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1441.2168202899015,7.206084101449508,8.530455034904097,1.0338316963743686,7.632101896807419,,7.555854262464585,152.64203793614837,3.844279555078235,0.41625,200,181.22743458638308,206.59101808626852,88.83625582887036,161.20120443184828,483.99121750820086,340.3771096479569,457.6364312000366,496.8320953033644,19.968969345092773,0.00635229516774416,2.6202516541240306,6.960928451530175,6.960928451530175,6.446955025414882,6.446955025414882,0.5139734261152933,0.5139734261152933
3521,704200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1309.3993229574141,6.546996614787071,9.163799382073469,3.1028422860257154,6.98286553011765,,7.555854262464585,139.657310602353,3.8364779898928316,0.3575,200,172.1560554407959,194.77267608555343,92.63821871620186,91.05002042209607,340.7070935578934,406.694823349909,205.55046681698744,331.0410125153217,19.99703598022461,0.01764065772294998,2.6359999259722566,6.878218619638522,6.878218619638522,6.443819492531096,6.443819492531096,0.4343991271074259,0.4343991271074259
3522,704400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,932.296947997396,4.66148473998698,7.921187386928996,5.181192244523788,5.513164964609844,,7.555854262464585,110.2632992921969,4.171857735397824,0.29125,200,205.7770146096512,228.37350126282442,51.75368939173037,125.55377653214559,850.1175765903309,511.37079033949834,281.71240077293146,296.79438681380594,19.948993682861328,0.030752867460250854,2.61939407576614,6.885801902902621,6.885801902902621,6.445088219544903,6.445088219544903,0.44071368335771766,0.44071368335771766
3523,704600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1351.3430076433363,6.756715038216681,9.164934597399876,1.7392836643824139,7.878472940419102,,7.555854262464585,157.56945880838202,4.328315310395547,0.32875,200,234.53500566851963,196.2805575255405,122.45236022408312,89.55109683610345,301.5934988527354,507.47069619396467,803.1004854437036,770.6132731380318,19.893505096435547,0.014903985895216465,2.617265365814708,6.833145408799233,6.833145408799233,6.465199140730692,6.465199140730692,0.3679462680685406,0.3679462680685406
3524,704800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1429.9287734353775,7.149643867176888,8.850813251103055,0.7591270107395378,8.163686907411511,,7.555854262464585,163.27373814823022,4.483899296385411,0.41875,200,183.14673715352302,220.40393889351952,111.86783374313372,90.2653780023885,492.21086227235344,508.569697099583,705.9707952271864,502.67597418259334,19.847036361694336,0.0260042492300272,2.6485153764961624,6.944020157896636,6.944020157896636,6.49150717871817,6.49150717871817,0.4525129791784659,0.4525129791784659
3525,705000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1301.8199973687877,6.509099986843938,8.140030669081659,1.0875450501774266,7.213253778105709,,7.555854262464585,144.2650755621142,3.7037032282533353,0.4225,200,238.13394240201663,127.07776940433385,112.95205704433872,49.306934150149985,728.5266837720366,493.1307686704338,642.8856360258892,712.6667571992307,19.944482803344727,0.02156640589237213,2.659878189857604,7.055707778282266,7.055707778282266,6.493896491410383,6.493896491410383,0.5618112868718832,0.5618112868718832
3526,705200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,937.905182200448,4.6895259110022405,7.937254013732982,3.294367797847398,5.989737268922338,,7.555854262464585,119.79474537844676,4.101955253565977,0.28,200,217.2573025120556,194.57528099702876,203.52357066030146,118.09524714579199,834.7912979904474,498.9707058115217,815.1854500083834,728.2634666632878,19.89750862121582,0.02598744072020054,2.5535290098165495,7.12455463706809,7.12455463706809,6.4756318371508925,6.4756318371508925,0.6489227999171971,0.6489227999171971
3527,705400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1420.5184032321306,7.102592016160653,8.370419310875196,1.4573219630076855,7.487624615572836,,7.555854262464585,149.7524923114567,3.4634975013085123,0.33125,200,168.7238181618184,150.4073665162729,127.56952051011294,84.32814660982001,635.6928034938844,164.29597103811108,548.1295056447918,281.74744126340886,19.942623138427734,0.012144997715950012,2.5284262789177148,7.115602878192074,7.115602878192074,6.489420248962258,6.489420248962258,0.6261826292298158,0.6261826292298158
