episode,global_step,fading_model,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
35,7000,rician,4.619603777713431,9.050485605370772,6.089790377584211,4.92301159135918,,,200,4.937218478285915,4.937218478285915,4.679188009809388,4.679188009809388,0.25803046847652755,0.25803046847652755
36,7200,rician,5.714036027185882,10.01403463537919,5.242334823833263,6.06235494823114,,,200,5.119100856109695,5.119100856109695,4.717609313654436,4.717609313654436,0.40149154245525853,0.40149154245525853
37,7400,rician,4.266646381688067,8.304677224228763,5.073485734019596,4.7213818803767476,,,200,5.177792674825474,5.177792674825474,4.717711274917201,4.717711274917201,0.46008139990827246,0.46008139990827246
38,7600,rician,6.19682220769692,8.887628393296188,4.012784120478195,6.526600333496695,,,200,5.2323214610433455,5.2323214610433455,4.76531361856403,4.76531361856403,0.46700784247931537,0.46700784247931537
39,7800,rician,4.10780073797076,8.070443427694972,4.334063950375459,5.079233509641336,,,200,5.3008863569778,5.3008863569778,4.773362846540372,4.773362846540372,0.5275235104374287,0.5275235104374287
40,8000,rician,4.583667658730642,7.869997292947973,3.69951376410796,5.107893319805197,,,200,5.256147100222218,5.256147100222218,4.781726108371993,4.781726108371993,0.47442099185022535,0.47442099185022535
41,8200,rician,3.9962359000742214,7.831779739044648,4.916116178089336,4.574698873090808,,,200,5.206446180951725,5.206446180951725,4.776676663609036,4.776676663609036,0.429769517342689,0.429769517342689
42,8400,rician,6.280054718444555,8.81572491344776,3.20238114166597,6.634054309866254,,,200,5.28607781518844,5.28607781518844,4.820899940900875,4.820899940900875,0.46517787428756474,0.46517787428756474
43,8600,rician,4.9148999317702815,8.585413300050622,4.412474570919905,5.295424359178806,,,200,5.2606051693125195,5.2606051693125195,4.8319353924887345,4.8319353924887345,0.42866977682378504,0.42866977682378504
44,8800,rician,1.5828362978343384,7.711330325976738,7.4335479742144255,2.0664331137154024,,,200,5.089660563236471,5.089660563236471,4.769083067971159,4.769083067971159,0.32057749526531243,0.32057749526531243
45,9000,rician,6.478841239744623,9.210825180123923,2.603006649148157,7.329279152147084,,,200,5.170414564132924,5.170414564132924,4.825976314286179,4.825976314286179,0.3444382498467453,0.3444382498467453
46,9200,rician,4.045112684432615,8.780862034812813,5.431208926075764,4.805184542493022,,,200,5.177591300963085,5.177591300963085,4.825524319247196,4.825524319247196,0.3520669817158888,0.3520669817158888
47,9400,rician,5.280146367350677,8.716846320454165,2.633924652329873,6.6761435445761075,,,200,5.222596431662195,5.222596431662195,4.864899196381855,4.864899196381855,0.35769723528034003,0.35769723528034003
48,9600,rician,5.861798046013753,9.322708812468337,4.085514461445486,6.202271237010576,,,200,5.2582880276859845,5.2582880276859845,4.892761113894953,4.892761113894953,0.3655269137910313,0.3655269137910313
49,9800,rician,5.627922302260931,8.061764388887921,2.4161686467834813,6.1062175539234484,,,200,5.323571303452182,5.323571303452182,4.917525531038391,4.917525531038391,0.4060457724137905,0.4060457724137905
50,10000,rician,4.503575199593512,7.948670329663772,3.6049394535677064,4.9837557785585815,,,200,5.326012955913183,5.326012955913183,4.918850135988795,4.918850135988795,0.4071628199243875,0.4071628199243875
51,10200,rician,4.813764324484051,7.835410292300866,2.4496160149666726,5.852571761699918,,,200,5.356387020170809,5.356387020170809,4.937158403159602,4.937158403159602,0.41922861701120695,0.41922861701120695
52,10400,rician,5.009542561890871,9.221405289293344,4.5227068044099905,5.386360522880898,,,200,5.382470697190281,5.382470697190281,4.945796905461934,4.945796905461934,0.43667379172834675,0.43667379172834675
53,10600,rician,5.8513816200187785,8.973481647592354,2.430578506436235,6.97801267047459,,,200,5.551208047165003,5.551208047165003,4.984140599141419,4.984140599141419,0.5670674480235842,0.5670674480235842
54,10800,rician,6.598212647999942,8.597984548961822,2.040241108267499,6.969921235915928,,,200,5.614040211922086,5.614040211922086,5.020914314637243,5.020914314637243,0.5931258972848434,0.5931258972848434
55,11000,rician,6.881086802138355,8.911165911291588,1.7965266659289152,7.3184116295877635,,,200,5.7338102138335145,5.7338102138335145,5.06268699309089,5.06268699309089,0.6711232207426248,0.6711232207426248
56,11200,rician,4.816288649492253,8.31150255315164,3.5942988827182836,5.290039767519619,,,200,5.695194454797939,5.695194454797939,5.0667468640628295,5.0667468640628295,0.6284475907351093,0.6284475907351093
57,11400,rician,4.34984480225154,9.075816407721598,3.747161988790353,5.619672850049722,,,200,5.740109003281588,5.740109003281588,5.076447319957336,5.076447319957336,0.6636616833242517,0.6636616833242517
58,11600,rician,5.089321446074009,8.524190771042162,3.3092275419364032,5.849968074245852,,,200,5.706277390319046,5.706277390319046,5.089783884686448,5.089783884686448,0.6164935056325973,0.6164935056325973
59,11800,rician,6.496310286707221,9.539671708511317,2.7219689199868125,6.958308565263233,,,200,5.800231143100141,5.800231143100141,5.121453794526733,5.121453794526733,0.6787773485734077,0.6787773485734077
60,12000,rician,6.752014374289181,8.687272098342655,1.3541785810037716,7.425776326457408,,,200,5.916125293432751,5.916125293432751,5.159859170058911,5.159859170058911,0.7562661233738401,0.7562661233738401
61,12200,rician,6.101593503005075,8.790199059048204,2.3194015529082943,6.6006322960019075,,,200,6.017421964578306,6.017421964578306,5.183478401631747,5.183478401631747,0.8339435629465592,0.8339435629465592
62,12400,rician,3.75890602468157,8.467337724273715,4.393541507657487,4.150218741065411,,,200,5.893230186138264,5.893230186138264,5.166812923235516,5.166812923235516,0.7264172629027481,0.7264172629027481
63,12600,rician,5.47570610018087,8.44191773780045,2.518897956213408,6.0187228112977325,,,200,5.9293951087442105,5.9293951087442105,5.180335302411106,5.180335302411106,0.7490598063331042,0.7490598063331042
64,12800,rician,6.747459503087142,8.699699071790901,1.2981238886739275,7.445228174438358,,,200,6.198334861780358,6.198334861780358,5.215724253536533,5.215724253536533,0.9826106082438253,0.9826106082438253
65,13000,rician,6.193169339321318,7.932094908907638,0.8833175328907809,7.185960099060504,,,200,6.191168909126029,6.191168909126029,5.246035574236902,5.246035574236902,0.9451333348891273,0.9451333348891273
66,13200,rician,5.600422359290731,7.885964200176602,1.5799753543531292,6.433529728266968,,,200,6.272586168414726,6.272586168414726,5.264027909904024,5.264027909904024,1.0085582585107025,1.0085582585107025
67,13400,rician,5.521637207957,8.362319952195843,1.4670220563485323,6.895297895847312,,,200,6.283543885978286,6.283543885978286,5.2883752231270575,5.2883752231270575,0.9951686628512286,0.9951686628512286
68,13600,rician,4.454510965287832,8.31538126999556,3.481677938234443,4.976145063878682,,,200,6.222237577321691,6.222237577321691,5.283783603138112,5.283783603138112,0.9384539741835791,0.9384539741835791
69,13800,rician,5.4959736425543255,8.509728689525122,2.6207156384787864,5.934017390572498,,,200,6.213627569154143,6.213627569154143,5.29320728121687,5.29320728121687,0.9204202879372732,0.9204202879372732
70,14000,rician,6.459448050880878,8.872576022236004,2.161599005638425,6.8490222226408495,,,200,6.306890891358257,6.306890891358257,5.315433208951498,5.315433208951498,0.9914576824067582,0.9914576824067582
71,14200,rician,6.762843218307459,9.878975509177694,2.6238822376625044,7.358729011673263,,,200,6.382198753856924,6.382198753856924,5.34421202307434,5.34421202307434,1.0379867307825839,1.0379867307825839
72,14400,rician,5.391912411007414,8.52959828629502,1.7989945508599907,6.8616844437776505,,,200,6.455964949901762,6.455964949901762,5.365288028917442,5.365288028917442,1.0906769209843201,1.0906769209843201
73,14600,rician,6.6119781338779395,8.39350895835969,1.4172345315534058,7.018503511015776,,,200,6.4579894919288225,6.4579894919288225,5.387934816343447,5.387934816343447,1.070054675585376,1.070054675585376
74,14800,rician,6.649937966995554,8.785839190709149,1.7593972552538608,7.11682717065321,,,200,6.465334788665686,6.465334788665686,5.411298226536822,5.411298226536822,1.0540365621288643,1.0540365621288643
75,15000,rician,7.431231199267384,8.837532259404117,0.9980777714554732,7.925578539304297,,,200,6.495693134151513,6.495693134151513,5.444821964040388,5.444821964040388,1.050871170111125,1.050871170111125
76,15200,rician,5.715630492950409,9.000340979636375,2.8714972419080644,6.233646781310855,,,200,6.542873484841074,6.542873484841074,5.455201237951842,5.455201237951842,1.0876722468892321,1.0876722468892321
77,15400,rician,3.429739304286849,8.731621401635806,4.883910436274996,3.9694937227618783,,,200,6.460364528476681,6.460364528476681,5.435906335157166,5.435906335157166,1.0244581933195152,1.0244581933195152
78,15600,rician,6.188974379477313,9.56151035350019,3.141665979049676,6.632678065859398,,,200,6.499500028057359,6.499500028057359,5.451249562473862,5.451249562473862,1.0482504655834974,1.0482504655834974
79,15800,rician,5.298120515189976,8.477334775570291,2.8549807060926686,5.789333263320331,,,200,6.441051262960215,6.441051262960215,5.455529102990906,5.455529102990906,0.9855221599693094,0.9855221599693094
80,16000,rician,5.364864445672435,8.372113329982628,2.464637668450684,5.995584487901476,,,200,6.369541671032418,6.369541671032418,5.462279795302289,5.462279795302289,0.9072618757301294,0.9072618757301294
81,16200,rician,6.8097793796532,8.434507244558183,1.197003208981493,7.331607688862686,,,200,6.406090440675458,6.406090440675458,5.485357917445009,5.485357917445009,0.9207325232304484,0.9207325232304484
82,16400,rician,6.096646087646584,10.101018223330406,2.7624902421419715,7.5125285544544,,,200,6.574205931344906,6.574205931344906,5.51007951057927,5.51007951057927,1.0641264207656365,1.0641264207656365
83,16600,rician,5.3677029596083745,7.808089079820995,1.5233315023041292,6.33940610572984,,,200,6.5902400960665135,6.5902400960665135,5.520071397267831,5.520071397267831,1.0701686987986827,1.0701686987986827
84,16800,rician,5.55138735129743,8.62129771465642,2.521901587042103,6.172171603559582,,,200,6.526587267522574,6.526587267522574,5.52783449496178,5.52783449496178,0.9987527725607936,0.9987527725607936
85,17000,rician,6.398561312315536,9.451108671081457,2.7586913569096927,6.842098985309849,,,200,6.50939421183504,6.50939421183504,5.543296430142346,5.543296430142346,0.9660977816926932,0.9660977816926932
86,17200,rician,6.60948195970377,8.80634649297215,2.0158558623617027,7.031013719800604,,,200,6.539268411411721,6.539268411411721,5.560595468394187,5.560595468394187,0.9786729430175347,0.9786729430175347
87,17400,rician,6.6913796257513924,9.50456039321975,2.4205646441491804,7.083995749070577,,,200,6.548703304072885,6.548703304072885,5.5781058164479385,5.5781058164479385,0.9705974876249464,0.9705974876249464
88,17600,rician,5.212973942063511,8.791863891795696,3.399431873341915,5.635341910670088,,,200,6.581663146412455,6.581663146412455,5.578756226609554,5.578756226609554,1.0029069198029017,1.0029069198029017
89,17800,rician,6.3378039500529875,8.799236759790231,1.4138457641984523,7.477813900554643,,,200,6.658852971911562,6.658852971911562,5.600093953283094,5.600093953283094,1.0587590186284688,1.0587590186284688
90,18000,rician,6.851859944699046,8.95469758807643,1.6791456194316854,7.323994896410002,,,200,6.68260160560002,6.68260160560002,5.619248408206726,5.619248408206726,1.063353197393294,1.063353197393294
91,18200,rician,5.647100389066861,8.338215089089083,2.418727525612404,6.1161599435856795,,,200,6.620473152195641,6.620473152195641,5.624708974529572,5.624708974529572,0.9957641776660688,0.9957641776660688
92,18400,rician,5.669126946048971,9.234633574871056,3.286754701828059,6.071905369820534,,,200,6.580984198497785,6.580984198497785,5.629569804913169,5.629569804913169,0.9514143935846162,0.9514143935846162
93,18600,rician,3.5413537918463374,9.211850946043537,5.275268254783804,4.017208748925798,,,200,6.430919460393286,6.430919460393286,5.61223258925739,5.61223258925739,0.8186868711358963,0.8186868711358963
94,18800,rician,3.1614317777478287,8.46540862011795,5.0315832763288615,3.6198909438363764,,,200,6.256072649052444,6.256072649052444,5.591037465369933,5.591037465369933,0.6650351836825115,0.6650351836825115
95,19000,rician,6.769145085457333,9.021947251339162,1.602179187924875,7.502630650200958,,,200,6.234925254597277,6.234925254597277,5.61115949889447,5.61115949889447,0.6237657557028067,0.6237657557028067
96,19200,rician,6.706654320326904,9.952580794412075,2.724722239502971,7.416595043799482,,,200,6.294072667721709,6.294072667721709,5.629966119153898,5.629966119153898,0.664106548567811,0.664106548567811
97,19400,rician,4.282063690491617,8.354126206595677,3.7699079676598943,4.730419958415627,,,200,6.332118979504397,6.332118979504397,5.620692447393709,5.620692447393709,0.7114265321106883,0.7114265321106883
98,19600,rician,6.082963102746726,9.268974106157462,2.879703680622831,6.550979212045075,,,200,6.328034036813681,6.328034036813681,5.6301851694819876,5.6301851694819876,0.6978488673316932,0.6978488673316932
99,19800,rician,4.035958423071947,7.7855617040559935,3.020638542743672,4.9752944517362545,,,200,6.2873320962344765,6.2873320962344765,5.62357011172698,5.62357011172698,0.6637619845074969,0.6637619845074969
100,20000,rician,6.589133200292491,8.242929288503761,1.104544793979347,7.1383844945244155,,,200,6.3444720965656245,6.3444720965656245,5.638718255554954,5.638718255554954,0.7057538410106705,0.7057538410106705
