episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,alpha_lr,batch_size,alpha,target_entropy,auto_entropy_tuning,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,alpha_loss,policy_entropy,replay_size
1177,235400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027470681816339493,-5.0,True,velocity,False,True,full,True,1293.9388827255348,6.469694413627674,7.551093810144313,0.30303957411560334,7.248054236028707,,7.260373784779711,144.96108472057415,6.1638515855659755,0.4924657630175352,200,300.60185759181985,369.2622241238265,289.59529803085206,335.20051402824146,677.2138097816135,223.05347798907468,805.7406775790719,317.9699913616309,7.175956331029279,7.297814309646949,0.1218579786176699,6632.337890625,-379.25457763671875,-2.056987762451172,-4.427735805511475,100000
1178,235600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027425264939665794,-5.0,True,velocity,False,True,full,True,1419.31377687264,7.096568884363199,8.238896525949999,0.4425216451226464,7.796374880827349,,7.260373784779711,155.92749761654696,6.066346417923508,0.49207859344780447,200,312.36178909357966,360.94956013462854,291.70126346248196,301.97918461750737,443.94204919923345,181.80872099081927,861.406878493405,639.8841587049941,7.171394897775132,7.312031466427183,0.14063656865205143,29.464509963989258,-375.8169860839844,7.327489376068115,-7.037329196929932,100000
1179,235800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027741672471165657,-5.0,True,velocity,False,True,full,True,1428.2245027205329,7.141122513602665,8.573520361771413,0.7886057414133225,7.784914620358104,,7.260373784779711,155.69829240716206,5.554158742816514,0.49424915462732316,200,252.91393713490902,354.21115200694436,245.20714924950957,352.40894448334205,492.3386580934837,411.7854656338833,379.79683168711244,518.2839250318746,7.373130629997732,7.305265777609854,0.06786485238787776,20.27336883544922,-373.71002197265625,-10.325092315673828,-2.1194474697113037,100000
1180,236000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.025881852954626083,-5.0,True,velocity,False,True,full,True,1442.8680703786065,7.214340351893032,8.668329384967295,0.9079907714621235,7.760338613505174,,7.260373784779711,155.20677227010347,4.707171205933257,0.49256872683763503,200,345.3548236721649,135.5445526300297,340.30237806317666,52.593126587555986,298.30837067403127,221.5359055574392,749.7393635924878,821.3973313755286,7.393317987812532,7.296126490864482,0.0971914969480503,18.992782592773438,-369.0411376953125,-8.019165992736816,-2.8052897453308105,100000
1181,236200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.024546969681978226,-5.0,True,velocity,False,True,full,True,1502.0733011669581,7.51036650583479,8.752642440996857,0.6828539021527563,8.069788538844099,,7.260373784779711,161.395770776882,4.703833462481087,0.49412743002176285,200,239.0571036350637,268.8018079751842,224.90100779221243,251.0580958963612,373.0879113066286,216.78917659938537,885.4405367887147,610.8191114635442,7.387013060746673,7.325401699949318,0.06161136079735474,36.38622283935547,-396.276123046875,-7.35727596282959,-3.0152342319488525,100000
1182,236400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.023865872994065285,-5.0,True,velocity,False,True,full,True,1261.6999154692041,6.308499577346021,8.05273412696112,0.5805178133684056,7.472216313592708,,7.260373784779711,149.44432627185415,3.5060779653046286,0.49506433986127374,200,135.32069198874646,117.1753361814084,110.81829876368063,95.06349776257275,581.9731380825722,361.7290935401723,662.9822941413067,445.00236360061683,7.427354529502999,7.325322896251375,0.10203163325162379,9681.099609375,-370.24383544921875,-5.031512260437012,-3.652937412261963,100000
1183,236600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02523474395275116,-5.0,True,velocity,False,True,full,True,1309.9904783013856,6.5499523915069275,8.533420567305619,0.8564372376247805,7.676983329680835,,7.260373784779711,153.53966659361672,6.214648231367437,0.49502776831388473,200,301.876113732845,365.5318624710659,246.38843806422565,344.1911738608131,505.6076376019392,239.7184614576379,554.2468203152212,654.0580640192707,7.4551475068451225,7.317703892841171,0.13744361400395189,17.30227279663086,-387.7764892578125,7.413372039794922,-7.014603137969971,100000
1184,236800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02785598859190941,-5.0,True,velocity,False,True,full,True,1089.9304940163338,5.449652470081669,7.44756932810688,0.6259008636948222,6.821668464412056,,7.260373784779711,136.43336928824112,6.427780476000399,0.49270028807222843,200,346.3527342166357,336.34465162541443,334.8058806535409,272.9107965223694,813.2099078191341,512.2071138473597,788.8185846617349,490.20222777179123,7.518299211352419,7.312241913312703,0.20605729803971595,25.06511688232422,-378.425537109375,15.78889274597168,-9.40859317779541,100000
1185,237000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02834438346326351,-5.0,True,velocity,False,True,full,True,1393.778938910894,6.9688946945544705,9.159311091130416,1.428393859514756,7.733092488396957,,7.260373784779711,154.66184976793915,5.97639552957097,0.49457718811929224,200,302.6465371622687,354.28907261735895,256.9578808635584,297.12115793840314,288.54050102277984,236.1656882943345,424.0109703192606,542.681235942243,7.527435372740422,7.312024355699704,0.21541101704071774,23.104320526123047,-363.16973876953125,-4.7666826248168945,-3.6622161865234375,100000
1186,237200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027469627559185028,-5.0,True,velocity,False,True,full,True,969.9230339602603,4.849615169801302,8.285866245453404,2.967873052103622,5.354423245864685,,7.260373784779711,107.08846491729369,4.436972133867165,0.4913679676502943,200,234.18493889514355,227.03953158328886,225.22117541503778,161.4795414788836,469.3678335096158,349.1680340093968,97.12046081003062,474.27624732907674,7.466553085974219,7.274646957057997,0.19190612891622205,48.02426528930664,-396.30120849609375,5.360796928405762,-6.491238594055176,100000
1187,237400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027416903525590897,-5.0,True,velocity,False,True,full,True,1125.720237534175,5.628601187670876,7.734084338623857,1.162224989590973,6.583246190146596,,7.260373784779711,131.66492380293192,5.426477083302222,0.4890566889941692,200,361.87029208004304,221.33705625446763,337.0077670266866,202.40991894346053,869.1795003057268,292.7944750481783,601.7588806847609,599.3593556039635,7.431432000665646,7.266554360280761,0.16487764038488528,26.181438446044922,-361.7830505371094,-2.9561917781829834,-4.178022384643555,100000
1188,237600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02892596274614334,-5.0,True,velocity,False,True,full,True,1518.721848695919,7.593609243479595,8.782447933491717,0.17101445799046966,8.611433475501244,,7.260373784779711,172.22866951002487,6.710903999859165,0.4568400980718434,200,379.0845491497279,344.67266435543263,373.59769315283864,326.85134788259717,390.2589917904622,481.83935356594407,885.2293802006404,407.1077973551492,7.496227990032708,7.275554394597321,0.2206735954353869,44.08025360107422,-394.27825927734375,8.397684097290039,-7.3698835372924805,100000
1189,237800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02836902067065239,-5.0,True,velocity,False,True,full,True,1241.838767765961,6.209193838829805,8.593940583712424,1.5421625379337591,7.051778045778661,,7.260373784779711,141.0355609155732,6.385222492286615,0.47433682773262265,200,329.7522230669314,373.85951163223694,298.85096925572714,370.2350550950034,406.39595982853757,338.4979347918535,382.0937380713222,717.9585899748461,7.51101108918687,7.278578067003939,0.23243302218293138,16.215564727783203,-338.641357421875,-6.500194072723389,-3.1751909255981445,100000
1190,238000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.029330261051654816,-5.0,True,velocity,False,True,full,True,1337.505645554594,6.68752822777297,8.274628575358477,0.838617250607978,7.436011324750505,,7.260373784779711,148.7202264950101,6.341294639787734,0.4906481013447046,200,321.9759253846247,364.0184175914747,252.6733973504643,253.41045068561084,298.94418622512114,338.4510864755549,432.85885830050165,526.0532261996871,7.500170774704879,7.2700834880283,0.23008728667657863,22.026342391967773,-388.6123046875,13.641630172729492,-8.86489486694336,100000
1191,238200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.029013073071837425,-5.0,True,velocity,False,True,full,True,1513.903283824328,7.56951641912164,8.851953830713827,0.8181123959306197,8.033841434783204,,7.260373784779711,160.67682869566408,4.1027384966765075,0.4923304007202387,200,192.3533645022641,235.07551329724916,142.8204056541512,136.29731212073347,335.3020613342507,165.292446156772,504.0560149903045,382.5444131612785,7.527739347691873,7.277729528423886,0.25000981926798715,31.269851684570312,-346.73687744140625,-1.3147835731506348,-4.6285786628723145,100000
1192,238400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02855432592332363,-5.0,True,velocity,False,True,full,True,1469.756035684146,7.348780178420729,10.03257529482016,1.986470985347408,8.049115440170834,,7.260373784779711,160.98230880341666,5.555208950494614,0.4942471694946289,200,322.4309806335923,272.62554843184563,252.50845868510294,232.1045677003644,214.15031260117965,238.1910827298636,522.8254066729844,1034.8817793004537,7.568008280658548,7.285680497291934,0.2823277833666138,1315.10693359375,-389.5476379394531,12.507596969604492,-8.517000198364258,100000
1193,238600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.028567297384142876,-5.0,True,velocity,False,True,full,True,1222.6613712633816,6.113306856316908,8.180697921918492,0.9925486165553471,7.188149305363146,,7.260373784779711,143.76298610726295,4.920503229448178,0.4904361193627119,200,282.2365978255656,223.6717981192507,245.01491761807765,198.8313683335469,576.4771527468937,253.28371167433966,916.268022262502,1071.351893885367,7.530059022054877,7.289374690687507,0.24068433136736989,50.25361633300781,-397.34259033203125,10.906790733337402,-8.06736946105957,100000
1194,238800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02826317772269249,-5.0,True,velocity,False,True,full,True,1356.0064473120108,6.780032236560054,7.699087037451899,0.2542056308373933,7.455706592268913,,7.260373784779711,149.11413184537824,5.06787897796688,0.49446224063634875,200,285.80567031642397,262.83315107028517,177.92038678995206,248.63609686572232,816.7965047404058,461.66618921596535,674.0554491216193,208.6505387234736,7.4888716557832495,7.291425996542662,0.19744565924058755,34.63727951049805,-395.9667053222656,-7.284734725952148,-2.9571640491485596,100000
1195,239000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.026885459199547768,-5.0,True,velocity,False,True,full,True,1389.720327215666,6.94860163607833,7.974493379242455,0.4998453231373629,7.474648056105094,,7.260373784779711,149.49296112210186,4.610264720207565,0.4915184583514929,200,315.75346843345875,179.85969829316605,310.26714118179956,76.55316288307017,531.5435310583705,135.4243321425798,626.089966463932,404.65287247746863,7.492235965083907,7.313202619136551,0.17903334594735565,5046.77587890625,-413.2242736816406,-9.086339950561523,-2.4870944023132324,100000
1196,239200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02585626393556595,-5.0,True,velocity,False,True,full,True,1338.3294779102196,6.691647389551098,8.022068522719431,0.7328944729061266,7.2903071071213486,,7.260373784779711,145.80614214242698,5.196244387090547,0.4921819829940796,200,374.0889716486493,174.52775025282884,371.73120901256027,66.96327937999433,526.021818787283,211.6763696804078,592.2977126384875,482.1789076369273,7.44460458517501,7.318692520252424,0.125912064922586,29.518203735351562,-405.2198486328125,-7.152491092681885,-3.0430655479431152,100000
1197,239400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02486349642276764,-5.0,True,velocity,False,True,full,True,728.8204922724867,3.6441024613624338,8.330285841264608,3.54165388361284,4.890217942605386,,7.260373784779711,97.80435885210773,6.163035417936294,0.482071669921279,200,336.21562330848053,325.4535892020198,104.29352656859541,196.9252046564382,459.8526358817934,397.11665108313554,237.88528380210352,1054.0858846466854,7.3267127705038435,7.297689586580927,0.029023183922916473,27.580732345581055,-391.88189697265625,0.31568965315818787,-5.085453033447266,100000
1198,239600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02451547235250473,-5.0,True,velocity,False,True,full,True,1434.4718954608682,7.172359477304341,8.40160284074346,0.2925613993623039,8.109041441381144,,7.260373784779711,162.18082882762292,6.872598352486093,0.4941832696646452,200,374.19517844129507,380.8714250760505,369.06014936634847,380.7086625283754,290.64690418208824,281.8147679599391,633.7317233246872,237.30198986084773,7.342346098531534,7.321650468624791,0.020695629906742674,30.709001541137695,-380.5503845214844,-1.032294511795044,-4.7216291427612305,100000
1199,239800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.025548480451107025,-5.0,True,velocity,False,True,full,True,1409.5277903579533,7.047638951789767,8.76117275451138,0.9597853056765294,7.801387448834846,,7.260373784779711,156.02774897669693,5.294101287460303,0.49169298738241196,200,301.0188832227368,281.4916716526607,178.4564993914749,254.26814711176823,204.3443162726381,297.01030821999115,185.17755240376212,304.7442222695574,7.343169739955371,7.3259056121411685,0.017264127814202723,3650.857421875,-420.0393981933594,10.029557228088379,-7.734623908996582,100000
1200,240000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027922116219997406,-5.0,True,velocity,False,True,full,True,1012.4769079898381,5.06238453994919,8.47522503054137,2.657466269689586,5.8661340964272695,7.7904376900105134,7.7904376900105134,117.32268192854538,6.688955178196266,0.4940449389070272,200,379.1906383225191,359.823528382509,376.32508264783996,352.4780887484757,288.1943755013003,187.0074632786888,234.4713244651878,567.8110517993732,7.2484595141014765,7.323777349923456,0.0753178358219797,39.707645416259766,-377.40185546875,-2.321216344833374,-4.351300239562988,100000
1201,240200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.029292643070220947,-5.0,True,velocity,False,True,full,True,1476.2195182261187,7.381097591130594,8.667505148677066,0.681891146999314,7.985614001677749,,7.7904376900105134,159.712280033555,5.322547719616725,0.4934408678859472,200,328.8713091724172,225.98941379833883,326.599110410849,200.44876115351175,586.1606215565499,266.4532934093421,733.9954129362565,757.5014727077951,7.244250787243159,7.323137302523805,0.07888651528064639,32.79410171508789,-381.7010803222656,16.597171783447266,-9.700634002685547,100000
1202,240400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03050694428384304,-5.0,True,velocity,False,True,full,True,1401.7597860383155,7.008798930191578,8.921392582138859,1.187032988633021,7.740213207007255,,7.7904376900105134,154.80426414014508,5.833571635924624,0.4927906896173954,200,337.58542234966905,318.2530890796241,319.0295912802401,307.0355070822667,134.08880869586682,275.54616547485915,471.0009829902731,480.40065738919304,7.257650631913887,7.327340845598435,0.06969021368454786,27.956016540527344,-410.72479248046875,-6.402742385864258,-3.165259838104248,100000
1203,240600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03046678565442562,-5.0,True,velocity,False,True,full,True,1432.4695844954008,7.162347922477004,9.169969448609633,1.3022144612236526,7.867754987385983,,7.7904376900105134,157.35509974771966,4.4816717139240465,0.4934796903282404,200,184.28906147668297,278.8717130288584,160.29925197412314,271.2316390526045,246.42629082009864,358.3839538340669,553.5347081552803,693.0554459412194,7.267189214799144,7.333226360560631,0.066037145761487,100.45773315429688,-392.40545654296875,21.295391082763672,-11.098812103271484,100000
1204,240800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.032054830342531204,-5.0,True,velocity,False,True,full,True,836.3976465789153,4.181988232894577,7.7021543000558355,2.845808886132268,4.921100752587286,,7.7904376900105134,98.42201505174573,6.108786675369611,0.4917201120406389,200,322.89920943340167,359.22201314520174,294.47933070884807,350.13587923608844,848.370018266436,357.02286833793534,226.21319391241178,755.9243317620492,7.172160829207904,7.303767043432625,0.13160621422472119,24.470413208007812,-421.3828125,-3.115724563598633,-4.0943403244018555,100000
1205,241000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.0312742218375206,-5.0,True,velocity,False,True,full,True,1060.1873354566433,5.300936677283216,7.9847510649659705,1.801030586822134,6.216253401178427,,7.7904376900105134,124.32506802356855,6.294693410237478,0.4939092899858952,200,343.69107095838723,357.7501774354355,240.30944970986036,325.0994313625933,667.5440639070792,227.7991081618465,342.30702416342797,595.3276590912211,7.096318874846979,7.28907209930458,0.19275322445760068,866.4473266601562,-329.9931335449219,-3.50546932220459,-3.988295555114746,100000
1206,241200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.03178321197628975,-5.0,True,velocity,False,True,full,True,1455.513061237022,7.277565306185109,8.324219069370052,0.3960362855828298,7.928182783787215,,7.7904376900105134,158.5636556757443,5.681535355643568,0.4896737633645534,200,242.29683217199917,366.95600754974487,231.92166582901936,355.9707589752592,661.9829402967166,304.3471742914014,886.940094020823,617.0617344319327,7.225006851743105,7.291485605362483,0.0664787536193776,97.00242614746094,-360.4527587890625,-4.445343017578125,-3.7110233306884766,100000
1207,241400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.030346762388944626,-5.0,True,velocity,False,True,full,True,1142.6977566684525,5.713488783342262,8.155554868460499,1.5206475167575264,6.636888854335086,,7.7904376900105134,132.73777708670173,5.502813245791745,0.47905590148642657,200,257.2809090668613,341.8649935209504,122.81916907954499,115.8521767676236,574.2660679417577,455.003876895338,313.703045295974,507.9836712049211,7.227688984952529,7.301191849845622,0.07350286489309266,3419.88232421875,-419.14471435546875,-5.618247985839844,-3.3924293518066406,100000
1208,241600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.028982631862163544,-5.0,True,velocity,False,True,full,True,1180.9136646658299,5.9045683233291495,8.015105722173013,1.075388947433878,6.939716774739143,,7.7904376900105134,138.79433549478287,4.186391003737123,0.4889931288361549,200,213.68338303361895,214.36460946032128,62.1331583106996,49.10424821469246,542.2099879228856,530.1801626406271,380.6512259385139,423.7040980671654,7.144103149914424,7.322133121571301,0.17802997165687628,3668.43359375,-366.6346130371094,-7.717177391052246,-2.820497512817383,100000
1209,241800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.028391633182764053,-5.0,True,velocity,False,True,full,True,1313.9547205362921,6.569773602681461,7.975792267176574,0.6313629441723887,7.3540831181712525,,7.7904376900105134,147.08166236342504,5.615014249087376,0.45820371064590293,200,294.26945151613626,319.26796185074846,228.0272303183173,314.4883297469266,507.0913293151214,248.03871744169624,773.5700907277786,467.2615081789488,7.159218403534055,7.323761756903081,0.1645433533690257,22.861352920532227,-388.4051513671875,-5.430160045623779,-3.4753177165985107,100000
1210,242000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02775631472468376,-5.0,True,velocity,False,True,full,True,1588.2118580099145,7.941059290049573,8.940057223886495,0.4439237247697193,8.496133499116779,,7.7904376900105134,169.92266998233558,4.741861661103153,0.487573014870286,200,205.99334205361785,312.58063429790246,102.15598385760987,276.0194486818156,133.06437025644126,468.8345437147488,779.5514225019372,468.4928801173162,7.212224512252368,7.342469817211462,0.1302453049590948,39.8513298034668,-396.08184814453125,1.2785085439682007,-5.356701374053955,100000
1211,242200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02766421064734459,-5.0,True,velocity,False,True,full,True,993.6236210220303,4.968118105110151,8.35008893815494,1.0703537921535566,7.279735146001383,,7.7904376900105134,145.5947029200277,5.97264493379009,0.48619767975062134,200,130.95453725982802,172.28436637908996,103.77652621565598,107.91974250172834,403.54286230732185,506.6175019374094,603.6117507827001,761.0047555531289,7.174519197813275,7.337716882278254,0.16319768446497918,15.746274948120117,-386.9093017578125,-3.229001522064209,-4.09993314743042,100000
1212,242400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027030199766159058,-5.0,True,velocity,False,True,full,True,1078.9174652551394,5.394587326275697,7.874619619852727,1.714360693683063,6.1864403084168,,7.7904376900105134,123.72880616833599,5.510645103582094,0.49142329663038253,200,224.5496687736115,372.6579886510592,180.32464520384502,367.3416860326167,589.9552519709274,443.12768493235905,584.1581996870096,842.1955515839988,7.0813854412255735,7.318956281603558,0.23757084037798482,14.502462387084961,-400.62554931640625,-3.152193784713745,-4.12697696685791,100000
1213,242600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02704809606075287,-5.0,True,velocity,False,True,full,True,1487.9830216988244,7.439915108494122,9.22919753717082,0.9995751834004185,8.229622353770406,,7.7904376900105134,164.5924470754081,6.670808770168849,0.47946062790229915,200,366.0442243415513,371.5800579457707,327.733861281616,353.7376333864681,257.98198291303896,199.4851277782308,414.4586964852586,442.58699848135694,7.133459093645937,7.312688361729699,0.17922926808376172,105.0855484008789,-359.531494140625,1.0965635776519775,-5.303739547729492,100000
1214,242800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027151906862854958,-5.0,True,velocity,False,True,full,True,1533.0216479743158,7.665108239871579,8.911377189627014,0.37614776420552315,8.535229425421488,,7.7904376900105134,170.70458850842977,6.637893698877354,0.4546301599778235,200,372.7416614261735,361.13536677504646,371.1035118687276,350.1378073388282,143.53118130459254,221.67572135536224,466.3420299177337,407.9437803242525,7.187435235303566,7.328378981459981,0.14094374615641492,3843.40966796875,-394.00433349609375,4.956175804138184,-6.374255657196045,100000
1215,243000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02603551372885704,-5.0,True,velocity,False,True,full,True,1722.8585430573926,8.614292715286963,9.492517880347252,0.28938986447306747,9.203128015874176,,7.7904376900105134,184.0625603174835,5.1174664039152695,0.48018180574290453,200,350.70320365068096,209.86356463515014,349.98208293117113,202.09996124543312,396.85932195082,214.71250907988855,559.6912131964843,302.1770640013142,7.27385923329202,7.359088236058751,0.08522900276673084,2576.19677734375,-386.4905090332031,-5.774291515350342,-3.417158365249634,100000
1216,243200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.024614844471216202,-5.0,True,velocity,False,True,full,True,1273.940733089981,6.369703665449905,8.92183269425217,1.9401808854882059,7.009846951859048,,7.7904376900105134,140.19693903718095,5.230149139549976,0.4912936557084322,200,309.0653033871019,271.69524632334225,300.05527868016634,253.49228497813016,212.2497061195973,316.2087717698492,329.953141157805,545.7253417150238,7.259836225528906,7.336138285881397,0.0763020603524911,786.7303466796875,-396.63067626953125,-9.682377815246582,-2.3859500885009766,100000
1217,243400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.025655698031187057,-5.0,True,velocity,False,True,full,True,1181.037836956708,5.90518918478354,8.048808163985784,1.4614188138379762,6.58738935014781,,7.7904376900105134,131.74778700295622,5.9081175496393294,0.4862493541836739,200,306.1383593238993,339.6408911537396,262.1757499645047,332.4052420490306,800.9039627690931,179.18095013161033,329.26801316401486,542.7174757269846,7.344694795906028,7.319263321670776,0.02543147423525216,36.73093032836914,-397.05853271484375,1.2617032527923584,-5.3444414138793945,100000
1218,243600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.025568107143044472,-5.0,True,velocity,False,True,full,True,886.2876893341561,4.43143844667078,8.32431254259577,2.6375823006588046,5.689583994526825,,7.7904376900105134,113.7916798905365,5.257675128566639,0.48849863566458224,200,353.22889423864837,201.08206333500266,339.4155111304803,194.64481300051443,460.52608674036276,514.9288030442322,193.51160869084154,605.9070250988757,7.223721923563312,7.297182163117335,0.0734602395540227,2146.0869140625,-363.11920166015625,-3.436715841293335,-4.062601089477539,100000
1219,243800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.024485869333148003,-5.0,True,velocity,False,True,full,True,1333.5148016656242,6.6675740083281205,8.464805511439597,0.6172762604191745,7.847529251020429,,7.7904376900105134,156.9505850204086,3.963203177701157,0.49103025794029237,200,217.20278289795667,141.67318108082156,162.9825257847738,94.46490770275439,359.6908615406322,402.85202751427914,672.9574371277736,593.5028115775026,7.22602901367259,7.307963758296727,0.08193474462413697,1723.477294921875,-351.66180419921875,4.559998512268066,-6.229150772094727,100000
1220,244000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02427724190056324,-5.0,True,velocity,False,True,full,True,1647.0708073151764,8.235354036575881,9.113672914767392,0.15055841418370622,8.96311450058368,,7.7904376900105134,179.2622900116736,5.637684879997463,0.4816870063729584,200,243.27738463982502,374.69840553204756,147.47959737116065,339.5908483773836,113.05709710143853,456.98964750660593,1042.095582539113,91.64192407293022,7.380878033880411,7.322258135666012,0.05861989821439906,16.441181182861328,-371.2799377441406,-0.06430673599243164,-4.982705116271973,100000
1221,244200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02335650473833084,-5.0,True,velocity,False,True,full,True,1437.9479964461575,7.189739982230788,9.333649557788135,1.4923505055679753,7.841299052220167,,7.7904376900105134,156.82598104440333,5.566270291671165,0.48290671423077586,200,220.1582632219068,362.05883217989214,198.02615089172662,308.43392098086935,176.7416971880706,328.8990610479038,181.2532948967191,502.5425460120121,7.373662286407533,7.323963819764231,0.04969846664330202,19.429950714111328,-380.17913818359375,-3.5556979179382324,-4.053499221801758,100000
1222,244400,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.025584761053323746,-5.0,True,velocity,False,True,full,True,1215.1855989311425,6.0759279946557125,7.774641813403701,0.15827977324739861,7.616362040156305,,7.7904376900105134,152.3272408031261,6.454966937321543,0.4892659844458103,200,286.0671868094282,350.80205623703904,268.7476269122423,332.6706152388847,693.4543167478922,681.0341342429597,617.5014273567219,61.351068197693905,7.367469728064985,7.325791577211726,0.04167815085325888,30.271780014038086,-375.09100341796875,14.562631607055664,-8.972108840942383,100000
1223,244600,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.026817796751856804,-5.0,True,velocity,False,True,full,True,1176.2228498163274,5.881114249081637,8.614929607118059,1.3830057472253259,7.237191707560365,,7.7904376900105134,144.7438341512073,5.741001946056875,0.4942525350302458,200,285.4679807838713,308.93940971256563,247.5468435994861,280.34648275431766,391.82833681199463,184.413551627788,407.37542816234503,550.2016449036807,7.335941564073704,7.32801909015701,0.007922473916694095,38.43074035644531,-398.1040954589844,20.769851684570312,-10.738606452941895,100000
1224,244800,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.027828805148601532,-5.0,True,velocity,False,True,full,True,847.7480923187367,4.238740461593683,7.809746247598703,2.871119245879389,4.979654471715415,,7.7904376900105134,99.59308943430831,6.410790039261805,0.49093668304383753,200,339.28153650134277,373.343321140179,285.77853473801133,325.47062771287676,614.4773849898128,350.5652402462737,247.9169923798098,970.6635517184718,7.338869250030109,7.297370988977259,0.04149826105285026,19.441261291503906,-379.0101318359375,-4.161015510559082,-3.838242530822754,100000
1225,245000,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.026981111615896225,-5.0,True,velocity,False,True,full,True,1475.9941349540495,7.379970674770248,8.447815003181576,0.43692743227479736,8.01088757090678,,7.7904376900105134,160.2177514181356,4.697450381209084,0.49138345710933207,200,268.11734219769625,261.78643109029963,265.86200592852117,240.01584098073585,556.1293588112086,491.5809437459241,684.9666180465384,441.67248496424094,7.428600958516528,7.301097935607941,0.12750302290858695,85.87884521484375,-390.05706787109375,-3.012765407562256,-4.166011333465576,100000
1226,245200,SAC,rayleigh,64,0.0003,0.0003,0.0003,64,0.02799956500530243,-5.0,True,velocity,False,True,full,True,736.7162350160006,3.683581175080003,7.987014928753309,2.898129672111264,5.155426617901624,,7.7904376900105134,103.10853235803249,6.6491881387349725,0.49731600828468797,200,356.15495467825684,315.16018580690314,335.88300215182664,292.60147403926254,527.804873735236,236.10752113134626,250.15934703722607,1050.8259898482677,7.289963150222249,7.274306829113822,0.01565632110842685,24.654632568359375,-385.1949157714844,3.8568332195281982,-6.0786027908325195,100000
