episode,global_step_relay,global_step_jammer,fading_model,control_mode,user_mobile,use_los_model,observation_mode,agent_obs_mode,normalize_observations,enable_ntn,satellite_altitude_km,relay_epsilon,jammer_epsilon,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,relay_q_entropy,jammer_q_entropy,relay_loss,jammer_loss
109,21800,21800,rician,velocity,False,False,full,split,True,False,500.0,0.48227375000000006,0.48227375000000006,1444.516855972607,7.222584279863034,8.993381068061426,2.7498792180607405,7.5632730417787215,151.26546083557446,3.051673547736522,0.28625,200,147.04158528256815,92.1093295092154,101.76910582436987,72.23784221908655,452.33472322480355,390.23672827927413,493.903232486672,113.05655447147133,5.4226256403973405,5.449126909299596,0.02650126890225568,0.905633629783988,0.844840295782251,1445.4946779060365,4247.552251091003
110,22000,22000,rician,velocity,False,False,full,split,True,False,500.0,0.47752375,0.47752375,843.7921461264455,4.218960730632228,8.072147693871498,6.531871237870545,4.551276965353075,91.02553930706152,2.8884295301511558,0.2375,200,127.31892485350669,90.80890991944646,112.04366042289669,61.11069255264742,786.1929570480345,302.90328912628615,990.5926712675257,797.578817277118,5.3771021659817295,5.440758185196919,0.06365601921518937,0.9051136030070484,0.4504666897777543,1434.9888840484618,4105.443268051147
111,22200,22200,rician,velocity,False,False,full,split,True,False,500.0,0.47277375,0.47277375,1102.040368349624,5.51020184174812,8.99804218761409,3.6285612909704192,6.357800599397801,127.15601198795603,2.803162410439702,0.3725,200,122.45334600293288,77.38633818531184,99.70936246129628,36.88890512402174,337.5613910089579,367.1082094090701,332.2178373023394,669.095155317208,5.329919363154229,5.448653851030374,0.1187344878761456,0.813345610704273,0.5869365010117633,1381.8186887931824,5002.803214263916
112,22400,22400,rician,velocity,False,False,full,split,True,False,500.0,0.46802375000000007,0.46802375000000007,1469.5718277235476,7.347859138617738,9.427290202655337,2.799146509894609,7.675184294219727,153.5036858843945,2.9593900531659436,0.29375,200,154.29021311459718,80.02121833961193,139.2972815252266,47.829505956636936,210.63593485625242,398.3280566411226,1024.3964297181633,420.877800170764,5.553911808848396,5.484266687714387,0.069645121134009,0.9414045780338347,0.48677798819517193,1797.9217974567414,5463.602122802735
113,22600,22600,rician,velocity,False,False,full,split,True,False,500.0,0.46327375000000004,0.46327375000000004,928.6114258574031,4.6430571292870155,7.432450655755852,2.783140770698191,5.959129852200178,119.18259704400356,3.0414269867556936,0.31375,200,122.98038731887048,111.47277500824244,115.04205520675985,93.75695987999822,1155.978116053905,511.10622213319016,1014.9112670343567,566.8725225718802,5.531610670068883,5.4869384046638485,0.04467226540503422,0.9793404465913773,0.6658321380492999,1642.658942298889,4690.060707778931
114,22800,22800,rician,velocity,False,False,full,split,True,False,500.0,0.45852375,0.45852375,274.34164818091097,1.371708240904555,8.284806429748693,11.737335395891261,2.5512125659304874,51.02425131860976,2.8808988954402626,0.185,200,84.4039759924964,99.253217434259,24.698152886566728,89.32678882078324,635.3482727057668,435.4568959634062,166.98291964941814,614.002757576883,5.401026512819076,5.467968179116594,0.06694166629751841,1.4608287973701954,0.533530765761252,1624.0948880767821,4639.673662719727
115,23000,23000,rician,velocity,False,False,full,split,True,False,500.0,0.45377375,0.45377375,1029.1507898424345,5.145753949212173,8.446960079883583,3.8608825811488057,5.835974730193537,116.71949460387073,3.33480674087688,0.31875,200,144.08421284658624,166.55212925927586,113.42294267784304,158.4851015613352,551.5332145105886,409.5471745453566,429.1078059133966,918.5328693023157,5.492380184002193,5.47404445043301,0.01833573356918272,1.0019428474456071,0.6853857699717628,1455.5500453281402,6652.627255859375
116,23200,23200,rician,velocity,False,False,full,split,True,False,500.0,0.44902375000000005,0.44902375000000005,666.1999178081787,3.3309995890408937,8.461586477169172,9.976421103875282,3.9654114062466395,79.3082281249328,3.058737457640967,0.21125,200,113.63424184991061,142.36147004450433,99.43733425886232,111.52677495557681,527.2930247957737,438.31912216617724,121.32579945547097,165.11577400744844,5.320541510388937,5.465991741389217,0.14545023100028054,1.0136100005730986,0.6985086011124076,1573.5889201927184,7218.2579107666015
117,23400,23400,rician,velocity,False,False,full,split,True,False,500.0,0.44427375,0.44427375,1132.710092742715,5.663550463713575,9.206778990759744,4.8565338783520895,6.069024906851139,121.3804981370228,2.8053128948367276,0.29625,200,74.09762123447994,119.08936757727733,42.556640031639105,77.80687673428187,320.9972180379677,247.09073533472449,238.89336611016438,533.389117971358,5.32501472275273,5.461386770671651,0.136372047918921,0.9443125543789939,0.5871477940934711,1435.665394153595,6580.1753583526615
118,23600,23600,rician,velocity,False,False,full,split,True,False,500.0,0.43952375,0.43952375,975.2180011722177,4.876090005861088,7.917307391384294,5.666497207110186,5.2219804004372845,104.43960800874568,3.1184100852883123,0.25125,200,136.38705306854226,140.26276308797878,114.70489724487163,129.22054624176164,826.4644367185323,364.8571047293019,505.03971239230674,230.06600419112127,5.276279538257432,5.451532050061081,0.17525251180364876,1.0418205574899913,0.6998264691939403,1872.4514833927155,5341.471781387329
119,23800,23800,rician,velocity,False,False,full,split,True,False,500.0,0.43477374999999996,0.43477374999999996,644.037950281476,3.2201897514073803,8.301675346030862,7.077506491291395,3.767184549969578,75.34369099939157,3.235794092077951,0.27375,200,125.56724988636331,162.0808103408644,98.69930736466304,135.25033142470764,611.0725453878096,380.8290842830679,163.8908932928906,750.9025830928396,5.100263841730588,5.439441331916156,0.339177490185568,1.1815908367186785,0.5181108842781396,1723.9219781494141,5357.118141403198
120,24000,24000,rician,velocity,False,False,full,split,True,False,500.0,0.43002375000000004,0.43002375000000004,524.1281913173704,2.620640956586852,8.835017764938737,12.283008736646458,2.954053836909697,59.08107673819394,3.003808780118985,0.20875,200,126.30292278165933,132.47246898070202,95.9453162050434,118.58661591075861,501.4930384881746,340.15867867831685,88.06694442128978,285.22393034285284,5.244875179497226,5.437267404514516,0.19239222501729003,1.1097865568101406,0.7556584278904483,1535.733323688507,5705.142084999085
121,24200,24200,rician,velocity,False,False,full,split,True,False,500.0,0.42527375,0.42527375,894.2615702079537,4.471307851039769,9.344894664682132,8.079495293751393,4.813772837312373,96.27545674624747,2.987252903398934,0.23375,200,143.86945147394516,105.197706623577,127.50215356646612,90.97279964670376,388.8260221670743,361.21175217862043,548.1618103265404,367.7880882351583,5.225235782257752,5.459229669205461,0.23399388694770895,1.0563478138903155,0.6470881794078741,1688.6593902683258,7326.750372161865
122,24400,24400,rician,velocity,False,False,full,split,True,False,500.0,0.42052375,0.42052375,954.6909729437576,4.773454864718788,9.041436244082815,6.846499259600111,5.154116304563859,103.08232609127718,2.9870355629252203,0.26875,200,110.48591860620446,128.06873630774035,29.248270806673702,95.40069670922814,365.50603793982077,453.9219034439737,401.1760779610679,535.3802493091721,5.108118124047562,5.457976691007782,0.34985856696022033,1.1282081086561084,0.8136366623477079,2001.4275646972656,6371.195408248901
123,24600,24600,rician,velocity,False,False,full,split,True,False,500.0,0.41577374999999994,0.41577374999999994,847.7279011091704,4.2386395055458514,7.658857924267215,6.701548842031497,4.5875596188547725,91.75119237709546,2.9550812457955558,0.2425,200,144.7392416568096,101.98182562319029,122.49463800567081,63.19733209583701,943.8699607713247,376.6133374862835,425.1625718727029,275.284123974489,5.030395054268175,5.443500713285847,0.4131056590176714,1.0232102875458076,0.5035259246223521,1628.8836994361877,7106.3223526000975
124,24800,24800,rician,velocity,False,False,full,split,True,False,500.0,0.41102375,0.41102375,854.0228955616082,4.270114477808041,8.483124226051643,6.121571431472838,5.544042045481594,110.88084090963187,2.8625086813873835,0.32375,200,63.942658095057915,103.04024868954893,36.02560528968934,41.37295730980119,546.7817646822681,545.428944249373,90.27885244256694,123.54248989616903,5.0869511964853125,5.454297212355749,0.3673460158704369,1.3967069907486438,0.5860918069063417,1374.3169625854491,7855.171825332642
125,25000,25000,rician,velocity,False,False,full,split,True,False,500.0,0.4062737500000001,0.4062737500000001,1248.426122826341,6.242130614131705,8.309098144291596,2.9115842644159344,6.637392318944996,132.74784637889994,3.522107772106756,0.2625,200,164.85481865041686,188.0587224602713,143.97108445242495,174.37433874547696,568.7752814889207,315.49199183543317,683.8109744994895,429.8944167991517,5.301261258340665,5.473184394807683,0.17192313646701862,1.114298545718193,0.4437042051376011,1651.3707175445556,6140.709693603516
126,25200,25200,rician,velocity,False,False,full,split,True,False,500.0,0.40152375000000007,0.40152375000000007,842.9649378697725,4.214824689348863,8.048475122748176,4.51297754927804,5.2236274845760065,104.47254969152014,2.884194270813792,0.33875,200,98.46302240134605,103.30051091483169,63.661795064646235,25.26589822644177,794.2826554427504,520.4176083356537,447.1735723506531,887.1058125536354,5.439649408485264,5.470462294431484,0.030812885946220447,1.1430851938948035,0.36475310559530044,1726.2883568382263,7185.719244384765
127,25400,25400,rician,velocity,False,False,full,split,True,False,500.0,0.39677375000000004,0.39677375000000004,727.4494213773525,3.6372471068867624,8.877760423475111,5.834410354410147,4.845281357304592,96.90562714609185,3.217587324854193,0.3175,200,155.30693673756807,130.26944442960874,139.55735231066544,81.87526425795454,368.57314056240824,364.4278750352963,276.4565409941242,976.0049070903748,5.298858356694847,5.46858200568458,0.16972364898973336,1.0512929654214531,0.7248272466240451,1733.557910938263,6690.352083740235
128,25600,25600,rician,velocity,False,False,full,split,True,False,500.0,0.3920237500000001,0.3920237500000001,1087.3334866408338,5.436667433204169,9.235812401493478,4.6224719927417635,6.139605488609965,122.7921097721993,3.086056030008093,0.33375,200,151.5719339438095,90.0474057114869,132.32004229415668,30.74998016493552,422.31638359808727,142.33176293626195,439.42466919358105,890.2532769121016,5.2708452302568,5.474121721693573,0.20327649143677284,0.9528159988019616,0.5463858375858399,2042.8743474388123,7728.677616882324
129,25800,25800,rician,velocity,False,False,full,split,True,False,500.0,0.3872737500000001,0.3872737500000001,527.9549553471545,2.6397747767357727,9.673325881025333,9.806326962648349,3.717793573449964,74.35587146899928,3.0336266359754176,0.1625,200,125.31645954465718,100.49049335140671,72.99911521523472,78.66463128999901,258.29130400177814,289.6142069295003,504.2001236926131,1148.9346273299896,5.078571256840363,5.444090160853405,0.365518904013042,1.3124846783280373,0.6514792561414481,1406.6378111362458,7020.767931900024
130,26000,26000,rician,velocity,False,False,full,split,True,False,500.0,0.38252375000000005,0.38252375000000005,1339.7674427460647,6.698837213730323,9.254999720409586,3.5422180103285075,6.996611026524591,139.93222053049183,2.7233499696518053,0.30875,200,98.76739344396648,66.62849640155257,46.38365506590533,55.600007241256826,346.1589723075384,228.45365579079055,689.8530106550589,585.0290836241167,5.200837959898939,5.4441302966835785,0.24329233678463957,0.9477855858858675,0.7821557856437721,1944.815108795166,6987.134926452637
131,26200,26200,rician,velocity,False,False,full,split,True,False,500.0,0.37777375,0.37777375,1422.9205431405885,7.114602715702943,9.349801101757143,3.049100468991121,7.452597958086454,149.05195916172906,3.061257468167611,0.33125,200,103.91852268940852,143.00376863989553,92.06277951007814,115.71006133262235,370.59306332666836,90.22829035233674,418.65263773168334,389.86389128494477,5.255577827833372,5.461135278403482,0.20555745057010988,0.656017171901185,0.5306026271128212,1267.0343137073517,8206.417187347412
132,26400,26400,rician,velocity,False,False,full,split,True,False,500.0,0.3730237500000001,0.3730237500000001,1347.7887609951665,6.738943804975833,8.67968271320378,2.466131426062877,7.0708503681651775,141.41700736330355,2.9237782706036164,0.35875,200,120.74925925556876,107.42339285048513,77.48755310896942,66.11909390898919,460.34067066429725,179.8571169554998,371.7114479605545,406.83658696084194,5.2253611315306445,5.504733421457621,0.27937228992697616,1.1501913525909186,0.8365333684667712,2045.7348653411866,7526.69267288208
133,26600,26600,rician,velocity,False,False,full,split,True,False,500.0,0.36827375000000007,0.36827375000000007,1497.2322633499443,7.486161316749722,9.778822147783561,2.5044833428023985,7.9778768374142945,159.55753674828588,3.0685888641497256,0.29,200,125.74344761566657,88.07303501688126,86.28588685929127,80.26215236397354,176.03292750976263,296.42853169151425,833.4823368284616,796.2706384733495,5.326298480791351,5.523345916921861,0.1970474361305099,1.0394888347946107,0.31936208618153616,2046.5457322216034,7421.8694575500485
134,26800,26800,rician,velocity,False,False,full,split,True,False,500.0,0.36352375000000003,0.36352375000000003,1410.6590833205876,7.053295416602938,8.882661871245391,2.4658771444360883,7.415686293009195,148.3137258601839,3.151425197868371,0.3075,200,151.4719631162432,126.12354231697262,90.99618526912319,70.26186315572367,342.2439744344983,396.1162939991507,628.9924675683037,333.46612624237736,5.569522167145287,5.559589809214811,0.009932357930476421,1.1472855560854078,0.35237218449996033,1336.0588384723662,8072.474329147339
135,27000,27000,rician,velocity,False,False,full,split,True,False,500.0,0.35877375,0.35877375,615.8116964148114,3.079058482074057,8.370369119549348,6.882827037360949,4.359008608108801,87.18017216217602,3.3072777234893658,0.235,200,72.3462021818424,138.48024286236722,47.5936304796037,116.59546171410395,616.8547156014225,390.65968036323613,228.88950752926004,605.7325153593983,5.495673861041049,5.548737933499874,0.05306407245882472,1.0470866951346398,0.5514533370615391,2096.594600505829,6923.635291137695
136,27200,27200,rician,velocity,False,False,full,split,True,False,500.0,0.3540237500000001,0.3540237500000001,1009.372276433573,5.046861382167865,8.07864792959445,5.00036065860506,5.410574619505303,108.21149239010607,3.097257089744224,0.3025,200,138.43427928497545,106.44232268280152,103.38454133461823,29.32890431472655,770.3235179897553,493.38704950023657,634.7689507847521,530.5082025750276,5.567932021703981,5.546122528890676,0.02180949281330502,1.1745877759158612,0.7913541507767513,1735.8385334014893,7339.900542602539
137,27400,27400,rician,velocity,False,False,full,split,True,False,500.0,0.34927375000000005,0.34927375000000005,628.6314403410413,3.1431572017052063,8.250574168399606,8.840785435083594,3.763346304286785,75.2669260857357,3.0915745643610806,0.17125,200,123.74001121040736,136.07790732102526,102.4553591916018,81.23600530493343,715.2664150650688,523.8270744122682,756.2841553871148,168.21725196570785,5.452648091575764,5.51579938682161,0.06315129524584595,0.9835509342188016,0.5581397095177251,1976.537609500885,8017.747974967957
138,27600,27600,rician,velocity,False,False,full,split,True,False,500.0,0.34452375,0.34452375,710.4528478671856,3.552264239335928,8.210137799731303,8.660393250094769,3.87688362653106,77.5376725306212,2.8853969281386243,0.1875,200,89.4501488791414,120.62535562807253,40.60644971349947,74.18505104774549,703.3215214392264,243.0554601507699,508.9954398196826,481.3664576404105,5.385393252880452,5.486332112576472,0.10093885969601946,1.2488807098940016,0.6911301440062562,1765.076687822342,7916.510081710815
139,27800,27800,rician,velocity,False,False,full,split,True,False,500.0,0.33977375,0.33977375,388.3736021930549,1.9418680109652746,8.695074993018395,11.934557146947895,3.0626461122665005,61.25292224533001,2.816625946171424,0.17375,200,89.19987554323505,70.54968733968609,11.413075871927937,43.5110952421414,504.7628437299629,178.5105400731002,126.49205972576715,337.6769408678925,5.3501663309952985,5.461226255467501,0.11105992447220281,1.2458435328677298,0.6181947664311156,1850.624379119873,9117.42663444519
140,28000,28000,rician,velocity,False,False,full,split,True,False,500.0,0.33502375000000006,0.33502375000000006,468.1189175066295,2.3405945875331473,8.17811036459449,8.651443655690093,3.018208233140735,60.36416466281471,2.8376964645553358,0.25875,200,113.37701182888698,94.67422604106649,62.5051980396187,59.3895887699796,674.2390078490961,397.56557306061114,177.19750657970286,839.4025150909702,5.353374050806851,5.42721901779102,0.07384496698416942,1.2422149094194175,0.7607865930453408,2209.9356463050844,9121.796798858642
141,28200,28200,rician,velocity,False,False,full,split,True,False,500.0,0.33027375000000003,0.33027375000000003,1414.3063570766305,7.0715317853831525,9.051923115977571,2.548209016586981,7.408272447246921,148.1654489449384,2.9550557909378585,0.345,200,131.12018674336852,104.87679226352478,63.74149617108656,73.94692250637466,371.06820205856366,481.15544897921814,726.2712105895729,671.832734953896,5.483099031303579,5.462091442496527,0.021007588807052002,0.9870413584262132,0.4236949175977134,2193.038695278168,10194.947518157958
142,28400,28400,rician,velocity,False,False,full,split,True,False,500.0,0.32552375,0.32552375,804.3679041443864,4.021839520721932,8.319196864157838,4.942760299430822,5.292042333705525,105.84084667411051,2.9716021322402257,0.2975,200,101.32253227070134,121.91661677869646,45.45938010776227,48.594077553026146,618.0568857800498,459.58907945798165,301.0195233105553,596.7979602003664,5.489995332760662,5.463349803512682,0.026645529247979916,0.962396694207564,0.4792189543750055,2118.6852956581115,9024.564427566529
143,28600,28600,rician,velocity,False,False,full,split,True,False,500.0,0.32077374999999997,0.32077374999999997,1416.2092665932878,7.081046332966439,8.881260116643052,2.0060610406451564,7.4819934064910285,149.63986812982054,3.4838311580253314,0.31125,200,167.9083918775885,180.00438581048687,156.225853323007,161.09185260006313,522.2670257784488,246.5082895434726,1115.3523089450462,824.4829535960242,5.634717022142474,5.479044900683546,0.1556721214589274,0.8916385566977261,0.3165313720812291,1557.3673468589782,10755.669137878418
144,28800,28800,rician,velocity,False,False,full,split,True,False,500.0,0.31602375000000005,0.31602375000000005,1366.6862889744393,6.833431444872197,8.65133859820272,2.42213574046427,7.1831748353493206,143.6634967069864,3.149624529384514,0.32625,200,140.35872547733524,131.3800765147093,97.17924104765383,65.15630188862063,437.29551977290043,326.53089074259293,859.565557151539,446.6064048816852,5.71667366163586,5.487322868652587,0.229350792983273,1.0072713466919958,0.3837929059421367,1788.904109287262,11027.999096984864
145,29000,29000,rician,velocity,False,False,full,split,True,False,500.0,0.31127375,0.31127375,1099.7246586522242,5.498623293261121,8.053409870021326,3.639351371096955,6.153647070067019,123.0729414013404,2.997072224004547,0.29875,200,139.38482871914974,109.57595320266061,75.53660878814242,90.84562351401509,773.1348961666507,480.7202817901976,242.92859644510577,273.0046247625864,5.692486399191962,5.488002087388268,0.20448431180369386,1.4960767036676408,0.6222559140459635,1700.0766644859314,10922.789042739869
146,29200,29200,rician,velocity,False,False,full,split,True,False,500.0,0.30652375,0.30652375,1172.391995501499,5.861959977507495,8.196087590321225,2.338931584341651,6.973038082238902,139.46076164477805,3.070421956019627,0.36875,200,172.84295113811189,76.42394296253062,164.40534516030226,63.78391118363747,819.9891816729154,455.26544063963127,640.1960472794148,252.0232695366768,5.779956929075107,5.505894682157728,0.2740622469173788,1.0504679475724696,0.848696020602656,1825.8080934906006,10111.327297973632
147,29400,29400,rician,velocity,False,False,full,split,True,False,500.0,0.30177374999999995,0.30177374999999995,1498.9731934390031,7.4948659671950155,9.247647331853818,2.0601737688703654,7.8538512659839,157.077025319678,3.1335930845194895,0.36375,200,132.67251991200422,144.97862508434955,64.13865227376154,66.81435341318924,277.83539363139255,451.8353822334904,1067.216012348954,809.2410561734791,5.930385424509073,5.531344372965984,0.39904105154308844,1.0728970218449831,0.5447076953101482,1730.6616721725463,9844.490660629272
148,29600,29600,rician,velocity,False,False,full,split,True,False,500.0,0.29702375000000003,0.29702375000000003,1418.815967149689,7.0940798357484445,9.130626534443284,2.6616766973703627,7.391953846175419,147.83907692350837,2.740287236268871,0.36,200,56.61359946000497,98.64542508456177,44.840230537511985,16.230101905872548,380.8166622391253,88.60794464841119,504.586876428523,573.4860160651483,5.993002842387345,5.553113994870687,0.43988884751665847,0.8522005563508719,0.6248332281981857,2006.428374195099,9155.351594696045
149,29800,29800,rician,velocity,False,False,full,split,True,False,500.0,0.29227375,0.29227375,615.0414258560193,3.075207129280096,8.726559865683157,10.574235202148783,3.4954789069307086,69.90957813861418,3.237946745277697,0.17125,200,165.48375047380975,128.93485003659345,103.63737621245866,54.44930565095139,533.2426309976028,605.5212003639649,274.7925266277102,474.012665120827,5.9818871090613825,5.527280564323973,0.4546065447374099,0.7111570171453059,0.45928729555004966,2316.9081949424744,9980.892826385498
150,30000,30000,rician,velocity,False,False,full,split,True,False,500.0,0.2875237500000001,0.2875237500000001,1371.5798751517282,6.857899375758641,8.970240286423303,2.6548520631432684,7.1616715993119735,143.23343198623948,2.7434119582522203,0.33,200,108.6538247078113,50.22857864223882,82.45475512605738,12.982264445750117,416.0857092427482,143.42731553969838,800.2800191780417,840.9134766319629,5.9901401377007515,5.549085604297222,0.4410545334035296,1.1336991535592824,0.44024090635245505,2024.5583908081055,8346.28587387085
151,30200,30200,rician,velocity,False,False,full,split,True,False,500.0,0.28277375000000005,0.28277375000000005,370.36903060137496,1.8518451530068747,8.908358247656096,13.128282045031872,2.1911812469132754,43.8236249382655,2.8888304379860714,0.16125,200,85.8272594671707,116.47455530595916,60.101418290334436,38.98728335667327,430.00706501696664,395.7459637158617,127.46284051400596,772.7504252667221,5.727069302142093,5.520566866604632,0.20650243553746073,1.2051996476948261,0.43726938807347326,2278.693271636963,10825.264196166992
152,30400,30400,rician,velocity,False,False,full,split,True,False,500.0,0.2780237500000001,0.2780237500000001,1271.0537236562518,6.355268618281259,8.140529169393913,2.689196683693147,6.654977118391117,133.09954236782235,2.7565529726194513,0.35,200,111.92847286939201,47.088651034752516,35.22182793903755,19.466008837007564,662.6173744225556,210.38983833629638,988.7604361722998,148.75410098055775,5.70627563965339,5.534340003908073,0.17193563574531634,0.9896282788924873,0.5593410033071305,2139.3000938415526,10194.618640518189
153,30600,30600,rician,velocity,False,False,full,split,True,False,500.0,0.2732737500000001,0.2732737500000001,1105.4297329372644,5.5271486646863215,7.9575329616305135,3.9876753798297075,5.901765212295906,118.03530424591814,3.3228844165982503,0.30625,200,97.4814389030958,186.98083937988838,83.55601793820057,135.03104939311515,820.7045980320621,429.09314210233697,919.2126548654218,147.34285164495745,5.602470058397469,5.523747887451,0.07872217094646938,1.0588992585241794,0.5279790633414723,2139.4017449378966,11114.721674652099
154,30800,30800,rician,velocity,False,False,full,split,True,False,500.0,0.26852375000000006,0.26852375000000006,1225.2454803992389,6.126227401996195,8.007477172767135,1.660394218971643,7.1693466131912995,143.38693226382597,3.61747160319263,0.3925,200,70.24245462444057,148.89437062230357,56.89086798893269,123.57984823955786,774.1838635152552,593.0858342204398,589.9572101030521,239.36856171970766,5.590153074406574,5.542015352560319,0.04813772184625531,0.8145821751281619,0.37564686957495724,2337.6220270442964,10175.585406494141
155,31000,31000,rician,velocity,False,False,full,split,True,False,500.0,0.26377375000000003,0.26377375000000003,334.1076172055913,1.6705380860279564,7.904270977881434,9.466512605740997,2.2042851694557712,44.08570338911543,3.281384624134317,0.21375,200,128.55323110636976,163.85767121953728,65.55280385507163,110.59439164822994,915.0370350694984,503.986801077108,92.90131037318054,675.348032103991,5.482416902473924,5.50903686494937,0.02661996247544618,1.2828208235651255,0.5226985512889223,2094.967621173859,12172.24673324585
156,31200,31200,rician,velocity,False,False,full,split,True,False,500.0,0.2590237500000001,0.2590237500000001,1174.8186469599682,5.874093234799841,8.303656080804828,3.073094837746719,6.298481877098743,125.96963754197486,3.491249582216443,0.335,200,187.42643936549513,126.93519466309992,50.12171494094473,108.90372078325639,637.3639746132243,435.7646830346693,563.8074267516412,681.9907036989985,5.526812265353596,5.523855680197567,0.0029565851560287015,1.0666593862324953,0.6100622283428675,1597.240389690399,11436.04969696045
157,31400,31400,rician,velocity,False,False,full,split,True,False,500.0,0.2542737500000001,0.2542737500000001,1327.1751894031372,6.635875947015686,8.569624425672078,2.0245736280329907,7.1034359525680495,142.068719051361,3.862566037471783,0.32875,200,263.822225461336,117.38763586747534,248.41144369644687,44.10783510056197,600.9393308128981,267.1430887636488,851.5089528692366,905.6014884854607,5.6938167477676584,5.5469720321348515,0.146844715632807,0.6532817283799522,0.6718974405425161,2318.721824951172,8876.029639511109
158,31600,31600,rician,velocity,False,False,full,split,True,False,500.0,0.24952375000000004,0.24952375000000004,1394.316774916044,6.9715838745802206,8.270449291312884,1.4744308965869959,7.3760377832576545,147.5207556651531,3.116677306323478,0.2925,200,148.7463857136335,106.60145271712076,124.74370541776345,15.02354316224661,711.0487207272571,584.2369114724704,564.0105774868713,374.01578174021165,5.8687744556039885,5.565357630704906,0.3034168248990827,0.9585449043288827,0.6526550494435989,1847.3229960632325,10734.691785430909
159,31800,31800,rician,velocity,False,False,full,split,True,False,500.0,0.24477375,0.24477375,193.40265803158138,0.9670132901579069,7.990178951988543,15.010533733919985,1.3555717936472809,27.11143587294562,3.096801525946604,0.07625,200,114.08119107398421,165.32547278709177,26.258375386681042,113.84871446540686,813.907066907653,537.9237407372967,336.8968223212399,449.49265303744716,5.783420739673027,5.532030804509268,0.2513899351637594,1.3829292757809162,0.5081759426389704,1831.0611697006225,12989.554034729004
160,32000,32000,rician,velocity,False,False,full,split,True,False,500.0,0.2400237500000001,0.2400237500000001,367.3098732234834,1.836549366117417,9.079787292028756,8.309140481839831,2.884392837110323,57.687856742206456,3.6548459796152986,0.31125,200,213.75840798905946,150.56320790904792,181.12947701583352,16.07319618355249,302.21934492143555,258.36128406358546,85.32518893386971,815.3373426005785,5.776729969871507,5.494101324598141,0.2826286452733662,0.8554368297196925,0.5149506499421114,2375.0352276802064,12740.633447265625
161,32200,32200,rician,velocity,False,False,full,split,True,False,500.0,0.23527375000000006,0.23527375000000006,-131.63741729130723,-0.6581870864565361,7.9015212140498745,20.148386916594163,0.12032451105720715,2.4064902211441432,3.5969371294960557,0.1,200,194.73520215253438,146.40456177643395,101.65201015264881,76.68125036071962,824.9633265417631,360.73142196950187,40.24773900409559,994.0712070791525,5.412332573062022,5.438034626252246,0.025702053190223673,1.3123341956734658,0.4625996685260179,2300.09774471283,10721.444042129517
162,32400,32400,rician,velocity,False,False,full,split,True,False,500.0,0.23052375000000003,0.23052375000000003,555.5937368883748,2.777968684441874,8.519558417719193,10.156677573721897,3.1695043652937716,63.39008730587543,3.2232354148765285,0.17125,200,103.67124865948509,171.48622177402032,33.93583471075736,112.2811035487549,558.2616048254627,315.3086552897665,705.6886728238576,582.9133370694309,5.3062056746414346,5.408748462840534,0.10254278819909945,0.9788607995584607,0.5438394715795639,2399.516998825073,12055.811044998169
163,32600,32600,rician,velocity,False,False,full,split,True,False,500.0,0.22577375,0.22577375,196.93480561844532,0.9846740280922266,8.507165508837302,15.768827077517733,1.3752688750150561,27.505377500301122,3.272264289585305,0.07125,200,158.28480386150986,140.02644316077183,102.18637779373445,90.67985109085389,577.0764444375071,572.4330754488161,270.57819349501045,343.4724741061676,5.000869448067634,5.365946911783552,0.36507746371591754,1.026063105352223,0.4135468928836053,2237.6773088645937,11621.21002456665
164,32800,32800,rician,velocity,False,False,full,split,True,False,500.0,0.22102375000000007,0.22102375000000007,1076.1635444342978,5.380817722171489,8.081114520082888,2.742056438813814,6.561248111195573,131.22496222391146,3.428650096139907,0.26875,200,136.7023222767919,183.1732862138969,103.72673330832593,157.61497923446962,788.1395356564046,414.1744297810908,487.94322765607524,303.05557969724134,4.969773111859947,5.3789956430238774,0.40922253116393037,1.4030739268660546,0.39984928104011486,2043.2564039230347,12752.474047698975
165,33000,33000,rician,velocity,False,False,full,split,True,False,500.0,0.21627375000000004,0.21627375000000004,746.1662436017778,3.730831218008889,8.222017930376168,5.790264542618708,5.027697479122206,100.55394958244412,3.5541631057435796,0.31,200,108.16143187761902,184.09299553242624,23.71327208403156,160.5184628251456,675.588902934706,512.7761547654779,499.15385776922557,823.7338768416467,4.913475632312706,5.368667048048334,0.4551914157356274,1.2282184108905494,0.7639052879720271,2445.3268980026246,13647.31005378723
166,33200,33200,rician,velocity,False,False,full,split,True,False,500.0,0.21152375,0.21152375,1183.611095814521,5.9180554790726045,8.12521514139989,1.019564705560877,7.579583149811941,151.59166299623882,3.6248459029511992,0.3375,200,40.09560409204458,177.71214162166416,16.201790024739065,143.9822691720593,688.6766644970686,525.1827111623354,848.7776813307115,132.3611152140654,4.943802885691359,5.384641206317561,0.44083832062620143,0.68991347333882,0.3622501014836598,2307.021021556854,13114.929381408692
