episode,avg_crb,avg_pd,avg_reward,eval_avg_crb,eval_avg_pd,eval_avg_reward,eval_std_crb,eval_std_pd,eval_std_reward
375,0.1489507915574544,0.72125,0.4989535089423304,,,,,,
376,1325.999049055873,0.9704999999999999,-0.16023771872686282,,,,,,
377,0.05515018512114502,0.7985000000000001,0.5900474245878539,,,,,,
378,0.05007212592921169,0.8497500000000001,0.762141516129506,,,,,,
379,1.9380599712460957,0.7955,0.38236825923167345,,,,,,
380,0.07053122026869524,0.914,0.71478308029953,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
381,0.18720554287992994,0.826,0.5654724924321451,,,,,,
382,0.02850379523009196,0.9482499999999999,0.726711597520308,,,,,,
383,0.14303659997292045,0.70025,0.6065246880768268,,,,,,
384,0.8088042767311465,0.829,0.34154448964579165,,,,,,
385,963951.5889656576,0.7802499999999999,0.11660764731031366,,,,,,
386,11.446448662754207,0.83825,0.1279796158530757,,,,,,
387,0.06612622138993152,0.83075,0.6180094440638573,,,,,,
388,0.16103913753904575,0.85625,0.42084918002232413,,,,,,
389,1.2727516216397519,0.523,0.16361048218132196,,,,,,
390,16.459127802598257,0.8077500000000001,0.24105080071014534,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
391,26.404473979699134,0.7214999999999999,0.17094630747918743,,,,,,
392,316.79848205868785,0.76375,0.24522489631483144,,,,,,
393,2.4596540958356594,0.9610000000000001,0.6590513957629384,,,,,,
394,0.2563228548745486,0.6492499999999999,0.49656244117607734,,,,,,
395,0.6940979776125492,0.88325,0.2597991476582296,,,,,,
396,145.42714643420695,0.9515,0.28716204160433006,,,,,,
397,0.5904293710828058,0.8515,0.5741156744411451,,,,,,
398,6.245689333332972,0.8202499999999999,0.5325096282981441,,,,,,
399,0.08201216736191393,0.6744999999999999,0.39786127053586073,,,,,,
400,0.3205626098674207,0.7342499999999998,0.5438465769089226,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
401,0.04631365950257178,0.6559999999999999,0.7491134691923734,,,,,,
402,0.22409617860106804,0.7752499999999999,0.7730753222353381,,,,,,
403,4.234064792626407,0.82125,0.548055044588008,,,,,,
404,36.07232617263004,0.72675,0.04445252267871817,,,,,,
405,141.50023735401905,0.59275,0.21483344570316645,,,,,,
406,3.2274404844550624,0.8079999999999998,0.1426452726817484,,,,,,
407,0.08817038873958265,0.5275000000000001,0.2975733500694779,,,,,,
408,67.07662711527804,0.7334999999999999,0.05920798625471071,,,,,,
409,0.05430667320012242,0.648,0.5050717067202288,,,,,,
410,1.5124691633148646,0.7872499999999999,0.5323631731641573,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
411,0.018479832510765792,0.5572499999999999,0.8201599207212751,,,,,,
412,0.19165586053907394,0.8357499999999999,0.6547840019330979,,,,,,
413,106.45627531865316,0.91375,-0.101422461588898,,,,,,
414,0.23434453102180552,0.8675000000000002,0.8619664132308972,,,,,,
415,0.05575954046381387,0.76375,0.7511111621821946,,,,,,
416,95.17554302007433,0.6897500000000001,0.120555045132986,,,,,,
417,15.03886706089454,0.7972500000000001,-0.06519318886699535,,,,,,
418,0.01706914477960191,0.6782500000000001,0.7760425435063635,,,,,,
419,0.10459684250917717,0.7395,0.36565815715537303,,,,,,
420,0.17019317421733868,0.7659999999999999,0.7355124481419385,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
421,294.82552343216224,0.5774999999999999,-0.10130008771190276,,,,,,
422,2.2716067767281416,0.8737500000000001,0.5001214931550292,,,,,,
423,59.68312684173507,0.873,0.03613605271774498,,,,,,
424,0.18513509667970293,0.62,0.22961251372046607,,,,,,
425,118.28587980310634,0.8009999999999999,0.43167870763602373,,,,,,
426,0.5289809972963077,0.7650000000000001,0.5124925457821735,,,,,,
427,770.7887770196066,0.7632499999999999,-0.22070894860622312,,,,,,
428,5.026063298820827,0.8965000000000001,0.39877101745085836,,,,,,
429,10.254709564051034,0.77275,0.0943108682928298,,,,,,
430,0.0456351604780828,0.98075,0.8142990943458893,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
431,0.7962947146997533,0.8965000000000001,0.5003268001728363,,,,,,
432,0.05357274288931516,0.943,0.7061118452241419,,,,,,
433,0.38168203991518096,0.7697499999999999,0.5613475862283837,,,,,,
434,0.19408306482057242,0.66775,0.3458626574310496,,,,,,
435,970.7072336127279,0.54675,-0.45481958086980817,,,,,,
436,0.0953384625847104,0.7065,0.401974502100347,,,,,,
437,0.04875546404277136,0.7947500000000001,0.7889751680584147,,,,,,
438,0.8109699778499219,0.4985,0.3016899932520588,,,,,,
439,0.15201946083759973,0.7027500000000001,0.4099560751162547,,,,,,
440,0.22314413135861946,0.47675000000000006,0.3639489994189069,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
441,0.25322644391928534,0.9302499999999999,0.5488519871591767,,,,,,
442,0.0708752617807647,0.6587499999999998,0.4811886250302109,,,,,,
443,2.9609443645268243,0.74875,0.4670198995530616,,,,,,
444,0.044145920986369575,0.8929999999999998,0.742047189236144,,,,,,
445,557.1265845905937,0.965,0.3065024165094102,,,,,,
446,2.9063440346299614,0.6705,0.29066175109232195,,,,,,
447,0.07709482698172988,0.57275,0.4715984511418085,,,,,,
448,0.1896160433876492,0.89075,0.6903253609209314,,,,,,
449,0.26909882726896656,0.9627499999999999,0.6165547983661199,,,,,,
450,0.1925395432933485,0.6307499999999999,0.64065092786011,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
451,0.23112489900271932,0.7575000000000002,0.2872431566022609,,,,,,
452,1.5872034274299112,0.66,0.07774924717594377,,,,,,
453,0.1017316948359099,0.681,0.5042728310054557,,,,,,
454,114.1738236839174,0.7445,0.007205413940145907,,,,,,
455,5.214027976311875,0.7745000000000001,-0.07112501692981373,,,,,,
456,58.22341508753985,0.5700000000000001,-0.007242679717136946,,,,,,
457,40.63674866300777,0.7585000000000002,-0.6643562596165619,,,,,,
458,0.5318820110256378,0.7647499999999999,0.4616273129025379,,,,,,
459,73.96853744689398,0.9917499999999998,0.4272736772365807,,,,,,
460,0.03688187496795038,0.8592499999999998,0.8965336991179284,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
461,46.331257769191545,0.7875,-0.019725548243215464,,,,,,
462,0.1516254820762777,0.7372500000000001,0.35432380751555903,,,,,,
463,1.185930528581957,0.7879999999999999,0.053079942034650426,,,,,,
464,0.040544826911640595,0.44375,0.3763857581875796,,,,,,
465,51.02023900175177,0.8562500000000002,0.3105210358268986,,,,,,
466,1.4838740759433853,0.8447500000000001,0.5322942725028965,,,,,,
467,2.0555394023637477,0.5792499999999999,-0.162518371793719,,,,,,
468,1.6993340380874857,0.7730000000000001,0.37457558407816083,,,,,,
469,0.26179648754218443,0.56925,0.02180706428197231,,,,,,
470,96.32204277543418,0.7987500000000002,0.5079224126168829,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
471,726.5135273813434,0.7467500000000001,0.2651211309816663,,,,,,
472,1.2647344257423156,0.6927499999999999,0.33576118708231933,,,,,,
473,0.44485764391075877,0.9177500000000001,0.7539031714379452,,,,,,
474,1.7545726646660937,0.53925,0.2713629460044389,,,,,,
475,925.0039820682035,0.8665,-0.2111268310102252,,,,,,
476,0.04058843824147416,0.945,0.9760789568865139,,,,,,
477,0.36193126767842565,0.7987500000000002,0.6155312677458749,,,,,,
478,0.08884190895581531,0.898,0.8589622550421603,,,,,,
479,0.5327551644755123,0.5415,0.33780779268419797,,,,,,
480,0.10518963416384156,0.7432499999999999,0.3738611487629326,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
481,2.754278626801037,0.7434999999999999,0.8698486389578742,,,,,,
482,0.09100611105708206,0.5630000000000001,0.6597779015203248,,,,,,
483,53.95242578684672,0.8595,0.6634554335967553,,,,,,
484,0.07538881714763938,0.8307500000000002,0.9225624342641379,,,,,,
485,0.07315107437747709,0.8734999999999999,0.6719099655425197,,,,,,
486,165.59849923611569,0.9804999999999999,0.3479107289584292,,,,,,
487,0.024135057129111653,0.9207500000000001,0.7904238368844099,,,,,,
488,26.027950353290603,0.77275,0.5423207231864141,,,,,,
489,26.582760537964433,0.721,-0.28699221727774704,,,,,,
490,0.06372776758686843,0.8685,0.5681727091804785,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
491,10.2888598760946,0.8645,0.42106430171096193,,,,,,
492,0.06777131668214892,0.7922499999999999,0.6283725727753393,,,,,,
493,0.07108181627889419,0.8022499999999999,0.6037408311404041,,,,,,
494,7.841388759030805,0.73925,0.18036295971619387,,,,,,
495,4.782208262953226,0.703,0.13700172361613577,,,,,,
496,0.8640966695595043,0.86275,0.3414700013926752,,,,,,
497,4.67784198342946,0.7839999999999999,-0.278563510191491,,,,,,
498,0.07747468934598242,0.8312499999999998,0.5905084320578626,,,,,,
499,38.14403646185164,0.7747499999999999,0.32584051124514857,,,,,,
500,0.028076949661631857,0.9412500000000001,0.7741430329939848,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
501,27.970316525481312,0.7102499999999999,0.3169645310094832,,,,,,
502,0.09659118216443648,0.7802499999999999,0.4094702170732864,,,,,,
503,0.0883841995910792,0.8805,0.8263863610897243,,,,,,
504,25.30585955698947,0.8447499999999999,0.6776489804815903,,,,,,
505,2.824382710324617,0.7652500000000001,0.38467849670323234,,,,,,
506,0.0416982621846106,0.6295000000000001,0.5043007807665909,,,,,,
507,0.1601586057434923,0.4439999999999999,0.20866854240134305,,,,,,
508,0.07138043837548373,0.9174999999999999,0.5052373215895567,,,,,,
509,1.3267110484188223,0.67525,0.026555597992792238,,,,,,
510,1.5541838954731173,0.573,-0.4270991819822006,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
511,0.1964390570872334,0.6185,0.06805002168005196,,,,,,
512,18.6196663178123,0.709,0.18935740217420796,,,,,,
513,16.96214652767031,0.53525,-0.27829285980751817,,,,,,
514,18.351419639833804,0.8575,-0.11607640216410237,,,,,,
515,0.042753436967438836,0.7252500000000001,0.704424202046487,,,,,,
516,0.014504184069502758,0.706,0.8071153199963684,,,,,,
517,0.05358328635509011,0.9449999999999998,0.812275840807811,,,,,,
518,193.50006379249186,0.6779999999999998,-0.30732441049370846,,,,,,
519,0.5185667412229628,0.4985,0.35338076267063884,,,,,,
520,1.5132664805709197,0.8465,0.5581050020425093,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
521,3.390516451104712,0.78675,0.29874235414926853,,,,,,
522,22.017014681071764,0.8072500000000001,0.4068655034666088,,,,,,
523,14.710379712588658,0.924,0.5485464086467118,,,,,,
524,0.0646735101463869,0.7027499999999999,0.5074267136186505,,,,,,
525,0.907303884826125,0.69675,0.1465730274971334,,,,,,
526,0.17155627991444874,0.64375,0.06700631735643661,,,,,,
527,385.5203572274548,0.8055,0.30904603460431873,,,,,,
528,0.19551315384437948,0.7184999999999999,0.5275949327857004,,,,,,
529,0.14558371140856408,0.86075,0.8876035583774629,,,,,,
530,0.9994653177926724,0.7390000000000001,0.5094277871053119,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
531,0.22185012516836364,0.76975,0.45615867354655004,,,,,,
532,0.07421907101802323,0.6805000000000001,0.5350428449674647,,,,,,
533,5.778673817444895,0.56575,0.026143074245875163,,,,,,
534,2.1613146616618657,0.7075,0.2935039316681977,,,,,,
535,0.8148830683495167,0.4775000000000001,-0.046055719274031175,,,,,,
536,7.439630130229912,0.9244999999999999,0.4920735441441032,,,,,,
537,0.5953919685732153,0.5445,0.4311048313984581,,,,,,
538,31.482856220158183,0.7365,0.056885563350686404,,,,,,
539,0.8830488462313772,0.8925,0.1256235100356223,,,,,,
540,0.14009174172529223,0.7380000000000001,0.5208681850118289,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
541,0.07212662418275896,0.7555000000000001,0.3947705802007269,,,,,,
542,1.4889437004065627,0.92675,0.45014055749102305,,,,,,
543,1.0582162138494347,0.9322500000000001,0.4953239076920354,,,,,,
544,112.12815770987869,0.7027499999999999,0.39739693995102404,,,,,,
545,1630.9517708990854,0.7782499999999999,0.14837768780590138,,,,,,
546,0.02436079959658495,0.8394999999999999,0.8739761768607948,,,,,,
547,120.48653175585927,0.7070000000000002,0.2555854634704385,,,,,,
548,0.05281390691154506,0.802,0.8703456997539623,,,,,,
549,0.8773989942915148,0.8215000000000002,0.35562188237748893,,,,,,
550,0.4220903301864021,0.8184999999999999,0.20183285420494593,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
551,0.8531622837042404,0.6594999999999999,0.3061906060750903,,,,,,
552,2.8874686331950454,0.927,0.19545067920016998,,,,,,
553,19079569.623403605,0.9794999999999999,-0.39268063020273525,,,,,,
554,5.860645317856652,0.7852499999999999,0.638952670777397,,,,,,
555,0.12659887310318563,0.7717499999999999,0.4173231715722024,,,,,,
556,0.0705658245974003,0.6135,0.47896043303071684,,,,,,
557,0.046391214542160705,0.71625,0.4718216524583063,,,,,,
558,0.06215838295079221,0.68875,0.500772389136201,,,,,,
559,1.2839899572995077,0.7955,0.2865300431493782,,,,,,
560,0.1917832777906082,0.9077500000000001,0.7719376093766439,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
561,141.36548288352512,0.7864999999999999,-0.10816156670497698,,,,,,
562,0.36802308886244106,0.92525,0.31160381938707593,,,,,,
563,0.10165609018215199,0.6765000000000002,0.6144673792549703,,,,,,
564,24.263164795277884,0.74925,0.2618567208202429,,,,,,
565,7.469917734708339,0.904,0.07722501543359636,,,,,,
566,2.0626267928915065,0.8725,0.4821252281569054,,,,,,
567,0.10722857958245846,0.80875,0.3986233996103665,,,,,,
568,16.252058972280555,0.7895,-0.11750043150833904,,,,,,
569,0.19829142122062787,0.9502499999999999,0.3075676932176103,,,,,,
570,1.4847427580951758,0.6757499999999999,0.25093256475862646,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
571,8.724325934943725,0.8939999999999999,0.26121803449301256,,,,,,
572,0.10160924956433683,0.8367500000000001,0.42844146065121713,,,,,,
573,0.021617604376524234,0.7332500000000001,0.8020100602965894,,,,,,
574,1.7419237492659487,0.9634999999999999,0.10116015529072497,,,,,,
575,40.89934751797285,0.9075,0.6682850317618955,,,,,,
576,0.17148065493538237,0.7835,0.20292064108916585,,,,,,
577,335.0119835992866,0.6555000000000001,-0.27269559822009126,,,,,,
578,116.31951354266818,0.657,0.13282106015494416,,,,,,
579,0.8502191669207982,0.698,0.1066505194575954,,,,,,
580,0.03646975510408698,0.828,0.9967291410662541,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
581,29.390609363751768,0.92175,0.6223551377606509,,,,,,
582,47.281176934238516,0.6579999999999999,-0.019962305753907963,,,,,,
583,194.4171396083924,0.7080000000000001,-0.2722573897101366,,,,,,
584,1.101433147913272,0.8054999999999999,0.28723904945398,,,,,,
585,6.020268092114696,0.728,0.21583733512539133,,,,,,
586,0.19520431091450882,0.931,0.4013118355032617,,,,,,
587,0.38484901263877447,0.56675,0.14250856355420263,,,,,,
588,0.07404857927101553,0.74275,0.6888427015795786,,,,,,
589,0.13790147833249433,0.754,0.4768325310609185,,,,,,
590,7.261930693102358,0.7134999999999999,0.17338518580606468,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
591,0.08334214378021403,0.8052499999999999,0.4387837286614984,,,,,,
592,0.056320440390961554,0.9515,1.1232562044416523,,,,,,
593,1.2155616382806145,0.8072499999999998,0.3971284859243555,,,,,,
594,0.04228795174023414,0.9205,0.6600863476357683,,,,,,
595,1.3255328548726029,0.5685,0.0843645540413331,,,,,,
596,0.16035667328071615,0.8210000000000001,0.7740226362626317,,,,,,
597,0.746900666846063,0.7275,0.07867126895779149,,,,,,
598,9.415927935843841,0.8872500000000001,0.7584717203291399,,,,,,
599,8.147213720841386,0.7312500000000002,-0.20940932187944483,,,,,,
600,0.6198861714720844,0.5582499999999999,0.3125610533774035,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
601,1.617610172526571,0.8615,0.5428535856541837,,,,,,
602,0.05082746737774034,0.7189999999999999,0.5299364686499188,,,,,,
603,27.429908567624462,0.5465,0.057817390687610694,,,,,,
604,0.4779348297713635,0.6657500000000001,0.3394900779560793,,,,,,
605,35.09743535076402,0.7509999999999999,0.1931484358086585,,,,,,
606,2.1731191262896514,0.754,0.20168352249279387,,,,,,
607,0.014120831467270702,0.9279999999999999,1.0968135876867307,,,,,,
608,0.04401030329044394,0.6629999999999999,0.4539618149328509,,,,,,
609,1.6153699654839064,0.8995000000000001,0.882580806924686,,,,,,
610,14.86311369544078,0.64075,0.1729213010791745,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
611,2.583918483880331,0.7372500000000001,0.1577570132762138,,,,,,
612,0.977853804904105,0.6970000000000001,0.4250106111428687,,,,,,
613,2.5147775876416985,0.9492500000000001,0.7904913552483589,,,,,,
614,0.030700217377886793,0.6907499999999999,0.659505038901498,,,,,,
615,0.01581944843118961,0.95975,1.2916749493926312,,,,,,
616,0.46341208503006087,0.74175,0.5557509365795474,,,,,,
617,35.848260678225245,0.6709999999999999,0.04968261727897745,,,,,,
618,30.272197465980703,0.664,0.0891777400518446,,,,,,
619,0.38898230011559176,0.8840000000000002,0.5597851835973711,,,,,,
620,0.5390699104568408,0.7757499999999999,0.6162691779984941,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
621,0.23027900400415058,0.50975,0.1310918303336687,,,,,,
622,5.02667603935872,0.9095,0.820997637139527,,,,,,
623,20.91544195493634,0.714,0.2629665079478399,,,,,,
624,0.08711655679790166,0.711,0.3615128232707731,,,,,,
625,0.021729536999810232,0.84925,0.8026979772584818,,,,,,
626,0.2261841481027407,0.6605,0.6331165704306576,,,,,,
627,0.08495427876882732,0.814,0.6025518785722206,,,,,,
628,0.04317727336023479,0.9740000000000001,0.9856475221453672,,,,,,
629,0.020118778864582486,0.7167499999999998,0.7466074602061604,,,,,,
630,0.08573557378724679,0.95125,0.9384521088223126,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
631,0.049996865548544094,0.7084999999999998,0.5936236717108738,,,,,,
632,23106.290132166097,0.39875,-0.9790222160560768,,,,,,
633,0.32209259510347393,0.8825,0.5597716281902929,,,,,,
634,0.23518735636398624,0.813,0.5240476548097333,,,,,,
635,0.09080803009909716,0.657,0.4469415368450656,,,,,,
636,8.755666506605364,0.7019999999999998,0.5309769017278575,,,,,,
637,1.0279667741139413,0.64475,0.015769648852390832,,,,,,
638,0.47365609862502817,0.7112500000000002,0.6953138443501732,,,,,,
639,0.1640846869821714,0.7040000000000001,0.2624448312486596,,,,,,
640,0.04012418238577332,0.81175,0.8105642125710772,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
641,3.7064739035717476,0.62775,0.2577109702015343,,,,,,
642,0.8004964197335334,0.69825,0.43195749962478236,,,,,,
643,0.31699214676445225,0.7337500000000001,0.23482448654585994,,,,,,
644,0.033114636641318564,0.9332499999999999,0.995400039182319,,,,,,
645,41.06595869722858,0.7189999999999999,-0.2759922968522233,,,,,,
646,17.29859474182781,0.8817499999999999,0.25965944036357697,,,,,,
647,6.003971658118108,0.62525,0.1531134904747499,,,,,,
648,1.7169642993981924,0.61725,-0.1325025003420138,,,,,,
649,0.27249447630703794,0.70325,0.3038490940039547,,,,,,
650,558.9049991322292,0.6502500000000001,-0.06510006457437757,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
651,0.48512881115207895,0.7297500000000001,0.40293222658446387,,,,,,
652,0.40476556467624214,0.46525000000000005,0.21989426363170947,,,,,,
653,0.052751107685854774,0.7060000000000001,0.5691657814750486,,,,,,
654,0.07910921861520656,0.7197499999999999,0.5398626661116519,,,,,,
655,1.1639772550187601,0.66375,0.2525379473629404,,,,,,
656,0.6887451453637564,0.49875,0.12035219907041209,,,,,,
657,1.021731284791072,0.8815000000000001,0.5430458083459768,,,,,,
658,11.5597852438319,0.8322500000000003,0.2575447654286929,,,,,,
659,523.6500466842934,0.72375,0.4075166824985725,,,,,,
660,6.663936371536689,0.74625,0.42359810839800366,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
661,204.32505834904458,0.7632499999999999,0.13205414590478537,,,,,,
662,2.3348954428677624,0.7822500000000001,0.16586795895334636,,,,,,
663,0.13331341834107963,0.53475,0.22054911490526907,,,,,,
664,0.3605771633666397,0.6972499999999999,0.5341551564049238,,,,,,
665,14.734196011282581,0.7539999999999999,0.10797828101196866,,,,,,
666,0.03390868992754975,0.8565,0.6788784603755624,,,,,,
667,2.964243422213006,0.5664999999999999,0.21752011366563612,,,,,,
668,0.384662725014835,0.7480000000000001,0.4291087859282282,,,,,,
669,0.20995804488546543,0.8035,0.3853970967132975,,,,,,
670,2.615300142094792,0.74575,-0.0777819485353017,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
671,1.003224105388615,0.7537499999999998,0.3884327195849944,,,,,,
672,40.098191328373495,0.8595,0.6264585274715929,,,,,,
673,2.3013967020718185,0.9177500000000002,0.44925027159177716,,,,,,
674,0.8743000955626893,0.9135,0.8743682556040728,,,,,,
675,0.867228055198747,0.8822500000000001,0.5932862862729471,,,,,,
676,0.22208829701665236,0.62275,0.3243777868581976,,,,,,
677,37.39128385590701,0.8340000000000001,-0.15621895068759084,,,,,,
678,488.83968159031957,0.7597499999999999,-0.1717671020143935,,,,,,
679,0.1334384274575557,0.7160000000000002,0.4897095222890308,,,,,,
680,5.394478939060638,0.83,0.33218107042803924,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
681,0.9269654214061614,0.8357499999999999,0.6301837637392261,,,,,,
682,367.5950881882671,0.7177499999999999,0.7952547411322541,,,,,,
683,567.6391511278122,0.53875,-0.075848677989584,,,,,,
684,3.825576837846536,0.5459999999999999,-0.22084499265542046,,,,,,
685,0.16264218461792876,0.8967499999999999,0.5551247206245687,,,,,,
686,0.0454144694478053,0.8795000000000001,0.6479344772994164,,,,,,
687,0.6454196644736949,0.6444999999999999,0.020976968426523038,,,,,,
688,0.10135801682907926,0.56375,0.5055415554511805,,,,,,
689,0.4760768453471377,0.93175,0.5723333958614348,,,,,,
690,2.0423505758113567,0.8762499999999999,0.4248793005034778,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
691,0.34622461110077496,0.8205000000000001,0.597014821463751,,,,,,
692,0.08068921813909917,0.69975,0.4248070144093971,,,,,,
693,0.018916397808545916,0.76325,0.8260129055585992,,,,,,
694,0.04831663039159145,0.7842499999999998,0.7328854064384585,,,,,,
695,0.2957859264461926,0.8085,0.5007948978172392,,,,,,
696,2.9760232472360673,0.8630000000000001,0.17884468763777114,,,,,,
697,18.334723737140447,0.726,0.3563877822252911,,,,,,
698,23.07659786746253,0.9205,0.09435173235529541,,,,,,
699,0.18981815639447358,0.57175,0.40200662871835585,,,,,,
700,1.710353462115634,0.66925,0.39051383588879957,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
701,14.439133140908627,0.691,-0.008096786209241532,,,,,,
702,0.6496512531673352,0.45025,-0.00584872329475775,,,,,,
703,0.06750702218270752,0.64,0.5132517768786498,,,,,,
704,1.6427082301323395,0.6669999999999999,0.041481937080342195,,,,,,
705,0.14453618607840849,0.8745,0.5769684212751307,,,,,,
706,0.04622507330950621,0.45325000000000004,0.42500793554603145,,,,,,
707,0.2584014318290004,0.9157500000000001,0.7825030480214346,,,,,,
708,16.287606846346293,0.8025,0.06684723364447374,,,,,,
709,19.10994126162907,0.7354999999999999,0.09879950854193328,,,,,,
710,0.4596468588345857,0.919,0.2698033773206197,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
711,22.038031095993084,0.6535,-0.21578460322950085,,,,,,
712,139.87980746642484,0.62675,-0.8344131091544486,,,,,,
713,0.22309796570140666,0.5717500000000001,0.3643315818809233,,,,,,
714,1.9236575577168042,0.6074999999999999,0.026956099359659813,,,,,,
715,30.162249661834643,0.7455000000000002,0.3799685824949013,,,,,,
716,0.06546423701094603,0.64825,0.4627760271258049,,,,,,
717,97.1116487097844,0.836,-0.10924708021625829,,,,,,
718,0.07382064617164447,0.58125,0.4614715200776932,,,,,,
719,0.052839143378264834,0.7922500000000002,0.5501200267823048,,,,,,
720,609.0924871016599,0.87125,0.6696768970059773,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
721,0.8437680589271247,0.76875,0.19191614895423373,,,,,,
722,0.030777368048253748,0.6970000000000001,0.7307215072874788,,,,,,
723,0.6659614331410407,0.86375,0.4275887470138327,,,,,,
724,9.745514881222714,0.807,0.2155781876600477,,,,,,
725,0.4374877008188205,0.8527499999999999,0.5679438695663688,,,,,,
726,0.05966554599082067,0.7007499999999999,0.3829337646290431,,,,,,
727,3.838976974728864,0.777,0.060302866404335756,,,,,,
728,0.33781455276511707,0.79275,0.5141687552525671,,,,,,
729,10.762165462822352,0.8105000000000001,0.33826559253791816,,,,,,
730,0.08674592422559256,0.55075,0.32861657337330996,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
731,0.027351046850481366,0.66025,0.6392414843448478,,,,,,
732,0.16868864637119108,0.648,0.5520742506033904,,,,,,
733,0.08153612406597131,0.7580000000000001,0.5636524680324884,,,,,,
734,0.7516736201615819,0.6552500000000001,0.6252843611483201,,,,,,
735,3.1181362905982892,0.93975,0.345709451599629,,,,,,
736,0.08771113349134899,0.85725,0.7296253061510075,,,,,,
737,0.7865312859042989,0.86225,0.31990143598057513,,,,,,
738,326.3518342448657,0.75575,-0.10470540979334558,,,,,,
739,0.9195285661037989,0.79975,0.2926899592919811,,,,,,
740,0.0723554282063503,0.58175,0.646882670140091,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
741,0.14199358452568933,0.53875,0.3961475322189771,,,,,,
742,0.06794877866790468,0.7525,0.5869360473784567,,,,,,
743,0.06368559217355836,0.7085000000000001,0.5849917847740423,,,,,,
744,43.04968155857945,0.6207499999999999,-0.15586978487619185,,,,,,
745,0.35492716908367944,0.8299999999999998,0.5306893429397929,,,,,,
746,1.1271081999645225,0.7777499999999999,0.28947926854097367,,,,,,
747,0.046963214130507545,0.866,0.7396651564784229,,,,,,
748,0.022768805661934784,0.7005,0.703469738327474,,,,,,
749,6.618697666776359,0.8897499999999999,0.7164168892240411,,,,,,
750,0.14642733483006293,0.73525,0.6004654960862448,725.0070354799328,0.64866,0.1411913397376885,1422.2615145221787,0.1249983775894711,0.22653742915046987
