episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
260,52000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1585.6677907077,7.928338953538501,9.799638292577868,1.1748045568802594,8.624833735697605,172.49667471395213,5.854287933080343,0.33546137874480336,200,314.29543255863217,339.31792540952154,204.62008891870164,279.26616296964977,0,175.84162183296988,313.9798176657421,618.6032616600536,578.04245567126,7.18355100968536,7.481965452875897,0.2984144431905378
261,52200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,986.8549661461778,4.934274830730889,8.876601272042944,1.7823185185303536,7.094282753512588,141.8856550702518,5.8694764508990405,0.2238943441049196,200,271.40254538875763,235.1306950902254,123.90975338269122,116.69598007171525,0,357.0632911118172,656.2545141604653,538.1596615963894,768.1210924053864,7.219890307303435,7.469811529568057,0.24992122226462232
262,52400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1232.0851467113243,6.160425733556622,9.036379249845472,1.5393226346774218,7.4970566151680575,149.94113230336114,6.693194118831809,0.37111258109565826,200,376.9628817023899,223.59152807371703,371.30914700445913,164.19392089138015,0,199.07951554321477,120.15797012031166,204.4771138049398,412.3693990958646,7.2206667674961125,7.46293558953228,0.2422688220361673
263,52600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1551.3164561002295,7.7565822805011475,9.311282389793465,0.4966834180734127,8.81459897172005,176.29197943440104,6.835431442883662,0.4911967960745096,200,380.2060369478138,348.6443818520537,378.51301940003196,245.30831298114356,0,190.40994350521018,319.3337923796049,626.203762823213,628.5090770940254,7.282728118646003,7.463772347147649,0.18104422850164603
264,52800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1621.4960322022464,8.107480161011232,8.759109818266756,0.04957530356397846,8.709534514702778,174.19069029405557,5.268969176520524,0.4312205504742451,200,291.1572243116773,284.9965930131897,192.22527189796415,93.58104955768407,0,508.98205326482713,344.2756400929349,470.7653596732714,96.71754195212596,7.283687393964522,7.471603825272326,0.1879164313078041
265,53000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1596.6407099561595,7.983203549780797,9.515212759270407,0.5887199980255973,8.926492761244809,178.52985522489618,6.436143685988107,0.4295317676081322,200,337.37865322057957,356.649927459947,285.52029412626865,278.40044829696177,0,382.29264441901665,201.97797915402,798.590143002216,627.4630107219009,7.318785829596559,7.4804361953684655,0.16165036577190683
266,53200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1189.7515384576081,5.948757692288041,8.39335978510072,0.7276482248632706,7.665711560237443,153.31423120474886,6.581355242791821,0.48063989156391473,200,369.24120480831095,265.51592483159754,299.2898071857625,130.75874666490284,0,551.142679070228,70.5951003418232,589.7815231768601,649.2490299399403,7.291473153908809,7.480984759201877,0.18951160529306765
267,53400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1020.4546062250604,5.102273031125302,7.8015150701223055,0.6780550813951626,7.164108434723509,143.2821686944702,6.724794155439381,0.37032786980737,200,348.25459643152226,327.8042938753922,325.2197241935389,305.34433128488206,0,948.104792859064,502.93754212733796,1134.9850332287988,651.0472428476168,7.316108674999678,7.47216235012377,0.15605367512409174
268,53600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1221.4369082024934,6.107184541012467,8.503591382557278,1.4899436725624076,7.0136477099948715,140.27295419989744,6.797610064270551,0.26536804272094744,200,375.74262678189564,375.7469813924375,364.67930492328895,317.2668254737706,0,392.07892414564134,211.50878374188525,459.54121032083754,509.5491954904735,7.318459652123748,7.458986697871592,0.14052704574784425
269,53800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1199.3820409171076,5.996910204585538,8.264319603250284,1.1451267230139612,7.119192880236325,142.38385760472653,6.048005241103137,0.20236148743424565,200,296.7410679326839,335.9087988523555,191.40200198862266,248.24777464542592,0,725.1624417885705,391.8911819441074,714.1745763325395,560.2323230205067,7.396545460266346,7.45224447200369,0.05569901173734415
270,54000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1456.2615781125303,7.281307890562651,8.300535222078981,0.3885194526256608,7.912015769453324,158.2403153890665,5.43330094710877,0.4621825069468468,200,305.17640849884,277.71256131429516,134.68859725865008,218.505439484459,0,622.2334297075796,432.01417768877945,347.09552924985104,127.36893976769478,7.462129013076405,7.473977541571957,0.011848528495551847
271,54200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1423.0752697050025,7.115376348525013,9.537088988360813,1.4408850588838589,8.096203929476959,161.92407858953916,5.781922890160554,0.19923564545897535,200,305.54382427572534,320.888234823749,152.026695859879,144.47845361812827,0,109.92436773585305,397.45733297431246,621.1993603805158,789.8088900380824,7.68946240322785,7.479070629078063,0.21039177414978738
272,54400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,909.2982705619413,4.546491352809706,7.864060600205502,2.2078794901031515,5.656181110102357,113.12362220204714,6.305036803341777,0.15313324896385894,200,313.68124341602305,377.80193515628986,131.95617620194074,300.1514278214397,0,833.766955273968,578.5268511255185,366.96216727600705,371.92142743073845,7.530370968730672,7.46826495709627,0.06210601163440188
273,54600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1116.5688412415054,5.582844206207527,8.44094546143673,1.0411910659216732,7.399754395515054,147.9950879103011,6.705391236634829,0.25558153374586257,200,380.8335205483868,84.56065628956871,380.61287659112367,4.955096509337808,0,403.52583638956827,510.8769552171042,491.56437616571685,513.2264521070927,7.46137309926668,7.459778517985453,0.0015945812812274696
274,54800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1087.2239183099005,5.436119591549502,7.78630610715883,1.1248852348132268,6.742651334059617,134.85302668119235,6.604471650242731,0.2785890491493046,200,368.9404644027585,247.75009342559363,345.1317632355766,168.48898164869243,0,808.9783218884343,270.7411103332258,913.0516757567701,766.0459102087826,7.591821333968653,7.44598367870478,0.1458376552638727
275,55000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1344.6825382531888,6.723412691265944,8.730373784263636,1.0727768066237315,7.6575969776399,153.151939552798,5.488461012674385,0.3780539097962901,200,307.64951102873664,252.34579135772117,272.9839547869614,180.9933203410606,0,500.17604577885703,326.82889324545647,599.4579873105312,741.2431632122298,7.558995368202721,7.432581870017669,0.12641349818505176
276,55200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,909.0863459237888,4.545431729618944,8.40608507762894,2.5995016656664713,6.051870742246124,121.03741484492248,5.493634423285442,0.14791903426172212,200,272.40165683477187,254.43084566496174,59.37804332081187,121.88842558961426,0,642.6461799397516,498.18730519072443,419.7204552373269,560.379224806948,7.491799876995721,7.413820787932505,0.07797908906321549
277,55400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1172.5437614088296,5.862718807044148,8.918509376522,2.182201818839788,6.7363075576822125,134.72615115364425,6.54549011438089,0.36711211506277325,200,370.7691236431804,355.2116188992573,332.7325251791431,298.1196789787436,0,255.41114605618708,141.3019068641185,235.40719788671512,405.05266361096227,7.43329542079241,7.396375555225254,0.036919865567155874
278,55600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1433.0499847874337,7.165249923937169,9.058759811970452,0.3012038908422831,8.75755592112818,175.1511184225636,6.507445227152643,0.48982668325304984,200,375.19708102645143,267.82564468844384,292.51724684882834,33.23650094957016,0,358.0070699513464,422.22449889768814,1037.6373223064654,639.906490900903,7.621906524540679,7.397011138421066,0.22489538611961368
279,55800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1638.4320624165314,8.192160312082656,9.821875660156179,0.4418080380528277,9.380067622103349,187.60135244206697,5.306847169519471,0.4854578296095133,200,365.4185590118617,177.550882060255,334.9737180982872,77.16855762721939,0,153.20519634795323,357.0141778633714,523.4599307407075,398.7070213096702,7.6509832648322575,7.409248242475148,0.2417350223571093
280,56000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,87.28120563250616,0.43640602816253077,9.357621060050558,7.5933152248180935,2.047293127843161,40.945862556863226,6.575462891465113,0.2262354821152985,200,364.86556815871535,251.78383220555628,274.790799110871,110.3548085479835,0,367.77969525937635,432.0896516963383,83.37667564444835,1013.0409595108537,7.322106234439533,7.351563377282025,0.029457142842491457
281,56200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1408.5862358272186,7.042931179136093,9.166010841108376,1.4057377949718461,7.760273046136528,155.20546092273057,4.899341523170694,0.20640490616904572,200,227.27543658182879,304.5684164046759,83.6894783755372,158.7547872298045,0,300.6736568792671,83.7995835871124,428.56027266729706,361.5053383590647,7.355405749070729,7.348741585267935,0.006664163802794221
282,56400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1409.2578400683556,7.046289200341778,9.119542397182151,1.4704329201729867,7.649109477009163,152.98218954018327,5.2291822997797475,0.42170028686523436,200,254.14121100164155,316.70743050785717,76.12917960755883,292.9029586286644,0,365.24348349072045,119.12699452020223,280.39527366229544,339.0915651277931,7.363008392162786,7.389304867967329,0.02629647580454364
283,56600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1280.6123734009275,6.403061867004637,8.14575103410146,0.9529125369966417,7.192838497104816,143.85676994209632,6.570768814062792,0.409497316662455,200,376.84115311965564,344.44186348849735,299.4922901109571,330.07377544817246,0,748.8374730600935,469.36635104915086,604.8342991531493,631.9930499591459,7.281920368432024,7.377815266394512,0.09589489796248785
284,56800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,998.2532215981842,4.991266107990921,8.270963616442373,2.0056785224953364,6.265285093947042,125.30570187894085,6.839538313727023,0.35655714362161234,200,375.34683987040796,303.8797922555734,327.8819140812864,278.3208709046648,0,660.3681429318945,242.9788609324072,275.3621831674235,706.5833302921338,7.159707897394237,7.374388882094933,0.21468098470069563
285,57000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1606.1659983448305,8.030829991724152,9.861162647148019,1.1930379201523778,8.668124726995648,173.36249453991297,5.5458441113460655,0.4804513509944081,200,340.6176711974105,269.72789862169094,259.04535577252483,199.42981056776617,0,156.89374774935897,205.0916849308153,276.6950298657484,420.56638142710364,7.1467894956817775,7.40135138533239,0.25456188965061255
286,57200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,645.8204877813878,3.229102438906939,8.61733876799344,4.626212092889348,4.002140015881987,80.04280031763976,6.714779545060526,0.3839027190115303,200,374.35550891751575,368.67269745343395,314.3809047302176,310.3110536916969,0,400.44478375951036,109.60729450500455,71.64348142331555,523.9686909524925,6.963610918464008,7.354733868073606,0.39112294960959826
287,57400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1127.1010004022123,5.635505002011062,7.948472007485514,0.6800477160210026,7.268424291464507,145.36848582929017,5.57224245239188,0.2667046132683754,200,232.23356873522314,224.3158102069929,188.25563344574545,220.04070636504326,0,761.2630699274221,379.95990119650145,842.6092183018383,521.5838723373962,6.968826711301057,7.35816435976052,0.3893376484594633
288,57600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1414.7427292550512,7.073713646275256,8.535600966128344,0.7009349660416268,7.834666000086713,156.6933200017343,5.794646040111574,0.16046989005059004,200,367.4208646350581,271.3014560614617,359.2652991345425,155.89381090587722,0,434.45100044895423,282.11950288763256,550.57644324027,238.64485616482924,7.0098776258056485,7.375320847239736,0.36544322143408703
289,57800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1267.179003280653,6.335895016403265,8.0378108045793,0.5952869073199476,7.442523897259346,148.85047794518695,6.73027667355894,0.4084466302394867,200,371.14787721471606,325.582859400722,289.4590743062331,198.52712071913166,0,681.888976376563,206.8308150328671,742.8675228421364,658.9474122807235,7.026044176656801,7.372673700253723,0.34662952359692234
290,58000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1251.8509988414392,6.259254994207196,9.825177634399015,2.91133086247633,6.913846771922691,138.27693543845382,5.227847122077374,0.39309896342922,200,279.8866691638385,300.8888451303571,254.5332828900103,293.58573413908294,0,130.78087903614897,219.47395903205603,175.49547580105147,751.8547372136455,6.976135726780268,7.363595201840887,0.38745947506061906
291,58200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1091.4479649051725,5.457239824525862,8.333654552223205,1.7590452325090007,6.5746093197142015,131.49218639428403,5.382105941495899,0.20309206531150267,200,298.58059462775947,264.6090235758446,66.5529012002533,55.1373814651304,0,594.9984792669609,499.1900972564216,521.6841903544698,625.3179695190312,6.90005599629213,7.334595570900671,0.4345395746085412
292,58400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1171.877987693656,5.85938993846828,8.267363483570522,1.0916970659825853,7.175666417587939,143.5133283517588,5.179823125098356,0.317325808997266,200,253.13454640569273,238.00772166362216,234.46064383631466,74.25185781208847,0,596.16816199201,389.57309344790156,963.9232888617024,1153.2273545376095,6.976030261666409,7.321868530468459,0.3458382688020496
293,58600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1418.498266746427,7.092491333732134,9.33131553426592,1.781775160495265,7.786872772310851,155.73745544621704,6.007058081881129,0.3720449639670551,200,359.5205580640788,309.3692881662159,349.70587772105205,123.39770213863542,0,507.9894453897079,293.87634627632366,667.1350336352583,745.8965016839504,6.995386180506199,7.332943140480495,0.3375569599742958
294,58800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1699.2507933755917,8.496253966877958,9.617844612402278,0.3801465665376227,9.23769804586465,184.75396091729303,5.541853199530652,0.17526998594170437,200,281.4305899483023,326.47415164100465,101.08862478156665,266.2232539470784,0,265.47915408468526,276.3142523135792,888.5624143152768,297.7732180440164,7.120138516096451,7.405392910957158,0.2852543948607069
295,59000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1306.455332201138,6.53227666100569,9.607240377366137,1.5939038775912546,8.253728818146621,165.07457636293245,6.800287147560733,0.15412003356032072,200,380.9510009607413,250.0882635656201,380.7579545353778,160.21537687148364,0,137.39694061112857,401.4057121484607,617.1819250214695,254.7230022934847,7.149945108121786,7.39965576421375,0.2497106560919642
296,59200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,678.3887047948589,3.3919435239742945,8.479573641344714,4.683874859543016,5.120138776308148,102.40277552616298,6.746000975953072,0.0588186375296209,200,257.3327240378833,370.97645924088397,246.91127029845862,363.8605756173783,0,546.5864119551862,515.3609957809452,698.5449801108309,467.9146602608239,7.103358509824888,7.359375275640883,0.2560167658159944
297,59400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1232.908863763888,6.1645443188194395,7.890465162754965,0.3888156293402402,7.501649533414725,150.03299066829453,5.107712784635822,0.2901581339165568,200,92.72265133733814,329.8014911473547,53.25043786558755,295.26008276848415,0,881.1666492361124,579.6949699772497,973.4915511676538,396.5685123620668,7.141625608611514,7.3607424926564935,0.2191168840449791
298,59600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1073.307913452972,5.3665395672648595,8.172482091684666,1.4687078791700754,6.703774212514593,134.07548425029185,5.569232875979295,0.3640717596700415,200,262.046469914723,329.79869982467324,182.23800650914896,282.5254741113329,0,621.9956366810571,489.8572572444567,472.6054858309836,802.5930238807539,7.038936523180834,7.376091187919702,0.33715466473886746
299,59800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1470.7876386977412,7.353938193488705,9.49819315185746,1.4960926157759111,8.127222301343915,162.5444460268783,6.69388820954174,0.18956250139977782,200,372.48377421002095,370.3190160768525,319.306535059929,312.5405480792383,0,165.2166006112308,430.7303955421741,897.9606350594944,494.76196938435146,6.976294257142864,7.395794830799502,0.41950057365663795
300,60000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1113.0126619884375,5.565063309942187,8.650006215466911,2.351383868326364,6.298622347140545,125.97244694281089,6.100284993231928,0.3787391375936568,200,368.7549001119686,310.62581746975945,322.44386545563816,221.55825114804398,0,540.708017590861,390.8160417137797,148.9042465785312,304.7752657219692,7.1888607181077315,7.377977340175218,0.1891166220674867
301,60200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1141.3043207816872,5.7065216039084365,9.567436863626696,3.0159295789659133,6.705772551878879,134.11545103757757,6.432727820743963,0.08829949563369155,200,328.90736552599583,366.83517140282027,247.26699848205928,292.36935024875623,0,129.5642708849581,528.5435454759971,641.7203989724208,847.3140487049963,7.1361356933948485,7.365318547477582,0.2291828540827332
302,60400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1455.5793389021292,7.277896694510646,8.769457972352779,0.74419154127948,8.025266431073296,160.50532862146596,6.475658191002904,0.34684895612765104,200,351.9203984080385,366.0058890675476,309.0560372988318,330.43680163515234,0,401.3961653201935,235.18081318551884,1116.0788127737574,827.7021255002838,7.154943541098056,7.366496980723218,0.2115534396251615
303,60600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1281.137757386963,6.405688786934815,8.537474798151385,1.582029926724981,7.075383327180903,141.50766654361806,5.660870732649471,0.23727993799722755,200,314.86887882959445,308.07209861085676,211.6990485516202,259.67233486668914,0,652.8033738152164,423.1746227789994,678.1459354737069,623.8806826035845,7.149070782601861,7.37309113365273,0.2240203510508696
304,60800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1128.6906077623185,5.643453038811592,9.576824944100247,2.321122599006396,7.2557023450938605,145.11404690187723,6.763107771488486,0.49492416106164455,200,380.96587921070574,280.6502082598132,380.83529244128147,249.09602307124428,0,273.02469161865224,211.47557745162837,266.4968423351151,854.8488951928889,7.1985916451592,7.387833198131189,0.18924155297198908
305,61000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1299.5127813333002,6.4975639066665005,8.286759117080264,1.015138599441821,7.27162051763844,145.4324103527688,6.687293350869899,0.486380056142807,200,368.183695502947,369.9638516217185,323.35340489160217,339.6993227400122,0,462.2257427692491,152.85062003797856,611.8716687771276,590.6065829048806,7.12876643469134,7.376770910714619,0.24800447602327846
306,61200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1512.1521306167817,7.560760653083909,9.458508737344408,0.7006780357403174,8.75783070160409,175.15661403208182,5.214784385978857,0.36455940746702253,200,218.20018916897158,322.56816017749946,179.013645266373,197.47713936667841,0,252.52090961287897,504.30436557279324,864.7274542570779,850.9615244462391,7.366550968977445,7.390663651101478,0.024112682124032503
307,61400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1329.5468896610173,6.647734448305086,8.34625251096559,1.0932006305921693,7.328218234453166,146.5643646890633,5.914907970658008,0.3889549693558365,200,365.37592322017036,296.89828476027014,293.3409530679234,149.15647417800224,0,518.5628067713099,182.25926921513246,877.5627615104792,884.1878454762806,7.3695406661268805,7.3689323736460235,0.0006082924808570311
308,61600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1268.8526719613096,6.344263359806548,10.049592241148328,2.3357972145789088,7.713795026569422,154.27590053138846,6.913971496551593,0.4917307647317648,200,378.62230329785837,321.5529184550246,377.0723829538465,297.2609669764127,0,83.6504917985164,96.93405496737867,280.3543052228554,842.5140269863441,7.363497117451014,7.376720059310567,0.013222941859552861
309,61800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1518.4338690233533,7.592169345116766,9.067279267949443,0.7218508247074719,8.345428443241971,166.90856886483942,6.3404408538190005,0.44441073819994925,200,337.67141696820886,365.70260972338565,291.7695284065079,247.2094307524345,0,252.86983789917437,199.94039228703383,701.9643768603637,589.7429364377036,7.408642344750146,7.412538237169871,0.003895892419724767
310,62000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1366.3544604952697,6.831772302476349,8.937088975762405,1.4534403037669372,7.483648671995474,149.6729734399095,5.671291843986702,0.49245112754404546,200,290.7115129891747,329.8389908806711,217.53409007055947,255.48628051809555,0,351.4966607986441,350.34902205854894,315.2606827319026,515.3950125648727,7.437132439753785,7.396454895807816,0.040677543945968786
311,62200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1138.690603676791,5.693453018383955,8.447896264605031,1.8798156184342762,6.568080646170761,131.3616129234152,6.68966331315765,0.42310371047933587,200,367.9958065886844,370.6655855917048,351.2897314575878,352.9796487142347,0,432.2483596298596,192.9096868740764,289.1056724309122,462.21349319914054,7.436806006076613,7.387801470727714,0.04900453534889859
312,62400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1291.6385970357483,6.458192985178742,7.868517628544364,0.795306024312467,7.0732116042319,141.464232084638,4.72908195622424,0.49248944491147995,200,294.16618595248,218.34917994485016,272.2316171492733,156.64991595621828,0,972.5119050130531,487.65158240375126,282.05556369774627,309.93438653035446,7.43168326540881,7.374689263236785,0.05699400217202477
313,62600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1211.7789667886784,6.058894833943392,8.39496621926633,1.2043826116373053,7.190583607629031,143.81167215258063,6.60392545460084,0.2662459729192779,200,347.0468546727934,361.54044674075624,270.2148618158556,337.6736898385987,0,716.3905392055661,610.084495594017,691.3895532634758,570.6720879941712,7.401868807174718,7.3540558217736525,0.047812985401065156
314,62800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1367.896682137105,6.839483410685525,8.539912726443209,0.20596146912608085,8.333951257317127,166.67902514634252,6.851099772185896,0.44372983165085317,200,373.88918683166514,306.7699846892533,345.5265674980117,283.0732100379426,0,470.7566056897815,282.3403964935497,701.5646685415609,265.75589207312834,7.356681467747343,7.3663416852265176,0.009660217479174449
315,63000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1448.7008065008793,7.243504032504396,8.983363020401553,0.21062607893990143,8.77273694146165,175.454738829233,5.676809105373187,0.4883388304710388,200,288.45970634211903,240.89442864269847,270.2652452503146,209.20626671558523,0,304.2307079590884,548.9173363645407,886.3989027773076,610.8994560179927,7.382631873913096,7.3624620081701275,0.020169865742968085
316,63200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1442.3618471000448,7.2118092355002235,8.867823449277806,0.7695399225454743,8.098283526732335,161.96567053464673,6.891462098131406,0.472679288033396,200,379.1581669509311,377.6519803612084,376.956276263997,375.627806309951,0,497.45795545374614,189.76901227846497,464.9163503484179,638.7515227190843,7.531539111434304,7.384193158651287,0.14734595278301743
317,63400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1344.6205477132612,6.723102738566306,8.529832525722293,0.9424514115793821,7.587381114142916,151.74762228285834,5.848481890253031,0.3263016623724252,200,323.64973831391535,290.72688406958923,264.3091129779949,263.8534825933723,0,700.8039401409748,502.96413236281364,436.3943252485462,370.7743427442844,7.5358256904707135,7.375501726199263,0.16032396427145024
318,63600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1151.64995032051,5.75824975160255,7.770808569479105,1.2059127097837292,6.631825476571416,132.63650953142835,6.398566915256744,0.36707055051112547,200,380.69881044185126,321.2323082564324,380.55257236190533,186.67175609479466,0,706.623217151927,202.18007715615911,880.2875660951546,931.3733206200985,7.532228253673554,7.361084692883295,0.17114356079025939
319,63800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,863.5325983627195,4.317662991813597,9.056131747450607,3.7814941091805103,5.292146678762342,105.84293357524685,6.253949889603275,0.25954626239370554,200,356.3999170221639,316.67482129101563,317.8706749068551,304.2344727045968,0,567.346703869677,348.6060957002638,238.4969509595889,1018.7707827264109,7.390474472544476,7.37549054270948,0.014983929834995635
320,64000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1458.5518699791955,7.292759349895977,8.764389867835607,0.8741209331780811,8.052941975289365,161.05883950578732,6.6457590798208415,0.3082828939286992,200,380.76683654837,353.98636213238655,380.6709435796392,257.02822621354807,0,284.9272264291828,130.2904293357604,644.8366212112152,245.49631785165363,7.4781904539519175,7.385998267826831,0.09219218612508673
321,64200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1708.7665122120166,8.543832561060082,9.661154385517015,0.5348776675176073,9.216363972346704,184.3272794469341,5.855914114913577,0.10497856671921908,200,371.148236907416,268.6362056623166,355.1198281835796,189.96682707918606,0,70.16305214574733,314.6944953862462,339.87026222037565,115.40562660248942,7.603720024975308,7.413820506417195,0.18989951855811338
322,64400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1137.5372593415705,5.687686296707852,8.489499825292057,1.7325105728544634,6.756989252437592,135.13978504875183,5.924880524378696,0.2774414037913084,200,364.79170566112515,296.4721917410722,352.00005267971125,248.18478889748016,0,601.9735308393867,454.5726232318701,780.71078153583,969.4790058446964,7.540306166043523,7.41262038396248,0.1276857820810431
323,64600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1398.9412372610045,6.994706186305023,8.081058616664025,0.40462197622477564,7.713727803200015,154.27455606400034,5.217643955842634,0.3836288903816603,200,329.6827204300012,232.46600678145268,266.6741195899148,67.7090903988874,0,780.1528234688979,568.0616523596655,906.3879641829035,486.4439927729628,7.572223389844479,7.414171923612689,0.15805146623178956
324,64800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,275.84193615437175,1.3792096807718588,8.650538849509356,4.948039026679668,3.882814503793539,77.65629007587079,6.231589534568595,0.14043585949577392,200,289.3509951407183,222.64481638754538,284.0456473841714,204.39073189726608,0,362.3497302016599,502.97028022838134,182.49313703773586,723.1499447555091,7.403578997779462,7.37065612484836,0.03292287293110174
325,65000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1392.1351078408495,6.960675539204248,9.004126021606059,0.5027885612345843,8.501337460371472,170.02674920742945,6.481091997669889,0.40787593292072416,200,354.67580410492604,291.68472945469057,289.18797021596913,273.0622504255049,0,400.64260459835066,471.4066584091058,798.8305060481306,660.9322876941125,7.465064844916114,7.372267944055801,0.09279690086031245
326,65200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1311.3503707576238,6.556751853788119,8.111676114745563,0.6717281473656749,7.439947967379892,148.79895934759784,6.209931106873255,0.4156490745069459,200,345.28530321781574,341.3253253881214,319.9546658032181,340.4988240632428,0,610.866243465308,512.8623845570672,783.2217723529719,634.9306042228209,7.399170708204903,7.3734492885298435,0.02572141967505992
327,65400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1548.6110280689957,7.743055140344978,9.437050476972221,1.1139417730718655,8.412655324000728,168.25310648001457,5.821849163446098,0.12098444564267993,200,371.9071345673461,258.5013314493627,342.56979045977045,205.42411144203396,0,157.33803701324388,348.2046603222801,352.3850162013357,301.3410663954619,7.453392562682282,7.369443899521294,0.08394866316098781
