episode,global_step,algorithm,fading_model,hidden_dim,actor_lr,critic_lr,alpha_lr,batch_size,alpha,target_entropy,auto_entropy_tuning,control_mode,role_switching,user_mobile,observation_mode,normalize_observations,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,avg_num_eves,avg_nearest_eve_distance,avg_mean_eve_distance,avg_max_eve_capacity,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps,critic_loss,actor_loss,alpha_loss,policy_entropy,replay_size
48,9600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028763113543391228,-5.0,True,velocity,False,True,full,True,1150.3777228184779,5.7518886140923895,9.124473070381052,2.3933866228782725,6.731086447502779,20.0,87.13543279839767,433.88949271179985,2.3933866228782725,,,134.62172895005557,5.839114000732945,0.4876769544184208,200,335.72859906980534,270.0231126123964,269.4492090752401,242.86021052538595,238.13239771980076,604.2357497720577,75.84790425796812,221.3187840539485,5.853971146707216,5.9479745307332905,0.09400338402607478,1914.0587158203125,-181.33766174316406,-2.2681267261505127,-4.36083459854126,9600
49,9800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028108375146985054,-5.0,True,velocity,False,True,full,True,1200.122777294295,6.000613886471475,8.523271632515993,0.893091631389749,7.630180001126239,32.0,523.0748461472741,1187.6747822770433,0.893091631389749,,,152.6036000225248,6.642191145128066,0.49353248938918115,200,309.56539562721434,347.4901969078825,299.3229993044051,324.75398034955236,556.665468386187,536.900454487978,526.4730325021264,562.8862567861947,5.824675463314455,5.98230525461886,0.15762979130440513,1826.8389892578125,-182.9657745361328,-1.850665807723999,-4.481842041015625,9800
50,10000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028150398284196854,-5.0,True,velocity,False,True,full,True,1039.780167594094,5.198900837970471,9.611760333269894,2.7960796147559237,6.815792255143607,20.0,217.44225358659753,827.5312329389463,2.7960796147559237,6.860778312499184,6.860778312499184,136.31584510287215,6.078561223916153,0.48628697216510774,200,375.9580933810518,231.13724303136902,370.1064556624702,229.35162129659312,424.6745414530748,492.58933921722394,206.35817206453223,486.23663717779783,5.7909587339213315,5.998974994629355,0.20801626070802381,22.3251953125,-182.31124877929688,-1.545782208442688,-4.567020416259766,10000
51,10200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02700585126876831,-5.0,True,velocity,False,True,full,True,941.3951554751532,4.7069757773757654,8.35856494133032,2.495974680075405,5.862590261254914,22.0,440.3878468150628,990.8252656918891,2.495974680075405,,6.860778312499184,117.25180522509828,4.8751894558928806,0.49233758755028245,200,306.21356565743616,209.28671216899437,279.13354016068166,88.23032129082733,703.2572684603516,458.2700350226888,422.83911422484044,644.732279744247,5.847826836412574,5.996300784171034,0.14847394775845935,15.783404350280762,-180.51736450195312,-0.9734269380569458,-4.730452060699463,10200
52,10400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026288442313671112,-5.0,True,velocity,False,True,full,True,1151.6828211727843,5.758414105863921,8.561589175170942,1.784680620304823,6.776908554866119,23.0,202.59501678144693,737.4677926016604,1.784680620304823,,6.860778312499184,135.5381710973224,5.871693004979389,0.48767827481031417,200,367.51870483607325,278.1308823553695,337.2569708185586,221.81748936271077,367.2141321971205,436.93193171914567,187.17652622329274,216.8575033005978,5.944839862978999,6.011312472069016,0.06647260909001673,21.713546752929688,-181.11106872558594,-4.510597229003906,-3.760254144668579,10400
53,10600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.025955958291888237,-5.0,True,velocity,False,True,full,True,1184.2247424123116,5.921123712061558,8.515114279108301,1.764760705432465,6.750353573675829,25.0,206.3173693012215,728.510879602477,1.764760705432465,,6.860778312499184,135.0070714735166,5.336064807691749,0.4856977653875947,200,363.80862053375677,176.94791821579932,352.652717092728,66.6121551139751,710.7374620102753,504.6782872296377,220.74229375825306,201.70128429988083,5.840428273586228,6.025256643797446,0.18482837021121856,25.73569679260254,-183.5806884765625,-0.9013469219207764,-4.753143310546875,10600
54,10800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02666573040187359,-5.0,True,velocity,False,True,full,True,1184.5119994773368,5.922559997386684,8.848511594370082,1.372894230446376,7.4756173639237105,17.0,658.0105404571316,1188.169046491732,1.372894230446376,,6.860778312499184,149.5123472784742,6.41663742212653,0.4890413548052311,200,292.56757329477375,331.32863734460767,274.29139615638525,298.4949835792551,262.8306735466633,554.3622232916136,667.7816799756922,727.733252707086,5.83104373511441,6.052115175651637,0.2210714405372265,13.867426872253418,-187.07725524902344,2.8689045906066895,-5.791561126708984,10800
55,11000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026690619066357613,-5.0,True,velocity,False,True,full,True,1498.9804365235718,7.494902182617859,9.237847091858447,0.664050446905589,8.573796644952866,17.0,486.69347167416976,879.2835992525642,0.664050446905589,,6.860778312499184,171.4759328990573,6.165495513873577,0.4884952887147665,200,376.2501274752905,238.97171724067127,359.0791035630643,178.21552933861594,433.5480452361372,400.0226744471746,504.46716827711356,332.3099279644183,6.045324333988219,6.097963929638933,0.052639595650713744,19.746540069580078,-195.2327117919922,7.348006248474121,-7.027632713317871,11000
56,11200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026873404160141945,-5.0,True,velocity,False,True,full,True,1146.1625678062558,5.7308128390312785,8.450061810172627,1.878167151866565,6.571894658306066,24.0,533.9805323371526,971.1949501789496,1.878167151866565,,6.860778312499184,131.4378931661213,6.357875653874552,0.4836330257356167,200,377.1862520462746,326.7730145263355,373.9382591778864,310.69168704337994,735.9613886618728,511.9301756097142,519.7857047361077,317.8679839098799,5.963368786274257,6.106426978365129,0.143058192090872,1048.4112548828125,-202.59405517578125,3.825113534927368,-6.057603359222412,11200
57,11400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026500405743718147,-5.0,True,velocity,False,True,full,True,94.7594676099763,0.4737973380498815,8.763275164447714,9.166581388021738,1.6881597184436303,28.0,50.53604162401517,722.612981013669,9.166581388021738,,6.860778312499184,33.763194368872604,4.682205885628813,0.2732560816034675,200,231.40020206728178,246.7336852853908,117.04965615996409,231.55869928974028,439.5598141197171,568.5987365449828,41.107871754638275,598.7903688732608,5.910766930470343,6.028913517664752,0.11814658719440896,20.890907287597656,-189.5450439453125,-3.645108461380005,-3.995995283126831,11400
58,11600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026502162218093872,-5.0,True,velocity,False,True,full,True,904.233494134103,4.521167470670515,8.378501808628977,2.1159712976897374,6.262530510939245,13.0,667.7742834550961,1051.6209163058131,2.1159712976897374,,6.860778312499184,125.25061021878489,5.670588240701626,0.49442687086761,200,351.8309561722945,127.50896713781765,336.0674962673973,29.189349739654368,735.9112882599076,507.95747092364746,681.4987510065368,946.8974148966596,5.83803192380324,6.03294139685914,0.19490947305590023,12.369170188903809,-198.74342346191406,-0.21918457746505737,-4.939628601074219,11600
59,11800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026635751128196716,-5.0,True,velocity,False,True,full,True,1156.0255756327695,5.780127878163848,8.512560961458293,2.0242014353494815,6.488359526108807,26.0,323.1115015644056,662.2902469418535,2.0242014353494815,,6.860778312499184,129.76719052217615,6.159958505361545,0.49382979072630406,200,377.20939458387966,308.97637895357116,375.93249948116716,193.71410942116555,358.49275424712596,72.87412186248926,315.4688683647136,150.87079938757927,5.956561716037465,6.040660348202355,0.08409863216489022,14.832040786743164,-206.49496459960938,9.661446571350098,-7.664525985717773,11800
60,12000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026607932522892952,-5.0,True,velocity,False,True,full,True,848.409543765501,4.2420477188275045,8.48524434839084,3.3027780550333428,5.182466293357497,23.0,108.19484354595097,442.854093550337,3.3027780550333428,,6.860778312499184,103.64932586714995,6.492109713268925,0.48828768588602545,200,348.6867215154701,362.14030309829195,336.86652097295126,356.9842273758555,652.3757789280096,277.69595257754804,92.87843566462718,506.16899888511597,6.1851830585174,6.026357113954941,0.15882594456245958,1602.9697265625,-216.01791381835938,0.5139198899269104,-5.141708850860596,12000
61,12200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026958709582686424,-5.0,True,velocity,False,True,full,True,964.827122891008,4.82413561445504,7.993696315048517,1.4440228987318937,6.556846284081912,18.0,689.1579908259362,1204.1143702422282,1.4440228987318937,,6.860778312499184,131.13692568163825,6.7965352290141565,0.49061923027038573,200,329.2587138557373,266.6978623016671,312.0508182322209,247.18331288103963,813.6484903629315,623.9866673536757,673.0903665332481,723.3676590752274,6.330444926394863,6.035053657727514,0.2953912686673492,9.76500129699707,-208.77798461914062,-0.5482072830200195,-4.848288536071777,12200
62,12400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.0279955193400383,-5.0,True,velocity,False,True,full,True,628.7328672306669,3.1436643361533343,7.616491419483361,2.2878998538887614,5.3285915655946,23.0,475.44469979614456,1065.0387020469896,2.2878998538887614,,6.860778312499184,106.57183131189198,6.220817847360718,0.49708257779479026,200,244.58726412365587,174.39328988701106,126.79391991459345,151.21709179533744,984.4974711712902,576.4173180137599,465.0498658300375,648.2316688273248,6.292093600682476,6.023659107854402,0.2684344928280735,15.925125122070312,-217.740234375,0.4860711395740509,-5.135931015014648,12400
63,12600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.027406545355916023,-5.0,True,velocity,False,True,full,True,1222.1520070690046,6.110760035345023,9.772730599215889,3.0007222135610645,6.772008385654829,16.0,165.43398169374217,604.4402930642766,3.0007222135610645,,6.860778312499184,135.4401677130966,5.723025068718957,0.49475688524544237,200,366.9477300872649,253.90999796252197,343.3091921464336,209.0967278513179,107.08266232253821,93.7153782435899,152.46068847918798,354.5369108866275,6.214364086581699,6.035537667819488,0.17882641876221061,25.196561813354492,-212.72158813476562,-0.6526957154273987,-4.818537712097168,12600
64,12800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.027470145374536514,-5.0,True,velocity,False,True,full,True,1373.248680454098,6.86624340227049,8.512202125347283,0.9744211790647863,7.537780946282498,18.0,608.2151614902551,1158.8503349192983,0.9744211790647863,,6.860778312499184,150.75561892564997,5.823100847163753,0.49323233611881734,200,370.7279011339815,267.5697519152052,333.21528947790387,235.81337214354022,715.8428523492934,431.46146074580236,609.8780950855814,273.4596589584826,6.201522889227901,6.059010219045474,0.14251267018242686,752.3017578125,-221.9180145263672,5.063591957092285,-6.408541679382324,12800
65,13000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028334302827715874,-5.0,True,velocity,False,True,full,True,1321.1478670206805,6.605739335103403,9.84412135864642,2.5091269003296373,7.334994458316783,16.0,230.59461606630347,679.5643698651038,2.5091269003296373,,6.860778312499184,146.69988916633568,6.203076700515417,0.49515105098485945,200,316.0705141637755,372.0517850130267,230.49193783987707,370.14108143396135,94.99788481010032,84.4601237796508,243.45744899617245,449.9032103420265,6.2418114999288035,6.078640745803494,0.1631707541253098,26.529804229736328,-215.99539184570312,-0.622442901134491,-4.825338840484619,13000
66,13200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028207020834088326,-5.0,True,velocity,False,True,full,True,889.7884445746073,4.448942222873036,7.990834948506826,1.8373333751571415,6.1535015733496845,16.0,588.1325645392903,989.7617124556875,1.8373333751571415,,6.860778312499184,123.07003146699368,6.332487982449311,0.49321608260273936,200,342.84349463929215,209.73198864650843,331.48576520238765,201.72888474031728,876.9406914481744,597.429118382356,572.8130273739113,796.1547400706845,6.36055485556935,6.079775000766315,0.28077985480303536,20.75503158569336,-223.55960083007812,0.10001236200332642,-5.028029441833496,13200
67,13400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.027996661141514778,-5.0,True,velocity,False,True,full,True,1410.506789367143,7.052533946835715,9.799686809420214,1.5271422211518944,8.27254458826832,33.0,382.3568997369395,1017.15929161995,1.5271422211518944,,6.860778312499184,165.4508917653664,5.411534147030869,0.49058265529572964,200,378.06507345377935,144.31517418776082,376.26944808695873,116.42876751657613,148.91137568083332,191.73716207783983,369.47814062860084,505.10108525418525,6.5383001805574965,6.112502905057389,0.4257972755001074,2405.759765625,-222.3106689453125,3.190427303314209,-5.8922343254089355,13400
68,13600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.029228802770376205,-5.0,True,velocity,False,True,full,True,884.9054802532517,4.424527401266258,7.912620003787003,1.9274648988632654,5.985155104923734,14.0,150.22417128387184,447.74400185059125,1.9274648988632654,,6.860778312499184,119.7031020984747,5.599888358209905,0.4930591546744108,200,269.9432059674824,296.54435487184253,214.83215324558014,278.4096625416007,970.7051408232475,438.6210355628984,165.4542193479975,78.59819578885565,6.501003613428544,6.1106301432907175,0.39037347013782675,16.239992141723633,-214.14413452148438,0.4118134379386902,-5.116572380065918,13600
69,13800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02862161211669445,-5.0,True,velocity,False,True,full,True,1007.7889387081842,5.0389446935409214,8.008960773663569,1.659291034560342,6.349669739103227,24.0,657.4535982847665,1107.777115578595,1.659291034560342,,6.860778312499184,126.99339478206454,6.63057684336035,0.4951817425340414,200,331.2450956019739,375.91088880858155,305.44490157591343,366.52557182723524,853.8633292848073,550.8890826406858,642.785997451879,479.8911504188942,6.4369781003273925,6.114094485259015,0.3228836150683776,10.769960403442383,-230.5048370361328,3.492175579071045,-5.982719898223877,13800
70,14000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028863299638032913,-5.0,True,velocity,False,True,full,True,1270.6420527094413,6.353210263547206,9.114562215394407,0.8887028178297325,8.225859397564674,23.0,580.2892695563535,898.8424351807002,0.8887028178297325,,6.860778312499184,164.51718795129347,6.505446270432909,0.4934394444525242,200,340.1802331911291,280.34047035607813,258.82289317712633,264.4288387845096,163.53858990470482,399.3653495977318,591.102651826814,118.95691168452355,6.507481457448447,6.14426255543481,0.3632189020136378,20.50975799560547,-235.38438415527344,-2.175358295440674,-4.386359214782715,14000
71,14200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02746550180017948,-5.0,True,velocity,False,True,full,True,274.2873142658758,1.371436571329379,8.113109487914157,5.471732965724495,2.6594215076509258,22.0,43.38171607080001,567.2651834793144,5.471732965724495,,6.860778312499184,53.18843015301852,5.5810900236272145,0.4933136996626854,200,245.7223998202489,232.97261579111247,206.50368807967257,128.0641413936795,806.9407739661904,553.0284563229112,36.460131278048976,413.07591425918093,6.347323019768249,6.095180287156163,0.25214273261208575,19.18132209777832,-230.81491088867188,-4.819968223571777,-3.6590614318847656,14200
72,14400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02682703174650669,-5.0,True,velocity,False,True,full,True,1196.9708078780304,5.984854039390152,8.198605491761299,1.6471158567656512,6.551489634995645,21.0,211.70181388238495,683.6605014009418,1.6471158567656512,,6.860778312499184,131.02979269991292,4.98022381942254,0.4881112739443779,200,373.2978816261279,118.60439793524472,372.20332578989905,95.14861832878589,872.8636670444394,478.6100885811167,213.96660050207106,341.87661700302544,6.3360520737747255,6.101517916987269,0.23453415678745682,28.755748748779297,-222.15325927734375,-4.479620456695557,-3.7618908882141113,14400
73,14600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.026908032596111298,-5.0,True,velocity,False,True,full,True,1557.5279186820644,7.787639593410322,9.535058678110499,1.1011045723419453,8.433954105768555,23.0,458.9074267301726,879.7642470690338,1.1011045723419453,,6.860778312499184,168.67908211537107,5.6326518223087865,0.4889984255284071,200,372.798054627854,246.23942090007182,366.6614051899352,126.59280803030437,364.40056507115355,137.12342006754574,453.735841260599,231.48672790768734,6.42023210037936,6.133469097655506,0.2867630027238546,1306.9375,-250.96530151367188,-2.3626186847686768,-4.346497058868408,14600
74,14800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02647104300558567,-5.0,True,velocity,False,True,full,True,1033.3699535495905,5.166849767747952,7.970393138448316,1.069979049759407,6.900414088688907,27.0,545.9323611502159,1036.8505235426958,1.069979049759407,,6.860778312499184,138.00828177377818,6.359903302023172,0.4935371014475822,200,354.86105402566636,172.11799349551418,312.65592044207335,166.27577584698372,955.9347790270263,574.3695392588354,535.3444673680345,375.9415797642549,6.39147193661762,6.143833219155957,0.24763871746166277,65.47892761230469,-236.62945556640625,-1.9208159446716309,-4.471090793609619,14800
75,15000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02658163011074066,-5.0,True,velocity,False,True,full,True,967.5941419718592,4.837970709859296,8.372706360982802,2.4597274027825105,5.916141238297803,25.0,318.65549303188834,844.029734544838,2.4597274027825105,,6.860778312499184,118.32282476595607,6.207690665004525,0.4951531296223402,200,323.2777261651964,366.397641917401,273.8263051027195,354.13268694152254,654.1009811868217,543.7923187118737,315.3237463846876,548.5100588104366,6.2585891662848665,6.140797326077849,0.11779184020701727,24.31477165222168,-240.19464111328125,-3.886235475540161,-3.9285943508148193,15000
76,15200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02629232220351696,-5.0,True,velocity,False,True,full,True,836.6653643569375,4.1833268217846875,7.682353857197828,1.9376208373330959,5.754731730053649,20.0,486.4412590077139,1092.3889512031392,1.9376208373330959,,6.860778312499184,115.09463460107298,5.629737110167301,0.4915417370200157,200,229.6945827313319,293.7537081278918,201.99526887517496,262.589889067184,1007.1709959184113,643.284348872474,470.8565327591303,330.58834652301016,6.217731019872245,6.135717515603846,0.08201350426839848,13.111330032348633,-245.01065063476562,4.149923324584961,-6.140443325042725,15200
77,15400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02787637896835804,-5.0,True,velocity,False,True,full,True,628.2756356591354,3.1413781782956773,8.797951859091405,4.833387501234237,3.9860398461557325,19.0,63.5578907830347,597.6168213547106,4.833387501234237,,6.860778312499184,79.72079692311465,6.608450547434287,0.492982257977128,200,370.0732005888217,361.76378564306526,317.4433330049411,266.2311334529278,569.4032599488296,475.289985838043,69.29759740579306,386.0017162894478,6.33262502625785,6.1077996237928325,0.2248254024650178,25.9397029876709,-239.4818572998047,2.399625539779663,-5.6702141761779785,15400
78,15600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.027851266786456108,-5.0,True,velocity,False,True,full,True,684.0948800057286,3.4204744000286427,8.460689346952385,3.43863969395707,5.023536755976695,25.0,67.07674337237928,528.3024038096199,3.43863969395707,,6.860778312499184,100.4707351195339,6.403995511375768,0.49099990479648115,200,231.9360936404756,346.3939086970844,188.20781777440567,283.60692479447937,572.4084511926949,708.8723439378913,52.216292737295014,177.9860972664647,6.270675338509724,6.093898817795189,0.17677652071453487,20.895092010498047,-243.17161560058594,1.9173530340194702,-5.53542423248291,15600
79,15800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.027950162068009377,-5.0,True,velocity,False,True,full,True,1489.9943516095582,7.449971758047791,9.099883121349908,0.9717763206713844,8.134214384654118,11.0,518.3293889293365,972.3982219046106,0.9717763206713844,,6.860778312499184,162.68428769308238,5.908336347300098,0.48946323834359645,200,372.5238509896806,281.2065504850994,336.2229943034357,271.47346831286876,513.920945454616,234.67547439350275,501.50257117372524,428.3004676581697,6.352968081436989,6.1197255971225175,0.2332424843144718,960.33447265625,-250.353271484375,4.229912757873535,-6.182370662689209,15800
80,16000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02791850082576275,-5.0,True,velocity,False,True,full,True,1060.6213613021998,5.303106806510999,7.937392428691658,1.1057635716394252,6.83162885705224,16.0,956.1154025066523,1334.779575883903,1.1057635716394252,,6.860778312499184,136.63257714104483,5.856973411501874,0.4878233923763037,200,191.3233441863727,312.05779964992104,160.2455161483026,238.01133485064216,826.073855104794,516.2201378960647,944.6309903243595,516.4947791106976,6.435426209621727,6.128624387871637,0.3068018217500894,38.53803253173828,-242.9141845703125,7.8917412757873535,-7.205191612243652,16000
81,16200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028236815705895424,-5.0,True,velocity,False,True,full,True,300.58645293833774,1.5029322646916887,8.305942672691227,4.562587981369282,3.7623880715479907,24.0,118.42258730181267,576.0219091986097,4.562587981369282,,6.860778312499184,75.24776143095981,6.423986939804894,0.4950745062530041,200,237.29983737520428,229.6922198342125,215.6088857882715,169.76699734761365,671.6217071526096,514.3266497805914,132.47304645758004,701.0848686581154,6.29570329899503,6.099411593842951,0.1962917051520794,1530.772216796875,-246.05181884765625,7.269111156463623,-7.037474155426025,16200
82,16400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.0303110983222723,-5.0,True,velocity,False,True,full,True,875.6743799275081,4.37837189963754,7.906805003159451,2.0861827664360764,5.827772639275485,24.0,455.53682339694313,803.5161584605717,2.0861827664360764,,6.860778312499184,116.5554527855097,6.331128440882281,0.4927701061964035,200,301.9664997319795,325.57965051650746,289.26204547640964,236.12394597997186,864.5278758049965,511.738203778494,447.59729997086737,395.97985722795585,6.320662352679074,6.096098923665299,0.22456342901377457,20.25640106201172,-249.57850646972656,4.42664098739624,-6.265974521636963,16400
83,16600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.029707973822951317,-5.0,True,velocity,False,True,full,True,682.4873596568316,3.412436798284158,7.744735567110618,2.6221480204613568,5.124075835955241,23.0,548.2645475583607,1032.039298141434,2.6221480204613568,,6.860778312499184,102.48151671910485,5.040753768263467,0.4924589778482914,200,136.28372038617357,205.1739929246907,42.36739146199998,139.7401317235685,904.8046502227022,524.2679258569643,545.7815777518697,807.0320368681913,6.238265725194095,6.084387802126623,0.15387792306747183,12.33244800567627,-256.00421142578125,1.3031190633773804,-5.370591163635254,16600
84,16800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.029822874814271927,-5.0,True,velocity,False,True,full,True,1142.5416500431081,5.712708250215541,8.556717964669838,2.03366612550748,6.5230518391623615,20.0,294.88218041089544,868.417769013782,2.03366612550748,,6.860778312499184,130.46103678324724,6.483906640156302,0.48518920615315436,200,377.402958898247,341.2148122556619,376.45362372825997,330.0161141151526,496.79499207202696,296.7066889219231,277.2819493807805,264.9649970806996,6.187529269838088,6.089609993043716,0.0979192767943724,16.5150203704834,-249.56698608398438,1.1398274898529053,-5.324512004852295,16800
85,17000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.029100222513079643,-5.0,True,velocity,False,True,full,True,781.8991272807891,3.9094956364039457,9.639237794970303,5.082087961213539,4.562156840427436,27.0,90.8731257553301,534.6495082533472,5.082087961213539,,6.860778312499184,91.24313680854874,5.66382258203481,0.4842776644788682,200,373.9345133057388,241.14699296626807,369.3389730858131,93.41885309272882,342.8303647697422,366.2573421828367,88.03313915039625,574.5487927210768,6.048887388943621,6.0716399559541125,0.022752567010491553,2786.044921875,-247.6763153076172,-0.8338541388511658,-4.764247894287109,17000
86,17200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.02866080217063427,-5.0,True,velocity,False,True,full,True,925.8206357613673,4.629103178806837,7.862869813501225,1.5724975294689327,6.290372284032296,25.0,228.63697281314967,675.883570027275,1.5724975294689327,,6.860778312499184,125.80744568064593,6.163017276722756,0.4896719057112932,200,135.808910433826,290.61478814075974,127.19831924798127,277.9072434230448,870.8371674403817,708.8723439378913,212.0937188453838,214.07517750161674,6.055730924477752,6.074183355117812,0.018452430640060413,3408.22265625,-248.82919311523438,7.75705099105835,-7.183680534362793,17200
87,17400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.028902441263198853,-5.0,True,velocity,False,True,full,True,1222.7033094372389,6.113516547186195,9.450535336077822,2.598018322581586,6.852517013496231,25.0,183.8210043647791,699.7118667589842,2.598018322581586,,6.860778312499184,137.05034026992462,6.40974596257047,0.48742373794317245,200,376.90951857950165,330.9178707693342,372.2526685326413,303.07383270287306,485.1595007200901,339.737699236726,188.91427512037447,162.6145208426323,5.984729545739147,6.0831297190072195,0.0984001732680726,13.158489227294922,-244.67770385742188,-3.7361087799072266,-3.9456167221069336,17400
88,17600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.029399629682302475,-5.0,True,velocity,False,True,full,True,928.2030121861139,4.641015060930569,8.61193061928936,3.123893541140619,5.504571276186359,17.0,217.17714159130267,687.1182471693979,3.123893541140619,,6.860778312499184,110.09142552372718,6.517039144197023,0.4906070288270712,200,372.8122782582728,343.619229311091,352.95967581783515,274.83230031550573,613.066434137099,383.191911255268,207.07600757659125,567.5796198835585,5.960700354302278,6.07655519124789,0.11585483694561205,20.369014739990234,-248.2823944091797,-4.057332992553711,-3.8494911193847656,17600
89,17800,SAC,rician,64,0.0003,0.0003,0.0003,64,0.030245183035731316,-5.0,True,velocity,False,True,full,True,1304.3433241415078,6.521716620707539,9.514028321146984,2.213471519981572,7.300556801165409,19.0,197.33049956937361,635.2103779054039,2.213471519981572,,6.860778312499184,146.01113602330818,6.758276155777082,0.49308602504432203,200,375.91737918520226,368.9961800509191,374.45056008348814,363.2605099005835,449.3705230199121,270.27185748828066,205.87682774671384,420.5815611632319,6.008244707405387,6.090308018325614,0.08206331092022712,2976.591796875,-259.3198547363281,-6.0150227546691895,-3.280562400817871,17800
90,18000,SAC,rician,64,0.0003,0.0003,0.0003,64,0.03030024655163288,-5.0,True,velocity,False,True,full,True,1226.2608112865537,6.131304056432769,8.366859456148058,1.4541778729727344,6.912681583175317,21.0,781.4446221443759,1254.5892354691514,1.4541778729727344,,6.860778312499184,138.25363166350635,6.54067797230716,0.48883485175669195,200,368.2079032717148,355.64133306530306,341.58850566755405,336.77655647151437,798.6284295909685,574.1211225362173,765.3072318888048,473.19257454316573,5.942585816685919,6.0994455023795,0.15685968569358089,32.89366149902344,-268.3349304199219,-5.300989151000977,-3.483792304992676,18000
91,18200,SAC,rician,64,0.0003,0.0003,0.0003,64,0.03059610165655613,-5.0,True,velocity,False,True,full,True,1338.5936410799493,6.692968205399747,8.808974306365144,1.3643898261092393,7.4445844802559025,25.0,256.3706364023837,850.1042945210697,1.3643898261092393,,6.860778312499184,148.89168960511807,6.274383100034751,0.48659846488386393,200,364.18231876773507,329.641995152681,345.34850382757503,319.77927019908384,318.8094678633411,174.87393107829297,242.21126342285353,443.02703746438846,6.181843965316168,6.114227249389131,0.06761671592703689,802.13671875,-255.05722045898438,-2.945505142211914,-4.155217170715332,18200
92,18400,SAC,rician,64,0.0003,0.0003,0.0003,64,0.029988020658493042,-5.0,True,velocity,False,True,full,True,1257.9384442404917,6.289692221202459,9.100333137223728,1.4597060894103149,7.640627047813411,27.0,383.72440184263394,891.670324261481,1.4597060894103149,,6.860778312499184,152.8125409562682,6.258855958154627,0.48813881918787955,200,359.26859113254034,230.40682704600385,339.23510830541363,124.13928057461774,407.4418614492116,232.42168029533303,367.61837164733447,378.7896115339322,6.236300835957057,6.130818551545916,0.10548228441114116,22.409961700439453,-272.8270263671875,6.181926727294922,-6.762460231781006,18400
93,18600,SAC,rician,64,0.0003,0.0003,0.0003,64,0.029691001400351524,-5.0,True,velocity,False,True,full,True,241.15862148163032,1.2057931074081516,8.463743211523429,6.202649442396821,2.3009644595798027,24.0,73.49028620982072,503.4902760510394,6.202649442396821,,6.860778312499184,46.01928919159606,6.569359991606652,0.4886959581822157,200,367.2541549983595,326.6727641971278,351.75401706450026,224.2092050097333,661.4097416691342,276.3247586101611,80.48376694564489,848.0117500822801,5.929651353647619,6.089637324750583,0.1599859711029632,996.68603515625,-277.5705261230469,-0.8607249855995178,-4.755258560180664,18600
