episode,agent,policy_loss,value_loss,entropy,approx_kl,grad_norm,reward_mean,reward_std,pre_tanh_mean,pre_tanh_std,pre_tanh_max,adv_mean,adv_std,adv_max,output_weight_norm,output_bias_norm,output_weight_g,output_weight_v_norm
31,jammer_beamformer,-2.357177436351776e-07,5633.62568359375,57.03621482849121,0.0,1165.0329711914062,6.830596446990967,0.2791414260864258,0.8812150500732241,1.0846576544446742,4.021846771240234,2.2724270820617676e-07,18.59127426147461,0.4832637906074524,0.15966038405895233,0.11819107085466385,0.017927464097738266,0.9429526925086975
32,bs_beamformer,-4.970934242010117e-07,5540.01962890625,57.22857513427734,0.0,1155.06103515625,6.815339088439941,0.31083372235298157,0.8602440780808102,1.0806703671240898,4.055825710296631,4.98257577419281e-07,18.531970977783203,0.46726366877555847,0.15211902558803558,0.1141476109623909,0.01823258027434349,0.9643115997314453
32,uav_trajectory,-1.9138678908348083e-07,5502.327001953125,21.398142433166505,0.0,1149.9576293945313,6.792975425720215,0.31929588317871094,0.8576073864108572,1.0702893249957608,4.045004367828369,1.94646418094635e-07,18.748666763305664,0.492266446352005,0.09461710602045059,0.06328853964805603,0.017950691282749176,0.580568253993988
32,jammer_beamformer,-3.9534643292427066e-08,5453.5947265625,57.02861061096191,0.0,1145.351318359375,6.798389434814453,0.33252933621406555,0.8641816421474796,1.0790077213706466,3.438716173171997,3.818422555923462e-08,18.528043746948242,0.4776657521724701,0.16664117574691772,0.1242329552769661,0.018470074981451035,0.9475376009941101
33,bs_beamformer,4.896894097328186e-07,5434.5341796875,57.2368049621582,0.0,1143.4560791015624,6.821430206298828,0.3289605379104614,0.8707402924301568,1.0936968222724315,4.643770217895508,-4.917383193969727e-07,18.500934600830078,0.4514847695827484,0.15622678399085999,0.11870010197162628,0.018702436238527298,0.9821503162384033
33,uav_trajectory,2.67568975687027e-07,5401.884423828125,21.40448741912842,0.0,1140.406396484375,6.808872699737549,0.3032604455947876,0.8580242788183192,1.0757387095518485,3.8943488597869873,-2.654269337654114e-07,18.346942901611328,0.45915526151657104,0.09609892964363098,0.06566434353590012,0.018107743933796883,0.5937108397483826
33,jammer_beamformer,4.978850483894348e-07,5334.442529296875,57.02295150756836,0.0,1131.4747802734375,6.79373836517334,0.34053835272789,0.8648917204019381,1.0808945128589524,4.276800632476807,-4.926696419715881e-07,18.647241592407227,0.46736156940460205,0.1678137630224228,0.1272701919078827,0.018402008339762688,0.9511418342590332
34,bs_beamformer,3.112480044364929e-07,5376.087548828125,57.247340774536134,0.0,1134.9119506835937,6.8418426513671875,0.3335328996181488,0.8532407172229723,1.0724758731369892,3.8922410011291504,-3.119930624961853e-07,18.977947235107422,0.5020403265953064,0.1568187028169632,0.12055760622024536,0.018615880981087685,0.9960562586784363
34,uav_trajectory,-1.2852251529693604e-07,5339.98056640625,21.415543937683104,0.0,1133.0006103515625,6.828354358673096,0.28677332401275635,0.8571597587947424,1.076334444126403,3.4920620918273926,1.2665987014770508e-07,18.459339141845703,0.4814431965351105,0.0981646254658699,0.0683102235198021,0.018515080213546753,0.6056153178215027
34,jammer_beamformer,3.0798837542533873e-07,5176.200341796875,57.02304039001465,0.0,1114.02119140625,6.7756733894348145,0.36383986473083496,0.8704523580894457,1.0843403176379667,4.181326389312744,-3.119930624961853e-07,18.514123916625977,0.5075404644012451,0.16852499544620514,0.13027991354465485,0.01834220439195633,0.9587727785110474
35,bs_beamformer,2.5872141122817994e-07,5129.512255859375,57.27107162475586,0.0,1109.339501953125,6.790025234222412,0.35180437564849854,0.8501509505347349,1.0629053193960776,4.08634614944458,-2.5704503059387207e-07,18.364347457885742,0.46877428889274597,0.15460214018821716,0.12042935937643051,0.01820560358464718,1.0109244585037231
35,uav_trajectory,-6.08246773481369e-07,5225.252392578125,21.424588775634767,0.0,1119.5499389648437,6.8313212394714355,0.3057131767272949,0.8730050211430838,1.0784479113298122,3.819276809692383,6.109476089477539e-07,18.558338165283203,0.47016119956970215,0.10226578265428543,0.07140818238258362,0.019462915137410164,0.6129115223884583
35,jammer_beamformer,-4.2048050090670587e-07,5008.627685546875,57.03019790649414,0.0,1093.610302734375,6.751350402832031,0.38657721877098083,0.8712164237911347,1.0890376432023812,3.8079209327697754,4.172325134277344e-07,18.742387771606445,0.5050272345542908,0.17111651599407196,0.1350458264350891,0.01852191984653473,0.9640297889709473
36,bs_beamformer,3.8929283618927e-08,5101.544384765625,57.297603607177734,0.0,1104.0202392578126,6.819180965423584,0.2872054874897003,0.8685635225158767,1.0871845814077077,3.6937973499298096,-3.5390257835388184e-08,18.85799217224121,0.4836377799510956,0.15758615732192993,0.12419691681861877,0.018294522538781166,1.0192515850067139
36,uav_trajectory,3.004912286996841e-07,5069.69443359375,21.4357479095459,0.0,1100.3240478515625,6.801285266876221,0.3439183533191681,0.8707496415634329,1.088499006418856,3.9493508338928223,-2.998858690261841e-07,18.85443687438965,0.4727237820625305,0.10654781013727188,0.0744437575340271,0.020427178591489792,0.612693190574646
36,jammer_beamformer,-3.848690539598465e-08,4951.011962890625,57.04960899353027,0.0,1087.363134765625,6.768892288208008,0.33327022194862366,0.878931049079285,1.095114597312216,4.047921657562256,4.190951585769653e-08,18.61859893798828,0.45787230134010315,0.17152729630470276,0.13799454271793365,0.01849176362156868,0.9695779085159302
37,bs_beamformer,1.6088597476482391e-07,4814.061083984375,57.33252601623535,0.0,1071.336279296875,6.738920211791992,0.35336387157440186,0.8686179448324256,1.090503726942323,3.9183759689331055,-1.564621925354004e-07,18.582740783691406,0.43938544392585754,0.16023221611976624,0.12792837619781494,0.018318776041269302,1.028870701789856
37,uav_trajectory,-6.416812539100648e-08,4925.2265625,21.44600601196289,0.0,1085.6779052734375,6.790988922119141,0.3554372787475586,0.8872622516530876,1.0984063479717359,3.805867910385132,5.8673322200775146e-08,18.32890510559082,0.4534083306789398,0.10601277649402618,0.07372334599494934,0.020518844947218895,0.6153175830841064
37,jammer_beamformer,3.3513642847537997e-07,4804.563623046875,57.06204719543457,0.0,1069.0379638671875,6.754749298095703,0.3840324580669403,0.86549174023862,1.0719660738277157,3.8672735691070557,-3.390014171600342e-07,18.83870506286621,0.4934828281402588,0.17175358533859253,0.14131830632686615,0.018540212884545326,0.9764540195465088
38,bs_beamformer,3.548339009284973e-08,4766.509521484375,57.362081909179686,0.0,1066.7715454101562,6.766607284545898,0.36365991830825806,0.8705518860324519,1.0983651458859383,3.9345438480377197,-4.190951585769653e-08,18.323497772216797,0.44721534848213196,0.16153527796268463,0.1298564225435257,0.018417807295918465,1.0447463989257812
38,uav_trajectory,-7.078051567077636e-09,4815.56044921875,21.4468017578125,0.0,1072.1509521484375,6.790008544921875,0.3836216628551483,0.8782922225768367,1.076737954365347,3.49440598487854,6.51925802230835e-09,18.444164276123047,0.4653802216053009,0.10439149290323257,0.07307758927345276,0.020485928282141685,0.6214305758476257
38,jammer_beamformer,-3.557652235031128e-08,4735.927978515625,57.08205642700195,0.0,1062.2135009765625,6.7758378982543945,0.3277694880962372,0.8769020262286067,1.0868504953121019,3.9539501667022705,4.0046870708465576e-08,18.522138595581055,0.4876020550727844,0.1730794459581375,0.14521048963069916,0.01882651075720787,0.9874118566513062
39,bs_beamformer,-1.2489035725593566e-07,4628.66689453125,57.37729835510254,0.0,1050.4016479492188,6.755722999572754,0.3460836708545685,0.8591307305539376,1.0806713004091573,3.878809928894043,1.30385160446167e-07,18.257108688354492,0.4954710006713867,0.16167838871479034,0.13127371668815613,0.018424594774842262,1.0609667301177979
39,uav_trajectory,-2.214452251791954e-07,4722.205419921875,21.45417308807373,0.0,1061.6609252929688,6.793508052825928,0.3715624511241913,0.8895213823181888,1.1007663935157068,3.6816632747650146,2.2631138563156128e-07,18.282230377197266,0.5399821400642395,0.10416330397129059,0.0741146057844162,0.02063934877514839,0.6325703859329224
39,jammer_beamformer,5.106441676616668e-07,4662.101708984375,57.11415672302246,0.0,1054.2087768554688,6.793772220611572,0.3232945203781128,0.8784231699390802,1.0873608335534763,3.654473066329956,-5.131587386131287e-07,18.309581756591797,0.48144495487213135,0.17289602756500244,0.14638584852218628,0.018946995958685875,1.0089921951293945
40,bs_beamformer,2.1522864699363708e-07,4528.048388671875,57.379469299316405,0.0,1037.268408203125,6.745381832122803,0.3770163655281067,0.8671030269189505,1.0910562820910785,3.9847774505615234,-2.169981598854065e-07,18.43100357055664,0.46503159403800964,0.16139617562294006,0.13150230050086975,0.01833416521549225,1.0780954360961914
40,uav_trajectory,1.3953540474176406e-07,4527.7427734375,21.462825775146484,0.0,1037.355859375,6.7563700675964355,0.36345529556274414,0.8490239611566067,1.0620926971638287,3.474717140197754,-1.4156103134155273e-07,18.40205955505371,0.4897651672363281,0.101034015417099,0.07133567333221436,0.02022658847272396,0.6450037360191345
40,jammer_beamformer,-4.479195922613144e-07,4507.66806640625,57.15670471191406,0.0,1035.4323364257812,6.765530586242676,0.3452208340167999,0.8797058351966262,1.0920180703734872,4.244574069976807,4.498288035392761e-07,18.27398109436035,0.4383198916912079,0.17421182990074158,0.1478816121816635,0.019204238429665565,1.0345845222473145
41,bs_beamformer,2.687796950340271e-07,4461.0462890625,57.38775444030762,0.0,1029.1610412597656,6.764440536499023,0.37407973408699036,0.8570785257339012,1.0804451009527207,3.7064619064331055,-2.7101486921310425e-07,18.385854721069336,0.5153430104255676,0.15990836918354034,0.12852400541305542,0.018053101375699043,1.0989093780517578
41,uav_trajectory,-2.910848706960678e-07,4468.092529296875,21.465337562561036,0.0,1028.693603515625,6.770373821258545,0.34821730852127075,0.8376395910568535,1.0433348990716753,3.6451127529144287,2.915039658546448e-07,18.678821563720703,0.4673674702644348,0.09673432260751724,0.06760063022375107,0.019130518659949303,0.6700167059898376
41,jammer_beamformer,-2.651475369930267e-07,4459.737353515625,57.205698776245114,0.0,1029.2421936035157,6.7942681312561035,0.33117878437042236,0.8491237012468628,1.0647742238020579,3.999828577041626,2.654269337654114e-07,18.329259872436523,0.4617609977722168,0.17409943044185638,0.14746926724910736,0.019061129540205002,1.0538973808288574
42,bs_beamformer,4.1117891669273375e-08,4352.888916015625,57.40281753540039,0.0,1016.5172607421875,6.770159721374512,0.38326138257980347,0.8628190204475541,1.0753720856087665,3.644007682800293,-3.4458935260772705e-08,18.19026756286621,0.4668554663658142,0.1591957062482834,0.12659956514835358,0.01778906211256981,1.1224253177642822
42,uav_trajectory,4.7334469854831696e-07,4406.547900390625,21.4694730758667,0.0,1021.934033203125,6.785976886749268,0.3869531750679016,0.8416141220179076,1.0496613375519372,4.547434329986572,-4.7404319047927856e-07,18.4777889251709,0.5184744596481323,0.09238436073064804,0.06510728597640991,0.01804792694747448,0.6884227991104126
42,jammer_beamformer,2.9173679649829865e-07,4332.91611328125,57.2384090423584,0.0,1012.9050842285156,6.78198766708374,0.3056337237358093,0.8634046510111075,1.072735997384746,4.205237865447998,-2.9336661100387573e-07,18.410600662231445,0.45612427592277527,0.17289219796657562,0.1471717655658722,0.01849755272269249,1.0698072910308838
43,bs_beamformer,9.606592357158661e-08,4295.16640625,57.42824783325195,0.0,1007.8718139648438,6.776692867279053,0.3647865951061249,0.8540662033746484,1.07344183669171,3.8848509788513184,-9.96515154838562e-08,18.477771759033203,0.46979203820228577,0.15989917516708374,0.12652705609798431,0.01792762242257595,1.1407774686813354
43,uav_trajectory,1.9744038581848145e-07,4361.827099609375,21.47743453979492,0.0,1016.0860534667969,6.820423603057861,0.3523578345775604,0.8009506609924137,1.008276870972682,3.10189151763916,-1.9744038581848145e-07,18.527433395385742,0.45327186584472656,0.08886244893074036,0.06357740610837936,0.017514029517769814,0.7021832466125488
43,jammer_beamformer,-8.37724655866623e-08,4206.1091796875,57.24397735595703,0.0,997.4133728027343,6.7598466873168945,0.4112105667591095,0.9082365126585937,1.1305405733069516,3.807422399520874,8.381903171539307e-08,18.266294479370117,0.5499674677848816,0.17483823001384735,0.14962609112262726,0.01855611242353916,1.0801572799682617
44,bs_beamformer,-2.046581357717514e-07,4290.60302734375,57.44642715454101,0.0,1005.6067687988282,6.822744369506836,0.3409912586212158,0.8522213547462597,1.0748545100152587,3.933206081390381,2.086162567138672e-07,18.835742950439453,0.47683921456336975,0.16143134236335754,0.12689949572086334,0.018217839300632477,1.1566027402877808
44,uav_trajectory,-2.960674464702606e-07,4181.801953125,21.48679962158203,0.0,994.2640869140625,6.783240795135498,0.3354406952857971,0.8103829277136053,1.0239805824877046,4.702359199523926,2.942979335784912e-07,18.279409408569336,0.47803792357444763,0.08912389725446701,0.0646793320775032,0.01764862984418869,0.7175443768501282
44,jammer_beamformer,3.1613744795322417e-07,4168.137451171875,57.24100875854492,0.0,990.2501831054688,6.788547515869141,0.3666948974132538,0.8962066081973026,1.1152609382821521,4.300412178039551,-3.157183527946472e-07,18.739274978637695,0.5317022204399109,0.18017977476119995,0.1534469723701477,0.019323116168379784,1.0891165733337402
45,bs_beamformer,2.1653249859809875e-07,4119.197509765625,57.44859619140625,0.0,984.2127380371094,6.792179107666016,0.3840208947658539,0.8708038863737602,1.0873150635587976,4.6114888191223145,-2.1420419216156006e-07,18.68648338317871,0.4812453091144562,0.16445092856884003,0.12797114253044128,0.018672272562980652,1.172373652458191
45,uav_trajectory,1.7634592950344085e-07,4097.724609375,21.497880363464354,0.0,982.0444885253906,6.7833099365234375,0.3909556567668915,0.8271174688488245,1.034281107875476,3.877480983734131,-1.7415732145309448e-07,18.55319595336914,0.4983788728713989,0.08871667087078094,0.06666070222854614,0.017388753592967987,0.7307797074317932
45,jammer_beamformer,-2.800021320581436e-07,4123.8277587890625,57.24409866333008,0.0,983.6555725097656,6.813889980316162,0.37811076641082764,0.9010770360853058,1.126396210701583,4.09616756439209,2.812594175338745e-07,18.91660499572754,0.4519598186016083,0.18690061569213867,0.1584838479757309,0.020275473594665527,1.105503797531128
46,bs_beamformer,6.07222318649292e-08,4017.6260986328125,57.458010864257815,0.0,972.4809204101563,6.796822547912598,0.36805179715156555,0.8836059668881353,1.104903521196757,3.7488772869110107,-5.8673322200775146e-08,18.359390258789062,0.4720690846443176,0.166569784283638,0.13008704781532288,0.01908089593052864,1.1891741752624512
46,uav_trajectory,1.207459717988968e-07,4017.061181640625,21.513567161560058,0.0,971.5283813476562,6.791145324707031,0.3594357371330261,0.8419342281343415,1.0438423640435681,3.8299479484558105,-1.257285475730896e-07,18.53791618347168,0.46277645230293274,0.08870550245046616,0.06835265457630157,0.01716740056872368,0.7401031851768494
46,jammer_beamformer,-2.3373868316411972e-07,3951.226416015625,57.24891357421875,0.0,962.5228698730468,6.77048921585083,0.37380728125572205,0.8842897142994917,1.1072884910180467,4.615555763244629,2.337619662284851e-07,18.58285140991211,0.5167834162712097,0.1922198385000229,0.16479220986366272,0.020865537226200104,1.124700665473938
47,bs_beamformer,2.915039658546448e-07,3874.3978515625,57.47673110961914,0.0,953.921337890625,6.770715713500977,0.37997767329216003,0.8715945318541198,1.0940611980383224,3.8457021713256836,-2.952292561531067e-07,18.250743865966797,0.529417872428894,0.16717053949832916,0.13235537707805634,0.01935598999261856,1.2073720693588257
47,uav_trajectory,2.0009465515613555e-07,3946.8677490234377,21.51826457977295,0.0,961.3904357910156,6.79385232925415,0.3168288469314575,0.8640426573837175,1.080939567595791,3.748523473739624,-2.0582228899002075e-07,18.705673217773438,0.4932217001914978,0.0900118499994278,0.06943944096565247,0.01746116392314434,0.7448373436927795
47,jammer_beamformer,-2.8219074010849e-08,3886.01513671875,57.24881553649902,0.0,954.3455871582031,6.787591934204102,0.38854438066482544,0.880365139787842,1.10661934710258,4.388673782348633,2.60770320892334e-08,18.483287811279297,0.4698842167854309,0.1953858882188797,0.16894268989562988,0.021052559837698936,1.141908884048462
48,bs_beamformer,-5.931593477725982e-07,3901.703662109375,57.48117027282715,0.0,956.1666320800781,6.829107761383057,0.4015956223011017,0.8633850437492365,1.0875821789378801,4.938859939575195,5.951151251792908e-07,18.53983497619629,0.4879724383354187,0.169260174036026,0.13488326966762543,0.019498512148857117,1.2258262634277344
48,uav_trajectory,8.707866072654724e-08,3904.9475830078127,21.523620223999025,0.0,957.307080078125,6.821377277374268,0.32910841703414917,0.8313798488471658,1.0436536535303438,3.508256673812866,-8.847564458847046e-08,18.398191452026367,0.4680778384208679,0.09105397760868073,0.06974579393863678,0.017412614077329636,0.7493002414703369
48,jammer_beamformer,3.6619603633880614e-07,3832.154833984375,57.26898536682129,0.0,946.7256530761719,6.815035820007324,0.3326351046562195,0.9150809286462609,1.1438907780211691,3.905463695526123,-3.650784492492676e-07,18.550249099731445,0.4648270606994629,0.19596315920352936,0.17053064703941345,0.020841926336288452,1.1547213792800903
49,bs_beamformer,-1.9730068743228912e-07,3876.2889404296875,57.484814453125,0.0,952.4491577148438,6.863409996032715,0.2949371635913849,0.8564101705647045,1.0693047877311679,3.9778289794921875,1.9837170839309692e-07,18.604934692382812,0.46560508012771606,0.17008456587791443,0.13559547066688538,0.01918864995241165,1.2437947988510132
49,uav_trajectory,-5.322392098605632e-07,3831.2205078125,21.543875694274902,0.0,947.2262451171875,6.8353071212768555,0.30465421080589294,0.8491932614296674,1.061536448799838,4.397680282592773,5.308538675308228e-07,18.429218292236328,0.4596083462238312,0.09195208549499512,0.07003603875637054,0.017419761046767235,0.7586984634399414
49,jammer_beamformer,2.123415470123291e-08,3723.110205078125,57.29463539123535,0.0,930.6545166015625,6.801070213317871,0.3415757715702057,0.8931725241523236,1.1210923993783786,4.1860480308532715,-1.7695128917694092e-08,18.780933380126953,0.47686871886253357,0.1929745227098465,0.16885796189308167,0.02037212997674942,1.1674458980560303
50,bs_beamformer,1.9543804228305816e-07,3698.634130859375,57.50321960449219,0.0,928.8637084960938,6.8239312171936035,0.3826100826263428,0.8847217594004906,1.1037239754516606,3.8588263988494873,-1.8812716007232666e-07,18.472307205200195,0.47906777262687683,0.16827084124088287,0.1358376443386078,0.018597513437271118,1.2674907445907593
50,uav_trajectory,1.7737038433551787e-07,3727.1693359375,21.56191482543945,0.0,932.9669250488281,6.83099889755249,0.37712323665618896,0.843558215179791,1.0544989957309112,3.4017724990844727,-1.7695128917694092e-07,18.43923568725586,0.47990548610687256,0.09636474400758743,0.07136482000350952,0.018075721338391304,0.7694035768508911
50,jammer_beamformer,-2.5369226932525633e-07,3650.9101806640624,57.30148811340332,0.0,922.8420471191406,6.82053279876709,0.3753091096878052,0.8893471476645209,1.1105335064069355,4.48759126663208,2.551823854446411e-07,18.35572624206543,0.5029419660568237,0.19267809391021729,0.16758598387241364,0.020153364166617393,1.1768325567245483
51,bs_beamformer,-3.080815076828003e-07,3685.63271484375,57.52913970947266,0.0,927.4754028320312,6.864163398742676,0.29744428396224976,0.8592065723579763,1.0802940616608514,4.859261512756348,3.082677721977234e-07,18.3949031829834,0.4597233235836029,0.16879652440547943,0.13764464855194092,0.018553923815488815,1.2889021635055542
51,uav_trajectory,-2.4316832423210146e-07,3666.5828369140627,21.566401290893555,0.0,923.8106262207032,6.851680278778076,0.34946638345718384,0.8838290045410395,1.0889562310180052,4.223435401916504,2.4493783712387085e-07,18.592790603637695,0.4605119526386261,0.09985293447971344,0.07297472655773163,0.018729273229837418,0.7784664630889893
51,jammer_beamformer,-3.2698735594749453e-07,3521.0511474609375,57.28098106384277,0.0,903.0325622558594,6.797954559326172,0.4285475015640259,0.9162900503738783,1.1397961738176503,4.6216959953308105,3.287568688392639e-07,18.649906158447266,0.5326154232025146,0.1968604475259781,0.1703774333000183,0.02015175111591816,1.1921197175979614
52,bs_beamformer,2.8470531105995177e-07,3641.9945068359375,57.54627685546875,0.0,919.0431030273437,6.883178234100342,0.27087175846099854,0.8706632977179106,1.0915660647938437,4.008425712585449,-2.8777867555618286e-07,18.857986450195312,0.47983983159065247,0.16783709824085236,0.13753752410411835,0.018441349267959595,1.3034547567367554
52,uav_trajectory,-6.491318345069886e-08,3611.6995849609375,21.565170288085938,0.0,912.4020935058594,6.857247829437256,0.3564985394477844,0.8987221602465336,1.0938209190339272,3.8616323471069336,5.960464477539063e-08,19.300975799560547,0.45655980706214905,0.10118395835161209,0.07411356270313263,0.018951131030917168,0.7836815118789673
52,jammer_beamformer,1.371372491121292e-07,3534.2163818359377,57.26758728027344,0.0,904.8033264160156,6.848050594329834,0.3406067490577698,0.909087328538415,1.1378446218578,4.085053443908691,-1.341104507446289e-07,18.6739559173584,0.5037769675254822,0.2024560123682022,0.17521488666534424,0.020370563492178917,1.2062265872955322
53,bs_beamformer,3.003515303134918e-07,3573.7567626953123,57.52846832275391,0.0,909.306591796875,6.890602111816406,0.2820681035518646,0.8594464542664937,1.0807947599741592,3.869755983352661,-3.0081719160079956e-07,18.88291358947754,0.43805280327796936,0.17121949791908264,0.14252299070358276,0.018564904108643532,1.320593237876892
53,uav_trajectory,-2.599321305751801e-07,3497.048583984375,21.56950454711914,0.0,897.2913330078125,6.84547758102417,0.32598432898521423,0.8662781024533324,1.0734068856910737,3.4267964363098145,2.5704503059387207e-07,19.087839126586914,0.49388954043388367,0.10102570056915283,0.07420845329761505,0.0188523530960083,0.7861031889915466
53,jammer_beamformer,-1.0859221220016479e-07,3408.6763916015625,57.271925354003905,0.0,887.8854064941406,6.829651355743408,0.37585803866386414,0.9093000189910817,1.1374295016305547,4.528301239013672,1.0803341865539551e-07,18.473533630371094,0.4626815617084503,0.2073955237865448,0.1788780242204666,0.02064070850610733,1.2169229984283447
54,bs_beamformer,-1.7746351659297944e-07,3389.96943359375,57.51160163879395,0.0,883.4862976074219,6.8425164222717285,0.3546418249607086,0.8717624423623783,1.0885833765080504,4.297861576080322,1.778826117515564e-07,18.789737701416016,0.5037261247634888,0.17734070122241974,0.14966058731079102,0.018794801086187363,1.3379545211791992
54,uav_trajectory,-2.6188790798187255e-07,3408.204443359375,21.567013359069826,0.0,885.6549377441406,6.849940776824951,0.3601420223712921,0.8391794540467672,1.0518937446525625,3.5475776195526123,2.561137080192566e-07,18.875694274902344,0.5115766525268555,0.10488446801900864,0.07622780650854111,0.01935909129679203,0.7894309759140015
54,jammer_beamformer,6.815418601036071e-07,3290.8957275390626,57.304460525512695,0.0,870.1705749511718,6.806095600128174,0.43241071701049805,0.8902776307095773,1.1111687773251893,4.0565690994262695,-6.835907697677612e-07,18.569364547729492,0.49792560935020447,0.20949923992156982,0.18223391473293304,0.020837783813476562,1.2227327823638916
55,bs_beamformer,-3.539957106113434e-07,3311.2075927734377,57.519494247436526,0.0,873.7802856445312,6.852083683013916,0.33320412039756775,0.8802182628866285,1.0966841342512337,3.6712162494659424,3.5390257835388184e-07,18.458587646484375,0.4586695730686188,0.1812169998884201,0.15480934083461761,0.01855449751019478,1.3530608415603638
55,uav_trajectory,2.7588102966547014e-07,3355.2843994140626,21.57524528503418,0.0,878.1471740722657,6.861148357391357,0.2949024736881256,0.9076094765011221,1.1252954147907104,3.83107328414917,-2.775341272354126e-07,18.84019660949707,0.4609665274620056,0.11113382130861282,0.07921452820301056,0.020590417087078094,0.7932815551757812
55,jammer_beamformer,-1.1743977665901184e-07,3274.23515625,57.33134384155274,0.0,865.3462707519532,6.84034538269043,0.39017200469970703,0.9218044400111539,1.1479750565769118,4.068826198577881,1.210719347000122e-07,18.99609375,0.5146695375442505,0.2078445702791214,0.1830867975950241,0.020480910316109657,1.225163459777832
56,bs_beamformer,3.924593329429626e-07,3262.042724609375,57.537278747558595,0.0,865.4694274902344,6.86737060546875,0.3348037004470825,0.8793993077800842,1.1107774954595728,5.035416603088379,-3.948807716369629e-07,18.650150299072266,0.48534461855888367,0.18052858114242554,0.1570388227701187,0.01785912737250328,1.3689802885055542
56,uav_trajectory,6.104819476604461e-08,3259.6076416015626,21.5823917388916,0.0,864.3905456542968,6.858201503753662,0.3538222908973694,0.8984581884350628,1.1191621750459944,3.8498342037200928,-6.332993507385254e-08,18.778457641601562,0.45170578360557556,0.11420109868049622,0.07993901520967484,0.021210793405771255,0.797398567199707
56,jammer_beamformer,3.388617187738419e-07,3159.2538818359376,57.34538345336914,0.0,851.3593933105469,6.833117485046387,0.3996267318725586,0.9148875852805796,1.1420974895907647,4.4437103271484375,-3.417953848838806e-07,18.418533325195312,0.4732394814491272,0.20701353251934052,0.18198396265506744,0.019867265596985817,1.2306172847747803
57,bs_beamformer,-5.0035305321216585e-08,3163.9451416015627,57.544121170043944,0.0,849.5280944824219,6.854892253875732,0.3739926815032959,0.881210814660124,1.1092132838035047,5.13566780090332,5.029141902923584e-08,18.87628746032715,0.4859412908554077,0.17963643372058868,0.15835653245449066,0.017326917499303818,1.3911926746368408
57,uav_trajectory,2.321554347872734e-07,3165.915185546875,21.593257904052734,0.0,851.878515625,6.852174758911133,0.297792911529541,0.8841650548510563,1.0815862509413732,4.676630973815918,-2.3189932107925415e-07,18.507810592651367,0.47236403822898865,0.11451951414346695,0.0809776782989502,0.0209064744412899,0.8028761148452759
57,jammer_beamformer,2.3684697225689888e-07,3159.5812744140626,57.366357040405276,0.0,847.8352722167969,6.863357067108154,0.30111515522003174,0.9246270702915499,1.1581658260990455,4.032276630401611,-2.39349901676178e-07,19.052282333374023,0.4677315652370453,0.2060643434524536,0.1798272728919983,0.019240956753492355,1.2508662939071655
58,bs_beamformer,1.4277175068855287e-07,3163.6711669921874,57.53635025024414,0.0,849.3593566894531,6.903896808624268,0.3024443984031677,0.883426911782939,1.1026179829036127,4.464049339294434,-1.3504177331924438e-07,18.897624969482422,0.4595321714878082,0.18269434571266174,0.1602822244167328,0.01736777275800705,1.4050925970077515
58,uav_trajectory,7.799826562404633e-08,2979.958154296875,21.60712413787842,0.0,824.0255981445313,6.801852226257324,0.4709376096725464,0.8909321559344728,1.1008676044719785,4.537381649017334,-7.729977369308472e-08,18.391679763793945,0.47053053975105286,0.11109806597232819,0.07913263142108917,0.019716937094926834,0.8057578802108765
58,jammer_beamformer,-1.2940727174282073e-07,2968.1230224609376,57.3861083984375,0.0,820.9280944824219,6.808834552764893,0.43834254145622253,0.8800811126000481,1.114318826083827,4.6829514503479,1.30385160446167e-07,18.610946655273438,0.48719096183776855,0.2071397453546524,0.1790376454591751,0.019023658707737923,1.2735296487808228
59,bs_beamformer,-4.663597792387009e-08,3032.4136962890625,57.534584045410156,0.0,831.3664428710938,6.875762462615967,0.3294805586338043,0.8663250077101984,1.09257832411073,4.7532525062561035,4.190951585769653e-08,18.53522300720215,0.4521544277667999,0.18663352727890015,0.16254721581935883,0.017328184098005295,1.4142707586288452
59,uav_trajectory,-2.4097971618175507e-07,3006.0664794921877,21.61545009613037,0.0,825.8941223144532,6.860357284545898,0.3244432806968689,0.8757263095254699,1.0969175391524755,3.517437696456909,2.4028122425079346e-07,18.771963119506836,0.47904863953590393,0.10447683930397034,0.07558121532201767,0.018426382914185524,0.8069080114364624
59,jammer_beamformer,-2.913177013397217e-07,2949.231494140625,57.393212890625,0.0,815.8548034667969,6.844691276550293,0.38601529598236084,0.8990876587809762,1.130712966944026,4.083123207092285,2.9336661100387573e-07,18.970516204833984,0.46932530403137207,0.21238183975219727,0.18072094023227692,0.019089901819825172,1.2874205112457275
60,bs_beamformer,9.313225746154786e-11,2897.6159912109374,57.53998641967773,0.0,810.7071716308594,6.843981742858887,0.4171319305896759,0.8835515431739622,1.1121108559330426,3.9428467750549316,-3.725290298461914e-09,18.462276458740234,0.47273603081703186,0.18785423040390015,0.16610087454319,0.01705215312540531,1.4213712215423584
60,uav_trajectory,-3.923662006855011e-07,2930.6686279296873,21.612704849243165,0.0,814.469091796875,6.862090110778809,0.3349956274032593,0.9093976564312665,1.1383724041845822,3.836538076400757,3.91155481338501e-07,18.70969581604004,0.4959941506385803,0.10280942916870117,0.07659271359443665,0.018161524087190628,0.8144943118095398
