slot,pre_projection_power,post_projection_power,projection_distance
2,7.990093140770664,10.000000000000004,0.33560237977788815
3,7.794893225631999,10.000000000000002,0.3703440603791585
4,7.778303606986571,10.000000000000004,0.37331663373101265
0,7.887696833322237,10.000000000000002,0.35377328357890425
1,6.704509520674532,10.000000000000002,0.5729708956704893
2,7.997008124687588,10.000000000000004,0.3343794787114183
3,7.701546483802496,10.000000000000002,0.3871116320175417
4,7.90819698413971,10.000000000000002,0.35012599567023045
0,7.95578016004698,10.000000000000004,0.3416784046825917
1,6.615930426074339,10.000000000000002,0.590132558103891
2,7.998821367933902,10.000000000000004,0.3340588977785425
3,7.551752977320799,10.000000000000002,0.4142323589914141
4,7.9551738233533245,10.000000000000002,0.34178589039607177
0,7.986452581552684,10.000000000000002,0.3362464180281438
1,6.759418845060214,10.000000000000002,0.562389423135831
2,7.999732985361157,10.000000000000002,0.33389773778150966
3,7.279890553058187,10.000000000000004,0.4641504294659084
4,7.988376736763699,10.000000000000002,0.33590600435881507
0,7.992361919513125,10.000000000000002,0.3352010924905377
1,7.007170991742821,10.000000000000002,0.5151715059420664
2,7.999888184311792,10.000000000000004,0.33387030189910255
3,7.126245402094204,10.000000000000002,0.4927748221676024
4,7.994785734327487,10.000000000000002,0.3347724463221723
0,7.6488904274656875,10.000000000000002,0.3966149136525127
1,6.624999165526781,10.000000000000002,0.5883702870240426
2,7.993466026671456,10.000000000000002,0.33500582557739744
3,7.781396098824884,10.000000000000004,0.372762272359077
4,7.826630882693866,10.000000000000002,0.3646660211638039
0,7.98560332202248,10.000000000000004,0.33639667859423
1,6.7330810765469495,10.000000000000002,0.5674595400399283
2,7.999702590445641,10.000000000000002,0.33390311098900316
3,7.300480139618301,10.000000000000002,0.46033759058535834
4,7.987402944750278,10.000000000000002,0.336078278534048
0,7.997931079939839,10.000000000000004,0.3342162959225758
1,7.572846901893516,10.000000000000004,0.41039704831518464
2,7.999984264431169,10.000000000000002,0.33385331710541377
3,7.00958760469124,10.000000000000004,0.5147150821182896
4,7.999220924297411,10.000000000000002,0.3339882612034482
0,7.997924769339453,10.000000000000002,0.3342174116341565
1,7.609636919570794,10.000000000000002,0.403720624402979
2,7.999986887017406,10.000000000000002,0.33385285349286753
3,7.023843848486096,9.999999999999998,0.5120241159794283
4,7.999269908549227,10.000000000000002,0.33397960152087774
0,7.9998585035705405,10.000000000000002,0.3338755488039893
1,7.962452443229456,10.000000000000002,0.34049587497848727
2,7.999999761581435,10.000000000000002,0.33385057756903563
3,7.669003412030649,10.000000000000002,0.39298110471776315
4,7.9999867677947565,10.000000000000002,0.33385287456867097
0,7.769164964080516,10.000000000000002,0.37495547497332815
1,6.593875536905178,10.000000000000002,0.5944233930992416
2,7.9954474617925015,10.000000000000002,0.33465543260818054
3,7.759277184615278,10.000000000000004,0.37672974555350497
4,7.8583820569623315,10.000000000000002,0.3589970718286514
