slot,pre_projection_power,post_projection_power,projection_distance
4,7.9826331223878375,0.0,2.825355397536359
0,4.522452143179491,9.962086677551271,1.0296715649224344
1,3.6612212120531717,7.7001723647117615,0.8614866536592215
2,3.1121498902915867,6.752451956272127,0.834419398693261
3,2.9006883352995394,9.52506244182587,1.3831292616811144
4,3.0944392108092185,9.896799623966213,1.386816110924425
0,7.268623082011601,1.3709548115730288,1.5251606098242054
1,7.635043688810067,9.999970793724057,0.39911476071328494
2,6.8098210559110015,9.999516010284424,0.5526377495963545
3,5.7570760121452365,0.040483176708221456,2.1981864427064184
4,7.533336460167139,0.029116272926330566,2.5740575050953196
0,7.999819763676213,0.0,2.82839526298504
1,7.999910356617995,10.000000000000002,0.3338663823274083
2,7.825755576982559,10.000000000000002,0.36482246356869863
3,6.95416927055529,0.0,2.637075893969548
4,7.2108775928260584,0.0,2.6853077277708897
0,7.999909164584224,0.0,2.828411067115992
1,7.999925614786661,10.000000000000004,0.3338636850249492
2,7.861434783023898,10.000000000000004,0.3584526329914164
3,6.95010337440997,0.0,2.636304871294284
4,7.290656226159583,0.0,2.7001215206282074
0,7.9996971121339895,2.980232238769532e-07,2.82782766568981
1,7.999751583240623,10.000000000000007,0.33389445005688195
2,7.7729172465511445,10.000000000000004,0.37428245813679384
3,6.781715697231834,0.0,2.6041727471947467
4,7.121668268253574,0.0,2.668645399496451
0,3.4115947896595755,9.881264567375185,1.2963975846060989
1,2.7353772277229966,9.641880989074707,1.451240250540995
2,4.709539356407615,9.169428646564484,0.8579591335679059
3,2.5006667468058383,8.082312643527983,1.261591184302683
4,3.3743618483424305,9.392793178558348,1.2278227990132102
0,7.930131503358877,0.008835196495056152,2.7220531911345636
1,7.951346450360087,10.000000000000002,0.34246446593722846
2,6.998956732463743,9.999998807907104,0.5167233269962264
3,6.205915466633099,0.00030755996704101546,2.4736301029909784
4,7.369493602038723,0.00010281801223754881,2.704541201746567
0,7.999999523162899,0.0,2.828427040452502
1,7.999999761581435,10.000000000000002,0.33385057756903563
2,7.988322363706872,10.000000000000002,0.3359156232546949
3,7.429686118521427,0.0,2.7257450575065576
4,7.8805861147639,0.0,2.8072381649521474
0,7.9999946355891645,0.0,2.8284261764432115
1,7.9999957084701805,10.000000000000002,0.33385129406475006
2,7.960588441225248,10.000000000000002,0.34082618243121177
3,7.254904207712085,0.0,2.6934929381218145
4,7.684246816136497,0.0,2.772047405102679
0,7.999974966205869,0.0,2.828422699351331
1,7.999978900067053,10.000000000000004,0.3338542654010665
2,7.921743478698237,10.000000000000002,0.34771846223023034
3,7.091491978130304,0.0,2.662985538475623
4,7.479898704713082,0.0,2.7349403475602685
0,3.5136074735838605,9.693901538848879,1.2390411818670506
1,3.1539115492144942,9.92428302764893,1.3743574603437658
2,5.6269955180536435,9.7554212808609,0.751238078290197
