episode,global_step,fading_model,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
29,5800,rician,2.601457855765668,9.026478884166792,5.675310448399941,3.374874644425383,,,200,5.803731376838676,5.803731376838676,5.509691492568333,5.509691492568333,0.2940398842703429,0.2940398842703429
30,6000,rician,5.5769484761521575,8.86172000819195,1.6364467659024657,7.2252732422894885,,,200,5.854906621736367,5.854906621736367,5.566877550892372,5.566877550892372,0.2880290708439954,0.2880290708439954
31,6200,rician,0.038007389972771276,7.694680244558161,6.417773795168953,1.5699759490310976,,,200,5.612137492399538,5.612137492399538,5.437945241154911,5.437945241154911,0.17419225124462656,0.17419225124462656
32,6400,rician,3.70791870066272,8.57689184241134,2.7681288018314554,5.808763040579886,,,200,5.711874889707136,5.711874889707136,5.449533297386942,5.449533297386942,0.26234159232019394,0.26234159232019394
33,6600,rician,3.6533089185238303,8.151205572215904,3.1187665410175853,5.032439031198327,,,200,5.661591393970782,5.661591393970782,5.436894077199408,5.436894077199408,0.2246973167713735,0.2246973167713735
34,6800,rician,6.626096989179827,8.656313827693563,1.2434876777775614,7.412826149916002,,,200,5.746398928247968,5.746398928247968,5.4950097263969555,5.4950097263969555,0.2513892018510129,0.2513892018510129
35,7000,rician,5.14853778270883,8.87992043959891,2.3236148615376737,6.556305578061228,,,200,5.722623687072167,5.722623687072167,5.525332465015935,5.525332465015935,0.19729122205623195,0.19729122205623195
36,7200,rician,2.1767713276353735,8.49580720136542,4.555152592088024,3.948049876432817,,,200,5.632763527993774,5.632763527993774,5.481519059777515,5.481519059777515,0.1512444682162588,0.1512444682162588
37,7400,rician,6.1029243251633964,8.930954277670407,2.039352849852457,6.895084893875251,,,200,5.710668104807928,5.710668104807928,5.519723541780157,5.519723541780157,0.19094456302777107,0.19094456302777107
38,7600,rician,5.042180625742987,9.299949103335736,2.254018900066262,7.051870383933707,,,200,5.7220271500618525,5.7220271500618525,5.56004319552104,5.56004319552104,0.16198395454081282,0.16198395454081282
39,7800,rician,4.498536150203747,8.464402050412119,3.183992759671742,5.288222329250704,,,200,5.660137234577598,5.660137234577598,5.553073429719236,5.553073429719236,0.10706380485836231,0.10706380485836231
40,8000,rician,5.407718570843247,8.565968839621783,1.9639234056971193,6.602045433924664,,,200,5.706509876668621,5.706509876668621,5.579297729824371,5.579297729824371,0.12721214684424975,0.12721214684424975
41,8200,rician,-1.353605071733942,7.905095903140507,6.7294412186949115,1.3206098052368918,,,200,5.604429780448365,5.604429780448365,5.475427292639311,5.475427292639311,0.12900248780905432,0.12900248780905432
42,8400,rician,6.4993474714240005,9.423347887745344,1.8243504232497287,7.598997464495615,,,200,5.695414602974027,5.695414602974027,5.525988487207319,5.525988487207319,0.16942611576670785,0.16942611576670785
43,8600,rician,5.480860160295897,9.666791192883013,2.5311998383608256,7.135591354522193,,,200,5.898954086696086,5.898954086696086,5.563421112028595,5.563421112028595,0.33553297466749044,0.33553297466749044
44,8800,rician,4.532360091414116,7.590329629365062,0.8485337297669203,6.741795899598146,,,200,5.867165242590946,5.867165242590946,5.5902023572006305,5.5902023572006305,0.2769628853903159,0.2769628853903159
45,9000,rician,6.321609901074015,8.255265735352202,1.1410846459655117,7.114181089386692,,,200,5.842708134097955,5.842708134097955,5.624068551249209,5.624068551249209,0.21863958284874574,0.21863958284874574
46,9200,rician,-0.27078333375241126,7.714479114172326,6.099603334761463,1.6943027613591686,,,200,5.696767680014672,5.696767680014672,5.538638860164644,5.538638860164644,0.15812881985002747,0.15812881985002747
47,9400,rician,2.652986289600577,8.687341523206781,4.649276132296234,4.04777096758942,,,200,5.512826667013547,5.512826667013547,5.506918266705597,5.506918266705597,0.005908400307950146,0.005908400307950146
48,9600,rician,4.954911213531414,8.242704519397352,2.2816333818686645,5.974009898769545,,,200,5.419649489693812,5.419649489693812,5.5166493423735945,5.5166493423735945,0.09699985267978217,0.09699985267978217
49,9800,rician,3.431395828327772,7.593099459035958,2.488340829104163,5.105195363280942,,,200,5.506165525636589,5.506165525636589,5.508252322392112,5.508252322392112,0.002086796755523146,0.002086796755523146
50,10000,rician,5.136512398629943,8.296508136888782,1.413718758218711,6.882789378670069,,,200,5.489041332455618,5.489041332455618,5.53574306351767,5.53574306351767,0.04670173106205233,0.04670173106205233
51,10200,rician,5.74804030950274,7.826847959907996,1.2403622978971993,6.586485662010797,,,200,5.739866818104604,5.739866818104604,5.556345859566555,5.556345859566555,0.18352095853804862,0.18352095853804862
52,10400,rician,4.840138095890755,8.436622100896335,2.6492459238615775,5.787376177034752,,,200,5.738797474927347,5.738797474927347,5.560788750287097,5.560788750287097,0.1780087246402502,0.1780087246402502
53,10600,rician,4.747164782935182,8.32830806373856,2.7117400017824203,5.638055744910135,,,200,5.769078310612938,5.769078310612938,5.562246618110174,5.562246618110174,0.20683169250276467,0.20683169250276467
54,10800,rician,6.564290391444389,9.71284315923318,2.2176191052405945,7.495224053992577,,,200,5.773198205816767,5.773198205816767,5.59804249655244,5.59804249655244,0.17515570926432744,0.17515570926432744
55,11000,rician,1.4564076545258131,8.330243882846338,5.456099611272749,2.906087964309345,,,200,5.5906873251291715,5.5906873251291715,5.549097868693474,5.549097868693474,0.041589456435697336,0.041589456435697336
56,11200,rician,5.350788009947527,8.73240133435359,1.782436456003432,6.95098063593119,,,200,5.740833863104091,5.740833863104091,5.574131489537005,5.574131489537005,0.16670237356708562,0.16670237356708562
57,11400,rician,3.8071304686940994,8.843078394183424,4.2380074615374,4.607865383331402,,,200,5.626472887576897,5.626472887576897,5.55717945258603,5.55717945258603,0.06929343499086738,0.06929343499086738
58,11600,rician,5.83430572917075,8.433071339237864,1.8038846350931965,6.629186704144668,,,200,5.605338703587447,5.605338703587447,5.575662336233592,5.575662336233592,0.02967636735385426,0.02967636735385426
59,11800,rician,6.305167780885454,8.496349660544325,1.159317286709206,7.342368105734316,,,200,5.708045992411627,5.708045992411627,5.60560650181835,5.60560650181835,0.10243949059327662,0.10243949059327662
60,12000,rician,6.057462513413093,8.7918456772248,1.339584634357219,7.452261042867577,,,200,5.750556772858772,5.750556772858772,5.636384077502504,5.636384077502504,0.1141726953562685,0.1141726953562685
61,12200,rician,4.078162638000394,8.837956586874329,3.6166243324334997,5.221332254440832,,,200,5.945592895318969,5.945592895318969,5.629579949255591,5.629579949255591,0.3160129460633776,0.3160129460633776
62,12400,rician,4.6723413624998145,10.196118487914319,4.6683832508170315,5.527735237097285,,,200,5.842029783949053,5.842029783949053,5.627937292607876,5.627937292607876,0.21409249134117747,0.21409249134117747
63,12600,rician,4.387967153312171,8.056857579727552,2.3764660424235906,5.6803915373039615,,,200,5.769269793088141,5.769269793088141,5.628769899666545,5.628769899666545,0.1404998934215964,0.1404998934215964
64,12800,rician,5.3376416233378094,7.899989964113951,1.7331777993866557,6.166812164727295,,,200,5.740520606344599,5.740520606344599,5.63717681005812,5.63717681005812,0.10334379628647827,0.10334379628647827
65,13000,rician,5.650592896967615,8.083077595878017,1.639786038486338,6.443291557391668,,,200,5.706976129744848,5.706976129744848,5.649578575401713,5.649578575401713,0.05739755434313487,0.05739755434313487
66,13200,rician,5.10412979941682,8.067889081297647,1.8294934005756385,6.238395680722009,,,200,5.934180775712989,5.934180775712989,5.658500046694445,5.658500046694445,0.27568072901854457,0.27568072901854457
67,13400,rician,6.064776209745994,9.213946363876472,2.1266537559532366,7.087292607923231,,,200,6.08615685772968,6.08615685772968,5.679825308802338,5.679825308802338,0.40633154892734247,0.40633154892734247
68,13600,rician,4.775057564890191,8.035401655668982,2.0985400691646396,5.9368615865043415,,,200,6.08429944211642,6.08429944211642,5.683605254062662,5.683605254062662,0.400694188053758,0.400694188053758
69,13800,rician,5.693754508201514,8.810306922714739,1.9424016181663777,6.867905304548362,,,200,6.17243493917979,6.17243493917979,5.70076902291028,5.70076902291028,0.4716659162695098,0.4716659162695098
70,14000,rician,6.99800063915941,9.615816035272642,1.3898743685787103,8.225941666693931,,,200,6.239592553580984,6.239592553580984,5.736842917821475,5.736842917821475,0.5027496357595087,0.5027496357595087
71,14200,rician,5.992632946072287,9.610802370004144,2.6912652244835216,6.9195371455206205,,,200,6.256245127756474,6.256245127756474,5.753500583000336,5.753500583000336,0.5027445447561378,0.5027445447561378
72,14400,rician,6.280171912686633,9.119166526550355,1.1197415579561936,7.999424968594163,,,200,6.366847567334446,6.366847567334446,5.784693977244694,5.784693977244694,0.5821535900897521,0.5821535900897521
73,14600,rician,5.366792441954733,9.661895774182257,3.501401775774379,6.160493998407882,,,200,6.392969480009333,6.392969480009333,5.78984192274008,5.78984192274008,0.6031275572692527,0.6031275572692527
74,14800,rician,1.6400300490794675,8.577610707293658,5.758119401565851,2.863785888676543,,,200,6.1613975717435325,6.1613975717435325,5.750300624982465,5.750300624982465,0.41109694676106745,0.41109694676106745
75,15000,rician,3.2671928134088524,7.821130938044123,2.803039528835909,5.018291545420548,,,200,6.267007750799092,6.267007750799092,5.740540503921639,5.740540503921639,0.5264672468774529,0.5264672468774529
76,15200,rician,2.8898040144240245,7.6503321804107784,3.5188806043482184,4.1612249397156,,,200,6.127519965988313,6.127519965988313,5.71976003597156,5.71976003597156,0.4077599300167529,0.4077599300167529
77,15400,rician,6.194001407874236,7.990249372995279,0.9468973464319775,7.0433520265633005,,,200,6.2492942981499064,6.2492942981499064,5.736949542342881,5.736949542342881,0.5123447558070255,0.5123447558070255
78,15600,rician,4.546137362924056,7.692467352625596,1.969162642079385,5.723304710546211,,,200,6.204000198469984,6.204000198469984,5.736774608601898,5.736774608601898,0.46722558986808593,0.46722558986808593
79,15800,rician,5.151418377074416,8.118071085422187,1.8224985931416442,6.295572492280543,,,200,6.151660417797295,6.151660417797295,5.743847999534539,5.743847999534539,0.4078124182627558,0.4078124182627558
80,16000,rician,4.609773522246175,8.272586521409865,2.717222264084404,5.564649045112281,,,200,6.057279817909531,6.057279817909531,5.741608012604262,5.741608012604262,0.3156718053052687,0.3156718053052687
81,16200,rician,4.558915166040979,8.129825717406565,1.7937013882291997,6.3361243291773635,,,200,6.113019421646357,6.113019421646357,5.748947720216275,5.748947720216275,0.36407170143008205,0.36407170143008205
82,16400,rician,3.37971493089831,9.391012992839359,4.648973474455582,4.781088433374144,,,200,6.0756870814602,6.0756870814602,5.737144558181615,5.737144558181615,0.33854252327858436,0.33854252327858436
83,16600,rician,4.186793291044588,7.976652614141775,2.921854362068916,5.064277139521751,,,200,6.044881361571089,6.044881361571089,5.72903772181222,5.72903772181222,0.3158436397588691,0.3158436397588691
84,16800,rician,5.79051368927824,8.141692832259475,1.5259043227354585,6.617035097731479,,,200,6.067392508221299,6.067392508221299,5.739609119144592,5.739609119144592,0.327783389076707,0.327783389076707
85,17000,rician,5.315427078850043,8.162644639848612,2.054036826336326,6.108607813512287,,,200,6.05065832102733,6.05065832102733,5.7439502802548,5.7439502802548,0.30670804077253067,0.30670804077253067
86,17200,rician,0.9486844352829573,8.407401340725032,4.9891099457750645,3.440464183254735,,,200,5.910761746153966,5.910761746153966,5.717165558196659,5.717165558196659,0.19359618795730693,0.19359618795730693
87,17400,rician,6.012859292497905,8.421063517211884,1.5428101534237457,6.878253363788141,,,200,5.900309783947211,5.900309783947211,5.730511395042538,5.730511395042538,0.16979838890467303,0.16979838890467303
88,17600,rician,5.220223673319297,8.81640114245183,2.223453087181905,6.592948055269926,,,200,5.9331141073854905,5.9331141073854905,5.7403118116360305,5.7403118116360305,0.19280229574945995,0.19280229574945995
89,17800,rician,4.915970863872567,8.405839732213554,2.6555187408756233,5.7503209913379285,,,200,5.877234891724969,5.877234891724969,5.74042427432931,5.74042427432931,0.1368106173956587,0.1368106173956587
90,18000,rician,3.344335343474701,7.817416340965236,2.975643541354671,4.8510970824863255,,,200,5.708492662514589,5.708492662514589,5.73054286108661,5.73054286108661,0.022050198572021174,0.022050198572021174
91,18200,rician,4.710592946693984,8.926761517380895,3.3916586882651427,5.536127411147751,,,200,5.639322175795945,5.639322175795945,5.728406427570798,5.728406427570798,0.08908425177485313,0.08908425177485313
92,18400,rician,2.502634702580652,9.482335212614087,5.576580964927456,3.9364127008819905,,,200,5.436171562410336,5.436171562410336,5.708928234889398,5.708928234889398,0.272756672479062,0.272756672479062
93,18600,rician,5.64983476325929,8.68422761000788,2.234251963965392,6.449975646042492,,,200,5.450645644792067,5.450645644792067,5.716896486622227,5.716896486622227,0.26625084183016057,0.26625084183016057
94,18800,rician,6.092720366614207,9.092094414058224,1.546064010079953,7.546030403978267,,,200,5.684757870557153,5.684757870557153,5.736355358083462,5.736355358083462,0.051597487526309216,0.051597487526309216
95,19000,rician,6.580215922528533,9.220461010084223,1.8315469122103636,7.388914097873861,,,200,5.803288998179818,5.803288998179818,5.753750713239151,5.753750713239151,0.0495382849406667,0.0495382849406667
96,19200,rician,2.740069467983409,8.629117696837135,4.613426641283896,4.033622506784203,,,200,5.796908876533249,5.796908876533249,5.735832711088579,5.735832711088579,0.06107616544466943,0.06107616544466943
97,19400,rician,4.501740213568154,8.051592870786573,2.420637272226225,5.638570598749656,,,200,5.726669805142567,5.726669805142567,5.734830008899518,5.734830008899518,0.008160203756951034,0.008160203756951034
98,19600,rician,5.485359651076176,9.328404587826583,2.2021373872108088,7.126267200615773,,,200,5.7968179296460445,5.7968179296460445,5.7490283475905,5.7490283475905,0.047789582055544066,0.047789582055544066
99,19800,rician,2.5784706260618666,7.6671466632980465,2.736711177990003,4.937855223492092,,,200,5.728932066206623,5.728932066206623,5.740834679670314,5.740834679670314,0.01190261346369148,0.01190261346369148
100,20000,rician,4.234326590245685,8.518423442432143,2.820106260664406,5.700079305054892,,,200,5.7357035792037525,5.7357035792037525,5.74042712592416,5.74042712592416,0.004723546720407867,0.004723546720407867
