episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
94,18800,rayleigh,0.24686683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1223.676253807554,6.11838126903777,8.088961580607794,1.0020025599982278,7.08730993444689,,6.566326473732715,141.74619868893782,6.742256726769318,0.4625460068136454,200,369.8822717591337,358.0253503254676,360.63076367577656,344.34113679707116,0,654.2341201343494,403.91031285656527,823.3192439602755,1002.8082840426775,7.34482810424082,7.34482810424082,7.071832693717284,7.071832693717284,0.27299541052353593,0.27299541052353593
95,19000,rayleigh,0.2468335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1081.092885972337,5.405464429861684,8.766574186584432,2.117280696720849,6.681505371338496,,6.566326473732715,133.63010742676994,6.693191674513883,0.4322057304531336,200,338.2379138626848,366.5794491796761,316.65905572506364,362.6405329614275,0,138.33419262164927,508.06664896584203,140.21781395029106,480.1133495778253,7.307718687050466,7.307718687050466,7.067723985060666,7.067723985060666,0.23999470198979989,0.23999470198979989
96,19200,rayleigh,0.24680016666666665,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1433.3800861858128,7.166900430929064,8.529028635193917,0.5777114648092929,7.952603154846314,,6.566326473732715,159.0520630969263,6.806839579724917,0.46495347216725347,200,374.07993411354835,375.67450782499134,370.8741205018134,369.39949199095616,0,358.9718800173298,450.0834654125139,520.7069487791268,518.6107903292059,7.36970300629635,7.36970300629635,7.0769414764126,7.0769414764126,0.2927615298837498,0.2927615298837498
97,19400,rayleigh,0.24676683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,630.8564236893349,3.1542821184466745,7.828547000139581,2.571337269675733,5.293846026739202,,6.566326473732715,105.87692053478406,6.528344423754718,0.4416303913295269,200,296.93599578885124,319.54973178370454,281.3383320940475,295.31467959049326,0,650.4023725944644,544.1721891582666,341.03812015928247,1097.3853423031524,7.2831338033196165,7.2831338033196165,7.058559049096379,7.058559049096379,0.22457475422323725,0.22457475422323725
98,19600,rayleigh,0.2467335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1295.56668289223,6.477833414461149,9.056571727684705,1.4534150393565348,7.603156688328169,,6.566326473732715,152.0631337665634,6.410359464572748,0.44918272629380224,200,345.1738335241156,352.314195921825,327.8122835352206,338.56490238633137,0,171.43561334333438,512.7527267854983,371.6684698609482,507.2075143749191,7.275241341856725,7.275241341856725,7.06411616786405,7.06411616786405,0.21112517399267539,0.21112517399267539
99,19800,rayleigh,0.24670016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,903.502057690466,4.51751028845233,8.343374003698669,2.386847131979546,5.976326830826606,,6.566326473732715,119.52653661653211,6.679933103437524,0.4766280769556761,200,374.54504474156516,299.4266070330273,370.6328368734133,276.8965157092326,0,356.90787572207756,147.72185616030592,301.7464891096295,848.4488254209178,7.177684117271971,7.177684117271971,7.053128396782863,7.053128396782863,0.12455572048910835,0.12455572048910835
100,20000,rayleigh,0.24666683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,379.89632387557975,1.8994816193778987,8.762987298570247,5.709277076463208,3.3017957313016333,6.582677799365683,6.582677799365683,66.03591462603266,6.660011930854638,0.4223956368863583,200,362.36352998163227,171.18623947071612,357.64142299453283,167.31517088619773,0,459.7436190005693,234.88543353376113,115.20672592809719,1155.4536576721407,6.934927715558705,6.934927715558705,7.01561507012805,7.01561507012805,0.08068735456934562,0.08068735456934562
101,20200,rayleigh,0.2466335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1194.087291210894,5.970436456054469,7.628631772570529,0.8234658332950702,6.831208082771143,,6.582677799365683,136.62416165542285,6.6254506052412,0.4578035985678434,200,371.4241213825929,361.10817313634226,362.03489959614114,357.05312536893695,0,838.3549201712333,466.7632008197396,1073.4885020038378,986.7723220907008,6.931507611378128,6.931507611378128,7.020915145475733,7.020915145475733,0.08940753409760482,0.08940753409760482
102,20400,rayleigh,0.24660016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1334.3944334062687,6.671972167031344,9.184698748565706,1.7951926937727831,7.421950532820332,,6.582677799365683,148.43901065640665,6.498945897892117,0.48317337363958357,200,356.81256696862596,363.85006294986175,347.0737478160802,356.60035185643244,0,444.54773335138975,398.49486641448334,433.6174633074999,1076.6176066088144,6.920942413113542,6.920942413113542,7.017477034550234,7.017477034550234,0.09653462143669245,0.09653462143669245
103,20600,rayleigh,0.24656683333333335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1219.9454109053813,6.099727054526906,8.35370628893779,1.5012218363998715,6.852484452537915,,6.582677799365683,137.0496890507583,6.522002334026869,0.4572599957883358,200,367.4179737336639,354.37896407288343,359.7739069642196,341.9821204315628,0,671.4218989296544,445.22518492648555,255.21374797569862,253.14000075459927,6.8994041458402435,6.8994041458402435,7.007660342174505,7.007660342174505,0.10825619633426165,0.10825619633426165
104,20800,rayleigh,0.2465335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1389.1763066101996,6.945881533050998,8.201549206941676,0.504822199119967,7.696727007821708,,6.582677799365683,153.93454015643414,6.528945310444954,0.4392762117832899,200,358.04253896168257,364.58476602239034,351.3311907127453,357.04933806329103,0,536.497804786662,106.26737713927206,720.0531872939885,451.33672541335335,6.876480829863972,6.876480829863972,7.040882750136052,7.040882750136052,0.16440192027207967,0.16440192027207967
105,21000,rayleigh,0.24650016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1350.5785045167927,6.752892522583964,8.358885381712327,0.8201895343148851,7.53869584739745,,6.582677799365683,150.773916947949,6.567865888226116,0.46408065550029276,200,377.82568824567835,346.28325921657296,374.56684308946774,338.3998883310932,0,491.6411363017548,66.43523219562978,1154.014083945162,967.7868647293302,6.919959591417474,6.919959591417474,7.025755331343574,7.025755331343574,0.10579573992610047,0.10579573992610047
106,21200,rayleigh,0.24646683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1283.9446380405607,6.419723190202803,8.427141739743822,0.31457308727586775,8.112568652467951,,6.582677799365683,162.25137304935905,6.8010734769383,0.4656633362174034,200,277.2666541200516,375.0620793358093,260.22967403943557,362.71385950618213,0,319.25845018012967,531.2407752566605,633.6370794345299,316.5869727986437,7.019115766670344,7.019115766670344,7.035438835229257,7.035438835229257,0.01632306855891308,0.01632306855891308
107,21400,rayleigh,0.2464335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1533.0784087982702,7.665392043991351,9.050371379042925,0.6021548670095723,8.448216512033351,,6.582677799365683,168.964330240667,6.7637847256150625,0.45704148717224596,200,368.81055315396264,376.66704549864465,362.6819145566229,372.9342722683098,0,424.9146082389858,282.2281126240528,744.7250793214859,719.3655108081989,7.064625075015279,7.064625075015279,7.050221125446737,7.050221125446737,0.01440394956854174,0.01440394956854174
108,21600,rayleigh,0.24640016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1381.4194040343118,6.907097020171559,7.910028616960624,0.13835997334123734,7.771668643619387,,6.582677799365683,155.43337287238774,6.806154625924518,0.4752675828337669,200,379.70585177529983,370.0363086769483,376.68705271014073,365.55594369711713,0,916.0105087433402,601.4495397265347,579.5077432043191,307.9208385161019,7.0764120620959305,7.0764120620959305,7.05605241224993,7.05605241224993,0.02035964984600014,0.02035964984600014
109,21800,rayleigh,0.24636683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1327.1998829180584,6.635999414590292,8.091613637501398,0.6543771366206359,7.440627289541025,,6.582677799365683,148.8125457908205,6.737138246700592,0.43848486356437205,200,371.8994187277285,371.9235735646359,367.28636282655776,367.92839242056664,0,782.0387406251225,569.3027006408846,508.12092880940537,519.5384698113733,7.051084099854313,7.051084099854313,7.04070795042583,7.04070795042583,0.010376149428482861,0.010376149428482861
110,22000,rayleigh,0.2463335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,675.0768771783441,3.3753843858917207,8.514708853445034,2.5864455179243997,5.994004028959658,,6.582677799365683,119.88008057919318,6.575786826136125,0.4267941404879093,200,249.58157083842988,275.1455990435655,239.57442649789724,257.0766616949142,0,375.1399821087402,623.7779869422678,320.7737557176853,864.7853039691821,6.970299307711953,6.970299307711953,7.038373044246794,7.038373044246794,0.06807373653484117,0.06807373653484117
111,22200,rayleigh,0.24630016666666665,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1303.5315951514108,6.517657975757054,8.625757839178984,0.040051449809406184,8.58570638936957,,6.582677799365683,171.7141277873914,6.786012630852078,0.4561980167031288,200,263.283451761079,357.2438482739862,262.0257129012107,338.2817868995244,0,143.76651920644514,679.4985074842228,1113.4274233154931,258.91772039152676,7.013729128825075,7.013729128825075,7.053145269415832,7.053145269415832,0.03941614059075693,0.03941614059075693
112,22400,rayleigh,0.24626683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,831.4836534563524,4.157418267281762,7.609758627826532,1.9308746526980962,5.678883975128435,,6.582677799365683,113.57767950256871,6.765414414857512,0.45324050217866896,200,373.6259553198386,265.1436233649716,362.1241242178069,248.94079024805333,0,740.43169531764,504.8936684168202,344.84014958520436,751.6233765382309,7.0092677778508214,7.0092677778508214,7.09593088061221,7.09593088061221,0.08666310276138844,0.08666310276138844
113,22600,rayleigh,0.2462335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,997.1415649973625,4.985707824986813,7.851517357125802,0.49671488402227504,7.354802473103526,,6.582677799365683,147.0960494620705,6.718069713880479,0.436363680139184,200,301.9322115329697,285.81671697320144,282.1651026044566,259.5229965470172,0,548.8452520463823,515.2112481008584,784.7817639801965,387.49493586135856,6.981204381269937,6.981204381269937,7.0951011490339795,7.0951011490339795,0.11389676776404212,0.11389676776404212
114,22800,rayleigh,0.24620016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1257.6254227711838,6.288127113855919,9.002606030681685,1.9472998257636558,7.077796043382601,,6.582677799365683,141.55592086765202,6.7697082791421455,0.444994502440095,200,372.6309036933193,373.9765355872469,364.61995350490497,363.2140803254533,0,349.419551788556,482.06336112363385,365.40855757028976,534.6964966829314,6.980728686716722,6.980728686716722,7.081714066706426,7.081714066706426,0.10098537998970425,0.10098537998970425
115,23000,rayleigh,0.24616683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1224.2298376014703,6.121149188007352,8.792172384315172,1.7028311003469947,7.095653479144373,,6.582677799365683,141.91306958288746,6.697084004206397,0.42554531030356885,200,364.5735032480384,373.6682598111099,348.9939468240519,372.3459479323257,0,368.1532949656787,538.3577302046398,567.1333161455314,1018.8849520949013,7.001436092107018,7.001436092107018,7.079939324502623,7.079939324502623,0.07850323239560542,0.07850323239560542
116,23200,rayleigh,0.2461335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1237.685619814551,6.188428099072755,8.32982932982301,0.8846068463834381,7.445222483439573,,6.582677799365683,148.90444966879147,6.606577006288716,0.4501502416282892,200,364.8427868240037,331.2866228796506,358.41893418837657,300.860844679449,0,286.1044811710085,261.8822751378728,542.8254656274966,410.84874886986796,6.976067058536681,6.976067058536681,7.095660886573964,7.095660886573964,0.11959382803728325,0.11959382803728325
117,23400,rayleigh,0.24610016666666668,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1416.6749600528165,7.083374800264083,8.80413966740671,0.8217516061439237,7.982388061262785,,6.582677799365683,159.6477612252557,6.746480234484779,0.4303566046059132,200,371.23330071142544,373.6450844821178,363.39753608463394,371.363647508831,0,112.09988888853042,538.0664660062407,530.610240186087,311.73725320014796,7.110494160262858,7.110494160262858,7.108321508565643,7.108321508565643,0.0021726516972151444,0.0021726516972151444
118,23600,rayleigh,0.24606683333333335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1363.2219403829731,6.816109701914866,9.015843522302033,0.8663073776431189,8.149536144658917,,6.582677799365683,162.99072289317834,6.792429893817445,0.4614946325868368,200,342.2032453768607,378.42414901220724,322.7204732861729,375.0995050386574,0,156.87398654403646,536.1266632918613,761.7028133985326,952.2208771799318,7.137813133079398,7.137813133079398,7.118222413706814,7.118222413706814,0.01959071937258372,0.01959071937258372
119,23800,rayleigh,0.2460335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1020.2905315981608,5.101452657990804,7.756417103948313,1.2517053182811575,6.508263857358943,,6.582677799365683,130.16527714717887,6.812542270345695,0.4581550045311451,200,297.9235071874479,374.7987315998521,277.1530316010336,369.766864675299,0,695.5809128289694,518.0248877228463,121.69825897278213,370.89789992608974,7.164409984406015,7.164409984406015,7.112545286341154,7.112545286341154,0.05186469806486116,0.05186469806486116
120,24000,rayleigh,0.24600016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1023.5091606632492,5.117545803316246,7.91181636803797,0.7258886721805298,7.185927695857447,,6.582677799365683,143.7185539171489,6.659005455689018,0.44786276906728745,200,298.52720107961744,313.32711446396115,268.14612085386545,290.7033459477825,0,411.72086561151184,502.87709717479686,753.1244875143416,783.4316505468511,7.358616582633805,7.358616582633805,7.119041998557319,7.119041998557319,0.23957458407648602,0.23957458407648602
121,24200,rayleigh,0.24596683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,924.5451526374079,4.62272576318704,7.612682426853448,1.3417128598968753,6.276795366500855,,6.582677799365683,125.53590733001712,6.579869828767094,0.43522186890244485,200,371.1128202936212,276.9270479806286,363.71365852821884,268.50225436589346,0,648.4760792872554,458.49830705884796,575.7878805309205,863.276274039537,7.330895946820291,7.330895946820291,7.11598972220922,7.11598972220922,0.21490622461107112,0.21490622461107112
122,24400,rayleigh,0.2459335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1351.2134194420146,6.756067097210073,7.954536930032147,0.41760005472945466,7.536936875302701,,6.582677799365683,150.738737506054,6.755438063102149,0.43576765462756156,200,378.1172952407391,366.57526869967035,374.79688216046054,363.9449181501829,0,514.6186534957268,184.88207038722453,718.8456060885875,550.3692593023081,7.336645263944409,7.336645263944409,7.136382652038296,7.136382652038296,0.20026261190611372,0.20026261190611372
123,24600,rayleigh,0.24590016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1232.6966445230782,6.163483222615391,7.6445524227705715,0.6649182854694392,6.979634137301135,,6.582677799365683,139.5926827460227,6.626676752881574,0.43454036585986616,200,365.8289961897753,366.9362687990792,362.23008354373735,365.3479400519848,0,668.3995911096913,299.6395575311141,645.9195603025099,555.7239442716193,7.343002748182569,7.343002748182569,7.137295759544331,7.137295759544331,0.20570698863823722,0.20570698863823722
124,24800,rayleigh,0.24586683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,950.8127193774299,4.754063596887149,7.384486220286589,1.06699656643577,6.337347918197559,,6.582677799365683,126.7469583639512,6.779448616280508,0.4060461817681789,200,284.8128994675365,373.14899608795434,262.16583560274813,361.8097941006326,0,993.1068740508872,513.3327204708982,383.99386763993186,322.30216926597336,7.275033793701363,7.275033793701363,7.1174729031991015,7.1174729031991015,0.1575608905022614,0.1575608905022614
125,25000,rayleigh,0.2458335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,245.61218060222853,1.2280609030111427,8.762880606829233,6.133062983441927,2.909294465180837,,6.582677799365683,58.18588930361674,6.799623766399343,0.464531522244215,200,305.8031491966732,358.30338122699425,287.2571507368427,346.599482787139,0,118.54040513206465,591.7135824737729,58.01749478943197,874.8519758722797,7.043563724590531,7.043563724590531,7.070179684839848,7.070179684839848,0.026615960249317006,0.026615960249317006
126,25200,rayleigh,0.24580016666666665,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1245.646800738429,6.228234003692145,7.8227192814196975,0.7600211839911132,7.062698097428582,,6.582677799365683,141.25396194857166,6.829253279648559,0.4411197636276484,200,379.27965156414103,373.0131900842559,374.60682131240475,367.01995026315484,0,766.4637174135283,678.7739598470321,785.7532780623432,624.8876740668551,6.991070196838562,6.991070196838562,7.067451914304111,7.067451914304111,0.07638171746554878,0.07638171746554878
127,25400,rayleigh,0.24576683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1295.3453313711004,6.476726656855502,8.86400338228366,1.5196260760810485,7.344377306202618,,6.582677799365683,146.88754612405236,6.719928567885929,0.47696227476000785,200,378.60176673940947,361.75230048581096,371.0694795802455,350.9070571634856,0,229.6262954337418,204.9524778678418,245.25097999792712,524.6961945630177,6.935878236547028,6.935878236547028,7.088950490606663,7.088950490606663,0.15307225405963543,0.15307225405963543
128,25600,rayleigh,0.2457335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,956.5962678725153,4.782981339362577,7.248471735220027,0.6732534187567762,6.57521831646325,,6.582677799365683,131.504366329265,6.72371134826175,0.4708128564059734,200,368.8397382041614,252.60570289282816,364.7817559293558,251.1014188511668,0,1218.6508894074916,578.0517350705871,671.8234340593714,390.1115137954228,6.876055720189219,6.876055720189219,7.076847166778793,7.076847166778793,0.20079144658957393,0.20079144658957393
129,25800,rayleigh,0.24570016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1253.0114073896252,6.265057036948126,8.38605359574191,1.3475278142169151,7.068291989969256,,6.582677799365683,141.36583979938513,6.704385124719578,0.4528686722368002,200,371.0139563916241,369.93127719409125,366.5174254901729,366.5149661601448,0,315.2396170540754,263.156426320842,494.2505093262791,582.3531910680689,6.85743895521063,6.85743895521063,7.074951784223502,7.074951784223502,0.21751282901287183,0.21751282901287183
130,26000,rayleigh,0.24566683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1129.5536934051815,5.647768467025908,8.132035301897394,1.000853002163309,7.1311822997340855,,6.582677799365683,142.6236459946817,6.826757125394542,0.45848008438944815,200,376.80516192210973,329.65946648648844,372.77130241346754,304.06896456623093,0,776.4815687189376,499.40169230216014,644.508961951717,616.7924415204229,6.914297868749353,6.914297868749353,7.065506236861024,7.065506236861024,0.15120836811167138,0.15120836811167138
131,26200,rayleigh,0.2456335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1116.557423931834,5.582787119659169,8.277679826673682,1.5272146820318362,6.750465144641839,,6.582677799365683,135.00930289283679,6.57966467051705,0.46765747867524626,200,366.08249521829936,258.5574004468095,359.083835349303,245.31158359685125,0,502.60457549662766,211.9420778471659,421.20556799052275,791.8313486842512,6.822535806512965,6.822535806512965,7.072155010126026,7.072155010126026,0.24961920361306067,0.24961920361306067
132,26400,rayleigh,0.24560016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1220.5427636691184,6.102713818345592,7.6653723386341985,0.16163583094752257,7.503736507686678,,6.582677799365683,150.07473015373358,6.753485506245806,0.4347302821278572,200,314.2490131817533,372.53220125295627,286.4577369991809,363.9274885004201,0,785.0855126032351,526.5413695715713,702.6405815307237,96.43856340568583,6.913778433140879,6.913778433140879,7.077752264173647,7.077752264173647,0.16397383103276741,0.16397383103276741
133,26600,rayleigh,0.24556683333333335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1462.9754538149077,7.314877269074539,8.798283048013914,0.338436978368794,8.459846069645119,,6.582677799365683,169.19692139290237,6.586288114093494,0.45992811501026154,200,331.3670662648596,373.9597540747454,305.27333730763866,370.6545783538277,0,385.23502667949674,591.0624565022417,632.3814074466512,409.52173907990993,6.969030612967957,6.969030612967957,7.093437012468823,7.093437012468823,0.12440639950086574,0.12440639950086574
134,26800,rayleigh,0.2455335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1274.003795984426,6.37001897992213,7.935758297743098,0.36786381584106387,7.567894481902034,,6.582677799365683,151.3578896380407,6.847366724340693,0.45308268554508685,200,377.88208046012295,323.38529845659343,373.58020891820496,308.2577831568317,0,705.9623948409933,341.46444549387206,916.7954107950195,574.9618064113749,6.99353553489393,6.99353553489393,7.09557544763941,7.09557544763941,0.10203991274548052,0.10203991274548052
135,27000,rayleigh,0.24550016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1475.1178263157854,7.375589131578927,8.982007855063806,0.7041472225505409,8.277860632513264,,6.582677799365683,165.55721265026528,6.643173768772065,0.485706474930048,200,372.9798700845983,360.53267640671,366.75161966626496,351.23124211984396,0,436.51590571354694,535.5885003202536,415.69648020003206,355.35706988518365,7.052645892562376,7.052645892562376,7.1084415492983055,7.1084415492983055,0.055795656735929455,0.055795656735929455
136,27200,rayleigh,0.24546683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,146.59300156174265,0.7329650078087133,7.689157581280488,5.902312983052118,2.141507533349296,,6.582677799365683,42.83015066698593,6.722078899565283,0.43926230058073995,200,315.70408467567404,368.2807559261311,290.6547051118112,362.8622688351912,0,867.5375582393311,516.3663763107239,42.29396983741584,614.7912808010497,6.787460145057859,6.787460145057859,7.046977641797019,7.046977641797019,0.2595174967391598,0.2595174967391598
137,27400,rayleigh,0.2454335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1255.441188775309,6.277205943876545,8.93100266427016,0.47362331290438414,8.457379351365777,,6.582677799365683,169.14758702731552,6.890986857190561,0.4682899626344442,200,294.9651360287557,315.6086896218717,274.79717826279096,288.30007448512714,0,253.1594600412057,505.7521198204952,986.5692813928096,429.29287217909126,6.811209709563011,6.811209709563011,7.0580018291484246,7.0580018291484246,0.2467921195854137,0.2467921195854137
138,27600,rayleigh,0.24540016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,813.4445241760085,4.067222620880043,7.771635489734833,2.2983487658100548,5.499567358498913,,6.582677799365683,109.99134716997825,6.580349189717034,0.4602544216811657,200,275.44777244411887,374.9722126457697,261.8432253842456,371.20404023347976,0,635.1188355895498,530.7129718866003,386.18465827111794,846.6931894691432,6.67871127025501,6.67871127025501,7.051465800541846,7.051465800541846,0.37275453028683536,0.37275453028683536
139,27800,rayleigh,0.24536683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1184.5442270501821,5.922721135250911,7.558119321176583,0.4325322639848102,7.140972717783016,,6.582677799365683,142.81945435566033,6.819982069635916,0.4411863271892071,200,271.4153934275093,376.41887572794053,262.33548476014084,373.6007911858664,0,824.0676646740887,708.8723439378913,882.9011473325916,467.1273562104317,6.710346713276214,6.710346713276214,7.054565188959887,7.054565188959887,0.3442184756836735,0.3442184756836735
140,28000,rayleigh,0.2453335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,820.5117438477303,4.102558719238651,7.330227809497258,1.338311959864832,6.015643902434246,,6.582677799365683,120.31287804868494,6.7340440110683035,0.4121088360249996,200,195.25774211741498,347.10689950424165,181.99997731405134,334.0093262667435,0,1081.236427401975,708.8723439378913,307.93794465118197,280.85086005200344,6.6518325236050515,6.6518325236050515,7.051269365075959,7.051269365075959,0.39943684147090774,0.39943684147090774
141,28200,rayleigh,0.24530016666666665,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1424.9642950223308,7.124821475111654,8.908108376507645,0.9757190196745124,7.932389356833131,,6.582677799365683,158.64778713666263,6.688262016121437,0.45216285131871703,200,379.23542494325955,358.36290852840153,377.0182970359986,347.7680734787514,0,125.85702002545051,453.70888365783037,668.6539514263644,850.4284816168218,6.734612223121667,6.734612223121667,7.069941319290077,7.069941319290077,0.3353290961684099,0.3353290961684099
142,28400,rayleigh,0.24526683333333332,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,977.7643236808871,4.888821618404435,7.605784890326169,0.8084639228956856,6.797320967430484,,6.582677799365683,135.94641934860968,6.663764622192621,0.4310339979827404,200,131.82133625454503,347.5237799910281,128.55212293418813,337.7373522502698,0,756.477873946614,708.8723439378913,381.4118972949408,294.4320425314974,6.697631427728057,6.697631427728057,7.0602180020429515,7.0602180020429515,0.3625865743148946,0.3625865743148946
143,28600,rayleigh,0.2452335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1139.2899415303534,5.696449707651767,7.689889452063025,0.4534267290870417,7.236462722975982,,6.582677799365683,144.72925445951964,6.826115844158231,0.46862835332751274,200,267.04519395318135,377.2599558135018,251.80382121979795,371.231106553875,0,760.8392344731909,589.704225826034,760.9210229795157,379.0797605680393,6.710472857011797,6.710472857011797,7.075972746413548,7.075972746413548,0.36549988940175115,0.36549988940175115
144,28800,rayleigh,0.24520016666666666,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1484.3808440145835,7.421904220072918,8.647235172665095,0.46154747118491934,8.185687701480175,,6.582677799365683,163.71375402960348,6.636224892281077,0.445504284799099,200,364.3034713595099,366.81648720074446,356.61344447356186,362.0162361791467,0,399.0606743298737,125.08784900157033,727.6878032754987,184.23930350641223,6.802889846175928,6.802889846175928,7.075225224697841,7.075225224697841,0.27233537852191336,0.27233537852191336
145,29000,rayleigh,0.24516683333333333,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,779.7273478655299,3.898636739327649,8.238509092510897,1.8614304906576553,6.3770786018532455,,6.582677799365683,127.54157203706491,6.649026009563977,0.4288256487250328,200,267.2310080948034,163.647727844884,264.17047455807966,150.74111544679855,0,502.2119045724588,545.4499858430431,678.0443692766302,1291.8460326574743,6.976279053009549,6.976279053009549,7.057072047820989,7.057072047820989,0.08079299481144009,0.08079299481144009
146,29200,rayleigh,0.2451335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1115.5156813917476,5.577578406958739,8.756554582051068,1.6091091922310725,7.147676790213789,,6.582677799365683,142.9535358042758,6.364822312631384,0.45931597650051115,200,371.33100409052764,253.77700841176582,367.26916358835905,237.9795562355423,0,526.9095323625107,488.7132988152088,372.44393124967416,622.5981501067596,6.98052798764881,6.98052798764881,7.076587521589913,7.076587521589913,0.09605953394110323,0.09605953394110323
147,29400,rayleigh,0.24510016666666667,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1056.1207817228974,5.280603908614487,7.111630381031878,0.7040437638851876,6.408519149643739,,6.582677799365683,128.1703829928748,6.744711172097448,0.4630269950628281,200,331.2589894801039,368.33559799557804,318.8044642777531,353.47907569328106,0,1264.534839074372,708.8723439378913,639.8199503813163,451.97418413306696,6.933735079820866,6.933735079820866,7.0630527103678284,7.0630527103678284,0.12931763054696255,0.12931763054696255
148,29600,rayleigh,0.24506683333333334,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1147.7281636549221,5.738640818274611,7.46823098319288,0.9593111760956567,6.542002947013124,,6.582677799365683,130.8400589402625,6.630465950887339,0.4644962390512228,200,357.8534719626447,375.4517131899947,353.3842972531318,369.09815957516895,0,815.4683847534263,203.634947552524,615.3441051882357,590.1876013103351,6.9320743113483605,6.9320743113483605,7.058532375397988,7.058532375397988,0.12645806404962734,0.12645806404962734
149,29800,rayleigh,0.2450335,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,1357.3000751728355,6.786500375864177,8.282043878869164,0.3657992073793412,7.916244671489823,,6.582677799365683,158.32489342979645,6.678484695026258,0.455443901643157,200,362.2860794543341,335.41713570175494,357.4646657769251,314.563728828276,0,271.9921006960563,330.41665509052496,979.0040911288444,268.50596368289285,6.974471945424388,6.974471945424388,7.06746797259573,7.06746797259573,0.09299602717134192,0.09299602717134192
