episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,tau,reward_scale_divisor,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,critic_loss,actor_loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
921,184200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1453.071776068635,7.265358880343175,8.67899403922501,0.062592431387978,8.61640160783703,,7.977647185681496,172.32803215674065,6.941937494426051,0.49784932307899,200,380.9974620643165,335.62723592951477,380.96172483557086,313.47894032443145,0,637.1638046448767,503.6272981478695,453.9363146996616,213.91859959613063,19.923988342285156,0.023854868486523628,-19.938047409057617,2.0908210862366223,7.501727354652244,7.501727354652244,7.640852974007763,7.640852974007763,0.13912561935551881,0.13912561935551881
922,184400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1461.8488211297124,7.309244105648562,8.668272585556535,0.5628804510157202,8.105392134540809,,7.977647185681496,162.1078426908162,6.94165905925737,0.49506832271814344,200,380.99830923753325,380.99684676824126,380.9620741844428,380.980751798895,0,601.5034829701315,354.8992593987249,583.0710254997426,698.3122399506163,19.94312858581543,0.0074181281961500645,-19.97878646850586,2.0269547574251194,7.491150233050052,7.491150233050052,7.653640015410802,7.653640015410802,0.1624897823607494,0.1624897823607494
923,184600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1299.5473329197443,6.497736664598722,8.834979739755727,1.546444565334784,7.288535174420944,,7.977647185681496,145.7707034884189,6.941895017383696,0.49726315431296825,200,380.9991481009807,380.99796026975866,380.9754898286564,380.9829895606185,0,465.48986958776163,259.78205070686414,279.39571097879104,380.1100960478957,19.788410186767578,0.2406940907239914,-19.825162887573242,2.0064098177490592,7.426203307736602,7.426203307736602,7.649109867092421,7.649109867092421,0.2229065593558195,0.2229065593558195
924,184800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1407.2566466540711,7.036283233270356,9.723142021640692,1.2508368504840566,8.47230517115663,,7.977647185681496,169.4461034231326,6.941779346449111,0.4963088019192219,200,380.99708701142833,317.1008092153645,380.9768815253391,292.9828216920019,0,212.34598889125942,505.7540165879389,664.2300877431719,1248.4546455700836,20.0013484954834,0.02293756790459156,-20.034475326538086,2.01853199180563,7.671114360248273,7.671114360248273,7.6551059688409335,7.6551059688409335,0.016008391407339673,0.016008391407339673
925,185000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1384.4233745945396,6.922116872972698,8.653149450485394,0.23172040089056134,8.421429049594833,,7.977647185681496,168.42858099189667,6.941632588197752,0.495077513307333,200,314.3274883700377,380.99524701022915,291.25911293944694,380.9837914272318,0,491.6180233798539,543.0770058277233,368.29380528978425,278.5607257082264,19.921432495117188,0.00977772381156683,-19.929832458496094,2.022209897932195,7.769942247391126,7.769942247391126,7.660243480578685,7.660243480578685,0.10969876681244095,0.10969876681244095
926,185200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,767.7456782548521,3.8387283912742607,8.009725091981846,2.833675320884894,5.176049771096948,,7.977647185681496,103.52099542193895,6.941647496514966,0.4948437002301216,200,380.9975904642316,278.9568149981352,380.99046376653996,261.7477200539933,0,605.4971068870514,102.19784640015101,211.6658515590229,815.54730117456,20.07205581665039,0.014338752254843712,-20.092634201049805,2.116934588867195,7.776933568541414,7.776933568541414,7.618272416082656,7.618272416082656,0.158661152458758,0.158661152458758
927,185400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1220.3420556661229,6.101710278330614,8.469505527000587,0.7169951523054584,7.752510374695122,,7.977647185681496,155.05020749390243,6.9415724174184845,0.49436453588306906,200,380.9985865724826,303.0788587419148,380.9795620268081,281.29686776608,0,470.2590070583648,264.3034602440837,455.4797869008883,576.7165777624556,19.97469711303711,0.0519622340798378,-19.936725616455078,2.097665525536519,7.798305157967334,7.798305157967334,7.617404826138832,7.617404826138832,0.18090033182850274,0.18090033182850274
928,185600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1253.577774034544,6.267888870172721,7.937832260171116,0.8427535399242257,7.095078720246892,,7.977647185681496,141.90157440493783,6.941852627755725,0.4969710276275873,200,380.9974387813725,380.9978252937453,380.97580703695235,380.98914953224346,0,817.4518377037505,328.2236092234115,506.96962393424474,654.6019690137732,19.77252769470215,0.02147120051085949,-19.811656951904297,2.0645139484006525,7.772433185285935,7.772433185285935,7.621005959152079,7.621005959152079,0.1514272261338565,0.1514272261338565
929,185800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,930.4359228419474,4.652179614209738,8.612446112683571,1.2564122440049668,7.356033868678609,,7.977647185681496,147.1206773735722,6.94178114500907,0.49611271291971204,200,79.64663856359225,281.204028515853,75.50399594082684,271.9089879265325,0,465.5529571824164,708.8723439378913,101.09501000141147,313.141007559048,19.888158798217773,0.012515904381871223,-19.929344177246094,2.0931249333889026,7.763842907159709,7.763842907159709,7.63961488588832,7.63961488588832,0.12422802127138866,0.12422802127138866
930,186000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1461.063802766864,7.30531901383432,8.404840624349761,0.1982228795721062,8.206617744777652,,7.977647185681496,164.13235489555308,6.941744051098282,0.4957779147475958,200,380.99762661156086,380.99867972008826,380.9802436623636,380.9865719194584,0,534.7693194436683,373.8189560070876,324.3755663585472,299.2691094417305,19.74346160888672,5.718775272369385,-19.736515045166016,2.115669026010329,7.771807516323209,7.771807516323209,7.61706915763909,7.61706915763909,0.1547383586841189,0.1547383586841189
931,186200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1563.3403104994843,7.816701552497421,9.58451941107572,0.010296155002281053,9.574223256073436,,7.977647185681496,191.48446512146873,6.94180256287385,0.49651684805750845,200,380.9959556481258,284.4123275970782,380.9606747063148,271.9696407589249,0,151.89442385439565,244.86816505379764,960.9628577263175,189.61958469915413,19.807971954345703,0.04005061089992523,-19.857486724853516,2.1461227958215683,7.847586471583112,7.847586471583112,7.634259777492287,7.634259777492287,0.21332669409082516,0.21332669409082516
932,186400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1478.3137889879554,7.391568944939777,8.924757345352925,0.37797565724675974,8.546781688106178,,7.977647185681496,170.9356337621236,6.941726565573402,0.4957767207175493,200,380.9956193896209,324.12779482526867,380.97364694839854,311.253633227863,0,344.60327942002175,219.7316271980265,434.4648190807537,430.9885268805675,19.86627769470215,0.020956262946128845,-19.882144927978516,2.1315448642994186,7.826676851890115,7.826676851890115,7.634914238122146,7.634914238122146,0.19176261376796866,0.19176261376796866
933,186600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1383.9004195506861,6.919502097753431,10.926272052730608,2.3279451264752447,8.598326926255362,,7.977647185681496,171.96653852510727,6.942024857927761,0.49862184390425685,200,380.9993990758683,286.1077981799014,380.98765049724204,271.58843032016796,0,197.6003890184862,194.2707945769195,292.6829468529435,954.9067769882151,19.670108795166016,0.11057441681623459,-19.748966217041016,2.1334305506865103,7.928919465327638,7.928919465327638,7.646736797925104,7.646736797925104,0.28218266740253384,0.28218266740253384
934,186800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1122.0170381095252,5.6100851905476254,8.411782754581361,0.6934305679313875,7.718352186649982,,7.977647185681496,154.36704373299966,6.9418243601865175,0.49682000137865545,200,288.98177367099606,338.302328081745,272.88918255422385,316.7900272474439,0,499.379632392553,507.69147392668856,421.41475216434424,582.5225576204961,19.80428123474121,0.0802043005824089,-19.77316665649414,2.0787876069739073,7.89522904454707,7.89522904454707,7.634354136494117,7.634354136494117,0.2608749080529522,0.2608749080529522
935,187000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1030.1389025820397,5.150694512910198,8.147241442836606,1.0298424140604976,7.117399028776109,,7.977647185681496,142.34798057552217,6.941691954651419,0.49549825184047225,200,334.48606201891505,234.40549323292262,311.4482252235868,217.33798486596433,0,856.2274732137076,548.9555593853939,644.1518725138836,1034.3741799864952,19.71930503845215,5.625450611114502,-19.72888946533203,2.0957037488486647,7.852132107869205,7.852132107869205,7.62767857708215,7.62767857708215,0.22445353078705566,0.22445353078705566
936,187200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,888.835597307721,4.444177986538604,7.96878155677586,0.9037808296734099,7.06500072710245,,7.977647185681496,141.300014542049,6.941272131275474,0.49142548322677615,200,291.6910063349992,272.6840414199157,273.573342740253,270.6688223844949,0,940.7909810566449,622.744008041675,760.8945567727543,1004.085434564016,19.682397842407227,5.647305965423584,-19.670818328857422,2.095475792166191,7.768014656959968,7.768014656959968,7.619504427826384,7.619504427826384,0.14851022913358403,0.14851022913358403
937,187400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1547.5809264859295,7.737904632429648,9.130900206813891,0.3864676086171648,8.74443259819673,,7.977647185681496,174.88865196393462,6.9418740637678,0.4980288141965866,200,366.6138518003293,380.99744027840114,357.3316909914091,380.98167525264483,0,493.5433107634756,512.9231351974115,1093.632054346421,550.2181351507523,19.96384048461914,0.0053675067611038685,-19.98639678955078,2.1286471768430477,7.808072757212672,7.808072757212672,7.642789051117145,7.642789051117145,0.16528370609552745,0.16528370609552745
938,187600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1508.4220942874138,7.542110471437069,8.67950117441869,0.1778531672825143,8.50164800713618,,7.977647185681496,170.03296014272362,6.941653765041292,0.4950290284305811,200,380.99956534304545,376.98336614367054,380.9808911390085,374.5712228271458,0,353.5326917779553,442.65483346917705,813.8340602524846,549.8281242126047,20.020938873291016,11.477651596069336,-20.041454315185547,2.071059509286828,7.7885029767840495,7.7885029767840495,7.65542354878421,7.65542354878421,0.13307942799983952,0.13307942799983952
939,187800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1530.4763078792412,7.652381539396206,9.880622014952023,1.4064030469960964,8.474218967955926,,7.977647185681496,169.48437935911855,6.941755736290344,0.495943016409874,200,380.99959158189887,380.99677516079896,380.970480554614,380.9715505993165,0,240.3602648069521,76.91925561659129,127.70936851708471,191.21867520800538,20.0125732421875,5.966209411621094,-20.008888244628906,2.0692643116362874,7.8766222729743065,7.8766222729743065,7.672583995283511,7.672583995283511,0.2040382776907954,0.2040382776907954
940,188000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,551.3182715289112,2.756591357644556,7.430799234538628,2.5672347338858774,4.863968893739541,,7.977647185681496,97.27937787479084,6.94191244628558,0.49845951184630394,200,342.3958101895581,292.51021380845475,322.0552924405903,274.7084676753624,0,1079.612339418043,544.54582690658,275.0847209057664,964.4720567281041,19.9960880279541,5.790385723114014,-19.97169303894043,2.302654758129381,7.784735294851868,7.784735294851868,7.643336919580661,7.643336919580661,0.1413983752712067,0.1413983752712067
941,188200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1326.1621453199482,6.630810726599741,8.309789684614636,0.18269468520189974,8.127094999412732,,7.977647185681496,162.54189998825467,6.941927231330647,0.49749138839542867,200,282.2707644339901,380.99942556603173,261.1284229566783,380.9733985746138,0,689.2862749050478,708.8723439378913,322.9079164603738,275.01435376076546,19.7976016998291,0.21448111534118652,-19.774200439453125,2.2852121902506464,7.760269964430653,7.760269964430653,7.654520673540919,7.654520673540919,0.10574929088973395,0.10574929088973395
942,188400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1656.9519179606696,8.284759589803349,9.228535523469064,0.15353705092840086,9.074998472540662,,7.977647185681496,181.49996945081324,6.941845035876352,0.496752165555954,200,380.9974826975289,380.9997507944406,380.988332459367,380.9858072502368,0,162.06582582907885,328.6921412471494,504.5787891296088,68.5202309649173,19.96642303466797,0.05678681284189224,-19.956497192382812,2.350266739061145,7.808750281330646,7.808750281330646,7.668531735306694,7.668531735306694,0.14021854602395134,0.14021854602395134
943,188600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1109.8672391145956,5.549336195572978,8.5037918719618,0.8459684871955936,7.657823384766204,,7.977647185681496,153.1564676953241,6.941790931822231,0.49630765736103055,200,304.30785673657715,323.0395631177963,282.3552953866356,298.98255206828554,0,481.9962270471059,502.52392838146153,803.911526395267,1063.187680902144,19.91497039794922,0.04656586796045303,-19.92110824584961,2.3601490805079517,7.827214691847909,7.827214691847909,7.674260632726589,7.674260632726589,0.15295405912132054,0.15295405912132054
944,188800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1723.4585382061027,8.617292691030514,9.480364370965889,0.0695583669314062,9.410806004034477,,7.977647185681496,188.21612008068956,6.9418576602202675,0.4966442821919918,200,380.9997513552429,380.99949256038485,380.9601368421927,380.9661604790813,0,407.2687122068948,56.159825437890234,624.0413462214425,326.58711838727993,19.691787719726562,0.03630805015563965,-19.741918563842773,2.4334119806284455,7.8741397334918,7.8741397334918,7.68453526795994,7.68453526795994,0.18960446553186028,0.18960446553186028
945,189000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1473.8432767742768,7.369216383871384,8.854485880844889,0.6743622055232342,8.180123675321656,,7.977647185681496,163.60247350643314,6.941672712628555,0.4951036081463098,200,380.9992079326364,380.99666774275715,380.9444382542391,380.9683125697598,0,285.5439369242839,114.6670855622744,547.2182170691675,539.9217473467655,19.741714477539062,0.05144127830862999,-19.73480224609375,2.4297973669652193,7.862074464778142,7.862074464778142,7.704846338586942,7.704846338586942,0.15722812619119964,0.15722812619119964
946,189200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1087.8615288742633,5.439307644371317,8.167529999279754,1.0685935778185276,7.098936421461233,,7.977647185681496,141.97872842922467,6.941839599768713,0.4966974733769894,200,372.658832893578,308.79565622719383,367.28370879345897,285.32511915406064,0,723.4516011349596,505.9452799890022,219.64180526789866,192.39384906888867,19.85719108581543,0.024192068725824356,-19.87290382385254,2.4211508316000794,7.9582187972963565,7.9582187972963565,7.689316474101283,7.689316474101283,0.2689023231950731,0.2689023231950731
947,189400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,926.3860642641284,4.631930321320642,8.560839633627149,2.41457113761675,6.1462684960104,,7.977647185681496,122.92536992020801,6.941783046071261,0.49604619972407815,200,306.98856948950953,380.99885176680726,284.2444393824302,380.9788902153993,0,666.84787619289,590.4268335459199,165.90159044424698,700.9854071249556,20.0482120513916,0.006168568041175604,-20.033727645874023,2.462042487570046,7.877906703362122,7.877906703362122,7.666462809134691,7.666462809134691,0.21144389422743082,0.21144389422743082
948,189600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1069.8695834766581,5.349347917383291,8.4521295186334,0.7859943179640412,7.666135200669364,,7.977647185681496,153.3227040133873,6.941948154806974,0.49760546267032624,200,325.40512265682514,281.8143258814762,301.4349110851824,271.42455002790894,0,717.5175274724077,524.6265011042524,454.31218438606084,478.9158589856712,19.816612243652344,11.286882400512695,-19.796585083007812,2.4592340147290006,7.906459527383245,7.906459527383245,7.669307994961761,7.669307994961761,0.23715153242148457,0.23715153242148457
949,189800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,887.082874329929,4.435414371649645,8.382904258623306,2.325212927504579,6.0576913311187255,,7.977647185681496,121.15382662237452,6.941550984509665,0.49405128046870234,200,380.9950353365534,133.45857564588147,380.98009539670215,124.04692819255355,0,788.2171610996927,524.1373666042878,373.6279103406972,1102.2179371630643,20.04995346069336,5.687832355499268,-20.020614624023438,2.4939273776479545,7.841542400505252,7.841542400505252,7.643196669272969,7.643196669272969,0.1983457312322825,0.1983457312322825
950,190000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1161.9358684320866,5.809679342160433,8.370934730008432,0.08449324860763242,8.286441481400797,7.338312251657018,7.338312251657018,165.72882962801594,6.9418088226804375,0.49671866923570634,200,305.68057260474416,277.6305359202678,283.59965877900106,269.4497253120084,0,733.3290264133434,558.1430445358216,609.1351083339782,222.0202762884958,19.862834930419922,0.021906903013586998,-19.88707733154297,2.430627418107438,7.845533587336408,7.845533587336408,7.662862628739679,7.662862628739679,0.182670958596729,0.182670958596729
951,190200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1234.3541573896337,6.171770786948168,8.45605823297813,0.6118026761549271,7.844255556823203,,7.338312251657018,156.88511113646408,6.941878065299162,0.49707449950277804,200,286.26091816123136,380.9974784422577,271.329725784661,380.9665009216875,0,705.1785431107359,639.9801178635855,469.49186724966495,520.7860305117965,19.759662628173828,0.042755670845508575,-19.759790420532227,2.343227758980059,7.759035202373896,7.759035202373896,7.67778172108245,7.67778172108245,0.08125348129144605,0.08125348129144605
952,190400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,954.0966287313197,4.770483143656598,7.7031950060719305,0.293321966499593,7.40987303957234,,7.338312251657018,148.19746079144682,6.941690021628716,0.495497136041522,200,275.66531429278723,287.7613599078471,270.1893498326545,272.9534778772943,0,969.0063677499023,534.1255401490538,487.846784125352,306.6177390392438,20.100852966308594,0.013584098778665066,-20.07097053527832,2.3587575461471424,7.702189769947205,7.702189769947205,7.669787589479919,7.669787589479919,0.03240218046728671,0.03240218046728671
953,190600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1356.8883493602352,6.784441746801176,8.236444744582172,0.6164072068274379,7.620037537754735,,7.338312251657018,152.40075075509472,6.9419113078063335,0.49783275529742244,200,380.99364582754015,380.99900048859416,380.97937898895947,380.9806003236251,0,681.44761591534,456.58809134148004,606.7748508753984,536.9277888961535,19.831771850585938,0.02294446900486946,-19.84551239013672,2.3108953252854496,7.653275300522173,7.653275300522173,7.6629392792103825,7.6629392792103825,0.00966397868820934,0.00966397868820934
954,190800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1641.45872541344,8.2072936270672,9.191323988665658,0.19192865542262144,8.99939533324304,,7.338312251657018,179.98790666486082,6.941575127528499,0.4942318930476904,200,380.9960718806447,380.99944949287953,380.9646301125615,380.9876712874794,0,204.72210167903586,318.37174800840523,692.3935532102655,317.8698206939347,20.110755920410156,0.03380972146987915,-20.05331039428711,1.954167488444828,7.717327457851826,7.717327457851826,7.666618971393115,7.666618971393115,0.050708486458710844,0.050708486458710844
955,191000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1707.935792842135,8.539678964210674,10.107890044928503,0.7715281467990741,9.336361898129436,,7.338312251657018,186.7272379625887,6.941625147624356,0.49486771173775196,200,380.9944286572241,380.9992342860492,380.9359027299149,380.98366680113105,0,207.32177350672808,275.2182428805805,562.6312916715259,821.0579137301037,19.771352767944336,0.05471982806921005,-19.82318687438965,2.050429524320386,7.828275601319492,7.828275601319492,7.680735651074708,7.680735651074708,0.1475399502447834,0.1475399502447834
956,191200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,971.0654682691439,4.85532734134572,8.151407004954539,2.36076499305198,5.790642011902553,,7.338312251657018,115.81284023805105,6.941664592304277,0.49507020734250545,200,380.99865199306527,375.68860916031474,380.9790584805318,372.1819638504188,0,506.58447259113314,189.20113007080784,209.84774243388503,661.6468349839392,20.183671951293945,0.03697918355464935,-20.152523040771484,1.938537317356093,7.764557665559496,7.764557665559496,7.67383841908014,7.67383841908014,0.09071924647935603,0.09071924647935603
957,191400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1540.2816715087172,7.701408357543586,8.91373197649018,0.11405458250780977,8.799677393982375,,7.338312251657018,175.99354787964754,6.941761090279705,0.4957778600603342,200,356.0050178681622,380.99840415709974,341.3988090162014,380.9803661648372,0,548.9077951848664,514.400410269974,406.42922910028034,136.31420437959702,19.90082550048828,0.012882411479949951,-19.95547866821289,1.9554745433791243,7.767319905348778,7.767319905348778,7.686859686580265,7.686859686580265,0.08046021876851306,0.08046021876851306
958,191600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,499.0535353223504,2.495267676611752,8.276723215852085,3.21358964183711,5.063133574014979,,7.338312251657018,101.26267148029959,6.9416599159518,0.4956630226224661,200,294.6174996985102,279.16948839256935,275.71336914639556,271.89557834741186,0,617.1265195429357,507.41871863752306,133.85421200569849,606.3622436631831,19.703758239746094,11.271556854248047,-19.674945831298828,2.2487616279172435,7.595394183692717,7.595394183692717,7.666350793934004,7.666350793934004,0.07095661024128752,0.07095661024128752
959,191800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1338.0620514416544,6.690310257208272,8.466738491594885,0.8770763630383644,7.589662128556519,,7.338312251657018,151.79324257113038,6.9416226744652185,0.4954254934936762,200,380.99566073857704,380.99268528919754,380.9741124728697,380.95652335694035,0,768.5983534030038,611.6834895344839,398.7734435239873,345.6506406757013,19.99958038330078,0.0032948548905551434,-20.049909591674805,2.245880270886674,7.551166341722748,7.551166341722748,7.65047837156664,7.65047837156664,0.09931202984389209,0.09931202984389209
960,192000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1088.6076353838812,5.443038176919406,8.37624040529065,1.1107796017362388,7.265460803554415,,7.338312251657018,145.3092160710883,6.9418231291934145,0.496587046533823,200,280.1940677801222,380.9981620519272,270.1110982227134,380.975787709805,0,571.16432759022,514.481523132638,535.7287108958737,599.7328722185548,19.856454849243164,0.02543138712644577,-19.829374313354492,2.2415936278490123,7.671240937213492,7.671240937213492,7.715062052600305,7.715062052600305,0.043821115386813325,0.043821115386813325
961,192200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1395.9698934420355,6.979849467210178,8.921035230803186,0.20575369299716514,8.715281537806026,,7.338312251657018,174.30563075612054,6.941824660288097,0.497247194647789,200,258.0750553460536,380.99479358063326,249.45763625837074,380.9825779654193,0,332.8314137934997,708.8723439378913,764.8885207409934,241.82932043767778,19.943696975708008,0.017567601054906845,-19.911331176757812,2.2380241896347153,7.700650264133157,7.700650264133157,7.715434804325665,7.715434804325665,0.014784540192508189,0.014784540192508189
962,192400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1232.2167533153981,6.161083766576991,8.521018580698549,0.5764629940487573,7.944555586649791,,7.338312251657018,158.89111173299582,6.941601363975654,0.49492005541920664,200,380.997058127233,122.50597638127293,380.97969122487433,115.51327557761898,0,717.1066651327156,503.45122380037805,534.8392778945665,542.5979313068564,19.61142921447754,5.683145046234131,-19.578271865844727,2.1639258719434276,7.644128119838612,7.644128119838612,7.718267587666886,7.718267587666886,0.07413946782827363,0.07413946782827363
963,192600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1438.9043660464833,7.194521830232417,8.695362139900727,0.6140960432296783,8.081266096671051,,7.338312251657018,161.62532193342102,6.941516119196585,0.49429537750780583,200,380.9988366707663,380.99029510375436,380.9751420191841,380.91363688998103,0,588.8112136575148,469.9318815742486,577.885543105155,608.9558201570561,19.62921142578125,5.6226582527160645,-19.619522094726562,2.1378094077276635,7.665300255433854,7.665300255433854,7.723334666278037,7.723334666278037,0.058034410844182815,0.058034410844182815
964,192800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1463.6207564425338,7.318103782212669,9.660828176091876,0.8800625986063346,8.78076557748555,,7.338312251657018,175.615311549711,6.941748770267781,0.4962328633666038,200,380.99292490455065,312.61060390748975,380.96451258202626,289.4383938356325,0,455.2469103204335,347.2290439345307,405.91230574043635,608.6053242416093,19.958372116088867,11.384236335754395,-19.943655014038086,2.1411362309672053,7.633798234106408,7.633798234106408,7.745867176426895,7.745867176426895,0.11206894232048725,0.11206894232048725
965,193000,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1483.0290534639119,7.415145267319559,8.351219703970283,0.14143697148247672,8.20978273248781,,7.338312251657018,164.1956546497562,6.941916778984823,0.4976328793168068,200,380.99594485278595,380.9988155518264,380.97649941849346,380.97989075998134,0,723.4797265890004,431.61583777924545,806.964939907927,165.49396734384368,19.695005416870117,5.66425085067749,-19.682762145996094,2.166515354622092,7.635281186964716,7.635281186964716,7.753874700146861,7.753874700146861,0.1185935131821454,0.1185935131821454
966,193200,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1590.9517362301062,7.9547586811505315,9.70246485251149,0.7844377336496812,8.918027118861813,,7.338312251657018,178.36054237723627,6.941965859267099,0.4983996991068125,200,380.99505899099665,375.1917844306611,380.9773306147365,371.35746901285285,0,215.57192035268395,331.5942934400266,721.1540317779502,982.2798622559959,19.978063583374023,0.004125386010855436,-20.019832611083984,2.1663601794953253,7.726235721834745,7.726235721834745,7.7514016812544915,7.7514016812544915,0.025165959419746642,0.025165959419746642
967,193400,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1478.2928298469149,7.391464149234574,9.2140540530046,1.0313451276172405,8.18270892538736,,7.338312251657018,163.6541785077472,6.941765598718863,0.4970580345392227,200,380.9958213334922,380.99061393756307,380.97472523419856,380.97207917907446,0,225.03354367720178,329.3595568319061,399.53416077568585,815.5003370156379,19.95304298400879,0.005926445126533508,-19.94156265258789,2.1653451424772943,7.828057743303594,7.828057743303594,7.756080448689712,7.756080448689712,0.07197729461388214,0.07197729461388214
968,193600,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1480.7092786394617,7.403546393197308,8.228554551059728,0.03460594328143246,8.1939486077783,,7.338312251657018,163.878972155566,6.94184873436786,0.49688213236629963,200,380.99904469030804,380.99676468071243,380.9709094119134,380.97204503516,0,578.630018282652,87.25163012035986,808.9232647241904,306.4608349662582,19.87334632873535,0.012568557634949684,-19.877609252929688,2.1257182774838492,7.854448413659041,7.854448413659041,7.763824541539378,7.763824541539378,0.09062387211966261,0.09062387211966261
969,193800,rician,0.02,ou,velocity,False,True,False,full,True,False,False,False,500.0,32,0.005,5.0,1529.0412641993914,7.645206320996957,8.508305452572783,0.04975979457999699,8.458545657992786,,7.338312251657018,169.17091315985573,6.941706164869158,0.4956346244364977,200,380.997870003412,380.9966542899063,380.98411993003856,380.97374628976513,0,519.5450601739809,142.39433492824452,889.5559871975468,352.68515684162753,19.751779556274414,0.04635970667004585,-19.79717445373535,2.081826201726797,7.974491130002744,7.974491130002744,7.763246039246396,7.763246039246396,0.21124509075634812,0.21124509075634812
