episode,global_step,fading_model,hidden_dim,epsilon,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
251,50200,rician,64,0.8647415833333334,4.435025478192309,7.716134853701597,5.143169751285422,5.14542284009318,,6.948610982113946,200,5.470238939457139,5.470238939457139,5.286515958074626,5.286515958074626,0.18372298138251253,0.18372298138251253
252,50400,rician,64,0.8642026944444444,3.6903065739211116,7.873069437710461,7.92474292917024,3.9769752986026448,,6.948610982113946,200,5.424998827808684,5.424998827808684,5.2753073635947745,5.2753073635947745,0.14969146421390978,0.14969146421390978
253,50600,rician,64,0.8636638055555556,6.537785897714311,10.264374675504733,5.5140562717964725,6.818337183005718,,6.948610982113946,200,5.400124979519943,5.400124979519943,5.284711379177785,5.284711379177785,0.11541360034215842,0.11541360034215842
254,50800,rician,64,0.8631249166666667,3.927154756018839,7.424229047101368,5.689786377628829,4.841650680395471,,6.948610982113946,200,5.325640325801165,5.325640325801165,5.283799368505999,5.283799368505999,0.04184095729516546,0.04184095729516546
255,51000,rician,64,0.8625860277777777,5.580633234504208,8.165881677511738,4.3583573448413535,5.864629553170134,,6.948610982113946,200,5.412063589239201,5.412063589239201,5.278831502085294,5.278831502085294,0.13323208715390766,0.13323208715390766
256,51200,rician,64,0.8620471388888888,4.025639284862985,7.557827014661297,6.049405809473157,4.349994554983483,,6.948610982113946,200,5.306220289741569,5.306220289741569,5.26780407711383,5.26780407711383,0.0384162126277392,0.0384162126277392
257,51400,rician,64,0.86150825,6.1719110922816025,8.926085653784249,3.9480322340176506,6.448556412161137,,6.948610982113946,200,5.329068205283063,5.329068205283063,5.268803038472787,5.268803038472787,0.06026516681027605,0.06026516681027605
258,51600,rician,64,0.8609693611111111,5.155746905901103,8.563805178315402,5.52852658658067,5.456666114145655,,6.948610982113946,200,5.2464785266270155,5.2464785266270155,5.276323546004616,5.276323546004616,0.029845019377600757,0.029845019377600757
259,51800,rician,64,0.8604304722222222,5.515013995896261,8.203741107448774,4.942812196404933,5.795846327660785,,6.948610982113946,200,5.198337176782347,5.198337176782347,5.287707090421328,5.287707090421328,0.08936991363898095,0.08936991363898095
260,52000,rician,64,0.8598915833333334,4.537649153011029,7.813309625262836,5.506909855605061,4.862878524617091,,6.948610982113946,200,5.133561339501997,5.133561339501997,5.275149331219276,5.275149331219276,0.14158799171727932,0.14158799171727932
261,52200,rician,64,0.8593526944444445,4.8580691074070375,8.593974960706817,5.904045263052845,5.135333342418327,,6.948610982113946,200,5.112284067626881,5.112284067626881,5.2841050570582375,5.2841050570582375,0.1718209894313567,0.1718209894313567
262,52400,rician,64,0.8588138055555555,5.764084466312215,8.72589883525138,5.157397634411331,6.041177469238018,,6.948610982113946,200,5.163803843414705,5.163803843414705,5.283695806679889,5.283695806679889,0.11989196326518403,0.11989196326518403
263,52600,rician,64,0.8582749166666667,2.1736530387679975,8.920849988850152,10.054951443085105,2.5857487324394066,,6.948610982113946,200,5.061873208647841,5.061873208647841,5.269462987230137,5.269462987230137,0.207589778582296,0.207589778582296
264,52800,rician,64,0.8577360277777778,4.3221620212078244,8.602259676130874,5.553082357030722,5.345752059499489,,6.948610982113946,200,5.050740824638534,5.050740824638534,5.271239903222649,5.271239903222649,0.22049907858411544,0.22049907858411544
265,53000,rician,64,0.8571971388888888,3.631321393866425,8.24783179676943,8.34871346114292,4.099426667491495,,6.948610982113946,200,4.994496559956383,4.994496559956383,5.254347344953247,5.254347344953247,0.2598507849968641,0.2598507849968641
266,53200,rician,64,0.85665825,4.07453624627848,8.852669761584218,5.744495688167037,5.312990058414323,,6.948610982113946,200,5.0660115173590095,5.0660115173590095,5.254466084820489,5.254466084820489,0.1884545674614797,0.1884545674614797
267,53400,rician,64,0.8561193611111111,4.889189753688938,8.158982935873599,5.359754615524301,5.164663012251306,,6.948610982113946,200,5.036409079068374,5.036409079068374,5.250682025945335,5.250682025945335,0.21427294687696108,0.21427294687696108
268,53600,rician,64,0.8555804722222222,4.789362755640579,7.718442140113595,4.092436882750939,5.707817388759304,,6.948610982113946,200,5.0648148696235245,5.0648148696235245,5.249919475637309,5.249919475637309,0.18510460601378487,0.18510460601378487
269,53800,rician,64,0.8550415833333334,3.4838208377420816,8.582486569051733,8.466261590556703,3.8506400390080113,,6.948610982113946,200,5.055217969641101,5.055217969641101,5.223576854236257,5.223576854236257,0.1683588845951567,0.1683588845951567
270,54000,rician,64,0.8545026944444445,3.8673684701953475,8.296055139818217,7.421290908994894,4.282419994589066,,6.948610982113946,200,5.054346312647202,5.054346312647202,5.200571218752512,5.200571218752512,0.14622490610531003,0.14622490610531003
271,54200,rician,64,0.8539638055555555,4.669420958099946,7.738329324927151,5.0974215366044975,4.978341320006617,,6.948610982113946,200,5.045992236642874,5.045992236642874,5.189656666751401,5.189656666751401,0.1436644301085268,0.1436644301085268
272,54400,rician,64,0.8534249166666666,5.033135877718392,7.832553008661322,4.840945069765968,5.371336138841683,,6.948610982113946,200,5.115710278654825,5.115710278654825,5.213736985477075,5.213736985477075,0.09802670682224957,0.09802670682224957
273,54600,rician,64,0.8528860277777778,2.4499671055766914,8.668808989472103,10.324369317497542,2.7795093509546995,,6.948610982113946,200,4.913768887052274,4.913768887052274,5.195282331214812,5.195282331214812,0.2815134441625373,0.2815134441625373
274,54800,rician,64,0.8523471388888889,4.787241287296181,9.001976604408389,6.530381160840719,5.263729940115849,,6.948610982113946,200,4.934872850038294,4.934872850038294,5.176038712697655,5.176038712697655,0.24116586265936046,0.24116586265936046
275,55000,rician,64,0.85180825,4.31701026607255,8.43632325997306,6.678392937478886,4.721721488615786,,6.948610982113946,200,4.877727446810576,4.877727446810576,5.168084384385192,5.168084384385192,0.29035693757461534,0.29035693757461534
276,55200,rician,64,0.8512693611111111,5.116506654884018,9.151049159413539,7.286442044298184,5.40550514113981,,6.948610982113946,200,4.930502976118392,4.930502976118392,5.167827701074479,5.167827701074479,0.23732472495608725,0.23732472495608725
277,55400,rician,64,0.8507304722222222,5.113011737775053,7.744819658654131,4.6199007248824255,5.396146093904068,,6.948610982113946,200,4.877882460205539,4.877882460205539,5.187263510382213,5.187263510382213,0.3093810501766736,0.3093810501766736
278,55600,rician,64,0.8501915833333333,5.236865733559982,9.256284548422382,6.0251804937831475,5.580893427050293,,6.948610982113946,200,4.884093825850772,4.884093825850772,5.2371453417296685,5.2371453417296685,0.3530515158788967,0.3530515158788967
279,55800,rician,64,0.8496526944444445,4.5902011598597285,7.962227345020707,5.344102821438249,4.929186220671003,,6.948610982113946,200,4.840760820501282,4.840760820501282,5.23208913751895,5.23208913751895,0.3913283170176678,0.3913283170176678
280,56000,rician,64,0.8491138055555556,4.055926211096986,8.372191952615534,7.1352332641563745,4.413648576559925,,6.948610982113946,200,4.818299323098424,4.818299323098424,5.230874199384784,5.230874199384784,0.41257487628636014,0.41257487628636014
281,56200,rician,64,0.8485749166666667,4.999714249903463,7.8745331232854685,4.75651056871361,5.279049110797828,,6.948610982113946,200,4.825485111517399,4.825485111517399,5.261510378817487,5.261510378817487,0.4360252673000877,0.4360252673000877
282,56400,rician,64,0.8480360277777778,5.226684059555234,7.864910690423638,4.850153852454491,5.507358823922761,,6.948610982113946,200,4.798794179251636,4.798794179251636,5.27526275979897,5.27526275979897,0.4764685805473343,0.4764685805473343
283,56600,rician,64,0.8474971388888889,5.333590814506324,8.455582390790108,3.5585029083468043,6.402237558937064,,6.948610982113946,200,4.989618620576518,4.989618620576518,5.300544749451808,5.300544749451808,0.31092612887528936,0.31092612887528936
284,56800,rician,64,0.84695825,5.230930283936239,8.634026279003079,4.603360823670003,5.779927306255061,,6.948610982113946,200,5.011327382914297,5.011327382914297,5.310074866481597,5.310074866481597,0.29874748356729963,0.29874748356729963
285,57000,rician,64,0.846419361111111,4.136123286523589,7.94746146869854,5.717141337800111,5.011653658553457,,6.948610982113946,200,5.056938732467396,5.056938732467396,5.315188964349591,5.315188964349591,0.25825023188219554,0.25825023188219554
286,57200,rician,64,0.8458804722222222,5.0831785212081115,8.076712450173833,5.370437228516158,5.3946331046546865,,6.948610982113946,200,5.061020884779413,5.061020884779413,5.316888855554517,5.316888855554517,0.25586797077510326,0.25586797077510326
287,57400,rician,64,0.8453415833333333,4.186792768725492,8.851942034477558,6.235757500278222,4.971890641196729,,6.948610982113946,200,5.0513822662266845,5.0513822662266845,5.309760310252919,5.309760310252919,0.25837804402623465,0.25837804402623465
288,57600,rician,64,0.8448026944444444,3.091708158018199,8.4107287115578,7.511237470197117,4.070036667887769,,6.948610982113946,200,4.969493230183107,4.969493230183107,5.295599321692589,5.295599321692589,0.326106091509482,0.326106091509482
289,57800,rician,64,0.8442638055555556,6.29866833677006,9.556177421306296,5.4378550930540435,6.592295557919686,,6.948610982113946,200,5.106576006128691,5.106576006128691,5.310627964880349,5.310627964880349,0.20405195875165827,0.20405195875165827
290,58000,rician,64,0.8437249166666667,5.731172610647512,9.138805306873639,5.007194330781128,6.011386720658353,,6.948610982113946,200,5.193024342432155,5.193024342432155,5.319108277786163,5.319108277786163,0.12608393535400797,0.12608393535400797
291,58200,rician,64,0.8431860277777778,3.9880632054485705,8.075844714549973,6.176843055185944,5.066637306366461,,6.948610982113946,200,5.197439141750148,5.197439141750148,5.332618578821858,5.332618578821858,0.13517943707171032,0.13517943707171032
292,58400,rician,64,0.8426471388888889,4.008736375191765,7.8268440152287795,6.399245713034477,4.399012195790887,,6.948610982113946,200,5.148822944597608,5.148822944597608,5.315008673888775,5.315008673888775,0.1661857292911666,0.1661857292911666
293,58600,rician,64,0.84210825,5.221488493454654,10.088566280848452,7.410380621091791,5.495739658128867,,6.948610982113946,200,5.284634459956317,5.284634459956317,5.323831658788119,5.323831658788119,0.03919719883180228,0.03919719883180228
294,58800,rician,64,0.8415693611111111,4.295739906792843,7.690288624447555,5.532142770607617,4.755905481510627,,6.948610982113946,200,5.259243237026056,5.259243237026056,5.313546999490123,5.313546999490123,0.054303762464066985,0.054303762464066985
295,59000,rician,64,0.8410304722222222,5.230433811684974,9.051800162190844,4.843369004836348,5.865035959375611,,6.948610982113946,200,5.316408960564047,5.316408960564047,5.312432226127371,5.312432226127371,0.003976734436675677,0.003976734436675677
296,59200,rician,64,0.8404915833333333,5.6803851275403465,8.313521367110019,4.39789093403534,6.155317264367851,,6.948610982113946,200,5.35389956672545,5.35389956672545,5.3237122168898665,5.3237122168898665,0.030187349835583355,0.030187349835583355
297,59400,rician,64,0.8399526944444444,5.554005549831114,7.974248730691689,4.193112744802261,5.864194967203032,,6.948610982113946,200,5.377302010390398,5.377302010390398,5.319857011574569,5.319857011574569,0.05744499881582943,0.05744499881582943
298,59600,rician,64,0.8394138055555556,5.273710152346247,9.184262869461406,5.149812806489923,5.982427012131059,,6.948610982113946,200,5.3973786896444365,5.3973786896444365,5.317428059636873,5.317428059636873,0.07995063000756364,0.07995063000756364
299,59800,rician,64,0.8388749166666667,5.7002177206674745,9.280056535069656,5.605655360362244,6.053212163955252,,6.948610982113946,200,5.4535799868086485,5.4535799868086485,5.317785780452981,5.317785780452981,0.1357942063556674,0.1357942063556674
300,60000,rician,64,0.8383360277777778,0.07329932463906061,7.904327200877399,12.331750213887833,0.38445673922154927,7.502367807655095,7.502367807655095,200,5.25212039494173,5.25212039494173,5.264516202687372,5.264516202687372,0.012395807745642529,0.012395807745642529
301,60200,rician,64,0.8377971388888888,4.69426047752441,8.540398775315714,6.128715723523849,4.990411068150413,,7.502367807655095,200,5.237688492809359,5.237688492809359,5.255988658739747,5.255988658739747,0.018300165930387635,0.018300165930387635
302,60400,rician,64,0.83725825,3.2348410449539178,8.173399198104168,7.902896174350847,3.652378638625068,,7.502367807655095,200,5.144939483544475,5.144939483544475,5.228492825341063,5.228492825341063,0.08355334179658858,0.08355334179658858
303,60600,rician,64,0.8367193611111111,5.2615062955978305,8.904498588254953,5.917104024231106,5.587438837664928,,7.502367807655095,200,5.104199547480867,5.104199547480867,5.2415739347158805,5.2415739347158805,0.13737438723501327,0.13737438723501327
304,60800,rician,64,0.8361804722222222,6.364312990292546,9.580191393542826,4.961753253964315,6.651802452756004,,7.502367807655095,200,5.147793304805915,5.147793304805915,5.257417224308641,5.257417224308641,0.10962391950272643,0.10962391950272643
305,61000,rician,64,0.8356415833333334,5.410568068619801,9.202296431273743,6.074287259036137,5.709099518710169,,7.502367807655095,200,5.182665597813751,5.182665597813751,5.258899383342281,5.258899383342281,0.07623378552853044,0.07623378552853044
306,61200,rician,64,0.8351026944444444,5.43512260955219,8.529997168305389,5.155527494681539,5.813432726755458,,7.502367807655095,200,5.20360557891879,5.20360557891879,5.2664234345473275,5.2664234345473275,0.0628178556285377,0.0628178556285377
307,61400,rician,64,0.8345638055555555,1.7974531796319542,8.203127598736412,10.451815013735974,2.084724116465862,,7.502367807655095,200,5.059247252682246,5.059247252682246,5.228878932278255,5.228878932278255,0.16963167959600955,0.16963167959600955
308,61600,rician,64,0.8340249166666667,5.19310544181031,7.9320050109797,4.2156346744711355,5.617812148017444,,7.502367807655095,200,5.13663602668873,5.13663602668873,5.225495949175779,5.225495949175779,0.08885992248704966,0.08885992248704966
309,61800,rician,64,0.8334860277777778,4.505965308746793,8.30978817086763,4.926828498331434,5.738431706997192,,7.502367807655095,200,5.093942834142604,5.093942834142604,5.2266620026728505,5.2266620026728505,0.13271916853024646,0.13271916853024646
310,62000,rician,64,0.8329471388888889,5.395104462817787,9.136802859103474,5.323760318469309,5.719766717704836,,7.502367807655095,200,5.079361833994929,5.079361833994929,5.219252456296195,5.219252456296195,0.13989062230126592,0.13989062230126592
311,62200,rician,64,0.83240825,5.948445657475272,8.77434124980829,4.074551363815409,6.232133703809729,,7.502367807655095,200,5.137636653867093,5.137636653867093,5.222416505820398,5.222416505820398,0.0847798519533054,0.0847798519533054
312,62400,rician,64,0.8318693611111111,4.948688387011988,8.204843047672048,4.6958061810266685,5.508542335833144,,7.502367807655095,200,5.1931131608692045,5.1931131608692045,5.226183056688168,5.226183056688168,0.033069895818963246,0.033069895818963246
313,62600,rician,64,0.8313304722222222,4.0847004054377285,8.613737428829014,6.522388477777055,4.697616721035022,,7.502367807655095,200,5.153207014014512,5.153207014014512,5.272861651342597,5.272861651342597,0.11965463732808512,0.11965463732808512
314,62800,rician,64,0.8307915833333334,5.333660719355488,9.868267931826484,6.610384050830917,5.809026290512684,,7.502367807655095,200,5.205863054464615,5.205863054464615,5.268235358757186,5.268235358757186,0.06237230429257146,0.06237230429257146
315,63000,rician,64,0.8302526944444444,4.6695158413963425,8.062131740199762,5.619191405900602,5.081046748651916,,7.502367807655095,200,5.166663593928431,5.166663593928431,5.267945643277838,5.267945643277838,0.10128204934940754,0.10128204934940754
316,63200,rician,64,0.8297138055555555,5.744710470421722,8.58004872402984,4.935809325490276,6.021676588591651,,7.502367807655095,200,5.15998156013962,5.15998156013962,5.263332865407372,5.263332865407372,0.10335130526775149,0.10335130526775149
317,63400,rician,64,0.8291749166666667,5.198431910812603,8.347030089607129,5.363284212313519,5.547424119760726,,7.502367807655095,200,5.144143017767505,5.144143017767505,5.269289846761958,5.269289846761958,0.12514682899445262,0.12514682899445262
318,63600,rician,64,0.8286360277777778,5.402149308223084,8.777259525264743,5.578455541052862,5.728984796291998,,7.502367807655095,200,5.131470906975552,5.131470906975552,5.272198428140739,5.272198428140739,0.1407275211651875,0.1407275211651875
319,63800,rician,64,0.8280971388888889,5.094718056129396,7.9069012177240126,4.889799001113919,5.393912156914791,,7.502367807655095,200,5.0985059066235285,5.0985059066235285,5.289590624148556,5.289590624148556,0.19108471752502787,0.19108471752502787
320,64000,rician,64,0.82755825,6.0282788659856,9.051768877378626,4.78507006359937,6.31250433197205,,7.502367807655095,200,5.394908286261055,5.394908286261055,5.292690930419323,5.292690930419323,0.10221735584173164,0.10221735584173164
321,64200,rician,64,0.8270193611111112,5.1494903014200215,8.469885643154525,4.839910401316497,5.728209355401887,,7.502367807655095,200,5.431798200623628,5.431798200623628,5.28383487180675,5.28383487180675,0.14796332881687757,0.14796332881687757
322,64400,rician,64,0.8264804722222222,5.37990704737889,8.25100816013039,4.646302989868265,5.6622625821743835,,7.502367807655095,200,5.532292397801093,5.532292397801093,5.270910474870298,5.270910474870298,0.261381922930795,0.261381922930795
323,64600,rician,64,0.8259415833333333,7.65212792458787,10.101019589101082,3.477175435557119,7.950377475562812,,7.502367807655095,200,5.650439329695987,5.650439329695987,5.292654340654002,5.292654340654002,0.35778498904198575,0.35778498904198575
324,64800,rician,64,0.8254026944444445,4.6098963333755885,8.036383568793369,4.868570600837121,5.305548374767388,,7.502367807655095,200,5.583126625796557,5.583126625796557,5.285260388970091,5.285260388970091,0.29786623682646596,0.29786623682646596
325,65000,rician,64,0.8248638055555555,4.436232499566651,7.695014340971567,5.132554071643619,5.176654634938143,,7.502367807655095,200,5.556504381607956,5.556504381607956,5.272318242859687,5.272318242859687,0.2841861387482689,0.2841861387482689
326,65200,rician,64,0.8243249166666666,4.5070574928506355,8.009261147283294,4.666896675617474,5.316362024210292,,7.502367807655095,200,5.531650846480698,5.531650846480698,5.2810112994582745,5.2810112994582745,0.2506395470224234,0.2506395470224234
327,65400,rician,64,0.8237860277777778,2.2052465962919525,8.497476608669155,8.830805095350314,2.48344597629959,,7.502367807655095,200,5.551586939472385,5.551586939472385,5.244063412844057,5.244063412844057,0.3075235266283274,0.3075235266283274
328,65600,rician,64,0.8232471388888889,5.723518183567162,8.348389541848034,4.033563417798237,6.060612338103478,,7.502367807655095,200,5.573726948976686,5.573726948976686,5.276940547824998,5.276940547824998,0.29678640115168786,0.29678640115168786
329,65800,rician,64,0.82270825,5.443185842081796,8.182926729797728,5.117279652046225,5.7357029612367505,,7.502367807655095,200,5.573590511688664,5.573590511688664,5.281265944030491,5.281265944030491,0.2923245676581727,0.2923245676581727
330,66000,rician,64,0.8221693611111112,4.326892525887177,8.352894525015412,7.148633531642816,4.6072706012434645,,7.502367807655095,200,5.517965705865596,5.517965705865596,5.265071032891213,5.265071032891213,0.2528946729743833,0.2528946729743833
331,66200,rician,64,0.8216304722222222,5.766206832495013,9.485820703512431,4.935137450689154,6.433312571945986,,7.502367807655095,200,5.5280246492724086,5.5280246492724086,5.275866324197932,5.275866324197932,0.25215832507447633,0.25215832507447633
332,66400,rician,64,0.8210915833333333,5.4874882608894815,8.541206916157863,5.191019854713462,5.804337532996945,,7.502367807655095,200,5.542814409130599,5.542814409130599,5.2850919242121845,5.2850919242121845,0.2577224849184141,0.2577224849184141
333,66600,rician,64,0.8205526944444445,4.3924682619586495,7.9078213583561,5.3179296907054905,5.267335503070882,,7.502367807655095,200,5.571300348232391,5.571300348232391,5.264607137755087,5.264607137755087,0.30669321047730413,0.30669321047730413
334,66800,rician,64,0.8200138055555556,4.347521114969171,9.28097780468355,6.669591107242752,5.0181345808249285,,7.502367807655095,200,5.531755762748004,5.531755762748004,5.251475046015625,5.251475046015625,0.28028071673237864,0.28028071673237864
335,67000,rician,64,0.8194749166666667,4.746465282462991,8.79723195406976,6.87928027146278,5.075474725901945,,7.502367807655095,200,5.531477161610505,5.531477161610505,5.260868150430553,5.260868150430553,0.2706090111799524,0.2706090111799524
336,67200,rician,64,0.8189360277777777,4.49130407941858,8.630458294802771,6.429939784741764,4.796253448523464,,7.502367807655095,200,5.470206004607095,5.470206004607095,5.244162079466426,5.244162079466426,0.22604392514066962,0.22604392514066962
337,67400,rician,64,0.8183971388888889,5.331690462322451,8.850595144416175,5.096963092298639,5.6255867252274925,,7.502367807655095,200,5.474114134880433,5.474114134880433,5.240501965705387,5.240501965705387,0.23361216917504635,0.23361216917504635
338,67600,rician,64,0.81785825,4.8532962217997735,8.250974337941111,5.9458049064777585,5.355547270073254,,7.502367807655095,200,5.455442258569496,5.455442258569496,5.222972841533453,5.222972841533453,0.23246941703604307,0.23246941703604307
339,67800,rician,64,0.8173193611111111,6.0264445517535705,9.291339608031457,4.971093461827797,6.324396088028616,,7.502367807655095,200,5.501966455125188,5.501966455125188,5.218630069168199,5.218630069168199,0.2833363859569884,0.2833363859569884
340,68000,rician,64,0.8167804722222223,4.196312495115797,8.718282655779769,7.333688424589067,4.495062484050551,,7.502367807655095,200,5.411094362729113,5.411094362729113,5.201996741306464,5.201996741306464,0.2090976214226492,0.2090976214226492
341,68200,rician,64,0.8162415833333333,5.567242248715302,9.047350018896301,4.627859990513369,6.376650520199038,,7.502367807655095,200,5.443516420968971,5.443516420968971,5.210154458709248,5.210154458709248,0.23336196225972294,0.23336196225972294
342,68400,rician,64,0.8157026944444444,4.5381345809787765,7.635417813208186,5.333408514646941,4.926301539162128,,7.502367807655095,200,5.406718368818357,5.406718368818357,5.209309654566053,5.209309654566053,0.19740871425230377,0.19740871425230377
343,68600,rician,64,0.8151638055555556,6.519375555529068,9.039377019579762,3.7118481187607832,6.811521930933672,,7.502367807655095,200,5.3497755915869005,5.3497755915869005,5.231181259597623,5.231181259597623,0.11859433198927771,0.11859433198927771
344,68800,rician,64,0.8146249166666667,5.063740539920475,7.779921934103574,4.067784489003821,5.522645937250869,,7.502367807655095,200,5.360630469711074,5.360630469711074,5.230723721573275,5.230723721573275,0.1299067481377989,0.1299067481377989
345,69000,rician,64,0.8140860277777777,4.641472992345486,8.088272652277425,5.885372427803679,4.936833378558287,,7.502367807655095,200,5.348639406892082,5.348639406892082,5.227848935747513,5.227848935747513,0.12079047114456909,0.12079047114456909
346,69200,rician,64,0.8135471388888889,5.700159553673655,8.295014901423327,4.158363517656011,6.005629288306973,,7.502367807655095,200,5.383102770096917,5.383102770096917,5.249078319526965,5.249078319526965,0.13402445056995216,0.13402445056995216
347,69400,rician,64,0.81300825,1.9698057213584255,8.311791973127816,9.856454669124892,2.2858888904784833,,7.502367807655095,200,5.373224915805861,5.373224915805861,5.2143700906511095,5.2143700906511095,0.15885482515475147,0.15885482515475147
348,69600,rician,64,0.8124693611111111,5.781633783506436,8.155484649612626,4.135223794825314,6.071808769296092,,7.502367807655095,200,5.373784737365492,5.373784737365492,5.2236911625675075,5.2236911625675075,0.15009357479798435,0.15009357479798435
349,69800,rician,64,0.8119304722222223,6.023116421979832,9.196169086411121,5.016082774309634,6.305087434659902,,7.502367807655095,200,5.4022539610366485,5.4022539610366485,5.2463162565275425,5.2463162565275425,0.15593770450910593,0.15593770450910593
350,70000,rician,64,0.8113915833333334,4.405561607953214,8.620824074147393,6.748218907899044,4.704991685264695,8.263969808072584,8.263969808072584,200,5.407140015237711,5.407140015237711,5.250367642035517,5.250367642035517,0.15677237320219373,0.15677237320219373
351,70200,rician,64,0.8108526944444445,5.78820157368173,9.433694897039517,5.465146872113232,6.075146293301532,,8.263969808072584,200,5.389231701305487,5.389231701305487,5.259664876567601,5.259664876567601,0.1295668247378865,0.1295668247378865
352,70400,rician,64,0.8103138055555555,6.51706929935287,9.640713121860303,4.825536772271746,6.813059700666729,,8.263969808072584,200,5.439667809688976,5.439667809688976,5.288025720588243,5.288025720588243,0.15164208910073373,0.15164208910073373
353,70600,rician,64,0.8097749166666667,4.609124586268585,7.73925992627859,3.6712507542129162,5.88890028228762,,8.263969808072584,200,5.470746048649814,5.470746048649814,5.278731351581062,5.278731351581062,0.1920146970687524,0.1920146970687524
354,70800,rician,64,0.8092360277777778,6.007797335814099,9.670828692096205,6.831307749050438,6.297394907094803,,8.263969808072584,200,5.534709064963307,5.534709064963307,5.293288793848055,5.293288793848055,0.24142027111525177,0.24142027111525177
355,71000,rician,64,0.8086971388888888,4.125456914681553,7.836164153083704,5.354861095964039,5.264036636413254,,8.263969808072584,200,5.544137160488872,5.544137160488872,5.287282864680487,5.287282864680487,0.2568542958083855,0.2568542958083855
356,71200,rician,64,0.80815825,4.469859220877719,8.033682116540009,4.616996715118049,5.711531902760898,,8.263969808072584,200,5.589901083200744,5.589901083200744,5.300898238158261,5.300898238158261,0.2890028450424831,0.2890028450424831
357,71400,rician,64,0.8076193611111111,6.132211395858995,9.084977145982952,4.301352565704634,6.451356105376754,,8.263969808072584,200,5.631189552208207,5.631189552208207,5.300926235090417,5.300926235090417,0.3302633171177902,0.3302633171177902
358,71600,rician,64,0.8070804722222222,5.946486196074694,9.095902087859425,4.9464827319288736,6.320344499580095,,8.263969808072584,200,5.679429413683549,5.679429413683549,5.309563018944761,5.309563018944761,0.36986639473878746,0.36986639473878746
359,71800,rician,64,0.8065415833333334,4.857783368548726,7.930826361283158,5.0786229390000655,5.4078697544446115,,8.263969808072584,200,5.633603097004349,5.633603097004349,5.3056832532125995,5.3056832532125995,0.3279198437917499,0.3279198437917499
360,72000,rician,64,0.8060026944444445,4.6392605876429105,7.863776789736037,4.681444474636114,5.592716142986387,,8.263969808072584,200,5.688485779951142,5.688485779951142,5.312981629396293,5.312981629396293,0.37550415055484887,0.37550415055484887
361,72200,rician,64,0.8054638055555555,3.5389782681468436,8.793198857719172,7.237254365015243,4.3741025246685625,,8.263969808072584,200,5.5883583801746175,5.5883583801746175,5.305369321218795,5.305369321218795,0.28298905895582216,0.28298905895582216
362,72400,rician,64,0.8049249166666667,5.694670336574356,8.576686875697336,4.633451580516164,6.114593687007955,,8.263969808072584,200,5.647772987566909,5.647772987566909,5.306103483396495,5.306103483396495,0.3416695041704143,0.3416695041704143
363,72600,rician,64,0.8043860277777778,5.1745477571700516,9.02907345835609,6.079087420088402,5.485434416662166,,8.263969808072584,200,5.581468611853333,5.581468611853333,5.335100340238723,5.335100340238723,0.24636827161461028,0.24636827161461028
364,72800,rician,64,0.8038471388888889,4.880699539678679,8.8742419950805,4.590690487029444,6.230222173807592,,8.263969808072584,200,5.616847423681169,5.616847423681169,5.343945041381804,5.343945041381804,0.2729023822993648,0.2729023822993648
365,73000,rician,64,0.80330825,6.450691087882464,9.769611428298376,5.3261500645707835,6.733385712794297,,8.263969808072584,200,5.7066750403929705,5.7066750403929705,5.370284631834831,5.370284631834831,0.33639040855813906,0.33639040855813906
366,73200,rician,64,0.8027693611111111,5.261480788437095,8.573225163967846,6.01592499638132,5.552247218467775,,8.263969808072584,200,5.68400593690101,5.68400593690101,5.372677203435367,5.372677203435367,0.3113287334656434,0.3113287334656434
367,73400,rician,64,0.8022304722222222,4.63074211454589,7.7965681551913955,5.239216778347904,4.913305225230946,,8.263969808072584,200,5.815376753638633,5.815376753638633,5.370163625565162,5.370163625565162,0.4452131280734708,0.4452131280734708
368,73600,rician,64,0.8016915833333333,5.0219331924500015,7.940541378686167,4.908996949510869,5.481932136329911,,8.263969808072584,200,5.785882921990325,5.785882921990325,5.367904773040867,5.367904773040867,0.41797814894945784,0.41797814894945784
369,73800,rician,64,0.8011526944444445,5.32229792607621,9.745629144757848,6.383966007949373,5.618760988308277,,8.263969808072584,200,5.751566599672744,5.751566599672744,5.38558598253387,5.38558598253387,0.36598061713887375,0.36598061713887375
370,74000,rician,64,0.8006138055555556,4.737239243345691,7.723019394394029,5.734369504380351,5.03652020534416,,8.263969808072584,200,5.768143025676717,5.768143025676717,5.3931269846414205,5.3931269846414205,0.3750160410352965,0.3750160410352965
371,74200,rician,64,0.8000749166666666,5.468784421599193,8.675116265993665,4.997865263350215,5.778156151715062,,8.263969808072584,200,5.753293518597394,5.753293518597394,5.401125132958505,5.401125132958505,0.35216838563888864,0.35216838563888864
372,74400,rician,64,0.7995360277777778,5.499031269654803,9.161298010492434,5.665237707799157,5.803541553252293,,8.263969808072584,200,5.7028176112266715,5.7028176112266715,5.405447187102611,5.405447187102611,0.29737042412406023,0.29737042412406023
