episode,global_step,fading_model,hidden_dim,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,steps,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
209,41800,rayleigh,64,4.658154912172995,8.364594074179683,2.586189340488874,5.7922866196327085,,5.06989041846005,200,6.301262382647673,6.301262382647673,6.32648517229716,6.32648517229716,0.025222789649486543,0.025222789649486543
210,42000,rayleigh,64,4.933443563551554,8.079342705305782,2.702235004057729,5.409117444039431,,5.06989041846005,200,6.2806022220172135,6.2806022220172135,6.31466434679986,6.31466434679986,0.03406212478264692,0.03406212478264692
211,42200,rayleigh,64,6.15942456233388,8.478658365964518,1.6575975168243893,6.825945451848987,,5.06989041846005,200,6.36040830559074,6.36040830559074,6.333986687943611,6.333986687943611,0.026421617647129025,0.026421617647129025
212,42400,rayleigh,64,6.612737163297109,9.059854085456893,1.6137830951763723,7.476331888431657,,5.06989041846005,200,6.446433433922333,6.446433433922333,6.337089288430906,6.337089288430906,0.10934414549142701,0.10934414549142701
213,42600,rayleigh,64,7.918015438113931,9.138887277069097,0.3128776968551038,8.826009580213986,,5.06989041846005,200,6.511609562047629,6.511609562047629,6.355379153418187,6.355379153418187,0.15623040862944215,0.15623040862944215
214,42800,rayleigh,64,4.601883944285872,7.891357718259093,2.6699434882398134,5.298250777939867,,5.06989041846005,200,6.431658174252346,6.431658174252346,6.333356475816917,6.333356475816917,0.09830169843542969,0.09830169843542969
215,43000,rayleigh,64,5.245962090051275,7.2383050560890085,1.5611333455192569,5.696259358824145,,5.06989041846005,200,6.368653020955983,6.368653020955983,6.3218120743249475,6.3218120743249475,0.04684094663103533,0.04684094663103533
216,43200,rayleigh,64,4.58906859996981,7.788599061867519,2.715057864490805,5.0893778718043015,,5.06989041846005,200,6.3550677199017285,6.3550677199017285,6.302184015776826,6.302184015776826,0.05288370412490284,0.05288370412490284
217,43400,rayleigh,64,2.5689149704832728,8.384072101346872,4.760008835699949,3.8225322846049736,,5.06989041846005,200,6.181515602455933,6.181515602455933,6.287661784216616,6.287661784216616,0.1061461817606828,0.1061461817606828
218,43600,rayleigh,64,6.725096596821882,8.168436379731704,0.5704111003654355,7.606133146843146,,5.06989041846005,200,6.259790648626602,6.259790648626602,6.282298886642139,6.282298886642139,0.022508238015537252,0.022508238015537252
219,43800,rayleigh,64,7.088109984406654,8.273761279909756,0.5031646664864196,7.7705966134233355,,5.06989041846005,200,6.280216147106232,6.280216147106232,6.29973318161839,6.29973318161839,0.019517034512158027,0.019517034512158027
220,44000,rayleigh,64,0.7052927845366734,7.503182367572554,6.197761327220461,2.011997342284597,,5.06989041846005,200,6.058062210473474,6.058062210473474,6.246829517141632,6.246829517141632,0.18876730666815789,0.18876730666815789
221,44200,rayleigh,64,4.915889915546916,8.091294554541141,2.3285669338092987,5.809425105151501,,5.06989041846005,200,5.9894147036582135,5.9894147036582135,6.234761454481084,6.234761454481084,0.24534675082287016,0.24534675082287016
222,44400,rayleigh,64,4.0918659916776985,7.402205570918367,2.910752450437163,4.6524157185770365,,5.06989041846005,200,5.970657890242351,5.970657890242351,6.206594626558903,6.206594626558903,0.23593673631655232,0.23593673631655232
223,44600,rayleigh,64,6.925406962931318,8.824348093397697,1.5311181536910026,7.316321951901334,,5.06989041846005,200,6.031998201895554,6.031998201895554,6.206619012562268,6.206619012562268,0.1746208106667133,0.1746208106667133
224,44800,rayleigh,64,4.670596261243553,8.21053969786228,3.290292460118127,5.06987787687063,,5.06989041846005,200,5.977746922127897,5.977746922127897,6.179590360703624,6.179590360703624,0.20184343857572706,0.20184343857572706
225,45000,rayleigh,64,5.850046282106593,8.165905433733409,1.8847120647552513,6.3193223321983645,,5.06989041846005,200,5.966331030974421,5.966331030974421,6.173698997375002,6.173698997375002,0.20736796640058142,0.20736796640058142
226,45200,rayleigh,64,5.4051550177345336,8.256587608910303,2.4514320228901214,5.862011285935348,,5.06989041846005,200,6.146084520735089,6.146084520735089,6.17042697492445,6.17042697492445,0.02434245418936065,0.02434245418936065
227,45400,rayleigh,64,5.546514640078636,7.379350562635267,0.585810113552321,6.809004003355157,,5.06989041846005,200,6.033891176707025,6.033891176707025,6.171149484293125,6.171149484293125,0.1372583075861007,0.1372583075861007
228,45600,rayleigh,64,5.4865046014635315,7.286529777746146,0.46348359771639275,6.8230461800297535,,5.06989041846005,200,6.014313141695513,6.014313141695513,6.173401206409302,6.173401206409302,0.15908806471378956,0.15908806471378956
229,45800,rayleigh,64,6.161385554640236,8.064916673353705,0.5090451061410534,7.560530758816992,,5.06989041846005,200,6.102725348654728,6.102725348654728,6.167793619851685,6.167793619851685,0.06506827119695746,0.06506827119695746
230,46000,rayleigh,64,5.626632605155802,8.113116561750276,1.0792589929854253,7.03385756876485,,5.06989041846005,200,6.183962354890998,6.183962354890998,6.191389479288739,6.191389479288739,0.007427124397741736,0.007427124397741736
231,46200,rayleigh,64,4.879928774828745,8.627004565040666,2.394695945135461,6.2675683396181325,,5.06989041846005,200,6.1560434992794555,6.1560434992794555,6.19274782944549,6.19274782944549,0.03670433016603436,0.03670433016603436
232,46400,rayleigh,64,6.610477281888535,8.424950411048712,1.335968879355796,7.095887845167176,,5.06989041846005,200,6.137021297116231,6.137021297116231,6.199147628713864,6.199147628713864,0.06212633159763303,0.06212633159763303
233,46600,rayleigh,64,7.4826713395821605,8.760230296441517,0.6589881879867168,8.1012421084548,,5.06989041846005,200,6.100782923528271,6.100782923528271,6.196159964958689,6.196159964958689,0.09537704143041736,0.09537704143041736
234,46800,rayleigh,64,8.509763791955418,9.370224693322264,0.43899305807331385,8.931231635248956,,5.06989041846005,200,6.282431966393726,6.282431966393726,6.212399128916929,6.212399128916929,0.07003283747679667,0.07003283747679667
235,47000,rayleigh,64,6.242981383675392,8.341811353187794,1.7452009663174175,6.623068200040515,,5.06989041846005,200,6.328772408454546,6.328772408454546,6.210401963401505,6.210401963401505,0.11837044505304029,0.11837044505304029
236,47200,rayleigh,64,4.94563891666249,8.078354264513901,2.07299051638348,6.0065039812313445,,5.06989041846005,200,6.374628713925897,6.374628713925897,6.1944321015095,6.1944321015095,0.18019661241639628,0.18019661241639628
237,47400,rayleigh,64,5.676888020798833,8.506807409688594,2.101561493313034,6.4227547202569175,,5.06989041846005,200,6.504639835708494,6.504639835708494,6.1952248135322865,6.1952248135322865,0.3094150221762071,0.3094150221762071
238,47600,rayleigh,64,6.027273270937717,9.083593979472589,1.6712866155874093,7.41230736388518,,5.06989041846005,200,6.494948546560596,6.494948546560596,6.208365106438546,6.208365106438546,0.28658344012205017,0.28658344012205017
239,47800,rayleigh,64,7.982317954291236,9.10449190984373,0.7122968807966276,8.392195029047105,,5.06989041846005,200,6.526028467341784,6.526028467341784,6.219185551230683,6.219185551230683,0.30684291611110126,0.30684291611110126
240,48000,rayleigh,64,6.469294193651624,8.804179082037246,1.9334905903051227,6.8800429697886925,,5.06989041846005,200,6.76943074871699,6.76943074871699,6.268459722116786,6.268459722116786,0.5009710266002037,0.5009710266002037
241,48200,rayleigh,64,7.472118169757226,8.11991313582402,0.22502956814235772,7.894883567681663,,5.06989041846005,200,6.873703671843498,6.873703671843498,6.291756070729823,6.291756070729823,0.5819476011136748,0.5819476011136748
242,48400,rayleigh,64,5.052613589105326,8.395910552024112,2.8898437742856466,5.521795095665035,,5.06989041846005,200,6.917172640697896,6.917172640697896,6.280629677495059,6.280629677495059,0.636542963202837,0.636542963202837
243,48600,rayleigh,64,6.394848539749255,8.094389921826853,1.3057755242556734,6.831054795387652,,5.06989041846005,200,6.892909282872212,6.892909282872212,6.286449361730544,6.286449361730544,0.6064599211416679,0.6064599211416679
244,48800,rayleigh,64,6.816166838686644,8.508489502858906,1.0924786653489544,7.4160108375099565,,5.06989041846005,200,7.010215930904179,7.010215930904179,6.318294908315291,6.318294908315291,0.6919210225888879,0.6919210225888879
245,49000,rayleigh,64,7.466271981213075,8.565494964163925,0.3855313140155118,8.179963650148409,,5.06989041846005,200,7.103247996801683,7.103247996801683,6.330588448973649,6.330588448973649,0.7726595478280336,0.7726595478280336
246,49200,rayleigh,64,7.580723671869828,8.521959004725405,0.5575867554208662,7.964372249304539,,5.06989041846005,200,7.208366044970141,7.208366044970141,6.338422443710782,6.338422443710782,0.8699436012593589,0.8699436012593589
247,49400,rayleigh,64,4.824457764278806,8.260327485135006,2.6502191801710007,5.61691241234093,,5.06989041846005,200,7.1487614654194305,7.1487614654194305,6.3394042530221615,6.3394042530221615,0.809357212397269,0.809357212397269
248,49600,rayleigh,64,4.663087677472796,8.417480305270676,3.2628286587011304,5.245845538077083,,5.06989041846005,200,7.069901433321796,7.069901433321796,6.330908328199805,6.330908328199805,0.7389931051219909,0.7389931051219909
249,49800,rayleigh,64,6.618498829651416,8.048205904820412,0.9928927311733161,7.055313173647091,,5.06989041846005,200,7.044640554063301,7.044640554063301,6.341630264795529,6.341630264795529,0.7030102892677723,0.7030102892677723
250,50000,rayleigh,64,4.139824711468392,7.4101082179627795,1.8903707388506727,5.540353712815545,7.47235483935624,7.47235483935624,200,6.969965361265835,6.969965361265835,6.334426449201691,6.334426449201691,0.6355389120641446,0.6355389120641446
251,50200,rayleigh,64,6.712285633145455,8.385638218458292,0.9003970036080237,7.492245176350658,,7.47235483935624,200,7.031199203102462,7.031199203102462,6.34724612874736,6.34724612874736,0.6839530743551023,0.6839530743551023
252,50400,rayleigh,64,6.5070681654064035,9.2870841439099,1.661447646810365,7.641921421877465,,7.47235483935624,200,7.058500881937976,7.058500881937976,6.354046583284786,6.354046583284786,0.7044542986531903,0.7044542986531903
253,50600,rayleigh,64,4.947047023287925,7.930702750104264,2.170336207828002,5.813620253715523,,7.47235483935624,200,6.944119789201014,6.944119789201014,6.34640737145917,6.34640737145917,0.5977124177418434,0.5977124177418434
254,50800,rayleigh,64,6.689639274465386,7.973559594348674,0.8904131755517907,7.102026053874735,,7.47235483935624,200,6.852659510132303,6.852659510132303,6.358775311420722,6.358775311420722,0.49388419871158096,0.49388419871158096
255,51000,rayleigh,64,6.40392236541431,7.672148537069494,0.8392817330573545,6.8341842458500945,,7.47235483935624,200,6.8632153124227795,6.8632153124227795,6.3577466496652315,6.3577466496652315,0.505468662757548,0.505468662757548
256,51200,rayleigh,64,5.277517335087951,7.769308443811154,1.7243903436671015,6.057485664804758,,7.47235483935624,200,6.865764396601451,6.865764396601451,6.3567144665859345,6.3567144665859345,0.5090499300155162,0.5090499300155162
257,51400,rayleigh,64,5.378508861938846,8.6577255520703,1.822950914103329,6.8593770167347055,,7.47235483935624,200,6.88759551142534,6.88759551142534,6.365034630246409,6.365034630246409,0.5225608811789311,0.5225608811789311
258,51600,rayleigh,64,3.310967430264573,7.717159079805805,3.012332651753564,4.780285497435399,,7.47235483935624,200,6.755994418102851,6.755994418102851,6.359172317633204,6.359172317633204,0.39682210046964705,0.39682210046964705
259,51800,rayleigh,64,5.931446004406492,8.493567525100646,1.2179536330002172,7.275613892100431,,7.47235483935624,200,6.700165361255519,6.700165361255519,6.362551286952444,6.362551286952444,0.3376140743030751,0.3376140743030751
260,52000,rayleigh,64,6.863325229607097,8.64638745055025,1.247842945813844,7.407975316065993,,7.47235483935624,200,6.726561978569384,6.726561978569384,6.386621448793933,6.386621448793933,0.3399405297754514,0.3399405297754514
261,52200,rayleigh,64,5.928864124534989,8.040206648372699,1.5127583278161265,6.545039066167622,,7.47235483935624,200,6.6590697534936805,6.6590697534936805,6.372714339334144,6.372714339334144,0.28635541415953636,0.28635541415953636
262,52400,rayleigh,64,7.847544246848054,9.526833999263761,1.1981166827809782,8.32871731648279,,7.47235483935624,200,6.799415864534569,6.799415864534569,6.440196212104727,6.440196212104727,0.3592196524298421,0.3592196524298421
263,52600,rayleigh,64,4.944082312708453,7.969833480385084,1.883905567507299,6.1349635054426335,,7.47235483935624,200,6.764611300037319,6.764611300037319,6.435636972333555,6.435636972333555,0.3289743277037642,0.3289743277037642
264,52800,rayleigh,64,6.267782332709746,7.52753652461914,0.8422099262662338,6.697982229984062,,7.47235483935624,200,6.728709869661023,6.728709869661023,6.4309837161729595,6.4309837161729595,0.2977261534880631,0.2977261534880631
265,53000,rayleigh,64,5.847852703311597,9.355368911314068,3.0463933186548524,6.3506365971792205,,7.47235483935624,200,6.637243517012564,6.637243517012564,6.4381064202118035,6.4381064202118035,0.19913709680076064,0.19913709680076064
266,53200,rayleigh,64,4.573811534617719,7.538142947673322,2.61620257044011,5.013540740661828,,7.47235483935624,200,6.489701941580428,6.489701941580428,6.4284539630774695,6.4284539630774695,0.06124797850295849,0.06124797850295849
267,53400,rayleigh,64,7.655980180326302,8.879310885839473,0.8047838978855281,8.074526987953943,,7.47235483935624,200,6.612582670361078,6.612582670361078,6.449403721620898,6.449403721620898,0.16317894874018002,0.16317894874018002
268,53600,rayleigh,64,7.2045088499449,8.664347490101504,1.0111176736038843,7.653229816497613,,7.47235483935624,200,6.732951884282104,6.732951884282104,6.4945821674202024,6.4945821674202024,0.2383697168619019,0.2383697168619019
269,53800,rayleigh,64,4.411576955330324,7.339615450425739,1.1702393302011873,6.171946664106768,,7.47235483935624,200,6.688783558805089,6.688783558805089,6.476705600111346,6.476705600111346,0.2120779586937429,0.2120779586937429
270,54000,rayleigh,64,3.334162020980957,8.68808527707003,5.0816964224038035,3.728792699957394,,7.47235483935624,200,6.598205508162181,6.598205508162181,6.453018313377977,6.453018313377977,0.14518719478420383,0.14518719478420383
271,54200,rayleigh,64,6.002281342081805,7.3288184374408765,0.7397557191396029,6.595981999639329,,7.47235483935624,200,6.553392349326616,6.553392349326616,6.464061360614749,6.464061360614749,0.0893309887118674,0.0893309887118674
272,54400,rayleigh,64,6.537361850178159,8.970080919477336,1.0024719425451913,7.973829634415021,,7.47235483935624,200,6.569987759953493,6.569987759953493,6.483507178499221,6.483507178499221,0.08648058145427218,0.08648058145427218
273,54600,rayleigh,64,6.86617076497217,7.998420364596359,0.46913707467094773,7.5292832899254085,,7.47235483935624,200,6.655770911763987,6.655770911763987,6.480786244182067,6.480786244182067,0.17498466758192066,0.17498466758192066
274,54800,rayleigh,64,7.704892073575923,8.899758342617758,0.7426163072809933,8.157142035336761,,7.47235483935624,200,6.708526710837089,6.708526710837089,6.484664084305421,6.484664084305421,0.22386262653166789,0.22386262653166789
275,55000,rayleigh,64,5.2792649316177895,7.6655242400914725,1.9365902170338585,5.760614516409211,,7.47235483935624,200,6.654848224365044,6.654848224365044,6.481454572405178,6.481454572405178,0.17339365195986645,0.17339365195986645
276,55200,rayleigh,64,6.372748570677805,7.904710676977203,1.0848360092886593,6.819874667688546,,7.47235483935624,200,6.692967674509234,6.692967674509234,6.478899487660189,6.478899487660189,0.21406818684904483,0.21406818684904483
277,55400,rayleigh,64,5.090171051798531,7.35933031638285,1.4289588114467553,5.938364714325929,,7.47235483935624,200,6.646917059388795,6.646917059388795,6.471504686562026,6.471504686562026,0.17541237282676914,0.17541237282676914
278,55600,rayleigh,64,7.426796758883955,8.15762566655741,0.3945796616463171,7.76304600491109,,7.47235483935624,200,6.796055084762581,6.796055084762581,6.479898128344935,6.479898128344935,0.31615695641764585,0.31615695641764585
279,55800,rayleigh,64,6.415945790466501,8.398191413519593,0.8744460982706691,7.5237453152489255,,7.47235483935624,200,6.808461655920004,6.808461655920004,6.485676382939743,6.485676382939743,0.32278527298026116,0.32278527298026116
280,56000,rayleigh,64,4.395063138752523,8.746357600833706,3.283063935419395,5.536375297880232,,7.47235483935624,200,6.714881655010716,6.714881655010716,6.487177698150458,6.487177698150458,0.22770395686025768,0.22770395686025768
281,56200,rayleigh,64,6.64447975921498,8.322557767162946,0.6570061332374799,7.665551633925467,,7.47235483935624,200,6.770907283398609,6.770907283398609,6.511311794410573,6.511311794410573,0.25959548898803586,0.25959548898803586
282,56400,rayleigh,64,5.6671765645926895,8.03279614864829,1.9814060091120356,6.051390139536256,,7.47235483935624,200,6.657040924551282,6.657040924551282,6.530165804521594,6.530165804521594,0.12687512002968848,0.12687512002968848
283,56600,rayleigh,64,8.06393844600424,9.15370492551484,0.7018782545648089,8.45708543431706,,7.47235483935624,200,6.773147020995003,6.773147020995003,6.526538305188715,6.526538305188715,0.24660871580628818,0.24660871580628818
284,56800,rayleigh,64,7.4544285783472,7.987449147898823,0.20815756684118766,7.779291581057635,,7.47235483935624,200,6.827212488548682,6.827212488548682,6.5334627316094585,6.5334627316094585,0.29374975693922334,0.29374975693922334
285,57000,rayleigh,64,5.763317681501811,7.830695419854453,1.7134966459942054,6.139446397669953,,7.47235483935624,200,6.816652978573218,6.816652978573218,6.538063594911385,6.538063594911385,0.27858938366183317,0.27858938366183317
286,57200,rayleigh,64,5.657679204638903,9.041489785514049,2.9630331922811735,6.098025648390621,,7.47235483935624,200,6.870877223959658,6.870877223959658,6.547704934801273,6.547704934801273,0.3231722891583848,0.3231722891583848
287,57400,rayleigh,64,7.22407282248973,7.786133254651759,0.2180618419165268,7.568071412735224,,7.47235483935624,200,6.845554445198724,6.845554445198724,6.558849947957391,6.558849947957391,0.28670449724133285,0.28670449724133285
288,57600,rayleigh,64,6.888614161294487,9.038574963964475,1.7857651240326733,7.276310408356143,,7.47235483935624,200,6.826708474791649,6.826708474791649,6.5668406297961655,6.5668406297961655,0.2598678449954832,0.2598678449954832
289,57800,rayleigh,64,6.0666734940554,8.293493100714965,1.7947927112428952,6.502341958824856,,7.47235483935624,200,6.843228239527552,6.843228239527552,6.596128016739669,6.596128016739669,0.2471002227878829,0.2471002227878829
290,58000,rayleigh,64,7.840016995936708,9.707252682151493,1.4412550931235772,8.265997589027915,,7.47235483935624,200,7.070088483981077,7.070088483981077,6.620564786063462,6.620564786063462,0.4495236979176145,0.4495236979176145
291,58200,rayleigh,64,8.075421329424493,8.884956091987863,0.4285365476465561,8.45641954434131,,7.47235483935624,200,7.163110361216178,7.163110361216178,6.652830743703091,6.652830743703091,0.5102796175130875,0.5102796175130875
292,58400,rayleigh,64,6.852851827475205,8.848960339437049,0.7606164206769074,8.097006584496736,,7.47235483935624,200,7.169269208720264,7.169269208720264,6.676242516330061,6.676242516330061,0.49302669239020336,0.49302669239020336
293,58600,rayleigh,64,5.4337408131578115,8.652706141768302,2.1343974864443154,6.557352690743901,,7.47235483935624,200,7.1206726787611885,7.1206726787611885,6.666591173060418,6.666591173060418,0.45408150570077055,0.45408150570077055
294,58800,rayleigh,64,5.745120464919094,8.046346844823447,1.6568124119673298,6.39558559605813,,7.47235483935624,200,7.032594856797258,7.032594856797258,6.661574243682544,6.661574243682544,0.37102061311471335,0.37102061311471335
295,59000,rayleigh,64,5.424880496157917,8.177565531312714,1.0402738079284843,7.142972499848629,,7.47235483935624,200,7.101712755969229,7.101712755969229,6.663440344433516,6.663440344433516,0.4382724115357126,0.4382724115357126
296,59200,rayleigh,64,7.881398207101513,9.166328616632791,0.9409848523872015,8.225343764245583,,7.47235483935624,200,7.1719862107970815,7.1719862107970815,6.692082943147078,6.692082943147078,0.4799032676500037,0.4799032676500037
297,59400,rayleigh,64,6.363325623824219,7.5686830968559375,0.8340832501998194,6.734599846656115,,7.47235483935624,200,7.21179796741359,7.21179796741359,6.6864931952784294,6.6864931952784294,0.5253047721351605,0.5253047721351605
298,59600,rayleigh,64,7.597601004908094,8.63112118385482,0.7276011717817931,7.903520012073031,,7.47235483935624,200,7.218821667771687,7.218821667771687,6.705122073164863,6.705122073164863,0.5136995946068241,0.5136995946068241
299,59800,rayleigh,64,6.501564066916199,8.565138728976013,1.7506236614101485,6.827051069691199,,7.47235483935624,200,7.183986955493799,7.183986955493799,6.699771717423467,6.699771717423467,0.4842152380703313,0.4842152380703313
300,60000,rayleigh,64,5.685112357845667,8.322919776324051,2.3540639516430297,5.992641870978969,7.393748203606213,7.393748203606213,200,7.206800284148736,7.206800284148736,6.6951473753838595,6.6951473753838595,0.5116529087648765,0.5116529087648765
301,60200,rayleigh,64,4.96916078679419,8.094428170503232,2.6567416319183637,5.468851728737809,,7.393748203606213,200,7.096965288889353,7.096965288889353,6.678012140256672,6.678012140256672,0.4189531486326814,0.4189531486326814
302,60400,rayleigh,64,6.701760727565219,7.855576583120769,0.6111150369750578,7.2444615461457085,,7.393748203606213,200,7.156618859219826,7.156618859219826,6.700181235849185,6.700181235849185,0.45643762337064064,0.45643762337064064
303,60600,rayleigh,64,7.338056248348824,8.692328262992056,1.042179672991165,7.665741096015716,,7.393748203606213,200,7.117051642304759,7.117051642304759,6.71594348962097,6.71594348962097,0.40110815268378897,0.40110815268378897
304,60800,rayleigh,64,6.5951561948383315,8.617003879133922,1.694809713896864,6.923093664548312,,7.393748203606213,200,7.074241746479292,7.074241746479292,6.723625391544215,6.723625391544215,0.35061635493507737,0.35061635493507737
305,61000,rayleigh,64,6.118514145321695,7.4636675017954195,0.8567851636403289,6.626237925708857,,7.393748203606213,200,7.098581322881239,7.098581322881239,6.7244113692486245,6.7244113692486245,0.37416995363261485,0.37416995363261485
306,61200,rayleigh,64,4.560226611520241,7.686945589563255,2.3798145601719174,5.326674298048962,,7.393748203606213,200,7.060013755364156,7.060013755364156,6.755008697321895,6.755008697321895,0.3050050580422612,0.3050050580422612
307,61400,rayleigh,64,7.228856827495768,8.699907137856252,1.0765405614733683,7.634141116605895,,7.393748203606213,200,7.063317240557689,7.063317240557689,6.740821399648788,6.740821399648788,0.3224958409089007,0.3224958409089007
308,61600,rayleigh,64,6.693661426964536,8.821323546509811,1.767690935413727,7.053632611096081,,7.393748203606213,200,7.052183350694686,7.052183350694686,6.73921165695715,6.73921165695715,0.31297169373753597,0.31297169373753597
309,61800,rayleigh,64,8.241322087152243,8.93358754753704,0.36151515292183795,8.572072394615201,,7.393748203606213,200,7.155669872484202,7.155669872484202,6.7670095147069755,6.7670095147069755,0.3886603577772263,0.3886603577772263
310,62000,rayleigh,64,4.2876772741605045,7.068427617162117,1.1678748133422543,5.915239090193016,,7.393748203606213,200,7.038131947542458,7.038131947542458,6.772070731168511,6.772070731168511,0.26606121637394686,0.26606121637394686
311,62200,rayleigh,64,7.728407447485178,8.43525319778036,0.3439839749203127,8.091269222860046,,7.393748203606213,200,7.019874431468393,7.019874431468393,6.784723968878621,6.784723968878621,0.2351504625897718,0.2351504625897718
312,62400,rayleigh,64,5.989217747113114,7.182835808996455,0.6886386117539235,6.49490452906155,,7.393748203606213,200,6.939769328696636,6.939769328696636,6.774909695284921,6.774909695284921,0.16485963341171495,0.16485963341171495
313,62600,rayleigh,64,5.066094784481666,8.251324784704478,1.9490959086264683,6.3022288760780105,,7.393748203606213,200,6.92701313796334,6.92701313796334,6.749671888243561,6.749671888243561,0.17734124971977927,0.17734124971977927
314,62800,rayleigh,64,6.243852784472611,8.757640210072225,2.1619052978897164,6.602228373942142,,7.393748203606213,200,6.937345276857542,6.937345276857542,6.762711664203583,6.762711664203583,0.17463361265395871,0.17463361265395871
315,63000,rayleigh,64,5.74415395742441,8.352256435093118,1.9966984054513228,6.434104680811341,,7.393748203606213,200,6.901901885905677,6.901901885905677,6.770090117423454,6.770090117423454,0.13181176848222353,0.13181176848222353
316,63200,rayleigh,64,3.9397258247619398,7.185077995110997,1.7909726550972862,5.447894986249259,,7.393748203606213,200,6.76302944700586,6.76302944700586,6.773675288567904,6.773675288567904,0.010645841562043401,0.010645841562043401
317,63400,rayleigh,64,6.599523073162893,8.62697120396822,0.6705431476262136,7.956428056342006,,7.393748203606213,200,6.824120857490155,6.824120857490155,6.815014246285274,6.815014246285274,0.009106611204881432,0.009106611204881432
318,63600,rayleigh,64,6.9369783895006405,7.784364054466133,0.44170347111787756,7.342660583348261,,7.393748203606213,200,6.796077886053917,6.796077886053917,6.812379520650325,6.812379520650325,0.016301634596407766,0.016301634596407766
319,63800,rayleigh,64,6.781863992830263,7.660698962245185,0.3164906613361535,7.344208300909026,,7.393748203606213,200,6.821935747614807,6.821935747614807,6.808115637525182,6.808115637525182,0.01382011008962536,0.01382011008962536
320,64000,rayleigh,64,4.269996145578719,7.842477660695735,3.266364880218898,4.684766052226225,,7.393748203606213,200,6.756541956677171,6.756541956677171,6.8348433246245985,6.8348433246245985,0.07830136794742781,0.07830136794742781
321,64200,rayleigh,64,6.253263994531677,7.643929612690885,0.9602709069131979,6.683658705777688,,7.393748203606213,200,6.817282305529164,6.817282305529164,6.843585660630861,6.843585660630861,0.0263033551016969,0.0263033551016969
322,64400,rayleigh,64,7.223984551792501,8.961402783469893,0.9742075633594574,7.987195220110437,,7.393748203606213,200,6.854418989227402,6.854418989227402,6.876933455646196,6.876933455646196,0.02251446641879351,0.02251446641879351
323,64600,rayleigh,64,6.708053091511989,8.702967526189115,1.5184957873075542,7.190490425878394,,7.393748203606213,200,6.8306564557205345,6.8306564557205345,6.875675140385965,6.875675140385965,0.0450186846654308,0.0450186846654308
324,64800,rayleigh,64,1.1052611360025266,7.375248791597098,5.356597105546812,2.4490097645809956,,7.393748203606213,200,6.60695226072217,6.60695226072217,6.849466459263069,6.849466459263069,0.24251419854089917,0.24251419854089917
325,65000,rayleigh,64,6.426721946354485,8.035709746946825,0.20307517951872278,7.832634567428099,,7.393748203606213,200,6.6672720928081315,6.6672720928081315,6.864599581615367,6.864599581615367,0.19732748880723516,0.19732748880723516
326,65200,rayleigh,64,1.5896418272194246,7.550371672555748,4.915197178040331,2.896422885999113,,7.393748203606213,200,6.545759522205638,6.545759522205638,6.834943697616003,6.834943697616003,0.289184175410365,0.289184175410365
327,65400,rayleigh,64,5.362878998665378,7.892168980969292,1.5594026345430292,6.357917628803505,,7.393748203606213,200,6.4819483478155195,6.4819483478155195,6.830432833870487,6.830432833870487,0.34848448605496785,0.34848448605496785
328,65600,rayleigh,64,7.563251812186707,9.686532876965654,1.4112657462926834,8.275267130672965,,7.393748203606213,200,6.543030073794364,6.543030073794364,6.844955043376919,6.844955043376919,0.3019249695825543,0.3019249695825543
329,65800,rayleigh,64,6.470226548313806,9.275603588731594,2.28569354632099,6.994165809975232,,7.393748203606213,200,6.464134744562367,6.464134744562367,6.839291393888503,6.839291393888503,0.37515664932613646,0.37515664932613646
330,66000,rayleigh,64,6.382584940853617,8.791039037432386,0.8187813043101637,7.972257733122225,,7.393748203606213,200,6.566985676708827,6.566985676708827,6.8486753955320765,6.8486753955320765,0.2816897188232499,0.2816897188232499
331,66200,rayleigh,64,5.3674071107774015,8.071116176775906,0.9708316447708341,7.131667673092979,,7.393748203606213,200,6.519005599220472,6.519005599220472,6.857316388866826,6.857316388866826,0.3383107896463535,0.3383107896463535
332,66400,rayleigh,64,6.348399046424006,8.371251030167281,0.6650394372408777,7.706211592926397,,7.393748203606213,200,6.579570952413714,6.579570952413714,6.863419626344417,6.863419626344417,0.2838486739307031,0.2838486739307031
333,66600,rayleigh,64,0.7708926810016365,8.723408609338984,5.609092787387566,3.232704426775984,,7.393748203606213,200,6.4260947299486135,6.4260947299486135,6.814734249527628,6.814734249527628,0.3886395195790149,0.3886395195790149
334,66800,rayleigh,64,4.894521947754507,8.730340897358234,2.6009196068624774,6.148536142237923,,7.393748203606213,200,6.403410118363402,6.403410118363402,6.786907294597519,6.786907294597519,0.3834971762341173,0.3834971762341173
335,67000,rayleigh,64,2.1930234992512525,8.073741190451258,4.36258991607233,3.860028716713658,,7.393748203606213,200,6.274706320158518,6.274706320158518,6.75927689976425,6.75927689976425,0.484570579605732,0.484570579605732
336,67200,rayleigh,64,5.523204627138828,7.8524464137945715,1.0570033502358802,6.801349805589702,,7.393748203606213,200,6.3423790611255395,6.3423790611255395,6.767225358007834,6.767225358007834,0.42484629688229436,0.42484629688229436
